,num_docks_available,num_bikes_available,legacy_id,is_returning,station_id,is_installed,is_renting,num_ebikes_available,eightd_has_available_keys,num_docks_disabled,last_reported,num_bikes_disabled,last_update,num_scooters_unavailable,num_scooters_available
2697,0,18,4374,1,48e7e465-f861-452a-9bf7-7eacd0b2bcac,1,1,1,False,0,1691635508,1,2023-08-10 02:45:37.953442,0.0,0.0
2698,6,26,4834,1,92a51669-deec-45a9-8494-fafdf6356c51,1,1,1,False,0,1691635508,1,2023-08-10 02:45:37.953442,0.0,0.0
2699,0,109,361,1,66dbca9c-0aca-11e7-82f6-3863bb44ef7c,1,1,14,False,0,1691635508,7,2023-08-10 02:45:37.953442,0.0,0.0
2700,0,19,4023,1,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,1,1,3,False,0,1691635508,5,2023-08-10 02:45:37.953442,0.0,0.0
2701,11,7,3969,1,40914c6b-293d-49ac-b83a-d9d4af998aea,1,1,0,False,0,1691635508,1,2023-08-10 02:45:37.953442,0.0,0.0
2702,65,1,484,1,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635508,2,2023-08-10 02:45:37.953442,0.0,0.0
2703,5,19,4849,1,b1e496f1-43cf-48d0-be49-ab0d760c00bf,1,1,0,False,0,1691635508,4,2023-08-10 02:45:37.953442,0.0,0.0
2704,2,35,401,1,66dbf062-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,1,1691635509,3,2023-08-10 02:45:37.953442,0.0,0.0
2705,0,9,3787,1,17ba4945-b202-4667-965f-211d80622646,1,1,0,False,16,1691635509,2,2023-08-10 02:45:37.953442,0.0,0.0
2706,4,21,4076,1,425b8fac-90d4-44f4-a6a8-3010b5f155ad,1,1,3,False,0,1691635509,3,2023-08-10 02:45:37.953442,0.0,0.0
2707,3,14,4305,1,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,1,1,5,False,0,1691635509,2,2023-08-10 02:45:37.953442,0.0,0.0
2708,4,20,4417,1,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,1,1,5,False,0,1691635509,1,2023-08-10 02:45:37.953442,0.0,0.0
2709,12,12,4624,1,96e6ebf1-cdbf-4d0a-94e7-eed14dee5a77,1,1,1,False,1,1691635509,1,2023-08-10 02:45:37.953442,0.0,0.0
2710,34,15,540,1,66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635509,4,2023-08-10 02:45:37.953442,0.0,0.0
2711,15,5,5014,1,81640d04-c36a-4fb1-98b0-85be10be516c,1,1,0,False,0,1691635512,1,2023-08-10 02:45:37.953442,0.0,0.0
2712,0,17,4126,1,aa0e6301-4162-428d-8943-7b684089b0d1,1,1,0,False,0,1691635512,1,2023-08-10 02:45:37.953442,0.0,0.0
2713,23,2,268,1,66db479e-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635512,1,2023-08-10 02:45:37.953442,0.0,0.0
2714,39,35,369,1,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635512,3,2023-08-10 02:45:37.953442,0.0,0.0
2715,2,17,4275,1,a70b26b7-fbad-4787-bf15-29f7b13a19ab,1,1,1,False,0,1691635512,2,2023-08-10 02:45:37.953442,0.0,0.0
2716,13,6,4191,1,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,1,1,0,False,0,1691635504,1,2023-08-10 02:45:37.953442,0.0,0.0
2717,9,9,4780,1,514f3dda-4d08-464c-b2d4-5706d400065a,1,1,4,False,0,1691635505,1,2023-08-10 02:45:37.953442,0.0,0.0
2718,17,32,320,1,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635505,4,2023-08-10 02:45:37.953442,0.0,0.0
2719,3,15,4154,1,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,1,1,0,False,0,1691635506,1,2023-08-10 02:45:37.953442,0.0,0.0
2720,54,1,2006,1,66dc9068-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635507,17,2023-08-10 02:45:37.953442,0.0,0.0
2721,28,8,3143,1,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635507,7,2023-08-10 02:45:37.953442,0.0,0.0
2722,1,17,4450,1,d946ce73-5487-4ab7-b429-cf873e9af5b5,1,1,2,False,0,1691635507,1,2023-08-10 02:45:37.953442,0.0,0.0
2723,9,30,3588,1,32c60668-a192-4d06-aa7c-6d6f7aed6b45,1,1,0,False,0,1691635509,2,2023-08-10 02:45:37.953442,0.0,0.0
2724,9,11,4143,1,fec4aa1b-9fc1-4dd9-ab39-c1d7370a6e54,1,1,1,False,1,1691635510,0,2023-08-10 02:45:37.953442,0.0,0.0
2725,16,47,236,1,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,1,1,6,False,0,1691635510,10,2023-08-10 02:45:37.953442,0.0,0.0
2726,8,21,79,1,66db269c-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,1,1691635510,0,2023-08-10 02:45:37.953442,0.0,0.0
2727,12,5,4182,1,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,1,1,2,False,0,1691635510,2,2023-08-10 02:45:37.953442,0.0,0.0
2728,19,0,1786699974232881542,1,1786699974232881542,1,1,0,False,0,1691635505,1,2023-08-10 02:45:37.953442,0.0,0.0
2729,9,19,4342,1,0eacb768-c7d5-4499-9182-9a1331d9280c,1,1,2,False,0,1691635506,1,2023-08-10 02:45:37.953442,0.0,0.0
2730,1,35,4037,1,b47e5ffd-4215-4476-a89b-ebe52111f763,1,1,3,False,0,1691635506,3,2023-08-10 02:45:37.953442,0.0,0.0
2731,3,12,3941,1,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,1,1,0,False,0,1691635506,1,2023-08-10 02:45:37.953442,0.0,0.0
2732,17,4,3855,1,a958a8af-a0cc-4bca-9114-93c74ce3c693,1,1,2,False,0,1691635506,1,2023-08-10 02:45:37.953442,0.0,0.0
2733,17,3,3876,1,9d23b0e9-a478-407c-a0e0-0aff1b0398fc,1,1,1,False,1,1691635511,2,2023-08-10 02:45:37.953442,0.0,0.0
2734,10,10,3602,1,0e5be726-2452-42a0-9be8-ea85c8408e4c,1,1,1,False,0,1691635511,3,2023-08-10 02:45:37.953442,0.0,0.0
2735,65,5,228,1,66db3997-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635511,8,2023-08-10 02:45:37.953442,0.0,0.0
2736,8,32,3621,1,0927e331-866f-4d99-99b4-04edde99117a,1,1,5,False,0,1691635512,0,2023-08-10 02:45:37.953442,0.0,0.0
2737,0,34,418,1,66dc0bbd-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635519,0,2023-08-10 02:45:37.953442,0.0,0.0
2738,25,6,4146,1,81a34754-ae08-47a6-964d-4733849a8fab,1,1,0,False,0,1691635519,0,2023-08-10 02:45:37.953442,0.0,0.0
2739,0,26,5083,1,1b9568a5-7ac3-4950-836b-9651fea9e7c9,1,1,4,False,2,1691635519,3,2023-08-10 02:45:37.953442,0.0,0.0
2740,4,16,4352,1,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,1,1,0,False,0,1691635519,1,2023-08-10 02:45:37.953442,0.0,0.0
2741,12,19,4509,1,6ae35aa8-644e-4b2c-b6a4-6570192f78ab,1,1,1,False,0,1691635520,1,2023-08-10 02:45:37.953442,0.0,0.0
2742,23,12,529,1,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,1,1,5,False,1,1691635519,5,2023-08-10 02:45:37.953442,0.0,0.0
2743,30,0,4968,1,fb180cce-96ee-4e66-b3ce-000f3db6e670,1,1,0,False,0,1691635520,0,2023-08-10 02:45:37.953442,,
2744,5,24,3506,1,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,1,1,5,False,0,1691635514,0,2023-08-10 02:45:37.953442,0.0,0.0
2745,34,11,304,1,66db6da2-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635514,2,2023-08-10 02:45:37.953442,0.0,0.0
2746,3,23,3620,1,a617924a-31b7-45ed-8793-099b7274f34c,1,1,0,False,0,1691635518,1,2023-08-10 02:45:37.953442,0.0,0.0
2747,3,22,1786696564295760054,1,1786696564295760054,1,1,9,False,1,1691635519,0,2023-08-10 02:45:37.953442,0.0,0.0
2748,19,0,4500,1,7b3381c1-90b6-4701-9016-b0559aaacd8c,1,1,0,False,0,1691635519,4,2023-08-10 02:45:37.953442,0.0,0.0
2749,1,32,3290,1,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,1,1,4,False,0,1691635519,3,2023-08-10 02:45:37.953442,0.0,0.0
2750,53,18,5081,1,f54ad1f8-fe58-49ac-82ae-b742aec66829,1,1,0,False,0,1691635513,6,2023-08-10 02:45:37.953442,0.0,0.0
2751,4,32,1786697528321024934,1,1786697528321024934,1,1,1,False,1,1691635513,2,2023-08-10 02:45:37.953442,0.0,0.0
2752,13,1,4167,1,db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac,1,1,1,False,1,1691635517,4,2023-08-10 02:45:37.953442,0.0,0.0
2753,14,5,4963,1,e982e1cb-7e7b-4769-85b8-565925200654,1,1,2,False,1,1691635517,4,2023-08-10 02:45:37.953442,0.0,0.0
2754,13,3,5017,1,d08be53f-9691-4d6f-81f3-7d052abb7dd6,1,1,1,False,1,1691635517,2,2023-08-10 02:45:37.953442,0.0,0.0
2755,15,1,4107,1,7d9a1b9e-0123-4561-a111-b3735fada687,1,1,1,False,0,1691635515,8,2023-08-10 02:45:37.953442,0.0,0.0
2756,12,24,3734,1,2bf9addc-038b-48fe-8794-dde085c5e5dc,1,1,1,False,0,1691635515,6,2023-08-10 02:45:37.953442,0.0,0.0
2757,8,31,4592,1,4543214c-c9d4-4f20-9cd9-dd05cc365931,1,1,5,False,0,1691635515,9,2023-08-10 02:45:37.953442,0.0,0.0
2758,8,11,1814900898997467540,1,1814900898997467540,1,1,0,False,1,1691635516,2,2023-08-10 02:45:37.953442,0.0,0.0
2759,6,13,4611,1,5f2766b0-362e-49e5-ab09-05e2c4b6f626,1,1,1,False,0,1691635516,0,2023-08-10 02:45:37.953442,0.0,0.0
2760,0,33,1786687245202023014,1,1786687245202023014,1,1,3,False,0,1691635516,2,2023-08-10 02:45:37.953442,0.0,0.0
2761,16,2,4971,1,94bcf812-5cff-460c-841f-54876ed1e7a4,1,1,0,False,0,1691635520,1,2023-08-10 02:45:37.953442,0.0,0.0
2762,16,2,5065,1,d52d4171-fd60-4a28-b7e2-89f3693e0591,1,1,0,False,0,1691635520,0,2023-08-10 02:45:37.953442,0.0,0.0
2763,45,2,319,1,66db79a3-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635520,1,2023-08-10 02:45:37.953442,0.0,0.0
2764,0,21,3337,1,66de103b-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,0,1691635520,2,2023-08-10 02:45:37.953442,0.0,0.0
2765,13,12,4449,1,9991b75b-a9ba-4abc-bf84-0108291be05a,1,1,1,False,0,1691635521,0,2023-08-10 02:45:37.953442,0.0,0.0
2766,2,14,3949,1,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,1,1,2,False,1,1691635520,6,2023-08-10 02:45:37.953442,0.0,0.0
2767,9,9,4162,1,94624d6e-4150-4ab1-92ff-bf55cb58ab61,1,1,3,False,0,1691635522,0,2023-08-10 02:45:37.953442,0.0,0.0
2768,2,12,530,1,66dc864c-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635523,9,2023-08-10 02:45:37.953442,0.0,0.0
2769,14,2,4551,1,2b33334b-243c-4a16-a6d2-32304c8884f1,1,1,2,False,0,1691635523,4,2023-08-10 02:45:37.953442,0.0,0.0
2770,24,14,4215,1,0c923abb-298a-4a47-b132-9fae73cc59e6,1,1,1,False,0,1691635523,4,2023-08-10 02:45:37.953442,0.0,0.0
2771,12,13,4813,1,77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,1,1,0,False,0,1691635523,0,2023-08-10 02:45:37.953442,0.0,0.0
2772,1,18,4859,1,1202a491-9f76-4609-9b5c-eb7723ab5b45,1,1,0,False,0,1691635525,0,2023-08-10 02:45:37.953442,0.0,0.0
2773,0,31,295,1,66db6889-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635525,2,2023-08-10 02:45:37.953442,0.0,0.0
2774,34,35,377,1,66dbe441-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635525,3,2023-08-10 02:45:37.953442,0.0,0.0
2775,8,15,3648,1,999865d2-0735-4e85-a9d4-00810231530e,1,1,0,False,0,1691635525,2,2023-08-10 02:45:37.953442,0.0,0.0
2776,14,5,4542,1,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,1,1,2,False,0,1691635526,1,2023-08-10 02:45:37.953442,0.0,0.0
2777,11,7,4839,1,9a37d8a1-990b-484c-9603-262dbd1165cc,1,1,0,False,0,1691635526,1,2023-08-10 02:45:37.953442,0.0,0.0
2778,9,11,4739,1,2e5cde21-f0a2-4396-899e-6df275e99212,1,1,2,False,0,1691635526,1,2023-08-10 02:45:37.953442,0.0,0.0
2779,1,20,3413,1,66de59bd-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635523,1,2023-08-10 02:45:37.953442,0.0,0.0
2780,14,5,4351,1,3f031133-ec95-4a92-9d63-2ae28183f498,1,1,1,False,0,1691635524,1,2023-08-10 02:45:37.953442,0.0,0.0
2781,0,17,3899,1,bd30f2a1-38ec-474d-9e36-07f688e87427,1,1,1,False,0,1691635524,1,2023-08-10 02:45:37.953442,0.0,0.0
2782,23,6,4009,1,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,1,1,2,False,1,1691635521,2,2023-08-10 02:45:37.953442,0.0,0.0
2783,8,9,4793,1,a90e9ad3-4347-4fa4-b031-9bf1f69ce049,1,1,3,False,1,1691635522,1,2023-08-10 02:45:37.953442,0.0,0.0
2784,72,15,3255,1,66ddbd20-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,1,1691635524,9,2023-08-10 02:45:37.953442,0.0,0.0
2785,0,13,3812,1,b30815c0-99b6-451b-be15-902992cb8abb,1,1,1,False,35,1691635525,13,2023-08-10 02:45:37.953442,0.0,0.0
2786,16,11,4545,1,36025f2c-ee4d-4c1a-832d-733cf37f98ef,1,1,0,False,0,1691635522,3,2023-08-10 02:45:37.953442,0.0,0.0
2787,14,3,3878,1,a6a132f9-89bf-42a4-afe6-1ca449b7f570,1,1,2,False,0,1691635525,1,2023-08-10 02:45:37.953442,0.0,0.0
2788,6,12,3795,1,3f878b81-324e-4673-9221-43d34647e76f,1,1,0,False,0,1691635526,0,2023-08-10 02:45:37.953442,0.0,0.0
2789,15,2,4627,1,dadd2084-d844-46f5-b7a4-128d31eeba8e,1,1,2,False,0,1691635526,3,2023-08-10 02:45:37.953442,0.0,0.0
2790,44,11,450,1,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,0,1691635526,5,2023-08-10 02:45:37.953442,0.0,0.0
2791,3,17,4356,1,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,1,1,1,False,0,1691635527,1,2023-08-10 02:45:37.953442,0.0,0.0
2792,0,31,2009,1,66dc9143-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635527,2,2023-08-10 02:45:37.953442,0.0,0.0
2793,11,9,4314,1,398aa734-3893-4dba-a704-57ae8632c4f9,1,1,1,False,0,1691635527,1,2023-08-10 02:45:37.953442,0.0,0.0
2794,20,11,3593,1,3f36c26d-c57f-47cc-9672-20f19babb36a,1,1,1,False,0,1691635527,3,2023-08-10 02:45:37.953442,0.0,0.0
2795,2,17,3758,1,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,1,1,0,False,0,1691635527,0,2023-08-10 02:45:37.953442,0.0,0.0
2796,0,15,3511,1,760ebaea-f7c7-45ad-aa3b-395d97adcf8f,1,1,3,False,0,1691635527,6,2023-08-10 02:45:37.953442,0.0,0.0
2797,8,10,3773,1,29223935-a682-411c-9f25-577bbb9804fc,1,1,0,False,1,1691635528,0,2023-08-10 02:45:37.953442,0.0,0.0
2798,1,18,4108,1,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,1,1,4,False,0,1691635529,1,2023-08-10 02:45:37.953442,0.0,0.0
2799,99,2,293,1,66db65aa-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,2,1691635529,3,2023-08-10 02:45:37.953442,0.0,0.0
2800,2,18,3999,1,65a1b09d-560d-46bf-8f5d-7f59471a587e,1,1,4,False,0,1691635529,3,2023-08-10 02:45:37.953442,0.0,0.0
2801,61,0,524,1,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,1,1691635530,1,2023-08-10 02:45:37.953442,0.0,0.0
2802,8,39,4980,1,e6c56c58-cfb8-4e85-97a1-702a914252c9,1,1,0,False,0,1691635531,1,2023-08-10 02:45:37.953442,0.0,0.0
2803,1,42,1786697166576476490,1,1786697166576476490,1,1,2,False,0,1691635531,4,2023-08-10 02:45:37.953442,0.0,0.0
2804,5,19,4272,1,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,1,1,2,False,0,1691635531,1,2023-08-10 02:45:37.953442,0.0,0.0
2805,31,9,3813,1,55ccb271-7035-422e-bee1-20e84caa0217,1,1,1,False,0,1691635527,8,2023-08-10 02:45:37.953442,0.0,0.0
2806,22,11,4990,1,3b52be68-9123-46a9-bb45-f0d0646a5a81,1,1,0,False,0,1691635528,2,2023-08-10 02:45:37.953442,0.0,0.0
2807,2,22,3504,1,16a4effc-282e-4053-b47b-31f734d50c08,1,1,2,False,0,1691635528,3,2023-08-10 02:45:37.953442,0.0,0.0
2808,0,19,4443,1,4f57360d-a4cb-4568-b74a-f3086ccaee2e,1,1,7,False,0,1691635528,2,2023-08-10 02:45:37.953442,0.0,0.0
2809,3,19,3494,1,bf317efc-13f1-42be-8243-373a29354033,1,1,7,False,0,1691635528,4,2023-08-10 02:45:37.953442,0.0,0.0
2810,2,28,4363,1,80969478-8dbc-42e1-8e16-ac0132a431c2,1,1,0,False,0,1691635529,0,2023-08-10 02:45:37.953442,0.0,0.0
2811,8,9,4133,1,c0a3b8fe-ba64-4cbb-b010-f760998d6c3a,1,1,2,False,0,1691635529,1,2023-08-10 02:45:37.953442,0.0,0.0
2812,8,16,4318,1,c56739c2-b310-4d73-ab0e-b6036abd9561,1,1,0,False,0,1691635530,1,2023-08-10 02:45:37.953442,0.0,0.0
2813,2,14,4091,1,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,1,1,1,False,0,1691635530,3,2023-08-10 02:45:37.953442,0.0,0.0
2814,7,15,1786697932047949952,1,1786697932047949952,1,1,5,False,0,1691635530,2,2023-08-10 02:45:37.953442,0.0,0.0
2815,10,3,4601,1,c0a2d591-4eed-488b-b88b-0b23990e3756,1,1,3,False,0,1691635532,8,2023-08-10 02:45:37.953442,0.0,0.0
2816,2,56,326,1,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,1,1,4,False,0,1691635532,2,2023-08-10 02:45:37.953442,0.0,0.0
2817,16,11,3170,1,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,1,1,6,False,0,1691635532,6,2023-08-10 02:45:37.953442,0.0,0.0
2818,12,49,4280,1,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,1,1,0,False,1,1691635533,7,2023-08-10 02:45:37.953442,0.0,0.0
2819,8,7,4212,1,fea72f55-d296-47af-9446-149688dcccbd,1,1,5,False,1,1691635533,3,2023-08-10 02:45:37.953442,0.0,0.0
2820,3,14,4497,1,cf284d60-23e7-49ec-91dc-8bfedb59cb6a,1,1,4,False,0,1691635533,1,2023-08-10 02:45:37.953442,0.0,0.0
2821,31,20,146,1,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635533,3,2023-08-10 02:45:37.953442,0.0,0.0
2822,24,5,3825,1,ace80a8c-6196-484e-8dd0-061e3c90389b,1,1,4,False,0,1691635534,0,2023-08-10 02:45:37.953442,0.0,0.0
2823,19,1,4995,1,101c813e-02a8-4b6b-bd5d-981c1ea62019,1,1,0,False,0,1691635535,1,2023-08-10 02:45:37.953442,0.0,0.0
2824,13,12,3128,1,66dd2786-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635535,2,2023-08-10 02:45:37.953442,0.0,0.0
2825,5,16,4379,1,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,1,1,0,False,0,1691635535,2,2023-08-10 02:45:37.953442,0.0,0.0
2826,18,5,1815968422007427668,1,1815968422007427668,1,1,3,False,0,1691635535,0,2023-08-10 02:45:37.953442,0.0,0.0
2827,26,37,4749,1,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,1,1,0,False,0,1691635535,5,2023-08-10 02:45:37.953442,0.0,0.0
2828,62,1,5082,1,1198e739-787c-4ce4-aa63-ffaf98506e9c,1,1,1,False,0,1691635536,1,2023-08-10 02:45:37.953442,0.0,0.0
2829,26,6,4065,1,774c5443-d463-42b3-bfc5-b0ab3c56fe35,1,1,1,False,1,1691635536,2,2023-08-10 02:45:37.953442,0.0,0.0
2830,19,3,4773,1,ab5c5ee6-9c4e-4aaa-a14e-d236d3e01d9a,1,1,0,False,1,1691635536,1,2023-08-10 02:45:37.953442,0.0,0.0
2831,1,29,4703,1,e2fc6d90-8deb-4e21-961d-9d5208c1f986,1,1,2,False,0,1691635536,4,2023-08-10 02:45:37.953442,0.0,0.0
2832,10,8,4671,1,8a560dc7-36d9-4391-bed1-8df271a36273,1,1,4,False,0,1691635536,2,2023-08-10 02:45:37.953442,0.0,0.0
2833,16,20,3658,1,73b403cf-86fd-4f93-a484-5cb06a2abeea,1,1,1,False,0,1691635536,2,2023-08-10 02:45:37.953442,0.0,0.0
2834,10,9,4399,1,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,1,1,0,False,0,1691635536,1,2023-08-10 02:45:37.953442,0.0,0.0
2835,1,21,4554,1,1a083890-e22b-4f81-8d98-567784034916,1,1,1,False,0,1691635536,2,2023-08-10 02:45:37.953442,0.0,0.0
2836,0,0,4661,0,d2024260-cc58-451b-9417-3a695f8a1b34,0,0,0,False,0,1686920581,0,2023-08-10 02:45:37.953442,,
2837,13,21,4702,1,cc7b86cf-a2fb-4738-b967-de7b197dc930,1,1,4,False,1,1691635538,6,2023-08-10 02:45:37.953442,0.0,0.0
2838,97,22,1827839088308194240,1,1827839088308194240,1,1,0,False,0,1691635538,1,2023-08-10 02:45:37.953442,0.0,0.0
2839,5,13,4866,1,94771406-6712-4508-9392-11e9d90e1185,1,1,4,False,0,1691635537,1,2023-08-10 02:45:37.953442,0.0,0.0
2840,18,2,4345,1,0cc38ba1-4625-4821-9a6f-e490525cbce2,1,1,0,False,0,1691635537,0,2023-08-10 02:45:37.953442,0.0,0.0
2841,0,19,5070,1,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,1,1,3,False,0,1691635537,0,2023-08-10 02:45:37.953442,0.0,0.0
2842,64,1,168,1,66db33fc-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635537,4,2023-08-10 02:45:37.953442,0.0,0.0
2843,15,5,3960,1,c8060816-b4aa-4fd9-bc66-af28bf61dc87,1,1,5,False,0,1691635537,0,2023-08-10 02:45:37.953442,0.0,0.0
2844,0,29,4548,1,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,1,1,4,False,0,1691635537,2,2023-08-10 02:45:37.953442,0.0,0.0
2845,0,22,3062,1,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,1,1,4,False,0,1691635537,1,2023-08-10 02:45:37.953442,0.0,0.0
2846,14,58,3173,1,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,1,1,7,False,1,1691635537,6,2023-08-10 02:45:37.953442,0.0,0.0
2847,20,1,5075,1,e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,1,1,0,False,0,1691635537,0,2023-08-10 02:45:37.953442,0.0,0.0
2848,1,24,3085,1,66dcf640-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635537,1,2023-08-10 02:45:37.953442,0.0,0.0
2849,10,36,2002,1,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,1,1691635537,9,2023-08-10 02:45:37.953442,0.0,0.0
2850,12,19,3425,1,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,1,1,13,False,0,1691635538,1,2023-08-10 02:45:37.953442,0.0,0.0
2851,8,14,3064,1,66dccad8-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635538,1,2023-08-10 02:45:37.953442,0.0,0.0
2852,12,22,3135,1,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,2,1691635538,5,2023-08-10 02:45:37.953442,0.0,0.0
2853,11,8,4171,1,0197e9da-ae03-40a7-8270-fe500bfc9e18,1,1,6,False,0,1691635538,3,2023-08-10 02:45:37.953442,0.0,0.0
2854,21,6,4331,1,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,1,1,0,False,0,1691635538,1,2023-08-10 02:45:37.953442,0.0,0.0
2855,0,0,1828968794479100296,0,1828968794479100296,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2856,0,0,1828969112306680612,0,1828969112306680612,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2857,0,0,1828969323789472168,0,1828969323789472168,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2858,0,0,1835247196073118026,0,1835247196073118026,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2859,0,0,1836581807397045112,0,1836581807397045112,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2860,0,0,1828969515711812276,0,1828969515711812276,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2861,0,0,1840541082023453122,0,1840541082023453122,0,0,0,False,0,86400,0,2023-08-10 02:45:37.953442,,
2862,0,36,4045,1,2f656bc4-7743-4326-8330-a22bd41d9d17,1,1,1,False,0,1691635426,3,2023-08-10 02:45:37.953442,0.0,0.0
2863,3,15,4327,1,bc346753-b68a-4cb3-b93f-b0be68227eae,1,1,0,False,1,1691635426,2,2023-08-10 02:45:37.953442,0.0,0.0
2864,2,18,4492,1,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,1,1,1,False,0,1691635431,1,2023-08-10 02:45:37.953442,0.0,0.0
2865,0,22,4002,1,1064b4b0-e9c8-4139-ac48-f118305dbe69,1,1,3,False,1,1691635428,1,2023-08-10 02:45:37.953442,0.0,0.0
2866,18,6,3579,1,dd351a72-4241-4275-843d-0fffa8a1f414,1,1,5,False,0,1691635429,1,2023-08-10 02:45:37.953442,0.0,0.0
2867,1,25,502,1,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,0,1691635427,10,2023-08-10 02:45:37.953442,0.0,0.0
2868,13,1,4848,1,d34f2271-10ee-40c3-a93a-09df58860512,1,1,1,False,1,1691635428,1,2023-08-10 02:45:37.953442,0.0,0.0
2869,8,1,4622,1,e1886e7a-62b1-4359-9835-8ab5a16371ae,1,1,1,False,6,1691635429,9,2023-08-10 02:45:37.953442,0.0,0.0
2870,4,31,1786697003367719132,1,1786697003367719132,1,1,2,False,0,1691635429,4,2023-08-10 02:45:37.953442,0.0,0.0
2871,2,36,3697,1,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,1,1,5,False,0,1691635430,3,2023-08-10 02:45:37.953442,0.0,0.0
2872,19,1,4926,1,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,1,1,0,False,0,1691635433,0,2023-08-10 02:45:37.953442,0.0,0.0
