,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,legacy_id,num_bikes_disabled,num_docks_available,is_installed,station_id,num_docks_disabled,is_renting,is_returning,last_reported,last_update
1373,active,20,0,False,4476,3,4,1,4476,0,1,1,1670634418,2022-12-10 01:15:00.728023
1374,active,22,3,False,4477,1,3,1,4477,0,1,1,1670629728,2022-12-10 01:15:00.728023
1375,active,51,17,False,4478,1,12,1,4478,0,1,1,1670634719,2022-12-10 01:15:00.728023
1376,active,16,1,False,4480,0,17,1,4480,0,1,1,1670633005,2022-12-10 01:15:00.728023
1377,active,18,0,False,4481,2,19,1,4481,0,1,1,1670634403,2022-12-10 01:15:00.728023
1378,active,27,2,False,4482,0,6,1,4482,0,1,1,1670634372,2022-12-10 01:15:00.728023
1379,active,8,0,False,4483,1,28,1,4483,0,1,1,1670629515,2022-12-10 01:15:00.728023
1380,active,7,5,False,4484,0,23,1,4484,0,1,1,1670633764,2022-12-10 01:15:00.728023
1381,active,2,2,False,4485,0,31,1,4485,0,1,1,1670634112,2022-12-10 01:15:00.728023
1382,active,1,1,False,4486,0,30,1,4486,0,1,1,1670634682,2022-12-10 01:15:00.728023
1383,active,0,0,False,4487,0,19,1,4487,0,1,1,1670634907,2022-12-10 01:15:00.728023
1384,active,13,1,False,4488,0,10,1,4488,0,1,1,1670632138,2022-12-10 01:15:00.728023
1385,active,2,0,False,4489,0,20,1,4489,0,1,1,1670626937,2022-12-10 01:15:00.728023
1386,active,3,0,False,4490,0,18,1,4490,0,1,1,1670621923,2022-12-10 01:15:00.728023
1387,active,17,1,False,4492,1,2,1,4492,0,1,1,1670634469,2022-12-10 01:15:00.728023
1388,active,6,3,False,4493,0,13,1,4493,0,1,1,1670629334,2022-12-10 01:15:00.728023
1389,active,1,0,False,4494,2,16,1,4494,0,1,1,1670623798,2022-12-10 01:15:00.728023
1390,active,3,0,False,4495,0,17,1,4495,0,1,1,1670628481,2022-12-10 01:15:00.728023
1391,active,24,1,False,4496,1,4,1,4496,0,1,1,1670634782,2022-12-10 01:15:00.728023
1392,active,2,0,False,4497,0,18,1,4497,0,1,1,1670634312,2022-12-10 01:15:00.728023
1393,active,0,0,False,4498,4,14,1,4498,0,1,1,1670633927,2022-12-10 01:15:00.728023
1394,active,2,2,False,4500,0,21,1,4500,0,1,1,1670632834,2022-12-10 01:15:00.728023
1395,active,4,1,False,4501,2,22,1,4501,0,1,1,1670627661,2022-12-10 01:15:00.728023
1396,active,15,7,False,4502,0,12,1,4502,0,1,1,1670628595,2022-12-10 01:15:00.728023
1397,active,11,3,False,4503,2,28,1,4503,0,1,1,1670618628,2022-12-10 01:15:00.728023
1398,active,11,2,False,4504,1,49,1,4504,0,1,1,1670632954,2022-12-10 01:15:00.728023
1399,active,11,0,False,4505,0,12,1,4505,0,1,1,1670626581,2022-12-10 01:15:00.728023
1400,active,1,0,False,4506,0,20,1,4506,0,1,1,1670622619,2022-12-10 01:15:00.728023
1401,active,9,3,False,4508,0,11,1,4508,0,1,1,1670633906,2022-12-10 01:15:00.728023
1402,active,0,0,False,4509,2,30,1,4509,0,1,1,1670634438,2022-12-10 01:15:00.728023
1403,active,12,0,False,4510,1,11,1,4510,0,1,1,1670630332,2022-12-10 01:15:00.728023
1404,active,0,0,False,4511,2,17,1,4511,0,1,1,1670621230,2022-12-10 01:15:00.728023
1405,active,15,0,False,4512,0,4,1,4512,0,1,1,1670602958,2022-12-10 01:15:00.728023
1406,active,9,5,False,4513,0,8,1,4513,0,1,1,1670633798,2022-12-10 01:15:00.728023
1407,active,26,3,False,4514,0,5,1,4514,0,1,1,1670634313,2022-12-10 01:15:00.728023
1408,active,2,2,False,4515,0,19,1,4515,0,1,1,1670633357,2022-12-10 01:15:00.728023
1409,active,16,2,False,4516,0,1,1,4516,0,1,1,1670624616,2022-12-10 01:15:00.728023
1410,active,16,3,False,4517,2,12,1,4517,0,1,1,1670633542,2022-12-10 01:15:00.728023
1411,active,12,6,False,4518,0,12,1,4518,0,1,1,1670634395,2022-12-10 01:15:00.728023
1412,active,20,11,False,4519,1,25,1,4519,0,1,1,1670634344,2022-12-10 01:15:00.728023
1413,active,12,2,False,4520,1,9,1,4520,0,1,1,1670634930,2022-12-10 01:15:00.728023
1414,active,5,4,False,4521,1,15,1,4521,0,1,1,1670634292,2022-12-10 01:15:00.728023
1415,active,8,3,False,4522,0,6,1,4522,0,1,1,1670633809,2022-12-10 01:15:00.728023
1416,active,11,2,False,4523,0,10,1,4523,0,1,1,1670634040,2022-12-10 01:15:00.728023
1417,active,2,1,False,4524,0,24,1,4524,0,1,1,1670634915,2022-12-10 01:15:00.728023
1418,active,15,4,False,4525,1,3,1,4525,0,1,1,1670634487,2022-12-10 01:15:00.728023
1419,active,15,4,False,4526,0,3,1,4526,0,1,1,1670634372,2022-12-10 01:15:00.728023
1420,active,6,4,False,4528,1,14,1,4528,0,1,1,1670634696,2022-12-10 01:15:00.728023
1421,active,6,2,False,4530,1,14,1,4530,0,1,1,1670632308,2022-12-10 01:15:00.728023
1422,active,6,5,False,4531,0,12,1,4531,0,1,1,1670634268,2022-12-10 01:15:00.728023
1423,active,4,3,False,4532,0,14,1,4532,0,1,1,1670634889,2022-12-10 01:15:00.728023
1424,active,7,2,False,4533,0,11,1,4533,0,1,1,1670631538,2022-12-10 01:15:00.728023
1425,active,7,2,False,4534,0,15,1,4534,0,1,1,1670632228,2022-12-10 01:15:00.728023
1426,active,7,4,False,4535,0,11,1,4535,0,1,1,1670633637,2022-12-10 01:15:00.728023
1427,active,17,7,False,4536,0,7,1,4536,0,1,1,1670634738,2022-12-10 01:15:00.728023
1428,active,16,3,False,4537,1,15,1,4537,0,1,1,1670632770,2022-12-10 01:15:00.728023
1429,active,6,4,False,4539,0,9,1,4539,0,1,1,1670633614,2022-12-10 01:15:00.728023
1430,active,2,2,False,4542,0,18,1,4542,0,1,1,1670630389,2022-12-10 01:15:00.728023
1431,active,0,0,False,4543,0,0,1,4543,0,1,1,86400,2022-12-10 01:15:00.728023
1432,active,12,5,False,4544,0,20,1,4544,0,1,1,1670633244,2022-12-10 01:15:00.728023
1433,active,23,13,False,4545,1,6,1,4545,0,1,1,1670634692,2022-12-10 01:15:00.728023
1434,active,5,2,False,4546,1,12,1,4546,0,1,1,1670634622,2022-12-10 01:15:00.728023
1435,active,15,0,False,4547,1,7,1,4547,0,1,1,1670622999,2022-12-10 01:15:00.728023
1436,active,24,2,False,4548,0,7,1,4548,0,1,1,1670627958,2022-12-10 01:15:00.728023
1437,active,25,2,False,4549,0,10,1,4549,0,1,1,1670626510,2022-12-10 01:15:00.728023
1438,active,19,4,False,4550,2,0,1,4550,0,1,1,1670634754,2022-12-10 01:15:00.728023
1439,active,1,1,False,4551,0,19,1,4551,0,1,1,1670633286,2022-12-10 01:15:00.728023
1440,active,4,0,False,4553,0,15,1,4553,0,1,1,1670631109,2022-12-10 01:15:00.728023
1441,active,13,11,False,4554,0,11,1,4554,0,1,1,1670632931,2022-12-10 01:15:00.728023
1442,active,7,3,False,4555,0,17,1,4555,0,1,1,1670634564,2022-12-10 01:15:00.728023
1443,active,3,1,False,4556,0,18,1,4556,0,1,1,1670620310,2022-12-10 01:15:00.728023
1444,active,9,6,False,4557,1,14,1,4557,0,1,1,1670626224,2022-12-10 01:15:00.728023
1445,active,5,2,False,4559,0,12,1,4559,0,1,1,1670634668,2022-12-10 01:15:00.728023
1446,active,17,1,False,4560,0,4,1,4560,0,1,1,1670630172,2022-12-10 01:15:00.728023
1447,active,22,0,False,4561,1,4,1,4561,0,1,1,1670626462,2022-12-10 01:15:00.728023
1448,active,3,2,False,4562,1,21,1,4562,0,1,1,1670634529,2022-12-10 01:15:00.728023
1449,active,0,0,False,4563,2,18,1,4563,0,1,1,1670625607,2022-12-10 01:15:00.728023
1450,active,2,2,False,4564,1,18,1,4564,0,1,1,1670634400,2022-12-10 01:15:00.728023
1451,active,0,0,False,4565,7,0,1,4565,17,1,1,1670634824,2022-12-10 01:15:00.728023
1452,active,2,2,False,4566,2,15,1,4566,0,1,1,1670633313,2022-12-10 01:15:00.728023
1453,active,18,1,False,4567,0,2,1,4567,0,1,1,1670634030,2022-12-10 01:15:00.728023
1454,active,27,7,False,4568,0,5,1,4568,0,1,1,1670633158,2022-12-10 01:15:00.728023
1455,active,6,2,False,4569,0,13,1,4569,0,1,1,1670631687,2022-12-10 01:15:00.728023
1456,active,3,2,False,4570,0,16,1,4570,0,1,1,1670634937,2022-12-10 01:15:00.728023
1457,active,0,0,False,4571,1,21,1,4571,0,1,1,1670630140,2022-12-10 01:15:00.728023
1458,active,4,3,False,4572,1,17,1,4572,0,1,1,1670631667,2022-12-10 01:15:00.728023
1459,active,4,0,False,4573,0,19,1,4573,0,1,1,1670615546,2022-12-10 01:15:00.728023
1460,active,22,1,False,4574,0,0,1,4574,0,1,1,1670618134,2022-12-10 01:15:00.728023
1461,active,14,0,False,4575,0,5,1,4575,0,1,1,1670577838,2022-12-10 01:15:00.728023
1462,active,6,3,False,4576,1,12,1,4576,0,1,1,1670629585,2022-12-10 01:15:00.728023
1463,active,18,5,False,4577,0,7,1,4577,0,1,1,1670634706,2022-12-10 01:15:00.728023
1464,active,11,10,False,4578,1,4,1,4578,0,1,1,1670633321,2022-12-10 01:15:00.728023
1465,active,1,1,False,4579,0,25,1,4579,0,1,1,1670621906,2022-12-10 01:15:00.728023
1466,active,4,3,False,4580,2,13,1,4580,0,1,1,1670629954,2022-12-10 01:15:00.728023
1467,active,8,1,False,4581,0,14,1,4581,0,1,1,1670631194,2022-12-10 01:15:00.728023
1468,active,9,1,False,4582,0,14,1,4582,0,1,1,1670631322,2022-12-10 01:15:00.728023
1469,active,0,0,False,4583,0,37,1,4583,0,1,1,1670628341,2022-12-10 01:15:00.728023
1470,active,5,1,False,4584,1,16,1,4584,0,1,1,1670626986,2022-12-10 01:15:00.728023
1471,active,20,1,False,4585,0,1,1,4585,0,1,1,1670634399,2022-12-10 01:15:00.728023
1472,active,12,10,False,4587,0,6,1,4587,0,1,1,1670633344,2022-12-10 01:15:00.728023
1473,active,38,2,False,4590,0,9,1,4590,0,1,1,1670634415,2022-12-10 01:15:00.728023
1474,active,28,0,False,4591,0,1,1,4591,0,1,1,1670631224,2022-12-10 01:15:00.728023
1475,active,38,0,False,4592,1,9,1,4592,0,1,1,1670634554,2022-12-10 01:15:00.728023
1476,active,22,1,False,4593,3,22,1,4593,0,1,1,1670633997,2022-12-10 01:15:00.728023
1477,active,36,2,False,4594,0,10,1,4594,0,1,1,1670633009,2022-12-10 01:15:00.728023
1478,active,7,3,False,4595,1,16,1,4595,0,1,1,1670634397,2022-12-10 01:15:00.728023
1479,out_of_service,0,0,False,4596,0,0,0,4596,0,0,0,86400,2022-12-10 01:15:00.728023
1480,active,37,0,False,4598,0,14,1,4598,0,1,1,1670634744,2022-12-10 01:15:00.728023
1481,active,6,2,False,4599,1,12,1,4599,0,1,1,1670634726,2022-12-10 01:15:00.728023
1482,active,17,1,False,4600,0,4,1,4600,0,1,1,1670628600,2022-12-10 01:15:00.728023
1483,active,9,1,False,4601,1,11,1,4601,0,1,1,1670634209,2022-12-10 01:15:00.728023
1484,active,48,1,False,4602,0,11,1,4602,0,1,1,1670634160,2022-12-10 01:15:00.728023
1485,active,16,8,False,4603,0,4,1,4603,0,1,1,1670631132,2022-12-10 01:15:00.728023
1486,active,1,0,False,4604,3,16,1,4604,0,1,1,1670627153,2022-12-10 01:15:00.728023
1487,active,33,7,False,4605,0,2,1,4605,0,1,1,1670631180,2022-12-10 01:15:00.728023
1488,active,10,0,False,4607,0,22,1,4607,0,1,1,1670623488,2022-12-10 01:15:00.728023
1489,active,1,1,False,4608,1,16,1,4608,0,1,1,1670628414,2022-12-10 01:15:00.728023
1490,active,5,0,False,4609,0,14,1,4609,0,1,1,1670627325,2022-12-10 01:15:00.728023
1491,active,12,0,False,4610,0,7,1,4610,0,1,1,1670615067,2022-12-10 01:15:00.728023
1492,active,13,0,False,4611,2,4,1,4611,0,1,1,1670623892,2022-12-10 01:15:00.728023
1493,active,8,0,False,4612,2,9,1,4612,0,1,1,1670634294,2022-12-10 01:15:00.728023
1494,active,2,0,False,4613,1,20,1,4613,0,1,1,1670618326,2022-12-10 01:15:00.728023
1495,active,0,0,False,4614,1,20,1,4614,0,1,1,1670628915,2022-12-10 01:15:00.728023
1496,active,1,1,False,4617,2,23,1,4617,0,1,1,1670633397,2022-12-10 01:15:00.728023
1497,active,16,3,False,4619,0,3,1,4619,0,1,1,1670632426,2022-12-10 01:15:00.728023
1498,active,15,1,False,4620,0,29,1,4620,0,1,1,1670634341,2022-12-10 01:15:00.728023
1499,active,3,0,False,4622,0,21,1,4622,0,1,1,1670618891,2022-12-10 01:15:00.728023
1500,active,2,2,False,4623,1,18,1,4623,0,1,1,1670633500,2022-12-10 01:15:00.728023
1501,active,0,0,False,4624,1,25,1,4624,0,1,1,1670632165,2022-12-10 01:15:00.728023
1502,active,43,1,False,4625,0,10,1,4625,0,1,1,1670632589,2022-12-10 01:15:00.728023
1503,active,3,3,False,4626,0,17,1,4626,0,1,1,1670623485,2022-12-10 01:15:00.728023
1504,active,3,1,False,4627,0,17,1,4627,0,1,1,1670617143,2022-12-10 01:15:00.728023
1505,active,4,1,False,4628,0,14,1,4628,0,1,1,1670631587,2022-12-10 01:15:00.728023
1506,active,2,2,False,4629,1,14,1,4629,5,1,1,1670634799,2022-12-10 01:15:00.728023
1507,active,12,2,False,4630,1,4,1,4630,0,1,1,1670634785,2022-12-10 01:15:00.728023
1508,active,3,3,False,4631,0,16,1,4631,0,1,1,1670615749,2022-12-10 01:15:00.728023
1509,active,9,0,False,4633,0,9,1,4633,0,1,1,1670586969,2022-12-10 01:15:00.728023
1510,active,2,1,False,4634,1,17,1,4634,0,1,1,1670632036,2022-12-10 01:15:00.728023
1511,active,2,0,False,4635,4,20,1,4635,0,1,1,1670631545,2022-12-10 01:15:00.728023
1512,active,5,1,False,4636,3,11,1,4636,0,1,1,1670633608,2022-12-10 01:15:00.728023
1513,active,18,0,False,4637,0,5,1,4637,0,1,1,1670609248,2022-12-10 01:15:00.728023
1514,active,2,2,False,4638,1,20,1,4638,0,1,1,1670633884,2022-12-10 01:15:00.728023
1515,active,14,3,False,4639,0,14,1,4639,0,1,1,1670628311,2022-12-10 01:15:00.728023
1516,active,7,2,False,4640,7,36,1,4640,0,1,1,1670634823,2022-12-10 01:15:00.728023
1517,active,20,6,False,4641,2,46,1,4641,0,1,1,1670634891,2022-12-10 01:15:00.728023
1518,active,9,1,False,4642,4,56,1,4642,0,1,1,1670634425,2022-12-10 01:15:00.728023
1519,active,2,0,False,4643,3,24,1,4643,0,1,1,1670634916,2022-12-10 01:15:00.728023
1520,active,8,4,False,4644,0,15,1,4644,0,1,1,1670629875,2022-12-10 01:15:00.728023
1521,active,27,13,False,4645,1,6,1,4645,0,1,1,1670634930,2022-12-10 01:15:00.728023
1522,active,3,1,False,4647,0,44,1,4647,0,1,1,1670632856,2022-12-10 01:15:00.728023
1523,active,24,0,False,4648,2,21,1,4648,0,1,1,1670634913,2022-12-10 01:15:00.728023
1524,active,16,3,False,4649,0,12,1,4649,0,1,1,1670633794,2022-12-10 01:15:00.728023
1525,active,24,8,False,4651,3,28,1,4651,0,1,1,1670634708,2022-12-10 01:15:00.728023
1526,active,8,0,False,4652,0,11,1,4652,0,1,1,1670623225,2022-12-10 01:15:00.728023
1527,active,4,1,False,4653,0,9,1,4653,0,1,1,1670634880,2022-12-10 01:15:00.728023
1528,active,19,16,False,4654,1,2,1,4654,0,1,1,1670634697,2022-12-10 01:15:00.728023
1529,active,8,4,False,4655,0,6,1,4655,0,1,1,1670634941,2022-12-10 01:15:00.728023
1530,active,9,1,False,4656,0,4,1,4656,0,1,1,1670634922,2022-12-10 01:15:00.728023
1531,active,9,7,False,4657,2,19,1,4657,0,1,1,1670630860,2022-12-10 01:15:00.728023
1532,active,23,5,False,4658,0,18,1,4658,0,1,1,1670633824,2022-12-10 01:15:00.728023
1533,active,37,1,False,4660,0,0,1,4660,0,1,1,1670632796,2022-12-10 01:15:00.728023
1534,active,5,0,False,4661,0,16,1,4661,0,1,1,1670630221,2022-12-10 01:15:00.728023
1535,active,3,0,False,4662,1,17,1,4662,0,1,1,1670631860,2022-12-10 01:15:00.728023
1536,active,10,0,False,4663,3,15,1,4663,0,1,1,1670633888,2022-12-10 01:15:00.728023
1537,active,7,0,False,4664,1,15,1,4664,0,1,1,1670633777,2022-12-10 01:15:00.728023
1538,active,33,3,False,4665,1,0,1,4665,0,1,1,1670634846,2022-12-10 01:15:00.728023
1539,active,22,1,False,4666,0,2,1,4666,0,1,1,1670630626,2022-12-10 01:15:00.728023
1540,active,11,1,False,4670,0,8,1,4670,0,1,1,1670631564,2022-12-10 01:15:00.728023
1541,active,19,9,False,4671,1,0,1,4671,0,1,1,1670634696,2022-12-10 01:15:00.728023
1542,out_of_service,0,0,False,4672,0,0,0,4672,0,0,0,86400,2022-12-10 01:15:00.728023
1543,active,5,3,False,4673,0,13,1,4673,0,1,1,1670634340,2022-12-10 01:15:00.728023
1544,active,18,4,False,4674,1,2,1,4674,0,1,1,1670634458,2022-12-10 01:15:00.728023
1545,active,29,3,False,4675,3,49,1,4675,0,1,1,1670634252,2022-12-10 01:15:00.728023
1546,active,9,3,False,4676,5,45,1,4676,0,1,1,1670634903,2022-12-10 01:15:00.728023
1547,active,34,1,False,4677,0,3,1,4677,0,1,1,1670633454,2022-12-10 01:15:00.728023
1548,active,20,10,False,4678,1,2,1,4678,0,1,1,1670633423,2022-12-10 01:15:00.728023
1549,active,26,2,False,4682,1,11,1,4682,0,1,1,1670634778,2022-12-10 01:15:00.728023
1550,active,10,4,False,4683,1,38,1,4683,0,0,0,1670634910,2022-12-10 01:15:00.728023
1551,active,21,2,False,4684,1,8,1,4684,0,1,1,1670624299,2022-12-10 01:15:00.728023
1552,active,16,1,False,4685,2,9,1,4685,0,0,0,1670634220,2022-12-10 01:15:00.728023
1553,active,6,0,False,4687,2,28,1,4687,0,1,1,1670634646,2022-12-10 01:15:00.728023
1554,active,22,0,False,4688,0,20,1,4688,0,1,1,1670631886,2022-12-10 01:15:00.728023
1555,active,33,0,False,4689,1,13,1,4689,0,1,1,1670634094,2022-12-10 01:15:00.728023
1556,active,34,0,False,4690,1,6,1,4690,0,1,1,1670633800,2022-12-10 01:15:00.728023
1557,active,38,1,False,4691,0,5,1,4691,0,1,1,1670634416,2022-12-10 01:15:00.728023
1558,active,55,10,False,4693,1,3,1,4693,0,1,1,1670634524,2022-12-10 01:15:00.728023
1559,active,34,1,False,4694,0,1,1,4694,0,1,1,1670631750,2022-12-10 01:15:00.728023
1560,active,18,7,False,4695,2,10,1,4695,0,1,1,1670634825,2022-12-10 01:15:00.728023
1561,active,0,0,False,4696,15,0,1,4696,19,1,1,1670634845,2022-12-10 01:15:00.728023
1562,out_of_service,0,0,False,4697,0,0,0,4697,0,0,0,86400,2022-12-10 01:15:00.728023
1563,out_of_service,0,0,False,4698,0,0,0,4698,0,0,0,86400,2022-12-10 01:15:00.728023
1564,active,1,0,False,4699,1,44,1,4699,0,1,1,1670634822,2022-12-10 01:15:00.728023
1565,active,5,1,False,4700,3,26,1,4700,0,1,1,1670634914,2022-12-10 01:15:00.728023
1566,active,28,6,False,4701,4,13,1,4701,0,1,1,1670634924,2022-12-10 01:15:00.728023
1567,active,37,8,False,4702,2,2,1,4702,0,1,1,1670634939,2022-12-10 01:15:00.728023
1568,active,31,9,False,4703,0,2,1,4703,0,1,1,1670634730,2022-12-10 01:15:00.728023
1569,active,32,7,False,4704,0,14,1,4704,0,1,1,1670634809,2022-12-10 01:15:00.728023
1570,active,37,12,False,4705,1,2,1,4705,0,1,1,1670634772,2022-12-10 01:15:00.728023
1571,active,37,2,False,4706,1,2,1,4706,0,1,1,1670633694,2022-12-10 01:15:00.728023
1572,active,39,5,False,4707,0,3,1,4707,0,1,1,1670634426,2022-12-10 01:15:00.728023
1573,active,37,3,False,4708,0,0,1,4708,0,1,1,1670634683,2022-12-10 01:15:00.728023
1574,active,39,1,False,4709,0,6,1,4709,0,1,1,1670634868,2022-12-10 01:15:00.728023
1575,active,50,0,False,4710,0,1,1,4710,0,1,1,1670634749,2022-12-10 01:15:00.728023
1576,active,29,4,False,4711,2,13,1,4711,0,1,1,1670634814,2022-12-10 01:15:00.728023
1577,active,10,5,False,4712,3,36,1,4712,0,1,1,1670634588,2022-12-10 01:15:00.728023
1578,active,22,1,False,4713,4,37,1,4713,0,1,1,1670634895,2022-12-10 01:15:00.728023
1579,active,5,1,False,4714,0,7,1,4714,0,1,1,1670634644,2022-12-10 01:15:00.728023
1580,active,33,5,False,4715,1,5,1,4715,0,1,1,1670634801,2022-12-10 01:15:00.728023
1581,active,6,1,False,4720,0,43,1,4720,0,1,1,1670633828,2022-12-10 01:15:00.728023
1582,active,19,2,False,4721,4,15,1,4721,0,1,1,1670634261,2022-12-10 01:15:00.728023
1583,out_of_service,0,0,False,4723,0,0,0,4723,0,0,0,86400,2022-12-10 01:15:00.728023
1584,active,12,4,False,4724,5,34,1,4724,0,1,1,1670634911,2022-12-10 01:15:00.728023
1585,active,8,1,False,4725,2,36,1,4725,0,1,1,1670634940,2022-12-10 01:15:00.728023
1586,active,14,4,False,4726,1,24,1,4726,0,1,1,1670634160,2022-12-10 01:15:00.728023
1587,out_of_service,0,0,False,4727,0,0,0,4727,0,0,0,86400,2022-12-10 01:15:00.728023
1588,active,38,2,False,4728,3,5,1,4728,0,1,1,1670634457,2022-12-10 01:15:00.728023
1589,out_of_service,0,0,False,4732,0,0,0,4732,0,0,0,86400,2022-12-10 01:15:00.728023
1590,active,37,0,False,4733,4,6,1,4733,0,1,1,1670634663,2022-12-10 01:15:00.728023
1591,active,32,4,False,4734,2,15,1,4734,0,1,1,1670634648,2022-12-10 01:15:00.728023
1592,active,16,0,False,4735,1,27,1,4735,0,1,1,1670634675,2022-12-10 01:15:00.728023
1593,active,27,6,False,4736,1,8,1,4736,0,1,1,1670634912,2022-12-10 01:15:00.728023
1594,active,35,1,False,4737,4,7,1,4737,0,1,1,1670634645,2022-12-10 01:15:00.728023
1595,active,12,1,False,4738,0,12,1,4738,0,1,1,1670634319,2022-12-10 01:15:00.728023
1596,active,8,3,False,4739,0,13,1,4739,0,1,1,1670629296,2022-12-10 01:15:00.728023
1597,active,36,6,False,4741,1,8,1,4741,0,1,1,1670634891,2022-12-10 01:15:00.728023
1598,active,35,2,False,4742,3,4,1,4742,0,1,1,1670634853,2022-12-10 01:15:00.728023
1599,active,5,0,False,4743,0,16,1,4743,0,1,1,1670631575,2022-12-10 01:15:00.728023
1600,active,6,1,False,4745,1,16,1,4745,0,1,1,1670632588,2022-12-10 01:15:00.728023
1601,active,13,3,False,4746,0,10,1,4746,0,1,1,1670634696,2022-12-10 01:15:00.728023
1602,active,17,3,False,4747,0,2,1,4747,0,1,1,1670630049,2022-12-10 01:15:00.728023
1603,active,23,1,False,4748,2,6,1,4748,0,1,1,1670634519,2022-12-10 01:15:00.728023
1604,active,36,0,False,4749,1,7,1,4749,0,1,1,1670634540,2022-12-10 01:15:00.728023
1605,active,20,4,False,4750,0,0,1,4750,0,1,1,1670624527,2022-12-10 01:15:00.728023
1606,active,11,0,False,4751,3,6,1,4751,0,1,1,1670634927,2022-12-10 01:15:00.728023
1607,active,6,0,False,4752,0,18,1,4752,0,1,1,1670633991,2022-12-10 01:15:00.728023
1608,active,34,1,False,4754,0,5,1,4754,0,1,1,1670634639,2022-12-10 01:15:00.728023
1609,active,7,2,False,4755,0,12,1,4755,0,1,1,1670632070,2022-12-10 01:15:00.728023
1610,active,0,0,False,4756,0,20,1,4756,0,1,1,1670630494,2022-12-10 01:15:00.728023
1611,active,15,2,False,4757,0,5,1,4757,0,1,1,1670627764,2022-12-10 01:15:00.728023
1612,active,19,3,False,4758,0,0,1,4758,0,1,1,1670623390,2022-12-10 01:15:00.728023
1613,active,14,1,False,4759,0,5,1,4759,0,1,1,1670626152,2022-12-10 01:15:00.728023
1614,active,8,0,False,4760,0,16,1,4760,0,1,1,1670629533,2022-12-10 01:15:00.728023
1615,out_of_service,0,0,False,4761,0,0,0,4761,0,0,0,86400,2022-12-10 01:15:00.728023
1616,active,7,0,False,4762,1,11,1,4762,0,1,1,1670634465,2022-12-10 01:15:00.728023
1617,active,0,0,False,4763,1,18,1,4763,0,1,1,1670634781,2022-12-10 01:15:00.728023
1618,active,11,0,False,4764,0,13,1,4764,0,1,1,1670628008,2022-12-10 01:15:00.728023
1619,active,4,0,False,4765,0,15,1,4765,0,1,1,1670630073,2022-12-10 01:15:00.728023
1620,active,2,2,False,4766,1,21,1,4766,0,1,1,1670632281,2022-12-10 01:15:00.728023
1621,active,5,0,False,4767,1,13,1,4767,0,1,1,1670633820,2022-12-10 01:15:00.728023
1622,active,1,0,False,4768,0,19,1,4768,0,1,1,1670627063,2022-12-10 01:15:00.728023
1623,active,2,0,False,4769,1,16,1,4769,0,1,1,1670631902,2022-12-10 01:15:00.728023
1624,active,1,0,False,4770,6,12,1,4770,0,1,1,1670623471,2022-12-10 01:15:00.728023
1625,active,4,2,False,4771,0,17,1,4771,0,1,1,1670633522,2022-12-10 01:15:00.728023
1626,active,4,3,False,4772,4,13,1,4772,0,1,1,1670631453,2022-12-10 01:15:00.728023
1627,active,5,3,False,4773,0,19,1,4773,0,1,1,1670632204,2022-12-10 01:15:00.728023
1628,active,6,2,False,4774,1,11,1,4774,0,1,1,1670632132,2022-12-10 01:15:00.728023
1629,active,6,1,False,4775,3,15,1,4775,0,1,1,1670634330,2022-12-10 01:15:00.728023
1630,active,5,1,False,4776,0,16,1,4776,0,1,1,1670633298,2022-12-10 01:15:00.728023
1631,active,5,3,False,4777,3,11,1,4777,0,1,1,1670634281,2022-12-10 01:15:00.728023
1632,active,8,1,False,4778,0,16,1,4778,0,1,1,1670633790,2022-12-10 01:15:00.728023
1633,active,1,0,False,4779,1,25,1,4779,0,1,1,1670625615,2022-12-10 01:15:00.728023
1634,active,6,1,False,4780,0,13,1,4780,0,1,1,1670624643,2022-12-10 01:15:00.728023
1635,active,6,1,False,4781,1,11,1,4781,0,1,1,1670628185,2022-12-10 01:15:00.728023
1636,active,6,1,False,4782,0,19,1,4782,0,1,1,1670634825,2022-12-10 01:15:00.728023
1637,active,2,1,False,4783,1,19,1,4783,0,1,1,1670630728,2022-12-10 01:15:00.728023
1638,active,3,2,False,4784,2,28,1,4784,0,1,1,1670628885,2022-12-10 01:15:00.728023
1639,active,3,2,False,4785,2,28,1,4785,0,1,1,1670633045,2022-12-10 01:15:00.728023
1640,active,12,2,False,4786,2,5,1,4786,0,1,1,1670633495,2022-12-10 01:15:00.728023
1641,active,1,1,False,4788,0,24,1,4788,0,1,1,1670631422,2022-12-10 01:15:00.728023
1642,active,0,0,False,4789,2,18,1,4789,0,1,1,1670631401,2022-12-10 01:15:00.728023
1643,active,9,1,False,4790,1,11,1,4790,0,1,1,1670631705,2022-12-10 01:15:00.728023
1644,active,1,0,False,4791,0,19,1,4791,0,1,1,1670626546,2022-12-10 01:15:00.728023
1645,active,2,1,False,4792,4,9,1,4792,12,1,1,1670634680,2022-12-10 01:15:00.728023
1646,active,0,0,False,4793,1,18,1,4793,0,1,1,1670627861,2022-12-10 01:15:00.728023
1647,active,2,1,False,4794,0,19,1,4794,0,1,1,1670632411,2022-12-10 01:15:00.728023
1648,active,7,5,False,4795,0,12,1,4795,0,1,1,1670629273,2022-12-10 01:15:00.728023
1649,active,2,0,False,4796,1,16,1,4796,0,1,1,1670634924,2022-12-10 01:15:00.728023
