,num_docks_disabled,is_returning,is_renting,last_reported,num_docks_available,num_bikes_disabled,station_id,is_installed,station_status,eightd_has_available_keys,num_ebikes_available,num_bikes_available,legacy_id,last_update,eightd_active_station_services,valet
796,0,1,1,1671499008,2,1,3812,1,active,False,3,55,3812,2022-12-20 01:15:13.497052,,
797,0,1,1,1671498988,0,3,3813,1,active,False,7,45,3813,2022-12-20 01:15:13.497052,,
798,0,1,1,1671495523,30,2,3814,1,active,False,0,0,3814,2022-12-20 01:15:13.497052,,
799,0,1,1,1671498131,26,1,3815,1,active,False,7,14,3815,2022-12-20 01:15:13.497052,,
800,0,1,1,1671493626,4,0,3816,1,active,False,1,20,3816,2022-12-20 01:15:13.497052,,
801,0,1,1,1671493338,9,0,3817,1,active,False,5,9,3817,2022-12-20 01:15:13.497052,,
802,0,1,1,1671498780,27,2,3818,1,active,False,3,10,3818,2022-12-20 01:15:13.497052,,
803,0,1,1,1671495933,16,0,3819,1,active,False,3,4,3819,2022-12-20 01:15:13.497052,,
804,0,1,1,1671497892,14,0,3820,1,active,False,1,4,3820,2022-12-20 01:15:13.497052,,
805,0,1,1,1671498616,21,1,3821,1,active,False,1,1,3821,2022-12-20 01:15:13.497052,,
806,0,1,1,1671494452,15,1,3822,1,active,False,0,4,3822,2022-12-20 01:15:13.497052,,
807,0,1,1,1671497728,28,0,3823,1,active,False,1,1,3823,2022-12-20 01:15:13.497052,,
808,0,1,1,1671498162,22,0,3824,1,active,False,1,1,3824,2022-12-20 01:15:13.497052,,
809,0,1,1,1671481873,26,0,3825,1,active,False,0,3,3825,2022-12-20 01:15:13.497052,,
810,0,1,1,1671497725,16,1,3826,1,active,False,1,1,3826,2022-12-20 01:15:13.497052,,
811,0,1,1,1671494897,17,0,3827,1,active,False,0,3,3827,2022-12-20 01:15:13.497052,,
812,0,1,1,1671498887,13,0,3828,1,active,False,1,9,3828,2022-12-20 01:15:13.497052,,
813,0,1,1,1671497357,17,0,3829,1,active,False,3,7,3829,2022-12-20 01:15:13.497052,,
814,0,1,1,1671497201,20,0,3830,1,active,False,1,2,3830,2022-12-20 01:15:13.497052,,
815,0,1,1,1671497990,31,0,3831,1,active,False,0,4,3831,2022-12-20 01:15:13.497052,,
816,0,1,1,1671497135,14,0,3832,1,active,False,2,6,3832,2022-12-20 01:15:13.497052,,
817,0,1,1,1671496407,13,0,3833,1,active,False,3,5,3833,2022-12-20 01:15:13.497052,,
818,0,1,1,1671498534,4,2,3834,1,active,False,3,12,3834,2022-12-20 01:15:13.497052,,
819,0,1,1,1671485384,22,0,3835,1,active,False,0,0,3835,2022-12-20 01:15:13.497052,,
820,0,1,1,1671498573,26,2,3836,1,active,False,0,1,3836,2022-12-20 01:15:13.497052,,
821,0,1,1,1671497609,22,0,3837,1,active,False,2,6,3837,2022-12-20 01:15:13.497052,,
822,0,1,1,1671498954,22,0,3838,1,active,False,1,2,3838,2022-12-20 01:15:13.497052,,
823,0,1,1,1671498644,26,1,3839,1,active,False,0,2,3839,2022-12-20 01:15:13.497052,,
824,0,1,1,1671496608,22,1,3840,1,active,False,1,1,3840,2022-12-20 01:15:13.497052,,
825,0,1,1,1671496352,22,2,3841,1,active,False,0,0,3841,2022-12-20 01:15:13.497052,,
826,0,1,1,1671495566,24,2,3842,1,active,False,2,3,3842,2022-12-20 01:15:13.497052,,
827,0,1,1,1671493975,21,0,3843,1,active,False,1,2,3843,2022-12-20 01:15:13.497052,,
828,0,1,1,1671494431,22,0,3844,1,active,False,1,3,3844,2022-12-20 01:15:13.497052,,
829,0,1,1,1671498805,7,0,3845,1,active,False,1,13,3845,2022-12-20 01:15:13.497052,,
830,0,1,1,1671495771,21,1,3846,1,active,False,0,3,3846,2022-12-20 01:15:13.497052,,
831,0,1,1,1671497552,20,1,3847,1,active,False,0,3,3847,2022-12-20 01:15:13.497052,,
832,0,1,1,1671497458,24,0,3848,1,active,False,0,8,3848,2022-12-20 01:15:13.497052,,
833,0,1,1,1671496994,3,0,3849,1,active,False,2,14,3849,2022-12-20 01:15:13.497052,,
834,0,1,1,1671496495,3,1,3850,1,active,False,2,21,3850,2022-12-20 01:15:13.497052,,
835,0,1,1,1671493758,1,1,3851,1,active,False,5,18,3851,2022-12-20 01:15:13.497052,,
836,0,1,1,1671497953,2,0,3852,1,active,False,1,15,3852,2022-12-20 01:15:13.497052,,
837,0,1,1,1671492898,2,0,3853,1,active,False,0,18,3853,2022-12-20 01:15:13.497052,,
838,0,1,1,1671486613,13,1,3854,1,active,False,1,11,3854,2022-12-20 01:15:13.497052,,
839,0,1,1,1671494997,17,0,3855,1,active,False,4,4,3855,2022-12-20 01:15:13.497052,,
840,0,1,1,1671497568,19,0,3856,1,active,False,2,6,3856,2022-12-20 01:15:13.497052,,
841,0,1,1,1671498906,5,0,3857,1,active,False,4,14,3857,2022-12-20 01:15:13.497052,,
842,0,1,1,1671496268,2,0,3858,1,active,False,1,18,3858,2022-12-20 01:15:13.497052,,
843,0,1,1,1671497986,15,0,3860,1,active,False,0,11,3860,2022-12-20 01:15:13.497052,,
844,0,1,1,1671498299,17,0,3861,1,active,False,0,3,3861,2022-12-20 01:15:13.497052,,
845,0,1,1,1671481973,17,0,3862,1,active,False,0,1,3862,2022-12-20 01:15:13.497052,,
846,0,1,1,1671494176,15,1,3863,1,active,False,0,2,3863,2022-12-20 01:15:13.497052,,
847,0,1,1,1671497859,18,1,3864,1,active,False,1,11,3864,2022-12-20 01:15:13.497052,,
848,0,1,1,1671494228,21,1,3866,1,active,False,1,10,3866,2022-12-20 01:15:13.497052,,
849,0,1,1,1671485488,24,0,3867,1,active,False,0,5,3867,2022-12-20 01:15:13.497052,,
850,0,1,1,1671497609,15,0,3868,1,active,False,2,3,3868,2022-12-20 01:15:13.497052,,
851,0,1,1,1671497688,23,0,3869,1,active,False,0,1,3869,2022-12-20 01:15:13.497052,,
852,0,1,1,1671498226,19,0,3870,1,active,False,1,1,3870,2022-12-20 01:15:13.497052,,
853,0,1,1,1671485357,28,1,3871,1,active,False,0,0,3871,2022-12-20 01:15:13.497052,,
854,0,1,1,1671492199,19,0,3872,1,active,False,0,0,3872,2022-12-20 01:15:13.497052,,
855,0,1,1,1671496878,8,0,3873,1,active,False,0,9,3873,2022-12-20 01:15:13.497052,,
856,0,1,1,1671490692,16,0,3874,1,active,False,0,0,3874,2022-12-20 01:15:13.497052,,
857,0,1,1,1671498913,7,0,3875,1,active,False,0,8,3875,2022-12-20 01:15:13.497052,,
858,0,1,1,1671497968,10,0,3876,1,active,False,11,12,3876,2022-12-20 01:15:13.497052,,
859,0,1,1,1671490928,25,0,3877,1,active,False,0,0,3877,2022-12-20 01:15:13.497052,,
860,0,1,1,1671493376,19,0,3878,1,active,False,0,0,3878,2022-12-20 01:15:13.497052,,
861,0,1,1,1671497658,17,0,3879,1,active,False,3,7,3879,2022-12-20 01:15:13.497052,,
862,0,1,1,1671496950,26,1,3880,1,active,False,0,0,3880,2022-12-20 01:15:13.497052,,
863,0,1,1,1671497127,9,4,3881,1,active,False,1,26,3881,2022-12-20 01:15:13.497052,,
864,0,1,1,1671496371,12,0,3882,1,active,False,0,2,3882,2022-12-20 01:15:13.497052,,
865,0,1,1,1671497303,19,0,3883,1,active,False,0,0,3883,2022-12-20 01:15:13.497052,,
866,0,1,1,1671497701,11,0,3884,1,active,False,4,11,3884,2022-12-20 01:15:13.497052,,
867,0,1,1,1671494304,18,0,3885,1,active,False,1,1,3885,2022-12-20 01:15:13.497052,,
868,0,1,1,1671498371,12,0,3886,1,active,False,2,8,3886,2022-12-20 01:15:13.497052,,
869,0,1,1,1671496377,10,0,3887,1,active,False,6,11,3887,2022-12-20 01:15:13.497052,,
870,0,1,1,1671497140,17,1,3888,1,active,False,1,1,3888,2022-12-20 01:15:13.497052,,
871,0,1,1,1671498512,27,1,3890,1,active,False,2,3,3890,2022-12-20 01:15:13.497052,,
872,0,1,1,1671495540,18,0,3891,1,active,False,0,2,3891,2022-12-20 01:15:13.497052,,
873,0,1,1,1671494513,13,2,3892,1,active,False,0,4,3892,2022-12-20 01:15:13.497052,,
874,0,1,1,1671498672,21,2,3893,1,active,False,1,2,3893,2022-12-20 01:15:13.497052,,
875,0,1,1,1671498961,16,1,3894,1,active,False,0,18,3894,2022-12-20 01:15:13.497052,,
876,0,1,1,1671496291,21,0,3895,1,active,False,2,3,3895,2022-12-20 01:15:13.497052,,
877,0,1,1,1671493774,21,0,3896,1,active,False,0,1,3896,2022-12-20 01:15:13.497052,,
878,0,1,1,1671495442,15,0,3897,1,active,False,1,2,3897,2022-12-20 01:15:13.497052,,
879,0,1,1,1671498819,40,0,3898,1,active,False,6,17,3898,2022-12-20 01:15:13.497052,,
880,0,1,1,1671492924,2,0,3899,1,active,False,2,16,3899,2022-12-20 01:15:13.497052,,
881,0,1,1,1671496742,10,3,3900,1,active,False,2,17,3900,2022-12-20 01:15:13.497052,,
882,0,1,1,1671497188,5,1,3901,1,active,False,7,10,3901,2022-12-20 01:15:13.497052,,
883,0,1,1,1671495507,15,1,3902,1,active,False,1,2,3902,2022-12-20 01:15:13.497052,,
884,0,1,1,1671496619,14,0,3903,1,active,False,1,3,3903,2022-12-20 01:15:13.497052,,
885,0,1,1,1671498600,21,0,3904,1,active,False,3,14,3904,2022-12-20 01:15:13.497052,,
886,0,1,1,1671498550,4,1,3905,1,active,False,2,33,3905,2022-12-20 01:15:13.497052,,
887,0,1,1,1671498413,3,2,3906,1,active,False,2,27,3906,2022-12-20 01:15:13.497052,,
888,0,1,1,1671497020,6,0,3907,1,active,False,2,11,3907,2022-12-20 01:15:13.497052,,
889,0,1,1,1671493869,19,0,3909,1,active,False,1,1,3909,2022-12-20 01:15:13.497052,,
890,0,1,1,1671498706,10,1,3910,1,active,False,2,6,3910,2022-12-20 01:15:13.497052,,
891,0,1,1,1671497672,5,1,3913,1,active,False,0,13,3913,2022-12-20 01:15:13.497052,,
892,0,1,1,1671498533,8,4,3914,1,active,False,12,25,3914,2022-12-20 01:15:13.497052,,
893,0,1,1,1671495661,15,1,3917,1,active,False,1,15,3917,2022-12-20 01:15:13.497052,,
894,0,1,1,1671495787,13,0,3920,1,active,False,0,6,3920,2022-12-20 01:15:13.497052,,
895,0,1,1,1671488144,1,1,3921,1,active,False,2,17,3921,2022-12-20 01:15:13.497052,,
896,0,1,1,1671498252,16,0,3922,1,active,False,2,2,3922,2022-12-20 01:15:13.497052,,
897,0,1,1,1671497630,12,1,3923,1,active,False,0,4,3923,2022-12-20 01:15:13.497052,,
898,0,1,1,1671498111,4,0,3924,1,active,False,1,21,3924,2022-12-20 01:15:13.497052,,
899,0,1,1,1671498233,19,0,3926,1,active,False,0,1,3926,2022-12-20 01:15:13.497052,,
900,0,1,1,1671498272,21,1,3927,1,active,False,0,5,3927,2022-12-20 01:15:13.497052,,
901,0,1,1,1671497618,18,0,3928,1,active,False,1,3,3928,2022-12-20 01:15:13.497052,,
902,0,1,1,1671495989,5,0,3929,1,active,False,0,13,3929,2022-12-20 01:15:13.497052,,
903,0,1,1,1671492734,15,2,3930,1,active,False,0,2,3930,2022-12-20 01:15:13.497052,,
904,0,1,1,1671493832,10,0,3931,1,active,False,0,13,3931,2022-12-20 01:15:13.497052,,
905,0,1,1,1671491863,11,0,3932,1,active,False,1,11,3932,2022-12-20 01:15:13.497052,,
906,0,1,1,1671492998,6,0,3933,1,active,False,0,12,3933,2022-12-20 01:15:13.497052,,
907,0,1,1,1671497524,27,0,3934,1,active,False,0,0,3934,2022-12-20 01:15:13.497052,,
908,0,1,1,1671496219,7,2,3935,1,active,False,1,9,3935,2022-12-20 01:15:13.497052,,
909,0,1,1,1671483165,12,1,3936,1,active,False,0,6,3936,2022-12-20 01:15:13.497052,,
910,0,1,1,1671498563,2,1,3937,1,active,False,0,19,3937,2022-12-20 01:15:13.497052,,
911,0,1,1,1671498110,10,0,3938,1,active,False,8,9,3938,2022-12-20 01:15:13.497052,,
912,0,1,1,1671498051,4,0,3939,1,active,False,5,17,3939,2022-12-20 01:15:13.497052,,
913,0,1,1,1671437502,3,0,3940,1,active,False,1,13,3940,2022-12-20 01:15:13.497052,,
914,0,1,1,1671492992,0,0,3941,1,active,False,10,17,3941,2022-12-20 01:15:13.497052,,
915,0,1,1,1671493949,21,0,3942,1,active,False,0,0,3942,2022-12-20 01:15:13.497052,,
916,0,1,1,1671497956,29,0,3944,1,active,False,0,0,3944,2022-12-20 01:15:13.497052,,
917,0,1,1,1671482861,21,0,3945,1,active,False,0,0,3945,2022-12-20 01:15:13.497052,,
918,0,1,1,1671497292,20,1,3946,1,active,False,0,0,3946,2022-12-20 01:15:13.497052,,
919,0,1,1,1671498140,1,0,3947,1,active,False,3,16,3947,2022-12-20 01:15:13.497052,,
920,0,1,1,1671497012,7,0,3948,1,active,False,2,16,3948,2022-12-20 01:15:13.497052,,
921,0,1,1,1671493964,10,1,3949,1,active,False,0,12,3949,2022-12-20 01:15:13.497052,,
922,0,1,1,1671496177,3,0,3950,1,active,False,1,15,3950,2022-12-20 01:15:13.497052,,
923,0,1,1,1671496429,4,0,3951,1,active,False,4,15,3951,2022-12-20 01:15:13.497052,,
924,0,1,1,1671489324,0,0,3952,1,active,False,3,18,3952,2022-12-20 01:15:13.497052,,
925,0,1,1,1671493800,14,2,3953,1,active,False,1,9,3953,2022-12-20 01:15:13.497052,,
926,0,1,1,1671489231,10,0,3955,1,active,False,0,9,3955,2022-12-20 01:15:13.497052,,
927,0,1,1,1671497442,7,1,3956,1,active,False,0,14,3956,2022-12-20 01:15:13.497052,,
928,0,1,1,1671487656,4,0,3957,1,active,False,1,15,3957,2022-12-20 01:15:13.497052,,
929,0,1,1,1671496399,17,2,3958,1,active,False,0,3,3958,2022-12-20 01:15:13.497052,,
930,0,1,1,1671497772,20,5,3959,1,active,False,1,5,3959,2022-12-20 01:15:13.497052,,
931,0,1,1,1671497263,16,1,3960,1,active,False,2,2,3960,2022-12-20 01:15:13.497052,,
932,0,1,1,1671498795,7,0,3961,1,active,False,1,11,3961,2022-12-20 01:15:13.497052,,
933,0,1,1,1671496289,21,0,3963,1,active,False,0,10,3963,2022-12-20 01:15:13.497052,,
934,0,1,1,1671488541,14,1,3964,1,active,False,1,5,3964,2022-12-20 01:15:13.497052,,
935,0,1,1,1671488136,9,0,3965,1,active,False,0,10,3965,2022-12-20 01:15:13.497052,,
936,0,1,1,1671498930,18,0,3966,1,active,False,1,1,3966,2022-12-20 01:15:13.497052,,
937,0,1,1,1671498163,29,1,3967,1,active,False,0,0,3967,2022-12-20 01:15:13.497052,,
938,0,1,1,1671497812,18,1,3968,1,active,False,0,2,3968,2022-12-20 01:15:13.497052,,
939,0,1,1,1671495074,7,1,3969,1,active,False,0,11,3969,2022-12-20 01:15:13.497052,,
940,0,1,1,1671498927,13,1,3970,1,active,False,1,5,3970,2022-12-20 01:15:13.497052,,
941,0,1,1,1671494433,17,1,3972,1,active,False,0,5,3972,2022-12-20 01:15:13.497052,,
942,0,1,1,1671495259,22,3,3973,1,active,False,0,0,3973,2022-12-20 01:15:13.497052,,
943,0,1,1,1671493530,0,1,3975,1,active,False,2,20,3975,2022-12-20 01:15:13.497052,,
944,0,1,1,1671496747,2,2,3976,1,active,False,1,15,3976,2022-12-20 01:15:13.497052,,
945,0,1,1,1671498251,28,1,3977,1,active,False,0,0,3977,2022-12-20 01:15:13.497052,,
946,0,1,1,1671495832,6,0,3978,1,active,False,4,12,3978,2022-12-20 01:15:13.497052,,
947,0,1,1,1671498658,16,0,3980,1,active,False,3,4,3980,2022-12-20 01:15:13.497052,,
948,0,1,1,1671492402,22,1,3981,1,active,False,0,0,3981,2022-12-20 01:15:13.497052,,
949,0,1,1,1671496600,7,0,3982,1,active,False,2,14,3982,2022-12-20 01:15:13.497052,,
950,0,1,1,1671486444,21,0,3983,1,active,False,0,2,3983,2022-12-20 01:15:13.497052,,
951,0,1,1,1671498790,19,2,3984,1,active,False,1,2,3984,2022-12-20 01:15:13.497052,,
952,0,1,1,1671487649,17,1,3985,1,active,False,1,4,3985,2022-12-20 01:15:13.497052,,
953,0,1,1,1671493768,9,2,3986,1,active,False,0,23,3986,2022-12-20 01:15:13.497052,,
954,0,1,1,1671489302,18,1,3987,1,active,False,0,4,3987,2022-12-20 01:15:13.497052,,
955,0,1,1,1671489199,15,0,3988,1,active,False,2,4,3988,2022-12-20 01:15:13.497052,,
956,0,1,1,1671493769,21,1,3989,1,active,False,0,0,3989,2022-12-20 01:15:13.497052,,
957,0,1,1,1671497506,26,0,3994,1,active,False,0,4,3994,2022-12-20 01:15:13.497052,,
958,0,1,1,1671498112,19,0,3995,1,active,False,0,1,3995,2022-12-20 01:15:13.497052,,
959,0,1,1,1671495956,17,0,3996,1,active,False,0,7,3996,2022-12-20 01:15:13.497052,,
960,0,1,1,1671498051,16,0,3997,1,active,False,0,2,3997,2022-12-20 01:15:13.497052,,
961,0,1,1,1671494992,22,1,3998,1,active,False,0,6,3998,2022-12-20 01:15:13.497052,,
962,0,1,1,1671498003,14,1,3999,1,active,False,2,7,3999,2022-12-20 01:15:13.497052,,
963,0,1,1,1671495184,12,0,4000,1,active,False,0,9,4000,2022-12-20 01:15:13.497052,,
964,0,1,1,1671496464,17,0,4001,1,active,False,1,6,4001,2022-12-20 01:15:13.497052,,
965,0,1,1,1671497096,18,1,4002,1,active,False,0,5,4002,2022-12-20 01:15:13.497052,,
966,0,1,1,1671493092,16,1,4004,1,active,False,1,4,4004,2022-12-20 01:15:13.497052,,
967,0,1,1,1671495511,18,0,4005,1,active,False,6,6,4005,2022-12-20 01:15:13.497052,,
968,0,1,1,1671498745,13,0,4006,1,active,False,1,12,4006,2022-12-20 01:15:13.497052,,
969,0,1,1,1671492559,26,1,4007,1,active,False,0,2,4007,2022-12-20 01:15:13.497052,,
970,0,1,1,1671496462,19,0,4008,1,active,False,3,3,4008,2022-12-20 01:15:13.497052,,
971,0,1,1,1671498154,29,2,4009,1,active,False,1,4,4009,2022-12-20 01:15:13.497052,,
972,0,1,1,1671493337,20,1,4010,1,active,False,2,3,4010,2022-12-20 01:15:13.497052,,
973,0,1,1,1671496756,22,0,4011,1,active,False,0,3,4011,2022-12-20 01:15:13.497052,,
974,0,1,1,1671492137,21,0,4012,1,active,False,1,2,4012,2022-12-20 01:15:13.497052,,
975,0,0,0,1671498390,0,22,4013,1,active,False,2,2,4013,2022-12-20 01:15:13.497052,,
976,0,1,1,1671496713,20,0,4014,1,active,False,0,2,4014,2022-12-20 01:15:13.497052,,
977,0,1,1,1671495550,13,0,4015,1,active,False,11,15,4015,2022-12-20 01:15:13.497052,,
978,0,1,1,1671498779,19,0,4016,1,active,False,1,3,4016,2022-12-20 01:15:13.497052,,
979,0,1,1,1671498258,15,0,4017,1,active,False,1,6,4017,2022-12-20 01:15:13.497052,,
980,0,1,1,1671498936,17,0,4018,1,active,False,0,4,4018,2022-12-20 01:15:13.497052,,
981,0,1,1,1671497430,7,0,4019,1,active,False,1,10,4019,2022-12-20 01:15:13.497052,,
982,0,1,1,1671491574,12,0,4020,1,active,False,2,10,4020,2022-12-20 01:15:13.497052,,
983,0,1,1,1671490416,18,0,4021,1,active,False,0,2,4021,2022-12-20 01:15:13.497052,,
984,0,1,1,1671496614,20,1,4023,1,active,False,1,2,4023,2022-12-20 01:15:13.497052,,
985,0,1,1,1671496262,29,1,4024,1,active,False,2,3,4024,2022-12-20 01:15:13.497052,,
986,0,1,1,1671493940,19,0,4025,1,active,False,0,0,4025,2022-12-20 01:15:13.497052,,
987,0,1,1,1671495751,22,0,4027,1,active,False,1,1,4027,2022-12-20 01:15:13.497052,,
988,0,1,1,1671494054,14,1,4028,1,active,False,0,4,4028,2022-12-20 01:15:13.497052,,
989,0,1,1,1671496934,21,1,4029,1,active,False,0,0,4029,2022-12-20 01:15:13.497052,,
990,0,1,1,1671497368,12,0,4031,1,active,False,4,7,4031,2022-12-20 01:15:13.497052,,
991,0,1,1,1671495851,16,0,4032,1,active,False,0,3,4032,2022-12-20 01:15:13.497052,,
992,0,1,1,1671478486,19,1,4035,1,active,False,0,0,4035,2022-12-20 01:15:13.497052,,
993,0,1,1,1671498994,5,1,4036,1,active,False,2,30,4036,2022-12-20 01:15:13.497052,,
994,0,1,1,1671493578,23,1,4037,1,active,False,1,14,4037,2022-12-20 01:15:13.497052,,
995,0,1,1,1671491926,16,0,4038,1,active,False,0,20,4038,2022-12-20 01:15:13.497052,,
996,0,1,1,1671497493,24,1,4040,1,active,False,2,50,4040,2022-12-20 01:15:13.497052,,
997,0,1,1,1671493504,13,2,4041,1,active,False,2,3,4041,2022-12-20 01:15:13.497052,,
998,0,1,1,1671498930,3,4,4044,1,active,False,11,38,4044,2022-12-20 01:15:13.497052,,
999,0,1,1,1671498784,25,0,4045,1,active,False,4,10,4045,2022-12-20 01:15:13.497052,,
1000,0,1,1,1671498310,25,2,4047,1,active,False,0,0,4047,2022-12-20 01:15:13.497052,,
1001,0,1,1,1671438719,20,0,4048,1,active,False,0,0,4048,2022-12-20 01:15:13.497052,,
1002,0,1,1,1671493299,20,0,4050,1,active,False,1,1,4050,2022-12-20 01:15:13.497052,,
1003,0,1,1,1671492967,23,1,4051,1,active,False,1,1,4051,2022-12-20 01:15:13.497052,,
1004,0,1,1,1671488543,26,0,4052,1,active,False,1,1,4052,2022-12-20 01:15:13.497052,,
1005,0,1,1,1671483539,19,0,4053,1,active,False,0,0,4053,2022-12-20 01:15:13.497052,,
1006,0,1,1,1671495727,16,1,4054,1,active,False,1,2,4054,2022-12-20 01:15:13.497052,,
1007,0,1,1,1671495979,24,1,4055,1,active,False,1,2,4055,2022-12-20 01:15:13.497052,,
1008,0,1,1,1671498341,20,0,4056,1,active,False,1,4,4056,2022-12-20 01:15:13.497052,,
1009,0,1,1,1671491380,21,1,4057,1,active,False,1,1,4057,2022-12-20 01:15:13.497052,,
1010,0,1,1,1671497708,48,1,4058,1,active,False,0,11,4058,2022-12-20 01:15:13.497052,,
1011,0,1,1,1671486334,30,0,4059,1,active,False,0,1,4059,2022-12-20 01:15:13.497052,,
1012,0,1,1,1671497207,20,0,4060,1,active,False,1,1,4060,2022-12-20 01:15:13.497052,,
1013,0,1,1,1671498610,17,1,4061,1,active,False,3,6,4061,2022-12-20 01:15:13.497052,,
1014,0,1,1,1671491164,23,0,4062,1,active,False,0,0,4062,2022-12-20 01:15:13.497052,,
1015,0,1,1,1671490647,23,0,4063,1,active,False,0,0,4063,2022-12-20 01:15:13.497052,,
1016,0,1,1,1671492793,12,0,4064,1,active,False,5,11,4064,2022-12-20 01:15:13.497052,,
1017,0,1,1,1671498008,27,3,4065,1,active,False,1,1,4065,2022-12-20 01:15:13.497052,,
1018,0,1,1,1671498778,7,0,4066,1,active,False,2,15,4066,2022-12-20 01:15:13.497052,,
1019,0,1,1,1671490760,22,0,4067,1,active,False,0,0,4067,2022-12-20 01:15:13.497052,,
1020,0,1,1,1671489622,15,0,4068,1,active,False,10,11,4068,2022-12-20 01:15:13.497052,,
1021,0,1,1,1671485439,23,0,4069,1,active,False,1,1,4069,2022-12-20 01:15:13.497052,,
1022,0,1,1,1671496519,17,2,4070,1,active,False,3,5,4070,2022-12-20 01:15:13.497052,,
1023,0,1,1,1671495858,19,1,4071,1,active,False,1,2,4071,2022-12-20 01:15:13.497052,,
1024,0,1,1,1671498684,9,1,4073,1,active,False,0,24,4073,2022-12-20 01:15:13.497052,,
1025,0,1,1,1671486511,22,0,4074,1,active,False,1,1,4074,2022-12-20 01:15:13.497052,,
1026,0,1,1,1671497475,30,0,4075,1,active,False,3,7,4075,2022-12-20 01:15:13.497052,,
1027,0,1,1,1671497215,0,2,4076,1,active,False,0,27,4076,2022-12-20 01:15:13.497052,,
1028,0,1,1,1671494374,26,1,4078,1,active,False,0,2,4078,2022-12-20 01:15:13.497052,,
1029,0,1,1,1671475720,0,1,4080,1,active,False,0,20,4080,2022-12-20 01:15:13.497052,,
1030,0,1,1,1671497583,21,0,4081,1,active,False,0,0,4081,2022-12-20 01:15:13.497052,,
1031,0,1,1,1671482145,24,0,4082,1,active,False,0,6,4082,2022-12-20 01:15:13.497052,,
1032,1,1,1,1671498879,17,0,4083,1,active,False,0,2,4083,2022-12-20 01:15:13.497052,,
1033,0,1,1,1671496520,18,4,4084,1,active,False,0,0,4084,2022-12-20 01:15:13.497052,,
1034,0,1,1,1671490766,21,2,4085,1,active,False,0,2,4085,2022-12-20 01:15:13.497052,,
1035,0,1,1,1671438721,0,0,4086,1,active,False,0,21,4086,2022-12-20 01:15:13.497052,,
1036,0,1,1,1671493147,22,0,4087,1,active,False,0,0,4087,2022-12-20 01:15:13.497052,,
1037,0,1,1,1671498588,13,0,4088,1,active,False,4,6,4088,2022-12-20 01:15:13.497052,,
1038,0,1,1,1671498251,19,1,4090,1,active,False,0,0,4090,2022-12-20 01:15:13.497052,,
1039,0,1,1,1671495296,12,2,4091,1,active,False,2,7,4091,2022-12-20 01:15:13.497052,,
1040,0,1,1,1671491852,4,1,4092,1,active,False,1,14,4092,2022-12-20 01:15:13.497052,,
1041,0,1,1,1671490537,4,0,4094,1,active,False,2,17,4094,2022-12-20 01:15:13.497052,,
1042,0,1,1,1671483609,2,1,4095,1,active,False,0,17,4095,2022-12-20 01:15:13.497052,,
1043,0,1,1,1671498879,29,0,4096,1,active,False,0,0,4096,2022-12-20 01:15:13.497052,,
1044,0,1,1,1671488853,20,0,4098,1,active,False,0,0,4098,2022-12-20 01:15:13.497052,,
1045,0,0,0,1670901310,3,1,4099,1,active,False,0,17,4099,2022-12-20 01:15:13.497052,,
1046,0,1,1,1671493341,1,0,4101,1,active,False,0,18,4101,2022-12-20 01:15:13.497052,,
1047,0,1,1,1671482910,21,1,4102,1,active,False,0,0,4102,2022-12-20 01:15:13.497052,,
1048,0,1,1,1671490485,19,0,4103,1,active,False,0,0,4103,2022-12-20 01:15:13.497052,,
1049,0,1,1,1671467027,19,1,4104,1,active,False,0,0,4104,2022-12-20 01:15:13.497052,,
1050,0,1,1,1671489979,19,0,4105,1,active,False,0,0,4105,2022-12-20 01:15:13.497052,,
1051,0,1,1,1671462790,18,1,4106,1,active,False,0,0,4106,2022-12-20 01:15:13.497052,,
1052,0,1,1,1671498165,10,1,4107,1,active,False,2,13,4107,2022-12-20 01:15:13.497052,,
1053,0,1,1,1671494312,5,0,4108,1,active,False,3,14,4108,2022-12-20 01:15:13.497052,,
1054,0,1,1,1671491594,21,0,4109,1,active,False,0,0,4109,2022-12-20 01:15:13.497052,,
1055,0,1,1,1671496469,24,1,4110,1,active,False,0,5,4110,2022-12-20 01:15:13.497052,,
1056,0,1,1,1671498603,17,1,4111,1,active,False,1,48,4111,2022-12-20 01:15:13.497052,,
1057,0,1,1,1671498667,8,2,4112,1,active,False,5,7,4112,2022-12-20 01:15:13.497052,,
1058,0,1,1,1671485000,3,0,4113,1,active,False,0,18,4113,2022-12-20 01:15:13.497052,,
1059,0,1,1,1671486094,11,0,4114,1,active,False,4,11,4114,2022-12-20 01:15:13.497052,,
1060,0,1,1,1671487973,11,0,4115,1,active,False,2,13,4115,2022-12-20 01:15:13.497052,,
1061,0,1,1,1671497698,7,0,4116,1,active,False,1,11,4116,2022-12-20 01:15:13.497052,,
1062,0,1,1,1671496349,19,1,4117,1,active,False,2,7,4117,2022-12-20 01:15:13.497052,,
1063,0,1,1,1671498931,32,1,4120,1,active,False,3,10,4120,2022-12-20 01:15:13.497052,,
1064,0,1,1,1671498794,34,2,4121,1,active,False,3,17,4121,2022-12-20 01:15:13.497052,,
1065,0,1,1,86400,0,0,4122,1,active,False,0,0,4122,2022-12-20 01:15:13.497052,,
1066,0,1,1,1671498938,28,2,4123,1,active,False,5,9,4123,2022-12-20 01:15:13.497052,,
