,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,last_reported,num_bikes_available,num_docks_available,is_installed,is_returning,num_ebikes_available,station_id,last_update,num_scooters_unavailable,num_scooters_available
498,3,0,4227,1,False,1692839284,0,16,1,1,0,426862de-f8f2-4967-ba41-76680a4b460c,2023-08-24 01:00:31.430765,0.0,0.0
499,4,0,4722,1,False,1692839284,30,32,1,1,3,39f756c2-3904-463e-95a8-8d8e3540e845,2023-08-24 01:00:31.430765,0.0,0.0
500,2,0,3976,1,False,1692839284,15,2,1,1,1,be435dfd-e859-487c-ae32-3d2b76d49a49,2023-08-24 01:00:31.430765,0.0,0.0
501,4,1,524,1,False,1692839285,0,58,1,1,0,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
502,5,0,5081,1,False,1692839287,26,46,1,1,0,f54ad1f8-fe58-49ac-82ae-b742aec66829,2023-08-24 01:00:31.430765,0.0,0.0
503,1,0,4601,1,False,1692839287,8,13,1,1,3,c0a2d591-4eed-488b-b88b-0b23990e3756,2023-08-24 01:00:31.430765,0.0,0.0
504,0,0,5004,1,False,1692839287,15,4,1,1,1,a37bd0e0-d1e9-4302-9ff7-286e415aff1c,2023-08-24 01:00:31.430765,0.0,0.0
505,7,1,4075,1,False,1692839287,23,4,1,1,3,50575cba-95ac-4134-9da1-3eec8253afc4,2023-08-24 01:00:31.430765,0.0,0.0
506,7,1,4124,1,False,1692839287,5,34,1,1,3,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,2023-08-24 01:00:31.430765,0.0,0.0
507,1,0,1815968422007427668,1,False,1692839283,15,6,1,1,4,1815968422007427668,2023-08-24 01:00:31.430765,0.0,0.0
508,2,1,4291,1,False,1692839283,19,1,1,1,0,c02864f0-2611-440b-98f4-45fddfd545fe,2023-08-24 01:00:31.430765,0.0,0.0
509,4,0,530,1,False,1692839285,19,0,1,1,0,66dc864c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
510,1,0,4106,1,False,1692839285,3,15,1,1,0,5600446d-a00a-45e6-9dc3-550adfd63e39,2023-08-24 01:00:31.430765,0.0,0.0
511,0,0,4379,1,False,1692839287,15,7,1,1,0,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,2023-08-24 01:00:31.430765,0.0,0.0
512,1,1,4577,1,False,1692839287,13,10,1,1,9,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,2023-08-24 01:00:31.430765,0.0,0.0
513,0,0,4341,1,False,1692839287,36,5,1,1,3,99142ec8-c0e7-47ca-916c-c1097d48e133,2023-08-24 01:00:31.430765,0.0,0.0
514,2,0,3951,1,False,1692839288,9,8,1,1,1,9ac5758f-0419-4e28-8387-6bcd28db17fa,2023-08-24 01:00:31.430765,0.0,0.0
515,19,1,496,1,False,1692839288,17,21,1,1,2,66dc741f-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
516,1,1,3135,1,False,1692839285,20,16,1,1,4,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
517,0,0,4859,1,False,1692839286,8,11,1,1,0,1202a491-9f76-4609-9b5c-eb7723ab5b45,2023-08-24 01:00:31.430765,0.0,0.0
518,2,0,4352,1,False,1692839286,9,10,1,1,1,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,2023-08-24 01:00:31.430765,0.0,0.0
519,0,0,1820420224296772166,1,False,1692839286,24,0,1,1,3,1820420224296772166,2023-08-24 01:00:31.430765,0.0,0.0
520,1,1,5017,1,False,1692839284,2,15,1,1,2,d08be53f-9691-4d6f-81f3-7d052abb7dd6,2023-08-24 01:00:31.430765,0.0,0.0
521,10,0,4004,1,False,1692839211,9,2,1,1,3,bc512527-7863-48d5-aea8-3de470abc1ee,2023-08-24 01:00:31.430765,0.0,0.0
522,8,0,3363,1,False,1692839211,10,15,1,1,0,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
523,0,0,3895,1,False,1692839209,2,23,1,1,1,87091002-cc25-452a-b5d9-f8d0c3fce422,2023-08-24 01:00:31.430765,0.0,0.0
524,2,0,4465,1,False,1692839210,13,6,1,1,1,8456b63c-37c6-49a6-8c02-bb6dcfc35041,2023-08-24 01:00:31.430765,0.0,0.0
525,7,0,515,1,False,1692839224,79,12,1,1,7,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
526,4,0,4900,1,False,1692839224,2,13,1,1,0,01b7973e-c92e-4fbe-890e-2c24de33ce0e,2023-08-24 01:00:31.430765,0.0,0.0
527,2,0,4191,1,False,1692839224,3,15,1,1,0,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,2023-08-24 01:00:31.430765,0.0,0.0
528,6,0,3945,1,False,1692839225,9,5,1,1,5,7f6674c4-5568-4766-b172-0385348ae184,2023-08-24 01:00:31.430765,0.0,0.0
529,2,0,320,1,False,1692839223,27,25,1,1,1,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
530,2,0,3763,1,False,1692839223,23,2,1,1,4,9b721468-3b28-429d-9e13-580cdf00a6a4,2023-08-24 01:00:31.430765,0.0,0.0
531,3,0,4964,1,False,1692839221,3,17,1,1,1,17aba164-9d41-4336-9767-2218b8994ded,2023-08-24 01:00:31.430765,0.0,0.0
532,1,0,4272,1,False,1692839220,14,10,1,1,0,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,2023-08-24 01:00:31.430765,0.0,0.0
533,5,0,4351,1,False,1692839220,10,5,1,1,4,3f031133-ec95-4a92-9d63-2ae28183f498,2023-08-24 01:00:31.430765,0.0,0.0
534,0,0,4661,0,False,1686920581,0,0,0,0,0,d2024260-cc58-451b-9417-3a695f8a1b34,2023-08-24 01:00:31.430765,,
535,5,1,245,1,False,1692839222,39,11,1,1,1,66db3f62-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
536,1,0,4443,1,False,1692839222,17,3,1,1,3,4f57360d-a4cb-4568-b74a-f3086ccaee2e,2023-08-24 01:00:31.430765,0.0,0.0
537,0,0,4345,1,False,1692839253,15,4,1,1,6,0cc38ba1-4625-4821-9a6f-e490525cbce2,2023-08-24 01:00:31.430765,0.0,0.0
538,1,0,5075,1,False,1692839253,1,19,1,1,1,e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,2023-08-24 01:00:31.430765,0.0,0.0
539,2,0,3606,1,False,1692839253,12,7,1,1,0,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,2023-08-24 01:00:31.430765,0.0,0.0
540,3,0,3758,1,False,1692839254,16,0,1,1,2,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,2023-08-24 01:00:31.430765,0.0,0.0
541,1,1,4419,1,False,1692839255,2,20,1,1,0,753415aa-9bb4-4f72-bb5c-0906365177d0,2023-08-24 01:00:31.430765,0.0,0.0
542,3,0,3994,1,False,1692839255,10,16,1,1,0,bb07a569-cc74-439e-b424-916c0304f136,2023-08-24 01:00:31.430765,0.0,0.0
543,0,0,4933,0,False,1692802337,1,18,1,0,0,03872f6b-a522-4c41-a4f2-5d0c41779e7b,2023-08-24 01:00:31.430765,0.0,0.0
544,2,0,4417,1,False,1692839257,22,1,1,1,0,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,2023-08-24 01:00:31.430765,0.0,0.0
545,0,0,4671,1,False,1692839258,20,0,1,1,4,8a560dc7-36d9-4391-bed1-8df271a36273,2023-08-24 01:00:31.430765,0.0,0.0
546,0,0,3855,1,False,1692839254,22,0,1,1,3,a958a8af-a0cc-4bca-9114-93c74ce3c693,2023-08-24 01:00:31.430765,0.0,0.0
547,22,2,361,0,False,1692831281,92,0,1,0,1,66dbca9c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
548,1,0,4564,1,False,1692839254,0,20,1,1,0,f7e7f14f-7c39-488e-849b-92c41059eb07,2023-08-24 01:00:31.430765,0.0,0.0
549,2,0,4399,1,False,1692839255,17,1,1,1,6,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,2023-08-24 01:00:31.430765,0.0,0.0
550,2,0,4551,1,False,1692839255,3,15,1,1,3,2b33334b-243c-4a16-a6d2-32304c8884f1,2023-08-24 01:00:31.430765,0.0,0.0
551,1,0,4032,1,False,1692839258,17,1,1,1,1,a23a40c3-6da5-4b0f-bb6b-8bfc01ec2261,2023-08-24 01:00:31.430765,0.0,0.0
552,3,0,4155,1,False,1692839259,10,5,1,1,0,1a5eae13-8f27-4875-8330-a796c95f8ad6,2023-08-24 01:00:31.430765,0.0,0.0
553,3,0,3593,1,False,1692839254,3,29,1,1,2,3f36c26d-c57f-47cc-9672-20f19babb36a,2023-08-24 01:00:31.430765,0.0,0.0
554,1,0,4834,1,False,1692839254,14,18,1,1,2,92a51669-deec-45a9-8494-fafdf6356c51,2023-08-24 01:00:31.430765,0.0,0.0
555,4,0,4005,1,False,1692839257,1,19,1,1,1,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,2023-08-24 01:00:31.430765,0.0,0.0
556,3,0,1814906873296976512,1,False,1692839257,7,11,1,1,2,1814906873296976512,2023-08-24 01:00:31.430765,0.0,0.0
557,2,0,4070,1,False,1692839261,1,21,1,1,0,2436e886-dc53-47cb-8733-d663f9dcd922,2023-08-24 01:00:31.430765,0.0,0.0
558,6,0,4478,1,False,1692839261,84,4,1,1,7,c37931bb-8571-4671-a9a8-f3cf23897680,2023-08-24 01:00:31.430765,0.0,0.0
559,5,1,324,1,False,1692839261,57,6,1,1,0,66db89a3-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
560,5,0,4091,1,False,1692839261,15,0,1,1,4,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,2023-08-24 01:00:31.430765,0.0,0.0
561,3,0,3377,1,False,1692839264,14,7,1,1,0,66de2771-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
562,1,0,3609,1,False,1692839264,12,9,1,1,0,4d4a3e7b-1005-4bfd-8680-340a20cacbee,2023-08-24 01:00:31.430765,0.0,0.0
563,1,0,4162,1,False,1692839264,9,8,1,1,1,94624d6e-4150-4ab1-92ff-bf55cb58ab61,2023-08-24 01:00:31.430765,0.0,0.0
564,2,0,3600,1,False,1692839259,2,23,1,1,1,b7df61c0-8ead-46cb-9d6e-a6a3011ffb71,2023-08-24 01:00:31.430765,0.0,0.0
565,1,0,4611,1,False,1692839260,10,8,1,1,2,5f2766b0-362e-49e5-ab09-05e2c4b6f626,2023-08-24 01:00:31.430765,0.0,0.0
566,8,1,3726,1,False,1692839262,10,2,1,1,0,79399e32-a6c6-4732-8ad4-9f9140a86b21,2023-08-24 01:00:31.430765,0.0,0.0
567,1,0,4879,1,False,1692839263,2,14,1,1,1,6908ae75-b9a1-4f20-b192-95dc43e858a8,2023-08-24 01:00:31.430765,0.0,0.0
568,0,0,1814907062275537820,1,False,1692839263,19,11,1,1,5,1814907062275537820,2023-08-24 01:00:31.430765,0.0,0.0
569,1,32,2006,1,False,1692839289,38,0,1,1,1,66dc9068-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
570,7,0,4249,1,False,1692839290,9,8,1,1,3,c4d6b123-df5a-446d-b0ae-d3c4846565d5,2023-08-24 01:00:31.430765,0.0,0.0
571,7,2,3143,1,False,1692839290,11,24,1,1,2,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
572,6,3,4548,1,False,1692839295,21,0,1,1,0,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,2023-08-24 01:00:31.430765,0.0,0.0
573,10,0,4215,1,False,1692839295,20,12,1,1,2,0c923abb-298a-4a47-b132-9fae73cc59e6,2023-08-24 01:00:31.430765,0.0,0.0
574,2,1,3876,1,False,1692839295,1,19,1,1,1,9d23b0e9-a478-407c-a0e0-0aff1b0398fc,2023-08-24 01:00:31.430765,0.0,0.0
575,5,1,4437,1,False,1692839295,6,8,1,1,6,d8e02e7b-632b-4fbe-95b9-80efa47473e3,2023-08-24 01:00:31.430765,0.0,0.0
576,8,1,4065,1,False,1692839292,5,21,1,1,2,774c5443-d463-42b3-bfc5-b0ab3c56fe35,2023-08-24 01:00:31.430765,0.0,0.0
577,2,0,3122,1,False,1692839293,76,1,1,1,2,66dd243c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
578,3,0,4707,1,False,1692839293,41,0,1,1,2,4168e5a4-c7ec-4045-bfc8-84ac5edbe845,2023-08-24 01:00:31.430765,0.0,0.0
579,1,0,2009,1,False,1692839293,32,1,1,1,5,66dc9143-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
580,1,0,304,1,False,1692839293,23,23,1,1,0,66db6da2-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
581,2,0,4509,1,False,1692839291,29,1,1,1,4,6ae35aa8-644e-4b2c-b6a4-6570192f78ab,2023-08-24 01:00:31.430765,0.0,0.0
582,1,0,4810,1,False,1692839292,5,14,1,1,1,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,2023-08-24 01:00:31.430765,0.0,0.0
583,3,0,3359,1,False,1692839292,47,7,1,1,1,66de1bc3-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
584,4,0,377,1,False,1692839292,19,50,1,1,0,66dbe441-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
585,2,0,4009,1,False,1692839290,0,31,1,1,0,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,2023-08-24 01:00:31.430765,0.0,0.0
586,1,0,4486,1,False,1692839290,5,22,1,1,1,9e014047-d675-418b-a03c-84d974a25134,2023-08-24 01:00:31.430765,0.0,0.0
587,0,1,5009,1,False,1692839290,37,9,1,1,0,868586b3-ddc7-4b4b-9bed-a1e487033aaa,2023-08-24 01:00:31.430765,0.0,0.0
588,1,0,3050,1,False,1692839290,6,14,1,1,0,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
589,11,0,3960,1,False,1692839291,7,2,1,1,4,c8060816-b4aa-4fd9-bc66-af28bf61dc87,2023-08-24 01:00:31.430765,0.0,0.0
590,0,0,4866,1,False,1692839294,3,16,1,1,0,94771406-6712-4508-9392-11e9d90e1185,2023-08-24 01:00:31.430765,0.0,0.0
591,1,1,4798,1,False,1692839294,4,13,1,1,2,0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,2023-08-24 01:00:31.430765,0.0,0.0
592,3,0,241,1,False,1692839294,13,7,1,1,0,66db3da9-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
593,9,7,447,1,False,1692839294,13,0,1,1,6,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
594,2,1,4143,1,False,1692839288,12,6,1,1,2,fec4aa1b-9fc1-4dd9-ab39-c1d7370a6e54,2023-08-24 01:00:31.430765,0.0,0.0
595,1,0,4554,1,False,1692839292,20,3,1,1,2,1a083890-e22b-4f81-8d98-567784034916,2023-08-24 01:00:31.430765,0.0,0.0
596,0,0,4179,1,False,1692839292,10,9,1,1,0,852218fc-5e5b-4153-bc3f-03760b57e68a,2023-08-24 01:00:31.430765,0.0,0.0
597,3,0,3069,1,False,1692839303,21,3,1,1,0,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
598,6,0,3085,1,False,1692839303,14,5,1,1,0,66dcf640-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
599,0,0,4849,1,False,1692839303,5,23,1,1,0,b1e496f1-43cf-48d0-be49-ab0d760c00bf,2023-08-24 01:00:31.430765,0.0,0.0
600,1,0,3602,1,False,1692839304,7,15,1,1,2,0e5be726-2452-42a0-9be8-ea85c8408e4c,2023-08-24 01:00:31.430765,0.0,0.0
601,3,1,79,1,False,1692839304,13,13,1,1,0,66db269c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
602,2,0,4627,1,False,1692839304,13,5,1,1,3,dadd2084-d844-46f5-b7a4-128d31eeba8e,2023-08-24 01:00:31.430765,0.0,0.0
603,0,0,4387,1,False,1692839304,33,2,1,1,0,3013d5ac-f7bb-4e98-a49a-b9f7b76a3b50,2023-08-24 01:00:31.430765,0.0,0.0
604,0,0,3941,1,False,1692839305,11,5,1,1,0,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,2023-08-24 01:00:31.430765,0.0,0.0
605,1,0,4980,1,False,1692839305,37,10,1,1,0,e6c56c58-cfb8-4e85-97a1-702a914252c9,2023-08-24 01:00:31.430765,0.0,0.0
606,0,0,1819720453019329398,1,False,1692839306,22,0,1,1,0,1819720453019329398,2023-08-24 01:00:31.430765,0.0,0.0
607,1,0,4732,1,False,1692839308,4,17,1,1,2,7cb65297-c880-459a-b054-4e059576c02a,2023-08-24 01:00:31.430765,0.0,0.0
608,5,0,4436,1,False,1692839308,18,5,1,1,0,02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,2023-08-24 01:00:31.430765,0.0,0.0
609,1,0,3479,1,False,1692839308,9,35,1,1,1,324af152-33ea-48a7-8bb0-ad8b6f31571f,2023-08-24 01:00:31.430765,0.0,0.0
610,4,0,4485,1,False,1692839309,21,9,1,1,7,52dd11f4-bbd0-49ab-912b-06fac40d275d,2023-08-24 01:00:31.430765,0.0,0.0
611,3,1,4776,1,False,1692839309,10,7,1,1,1,923a60f7-2a0e-4a31-8dd5-66c8518c929e,2023-08-24 01:00:31.430765,0.0,0.0
612,3,0,4080,1,False,1692839301,13,2,1,1,4,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,2023-08-24 01:00:31.430765,0.0,0.0
613,1,0,3413,1,False,1692839301,19,1,1,1,2,66de59bd-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
614,8,0,3170,1,False,1692839301,10,16,1,1,4,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
615,8,0,3641,1,False,1692839302,0,97,1,1,0,daefc84c-1b16-4220-8e1f-10ea4866fdc7,2023-08-24 01:00:31.430765,0.0,0.0
616,1,0,4952,1,False,1692839302,2,18,1,1,0,68827e5f-ed28-45de-99bf-66093a8c504f,2023-08-24 01:00:31.430765,0.0,0.0
617,1,0,3337,1,False,1692839307,18,4,1,1,0,66de103b-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
618,0,0,4258,1,False,1692839307,4,19,1,1,0,9719498d-bd5c-4424-86ac-dfe0795c57d1,2023-08-24 01:00:31.430765,0.0,0.0
619,0,0,4910,1,False,1692839308,5,15,1,1,3,4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,2023-08-24 01:00:31.430765,0.0,0.0
620,3,1,1833865926273309136,1,False,1692839308,45,13,1,1,19,1833865926273309136,2023-08-24 01:00:31.430765,0.0,0.0
621,5,1,4212,1,False,1692839302,0,13,1,1,0,fea72f55-d296-47af-9446-149688dcccbd,2023-08-24 01:00:31.430765,0.0,0.0
622,1,0,4898,1,False,1692839309,4,15,1,1,2,64de0666-b9ab-404e-a16b-03e449bb5b4d,2023-08-24 01:00:31.430765,0.0,0.0
623,0,0,3064,1,False,1692839312,7,16,1,1,1,66dccad8-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
624,2,0,3899,1,False,1692839313,16,0,1,1,0,bd30f2a1-38ec-474d-9e36-07f688e87427,2023-08-24 01:00:31.430765,0.0,0.0
625,3,0,3116,1,False,1692839313,31,0,1,1,1,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
626,2,0,4342,1,False,1692839313,28,0,1,1,1,0eacb768-c7d5-4499-9182-9a1331d9280c,2023-08-24 01:00:31.430765,0.0,0.0
627,1,0,4171,1,False,1692839313,8,12,1,1,0,0197e9da-ae03-40a7-8270-fe500bfc9e18,2023-08-24 01:00:31.430765,0.0,0.0
628,10,1,2021,1,False,1692839305,19,35,1,1,0,66dca682-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
629,0,0,1786697166576476490,1,False,1692839306,33,14,1,1,5,1786697166576476490,2023-08-24 01:00:31.430765,0.0,0.0
630,0,0,4506,1,False,1692839306,8,12,1,1,2,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,2023-08-24 01:00:31.430765,0.0,0.0
631,12,0,3812,1,False,1692839306,12,38,1,1,2,b30815c0-99b6-451b-be15-902992cb8abb,2023-08-24 01:00:31.430765,0.0,0.0
632,1,0,1828965887815635862,1,False,1692839306,0,22,1,1,0,1828965887815635862,2023-08-24 01:00:31.430765,0.0,0.0
633,2,0,3249,1,False,1692839306,0,17,1,1,0,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
634,5,1,483,1,False,1692839309,58,6,1,1,0,66dc481a-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
635,3,0,4130,1,False,1692839310,8,10,1,1,4,514afe43-84d4-4941-8281-75a93c5cd365,2023-08-24 01:00:31.430765,0.0,0.0
636,1,13,4087,1,False,1692839310,5,3,1,1,1,7380e377-936d-47d7-8abe-0f666d47465e,2023-08-24 01:00:31.430765,0.0,0.0
637,0,0,3841,1,False,1692839310,12,11,1,1,1,77463580-6421-403d-b170-f2660c216175,2023-08-24 01:00:31.430765,0.0,0.0
638,0,1,4609,1,False,1692839310,18,0,1,1,5,48b19cc8-bf45-4602-89ac-a8c0a0560c43,2023-08-24 01:00:31.430765,0.0,0.0
639,7,0,369,1,False,1692839311,47,23,1,1,0,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
640,0,0,3344,1,False,1692839311,32,6,1,1,5,66de1368-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
641,12,1,293,1,False,1692839311,72,13,1,1,7,66db65aa-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
642,9,1,284,1,False,1692839311,33,32,1,1,0,66db631c-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
643,5,0,3942,1,False,1692839311,16,0,1,1,3,a1112e04-bc50-4782-b3d6-bb5902c0e8db,2023-08-24 01:00:31.430765,0.0,0.0
644,2,0,3504,1,False,1692839312,1,25,1,1,1,16a4effc-282e-4053-b47b-31f734d50c08,2023-08-24 01:00:31.430765,0.0,0.0
645,2,0,3835,1,False,1692839312,2,18,1,1,2,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,2023-08-24 01:00:31.430765,0.0,0.0
646,4,0,326,1,False,1692839312,45,10,1,1,3,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
647,0,0,1813395029173762108,1,False,1692839313,4,38,1,1,1,1813395029173762108,2023-08-24 01:00:31.430765,0.0,0.0
648,17,0,477,1,False,1692839313,39,9,1,1,0,66dc3f08-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
649,1,0,501,1,False,1692839312,60,56,1,1,2,66dc7659-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
650,0,0,4182,1,False,1692839312,7,12,1,1,1,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,2023-08-24 01:00:31.430765,0.0,0.0
651,0,0,4259,1,False,1692839213,10,15,1,1,1,06f0d251-e1e3-435c-8c5f-9b991a14ca4a,2023-08-24 01:00:31.430765,0.0,0.0
652,2,0,4553,1,False,1692839217,11,6,1,1,0,fac701fb-c433-496e-933b-ea137dbe7fe1,2023-08-24 01:00:31.430765,0.0,0.0
653,2,0,4542,1,False,1692839218,0,18,1,1,0,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,2023-08-24 01:00:31.430765,0.0,0.0
654,5,0,1827839088308194240,1,False,1692839212,53,61,1,1,0,1827839088308194240,2023-08-24 01:00:31.430765,0.0,0.0
655,1,0,3102,1,False,1692839213,16,9,1,1,1,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
656,0,0,4133,1,False,1692839216,14,6,1,1,4,c0a3b8fe-ba64-4cbb-b010-f760998d6c3a,2023-08-24 01:00:31.430765,0.0,0.0
657,5,1,3289,1,False,1692839214,15,10,1,1,5,66dde343-0aca-11e7-82f6-3863bb44ef7c,2023-08-24 01:00:31.430765,0.0,0.0
658,2,2,4785,1,False,1692839217,11,16,1,1,1,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,2023-08-24 01:00:31.430765,0.0,0.0
659,1,0,4372,1,False,1692839219,14,3,1,1,0,dccab832-b4a2-4105-927d-b52ec0d92c92,2023-08-24 01:00:31.430765,0.0,0.0
660,1,0,4023,1,False,1692839219,17,6,1,1,2,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,2023-08-24 01:00:31.430765,0.0,0.0
661,10,0,3648,1,False,1692839213,1,13,1,1,0,999865d2-0735-4e85-a9d4-00810231530e,2023-08-24 01:00:31.430765,0.0,0.0
662,3,0,4423,1,False,1692839213,11,8,1,1,2,380394f7-64fa-4a65-a4d1-7bcaddd41fab,2023-08-24 01:00:31.430765,0.0,0.0
663,1,0,4795,1,False,1692839227,1,17,1,1,0,b9c209b2-6284-4f5a-a32a-680ef9da1c1f,2023-08-24 01:00:31.430765,0.0,0.0
664,0,0,4584,0,False,1689780061,0,3,0,0,0,76e1e141-24d4-4ed7-8d6d-bc5d93474926,2023-08-24 01:00:31.430765,,
665,1,0,4165,1,False,1692839227,17,1,1,1,0,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,2023-08-24 01:00:31.430765,0.0,0.0
666,10,0,4592,1,False,1692839228,20,18,1,1,0,4543214c-c9d4-4f20-9cd9-dd05cc365931,2023-08-24 01:00:31.430765,0.0,0.0
667,2,0,4760,1,False,1692839228,16,5,1,1,0,d837d1b0-8f80-4f6c-ae45-5dd0deec6977,2023-08-24 01:00:31.430765,0.0,0.0
668,0,0,4154,1,False,1692839232,18,1,1,1,2,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,2023-08-24 01:00:31.430765,0.0,0.0
669,0,0,5070,1,False,1692839229,14,5,1,1,3,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,2023-08-24 01:00:31.430765,0.0,0.0
670,1,0,4995,1,False,1692839229,4,16,1,1,1,101c813e-02a8-4b6b-bd5d-981c1ea62019,2023-08-24 01:00:31.430765,0.0,0.0
671,2,0,4356,1,False,1692839233,16,3,1,1,0,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,2023-08-24 01:00:31.430765,0.0,0.0
672,6,0,4010,1,False,1692839233,6,11,1,1,2,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,2023-08-24 01:00:31.430765,0.0,0.0
673,1,0,4305,1,False,1692839230,0,18,1,1,0,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,2023-08-24 01:00:31.430765,0.0,0.0
