,num_docks_available,is_returning,is_renting,num_ebikes_available,num_docks_disabled,num_bikes_available,legacy_id,num_bikes_disabled,station_id,station_status,last_reported,eightd_has_available_keys,is_installed,last_update
20,1,174,1671938910,1,174,1,0,8,active,23,1,False,3,2022-12-25 03:45:54.573982
21,1,195,1671938551,0,195,4,0,28,active,17,0,False,0,2022-12-25 03:45:54.573982
22,1,212,1671893902,0,212,0,0,55,active,0,0,False,4,2022-12-25 03:45:54.573982
23,1,216,1671923348,1,216,0,0,1,active,36,1,False,0,2022-12-25 03:45:54.573982
24,1,217,1671898036,1,217,0,0,35,active,1,1,False,3,2022-12-25 03:45:54.573982
25,1,223,1671936806,1,223,5,0,41,active,6,1,False,0,2022-12-25 03:45:54.573982
26,1,224,1671933354,1,224,6,0,31,active,1,1,False,2,2022-12-25 03:45:54.573982
27,1,228,1671921693,1,228,3,0,37,active,39,1,False,2,2022-12-25 03:45:54.573982
28,1,229,1671931846,1,229,6,0,15,active,3,1,False,3,2022-12-25 03:45:54.573982
29,1,232,1671936990,1,232,6,0,10,active,41,1,False,0,2022-12-25 03:45:54.573982
30,1,236,1671939403,1,236,19,0,53,active,19,1,False,0,2022-12-25 03:45:54.573982
31,1,238,1671930237,1,238,2,0,22,active,3,1,False,3,2022-12-25 03:45:54.573982
32,1,239,1671935229,1,239,1,0,28,active,33,1,False,1,2022-12-25 03:45:54.573982
33,1,241,1671929194,1,241,1,0,1,active,20,1,False,1,2022-12-25 03:45:54.573982
34,1,242,1671889415,1,242,0,0,43,active,0,1,False,3,2022-12-25 03:45:54.573982
35,1,244,1671939981,1,244,1,6,3,active,39,1,False,1,2022-12-25 03:45:54.573982
36,1,245,1671933956,1,245,2,0,16,active,39,1,False,0,2022-12-25 03:45:54.573982
37,1,247,1671932195,1,247,6,0,61,active,11,1,False,3,2022-12-25 03:45:54.573982
38,1,248,1671923521,1,248,5,0,85,active,0,1,False,2,2022-12-25 03:45:54.573982
39,1,249,1671928873,1,249,3,0,25,active,1,1,False,1,2022-12-25 03:45:54.573982
40,1,250,1671940014,1,250,5,0,5,active,0,1,False,32,2022-12-25 03:45:54.573982
41,1,251,1671938481,1,251,13,0,36,active,2,1,False,1,2022-12-25 03:45:54.573982
42,1,252,1671933726,1,252,0,0,30,active,3,1,False,0,2022-12-25 03:45:54.573982
43,1,254,1671937174,1,254,2,0,35,active,10,1,False,2,2022-12-25 03:45:54.573982
44,1,257,1671934781,1,257,1,0,77,active,2,1,False,0,2022-12-25 03:45:54.573982
45,1,258,1671937330,1,258,2,0,2,active,17,1,False,2,2022-12-25 03:45:54.573982
46,1,259,1671938629,1,259,12,0,55,active,0,1,False,0,2022-12-25 03:45:54.573982
47,1,260,1671937508,1,260,8,0,46,active,1,1,False,2,2022-12-25 03:45:54.573982
48,1,261,1671920782,1,261,0,0,32,active,9,1,False,0,2022-12-25 03:45:54.573982
49,1,262,86400,1,262,0,0,0,active,0,1,False,0,2022-12-25 03:45:54.573982
50,1,264,1671935975,1,264,0,1,20,active,4,1,False,2,2022-12-25 03:45:54.573982
51,1,265,1671940085,1,265,3,0,32,active,8,1,False,5,2022-12-25 03:45:54.573982
52,1,266,1671939412,1,266,4,0,11,active,16,1,False,3,2022-12-25 03:45:54.573982
53,1,267,1671940168,1,267,25,0,60,active,13,1,False,2,2022-12-25 03:45:54.573982
54,1,268,1671940068,1,268,1,0,24,active,2,1,False,1,2022-12-25 03:45:54.573982
55,1,270,1671937279,1,270,8,0,15,active,13,1,False,0,2022-12-25 03:45:54.573982
56,1,275,1671911653,1,275,6,0,7,active,8,1,False,1,2022-12-25 03:45:54.573982
57,1,278,1671925592,1,278,2,0,9,active,9,1,False,0,2022-12-25 03:45:54.573982
58,1,281,1671934788,1,281,13,0,71,active,24,1,False,1,2022-12-25 03:45:54.573982
59,1,284,1671936926,1,284,13,0,46,active,3,1,False,1,2022-12-25 03:45:54.573982
60,1,285,1671903699,0,285,10,0,107,active,3,0,False,1,2022-12-25 03:45:54.573982
61,1,289,1671910531,1,289,1,0,4,active,13,1,False,1,2022-12-25 03:45:54.573982
62,1,291,1671934346,1,291,3,0,6,active,10,1,False,3,2022-12-25 03:45:54.573982
63,1,293,1671939951,1,293,9,0,84,active,3,1,False,3,2022-12-25 03:45:54.573982
64,1,294,1671931372,1,294,3,0,59,active,1,1,False,3,2022-12-25 03:45:54.573982
65,1,295,1671940076,1,295,1,0,23,active,10,1,False,1,2022-12-25 03:45:54.573982
66,1,297,1671893558,0,297,3,0,71,active,5,0,False,2,2022-12-25 03:45:54.573982
67,1,298,1671923128,1,298,6,0,30,active,2,1,False,2,2022-12-25 03:45:54.573982
68,1,301,1671937812,1,301,0,0,23,active,31,1,False,4,2022-12-25 03:45:54.573982
69,1,302,1671939618,1,302,2,0,14,active,38,1,False,2,2022-12-25 03:45:54.573982
70,1,303,1671930221,1,303,5,0,61,active,3,1,False,2,2022-12-25 03:45:54.573982
71,1,304,1671940217,1,304,8,0,47,active,0,1,False,1,2022-12-25 03:45:54.573982
72,0,305,86400,0,305,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
73,1,307,1671939451,1,307,5,1,18,active,7,1,False,2,2022-12-25 03:45:54.573982
74,1,308,1671938927,1,308,0,0,45,active,3,1,False,0,2022-12-25 03:45:54.573982
75,1,311,1671939589,1,311,0,0,43,active,10,1,False,5,2022-12-25 03:45:54.573982
76,1,312,1671930182,1,312,0,0,20,active,6,1,False,7,2022-12-25 03:45:54.573982
77,1,313,1671939597,1,313,4,0,46,active,9,1,False,0,2022-12-25 03:45:54.573982
78,1,315,1671863168,1,315,2,0,43,active,0,1,False,0,2022-12-25 03:45:54.573982
79,1,316,1671918963,0,316,2,0,28,active,13,0,False,2,2022-12-25 03:45:54.573982
80,1,317,1671937765,1,317,0,0,33,active,28,1,False,4,2022-12-25 03:45:54.573982
81,1,319,1671935325,1,319,5,0,26,active,3,1,False,3,2022-12-25 03:45:54.573982
82,1,320,1671937439,1,320,4,0,47,active,5,1,False,2,2022-12-25 03:45:54.573982
83,1,321,1671920714,1,321,1,0,21,active,16,1,False,2,2022-12-25 03:45:54.573982
84,1,323,1671939747,1,323,2,0,20,active,17,1,False,2,2022-12-25 03:45:54.573982
85,1,324,1671938616,1,324,10,0,65,active,5,1,False,3,2022-12-25 03:45:54.573982
86,1,325,1671939701,1,325,3,0,19,active,14,1,False,1,2022-12-25 03:45:54.573982
87,1,326,1671933067,1,326,0,0,23,active,36,1,False,1,2022-12-25 03:45:54.573982
88,1,327,1671931350,1,327,1,0,33,active,3,1,False,3,2022-12-25 03:45:54.573982
89,1,328,1671915730,1,328,2,0,27,active,6,1,False,2,2022-12-25 03:45:54.573982
90,1,330,1671930135,1,330,3,0,28,active,13,1,False,1,2022-12-25 03:45:54.573982
91,1,331,1671932012,1,331,1,0,18,active,7,1,False,1,2022-12-25 03:45:54.573982
92,1,332,1671939536,1,332,1,0,2,active,33,1,False,1,2022-12-25 03:45:54.573982
93,1,334,1671927714,1,334,1,0,36,active,6,1,False,2,2022-12-25 03:45:54.573982
94,1,335,1671924464,1,335,5,0,19,active,1,1,False,4,2022-12-25 03:45:54.573982
95,1,336,1671928332,1,336,10,0,51,active,1,1,False,3,2022-12-25 03:45:54.573982
96,1,339,1671936819,1,339,0,0,4,active,34,1,False,2,2022-12-25 03:45:54.573982
97,1,340,1671935850,1,340,4,0,10,active,17,1,False,0,2022-12-25 03:45:54.573982
98,1,341,1671936772,1,341,1,0,7,active,12,1,False,0,2022-12-25 03:45:54.573982
99,1,342,1671939096,1,342,2,0,19,active,7,1,False,3,2022-12-25 03:45:54.573982
100,1,343,1671919964,1,343,0,0,19,active,3,1,False,1,2022-12-25 03:45:54.573982
101,1,344,1671926539,1,344,2,0,5,active,16,1,False,2,2022-12-25 03:45:54.573982
102,1,346,1671927028,1,346,1,0,23,active,0,1,False,2,2022-12-25 03:45:54.573982
103,1,347,1671931054,1,347,5,0,41,active,10,1,False,3,2022-12-25 03:45:54.573982
104,1,349,1671938784,1,349,2,0,18,active,41,1,False,1,2022-12-25 03:45:54.573982
105,1,350,1671938561,1,350,2,0,11,active,33,1,False,3,2022-12-25 03:45:54.573982
106,1,352,1671939130,1,352,7,0,27,active,5,1,False,1,2022-12-25 03:45:54.573982
107,1,353,1671939959,1,353,1,0,5,active,20,1,False,1,2022-12-25 03:45:54.573982
108,1,354,1671929978,1,354,3,0,6,active,53,1,False,2,2022-12-25 03:45:54.573982
109,1,355,1671936452,1,355,3,0,33,active,9,1,False,1,2022-12-25 03:45:54.573982
110,1,356,1671921435,1,356,2,0,2,active,20,1,False,1,2022-12-25 03:45:54.573982
111,1,358,1671939395,1,358,2,0,29,active,19,1,False,2,2022-12-25 03:45:54.573982
112,1,359,1671932914,1,359,8,0,23,active,87,1,False,1,2022-12-25 03:45:54.573982
113,1,360,1671918515,1,360,1,0,42,active,11,1,False,4,2022-12-25 03:45:54.573982
114,1,361,1671938617,1,361,2,0,63,active,10,1,False,6,2022-12-25 03:45:54.573982
115,1,362,1671918320,1,362,15,0,32,active,20,1,False,2,2022-12-25 03:45:54.573982
116,1,363,1671938338,1,363,18,0,64,active,9,1,False,0,2022-12-25 03:45:54.573982
117,1,364,1671923426,1,364,2,0,16,active,9,1,False,2,2022-12-25 03:45:54.573982
118,1,366,1671932332,1,366,3,0,11,active,19,1,False,2,2022-12-25 03:45:54.573982
119,1,367,1671933365,1,367,7,0,20,active,37,1,False,0,2022-12-25 03:45:54.573982
120,0,368,86400,0,368,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
121,1,369,1671939086,1,369,3,0,62,active,6,1,False,6,2022-12-25 03:45:54.573982
122,1,372,1671921095,1,372,2,0,5,active,20,1,False,0,2022-12-25 03:45:54.573982
123,1,373,1671919311,1,373,3,0,3,active,10,1,False,3,2022-12-25 03:45:54.573982
124,1,376,1671937275,1,376,0,0,33,active,8,1,False,1,2022-12-25 03:45:54.573982
125,1,377,1671938608,1,377,2,0,41,active,2,1,False,6,2022-12-25 03:45:54.573982
126,1,379,1671904391,0,379,18,0,26,active,0,0,False,27,2022-12-25 03:45:54.573982
127,1,380,1671939553,1,380,7,0,14,active,10,1,False,1,2022-12-25 03:45:54.573982
128,0,383,86400,0,383,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
129,1,385,1671939932,1,385,0,0,9,active,17,1,False,3,2022-12-25 03:45:54.573982
130,1,386,1671934555,1,386,2,0,65,active,12,1,False,3,2022-12-25 03:45:54.573982
131,1,387,1671934555,1,387,3,0,32,active,1,1,False,6,2022-12-25 03:45:54.573982
132,1,388,1671936939,1,388,2,0,35,active,14,1,False,0,2022-12-25 03:45:54.573982
133,1,390,1671928645,1,390,8,0,43,active,3,1,False,2,2022-12-25 03:45:54.573982
134,1,391,1671936628,1,391,2,0,8,active,35,1,False,0,2022-12-25 03:45:54.573982
135,1,392,1671920397,1,392,2,0,16,active,19,1,False,0,2022-12-25 03:45:54.573982
136,1,393,1671926128,1,393,0,0,14,active,41,1,False,0,2022-12-25 03:45:54.573982
137,1,394,1671930167,1,394,0,0,9,active,21,1,False,1,2022-12-25 03:45:54.573982
138,1,396,1671935960,1,396,2,0,12,active,12,1,False,1,2022-12-25 03:45:54.573982
139,1,397,1671935816,1,397,5,0,7,active,65,1,False,2,2022-12-25 03:45:54.573982
140,1,398,1671921355,1,398,2,0,35,active,1,1,False,0,2022-12-25 03:45:54.573982
141,1,399,1671934971,1,399,0,0,6,active,32,1,False,0,2022-12-25 03:45:54.573982
142,1,400,1671927351,1,400,1,0,5,active,9,1,False,0,2022-12-25 03:45:54.573982
143,1,401,1671932465,1,401,3,0,32,active,5,1,False,4,2022-12-25 03:45:54.573982
144,0,403,86400,0,403,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
145,1,405,1671928392,1,405,13,0,46,active,2,1,False,1,2022-12-25 03:45:54.573982
146,1,406,1671928694,1,406,1,0,7,active,11,1,False,1,2022-12-25 03:45:54.573982
147,1,408,1671939166,1,408,2,0,34,active,8,1,False,2,2022-12-25 03:45:54.573982
148,1,410,1671925195,1,410,0,0,1,active,75,1,False,3,2022-12-25 03:45:54.573982
149,1,411,1671939220,1,411,2,0,12,active,14,1,False,2,2022-12-25 03:45:54.573982
150,1,412,1671935286,1,412,4,0,8,active,16,1,False,2,2022-12-25 03:45:54.573982
151,0,415,86400,0,415,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
152,1,416,1671934414,1,416,2,0,5,active,21,1,False,1,2022-12-25 03:45:54.573982
153,1,417,1671863168,1,417,1,0,24,active,1,1,False,0,2022-12-25 03:45:54.573982
154,1,418,1671863165,0,418,1,0,33,active,3,0,False,1,2022-12-25 03:45:54.573982
155,1,419,1671930082,1,419,2,0,18,active,5,1,False,0,2022-12-25 03:45:54.573982
156,1,420,1671938007,1,420,3,0,12,active,36,1,False,1,2022-12-25 03:45:54.573982
157,1,421,1671940097,1,421,2,3,2,active,0,1,False,14,2022-12-25 03:45:54.573982
158,1,422,1671938007,1,422,2,0,9,active,105,1,False,2,2022-12-25 03:45:54.573982
159,1,423,1671931325,1,423,0,0,0,active,42,1,False,1,2022-12-25 03:45:54.573982
160,1,426,1671863167,0,426,4,0,62,active,12,0,False,4,2022-12-25 03:45:54.573982
161,1,427,1671894094,1,427,2,0,69,active,0,1,False,0,2022-12-25 03:45:54.573982
162,1,428,1671939428,1,428,8,0,52,active,5,1,False,2,2022-12-25 03:45:54.573982
163,1,432,1671939596,1,432,0,0,24,active,19,1,False,2,2022-12-25 03:45:54.573982
164,1,434,1671940137,1,434,4,0,51,active,1,1,False,5,2022-12-25 03:45:54.573982
165,1,435,1671939892,1,435,1,0,50,active,17,1,False,4,2022-12-25 03:45:54.573982
166,1,436,1671932053,1,436,0,0,1,active,25,1,False,1,2022-12-25 03:45:54.573982
167,1,437,1671899149,0,437,1,0,15,active,5,0,False,4,2022-12-25 03:45:54.573982
168,1,438,1671922896,1,438,0,0,55,active,9,1,False,5,2022-12-25 03:45:54.573982
169,1,439,1671852706,0,439,7,0,29,active,14,0,False,0,2022-12-25 03:45:54.573982
170,1,440,1671939227,1,440,1,0,3,active,29,1,False,0,2022-12-25 03:45:54.573982
171,1,442,1671939969,1,442,3,0,28,active,18,1,False,1,2022-12-25 03:45:54.573982
172,1,443,1671863166,1,443,0,0,11,active,12,1,False,0,2022-12-25 03:45:54.573982
173,1,445,1671939725,1,445,2,0,25,active,77,1,False,4,2022-12-25 03:45:54.573982
174,1,446,1671935832,1,446,5,0,55,active,19,1,False,3,2022-12-25 03:45:54.573982
175,1,447,1671938477,1,447,4,0,14,active,14,1,False,2,2022-12-25 03:45:54.573982
176,1,448,1671936102,1,448,3,0,7,active,15,1,False,1,2022-12-25 03:45:54.573982
177,1,450,1671938138,1,450,5,0,16,active,43,1,False,4,2022-12-25 03:45:54.573982
178,1,453,1671940191,1,453,1,0,45,active,16,1,False,3,2022-12-25 03:45:54.573982
179,1,454,1671926800,1,454,4,0,4,active,29,1,False,0,2022-12-25 03:45:54.573982
180,1,455,1671929618,1,455,1,0,28,active,56,1,False,3,2022-12-25 03:45:54.573982
181,1,456,1671935074,1,456,1,0,11,active,39,1,False,0,2022-12-25 03:45:54.573982
182,1,457,1671939884,1,457,18,0,33,active,34,1,False,2,2022-12-25 03:45:54.573982
183,1,458,1671915167,1,458,0,0,32,active,11,1,False,0,2022-12-25 03:45:54.573982
184,1,460,1671933560,1,460,3,0,10,active,12,1,False,2,2022-12-25 03:45:54.573982
185,1,461,1671936542,1,461,2,0,27,active,27,1,False,1,2022-12-25 03:45:54.573982
186,1,462,1671932731,1,462,1,0,67,active,6,1,False,3,2022-12-25 03:45:54.573982
187,0,464,1665166826,0,464,0,0,0,out_of_service,1,0,False,0,2022-12-25 03:45:54.573982
188,1,465,1671939961,1,465,21,0,35,active,18,1,False,0,2022-12-25 03:45:54.573982
189,1,466,1671926814,1,466,0,0,24,active,10,1,False,1,2022-12-25 03:45:54.573982
190,1,468,1671940215,1,468,4,0,18,active,58,1,False,2,2022-12-25 03:45:54.573982
191,1,469,1671938259,1,469,2,0,13,active,70,1,False,0,2022-12-25 03:45:54.573982
192,1,470,1671936485,1,470,7,0,78,active,4,1,False,2,2022-12-25 03:45:54.573982
193,1,471,1671933205,1,471,5,0,26,active,3,1,False,2,2022-12-25 03:45:54.573982
194,1,472,1671925250,1,472,2,0,3,active,51,1,False,1,2022-12-25 03:45:54.573982
195,1,473,1671940295,1,473,6,0,54,active,5,1,False,3,2022-12-25 03:45:54.573982
196,1,474,1671939663,1,474,11,0,48,active,5,1,False,2,2022-12-25 03:45:54.573982
197,1,476,1671935301,1,476,3,0,7,active,56,1,False,1,2022-12-25 03:45:54.573982
198,1,477,1671940025,1,477,22,4,40,active,14,1,False,3,2022-12-25 03:45:54.573982
199,1,478,1671938815,1,478,3,0,11,active,40,1,False,3,2022-12-25 03:45:54.573982
200,1,479,1671925879,1,479,2,0,12,active,15,1,False,3,2022-12-25 03:45:54.573982
201,1,480,1671937422,1,480,5,0,14,active,10,1,False,5,2022-12-25 03:45:54.573982
202,1,481,1671938210,1,481,1,0,5,active,17,1,False,2,2022-12-25 03:45:54.573982
203,1,482,1671938098,1,482,1,0,72,active,2,1,False,4,2022-12-25 03:45:54.573982
204,1,483,1671936480,1,483,4,0,62,active,6,1,False,0,2022-12-25 03:45:54.573982
205,1,484,1671939861,1,484,11,0,41,active,24,1,False,1,2022-12-25 03:45:54.573982
206,1,485,1671936174,1,485,4,0,10,active,29,1,False,0,2022-12-25 03:45:54.573982
207,1,486,1671937965,1,486,17,0,29,active,6,1,False,3,2022-12-25 03:45:54.573982
208,1,489,1671936867,1,489,1,0,38,active,28,1,False,2,2022-12-25 03:45:54.573982
209,1,490,1671940215,1,490,43,0,84,active,4,1,False,1,2022-12-25 03:45:54.573982
210,1,494,1671932637,1,494,1,0,50,active,13,1,False,3,2022-12-25 03:45:54.573982
211,1,495,1671939993,1,495,3,0,8,active,31,1,False,0,2022-12-25 03:45:54.573982
212,1,496,1671938374,1,496,5,0,55,active,2,1,False,5,2022-12-25 03:45:54.573982
213,1,497,1671939424,1,497,2,0,54,active,7,1,False,4,2022-12-25 03:45:54.573982
214,1,500,1671931779,1,500,4,0,20,active,57,1,False,1,2022-12-25 03:45:54.573982
215,1,501,1671939387,1,501,2,0,26,active,51,1,False,3,2022-12-25 03:45:54.573982
216,1,502,1671934510,1,502,2,0,12,active,20,1,False,3,2022-12-25 03:45:54.573982
217,1,503,1671939839,1,503,1,0,38,active,7,1,False,0,2022-12-25 03:45:54.573982
218,1,504,1671934073,1,504,2,0,28,active,25,1,False,1,2022-12-25 03:45:54.573982
219,1,505,1671938070,1,505,7,0,46,active,1,1,False,3,2022-12-25 03:45:54.573982
220,1,507,1671935682,1,507,0,0,14,active,61,1,False,3,2022-12-25 03:45:54.573982
221,1,508,1671924388,1,508,0,0,7,active,11,1,False,4,2022-12-25 03:45:54.573982
222,1,509,1671934753,1,509,4,0,48,active,1,1,False,9,2022-12-25 03:45:54.573982
223,1,510,1671940055,1,510,16,0,52,active,24,1,False,1,2022-12-25 03:45:54.573982
224,1,511,1671938414,1,511,1,0,11,active,28,1,False,0,2022-12-25 03:45:54.573982
225,1,512,1671938114,1,512,3,0,18,active,9,1,False,1,2022-12-25 03:45:54.573982
226,1,513,1671938549,1,513,0,0,4,active,39,1,False,0,2022-12-25 03:45:54.573982
227,1,514,1671932875,1,514,28,0,40,active,6,1,False,3,2022-12-25 03:45:54.573982
228,1,515,1671939914,1,515,7,0,18,active,58,1,False,2,2022-12-25 03:45:54.573982
229,1,516,1671926368,1,516,0,0,16,active,32,1,False,0,2022-12-25 03:45:54.573982
230,1,522,1671940043,1,522,10,0,18,active,54,1,False,1,2022-12-25 03:45:54.573982
231,1,525,1671927192,1,525,13,0,51,active,5,1,False,2,2022-12-25 03:45:54.573982
232,1,526,1671940072,1,526,8,0,18,active,15,1,False,3,2022-12-25 03:45:54.573982
233,1,528,1671938604,1,528,1,0,7,active,28,1,False,2,2022-12-25 03:45:54.573982
234,1,529,1671939218,1,529,1,0,9,active,28,1,False,3,2022-12-25 03:45:54.573982
235,1,530,1671933958,1,530,0,0,4,active,19,1,False,1,2022-12-25 03:45:54.573982
236,1,531,1671938876,1,531,10,0,48,active,14,1,False,2,2022-12-25 03:45:54.573982
237,1,532,1671925083,1,532,0,0,21,active,17,1,False,4,2022-12-25 03:45:54.573982
238,1,536,1671940299,1,536,2,0,4,active,21,1,False,2,2022-12-25 03:45:54.573982
239,1,537,1671937755,1,537,0,0,33,active,42,1,False,3,2022-12-25 03:45:54.573982
240,1,539,1671936222,1,539,4,0,25,active,2,1,False,4,2022-12-25 03:45:54.573982
241,1,540,1671938031,1,540,1,0,13,active,39,1,False,0,2022-12-25 03:45:54.573982
242,1,545,1671928024,1,545,1,0,7,active,18,1,False,1,2022-12-25 03:45:54.573982
243,1,546,1671939637,1,546,0,0,9,active,33,1,False,3,2022-12-25 03:45:54.573982
244,1,2002,1671933499,1,2002,0,0,48,active,5,1,False,3,2022-12-25 03:45:54.573982
245,1,2003,1671930562,1,2003,0,0,13,active,38,1,False,2,2022-12-25 03:45:54.573982
246,1,2006,1671933579,1,2006,18,0,48,active,24,1,False,0,2022-12-25 03:45:54.573982
247,1,2008,1671937996,1,2008,3,0,30,active,3,1,False,1,2022-12-25 03:45:54.573982
248,1,2009,1671938979,1,2009,0,0,25,active,6,1,False,3,2022-12-25 03:45:54.573982
249,1,2010,1671927734,1,2010,5,0,39,active,1,1,False,2,2022-12-25 03:45:54.573982
250,1,2012,1671937454,1,2012,0,0,11,active,46,1,False,1,2022-12-25 03:45:54.573982
251,1,2017,1671924333,1,2017,1,0,1,active,46,1,False,4,2022-12-25 03:45:54.573982
252,1,2021,1671939084,1,2021,3,0,10,active,47,1,False,5,2022-12-25 03:45:54.573982
253,1,2022,1671926547,1,2022,1,0,12,active,19,1,False,2,2022-12-25 03:45:54.573982
254,1,3016,1671937010,0,3016,0,1,0,active,0,0,False,52,2022-12-25 03:45:54.573982
255,1,3041,1671907494,1,3041,0,0,2,active,22,1,False,0,2022-12-25 03:45:54.573982
256,1,3042,1671924563,1,3042,1,0,1,active,17,1,False,1,2022-12-25 03:45:54.573982
257,1,3043,1671896056,1,3043,0,0,5,active,10,1,False,3,2022-12-25 03:45:54.573982
258,1,3044,1671932174,1,3044,1,0,4,active,21,1,False,0,2022-12-25 03:45:54.573982
259,1,3046,1671921716,1,3046,3,0,9,active,10,1,False,0,2022-12-25 03:45:54.573982
260,1,3047,1671939035,1,3047,1,0,13,active,6,1,False,1,2022-12-25 03:45:54.573982
261,0,3048,86400,0,3048,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
262,1,3049,1671938047,1,3049,1,0,3,active,13,1,False,1,2022-12-25 03:45:54.573982
263,1,3050,1671934687,1,3050,2,0,3,active,18,1,False,0,2022-12-25 03:45:54.573982
264,1,3052,1671915126,1,3052,0,0,10,active,10,1,False,1,2022-12-25 03:45:54.573982
265,1,3053,1671934206,1,3053,1,0,3,active,17,1,False,2,2022-12-25 03:45:54.573982
266,1,3054,1671915684,1,3054,0,0,1,active,17,1,False,1,2022-12-25 03:45:54.573982
267,1,3055,1671925049,1,3055,3,0,4,active,17,1,False,0,2022-12-25 03:45:54.573982
268,1,3056,1671938637,1,3056,9,0,15,active,1,1,False,4,2022-12-25 03:45:54.573982
269,1,3057,1671934744,1,3057,1,0,2,active,13,1,False,1,2022-12-25 03:45:54.573982
270,1,3058,1671937680,1,3058,8,0,17,active,3,1,False,0,2022-12-25 03:45:54.573982
271,1,3059,1671933281,1,3059,1,0,1,active,18,1,False,0,2022-12-25 03:45:54.573982
272,1,3060,1671902243,1,3060,0,0,0,active,19,1,False,0,2022-12-25 03:45:54.573982
273,1,3061,1671899552,1,3061,0,0,0,active,21,1,False,0,2022-12-25 03:45:54.573982
274,1,3062,1671937006,1,3062,7,0,15,active,6,1,False,2,2022-12-25 03:45:54.573982
275,1,3063,1671937511,1,3063,2,0,9,active,10,1,False,1,2022-12-25 03:45:54.573982
276,1,3064,1671937270,1,3064,0,0,10,active,10,1,False,3,2022-12-25 03:45:54.573982
277,1,3065,1671939963,1,3065,1,0,27,active,3,1,False,1,2022-12-25 03:45:54.573982
278,0,3066,86400,0,3066,0,0,0,out_of_service,0,0,False,0,2022-12-25 03:45:54.573982
279,1,3067,1671925703,1,3067,1,0,2,active,25,1,False,0,2022-12-25 03:45:54.573982
280,1,3068,1671923997,1,3068,2,0,8,active,34,1,False,0,2022-12-25 03:45:54.573982
281,1,3069,1671923724,1,3069,3,0,25,active,2,1,False,1,2022-12-25 03:45:54.573982
282,1,3070,1671929334,1,3070,2,0,6,active,16,1,False,1,2022-12-25 03:45:54.573982
283,1,3071,1671939128,1,3071,2,0,7,active,12,1,False,0,2022-12-25 03:45:54.573982
284,1,3072,1671923851,1,3072,0,0,7,active,16,1,False,1,2022-12-25 03:45:54.573982
285,1,3074,1671919321,1,3074,3,0,32,active,4,1,False,3,2022-12-25 03:45:54.573982
286,1,3075,1671939705,1,3075,1,0,1,active,31,1,False,1,2022-12-25 03:45:54.573982
287,1,3076,1671936462,1,3076,1,0,1,active,33,1,False,2,2022-12-25 03:45:54.573982
288,1,3077,1671935978,1,3077,2,0,6,active,25,1,False,1,2022-12-25 03:45:54.573982
289,1,3078,1671924959,1,3078,1,0,4,active,23,1,False,0,2022-12-25 03:45:54.573982
290,1,3080,1671935706,1,3080,5,0,15,active,6,1,False,0,2022-12-25 03:45:54.573982
291,1,3081,1671924919,1,3081,1,0,12,active,17,1,False,0,2022-12-25 03:45:54.573982
292,1,3082,1671935486,1,3082,3,0,17,active,8,1,False,0,2022-12-25 03:45:54.573982
293,1,3083,1671933216,1,3083,2,0,9,active,22,1,False,0,2022-12-25 03:45:54.573982
294,1,3085,1671928994,1,3085,5,0,22,active,3,1,False,0,2022-12-25 03:45:54.573982
295,1,3086,1671926349,1,3086,1,0,16,active,13,1,False,1,2022-12-25 03:45:54.573982
296,1,3087,1671932645,1,3087,0,0,15,active,14,1,False,0,2022-12-25 03:45:54.573982
297,1,3088,1671937228,1,3088,0,0,15,active,2,1,False,0,2022-12-25 03:45:54.573982
298,1,3092,1671931309,1,3092,3,0,25,active,1,1,False,0,2022-12-25 03:45:54.573982
299,1,3093,1671933720,1,3093,2,0,25,active,0,1,False,1,2022-12-25 03:45:54.573982
300,1,3094,1671921016,1,3094,0,0,8,active,10,1,False,0,2022-12-25 03:45:54.573982
301,1,3095,1671924266,1,3095,0,0,12,active,13,1,False,0,2022-12-25 03:45:54.573982
302,1,3096,1671932908,1,3096,5,0,37,active,1,1,False,0,2022-12-25 03:45:54.573982
303,1,3100,1671929978,1,3100,3,0,39,active,10,1,False,2,2022-12-25 03:45:54.573982
304,1,3101,1671924023,1,3101,0,0,23,active,3,1,False,0,2022-12-25 03:45:54.573982
305,1,3102,1671933087,1,3102,1,0,21,active,4,1,False,2,2022-12-25 03:45:54.573982
306,1,3105,1671915486,1,3105,4,0,50,active,1,1,False,0,2022-12-25 03:45:54.573982
307,1,3106,1671939431,1,3106,1,0,9,active,41,1,False,1,2022-12-25 03:45:54.573982
308,1,3107,1671937275,1,3107,2,0,31,active,4,1,False,4,2022-12-25 03:45:54.573982
309,1,3108,1671927823,1,3108,1,0,24,active,26,1,False,1,2022-12-25 03:45:54.573982
310,1,3109,1671902149,1,3109,0,0,30,active,0,1,False,0,2022-12-25 03:45:54.573982
311,1,3110,1671938755,1,3110,7,0,24,active,1,1,False,2,2022-12-25 03:45:54.573982
