,num_docks_disabled,station_id,legacy_id,num_bikes_available,is_renting,num_ebikes_available,num_docks_available,num_bikes_disabled,is_returning,eightd_has_available_keys,is_installed,last_reported,last_update,num_scooters_unavailable,num_scooters_available
2705,0,852218fc-5e5b-4153-bc3f-03760b57e68a,4179,0,0,0,0,0,0,False,0,1687779657,2023-08-11 01:45:57.856977,,
2706,2,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,4785,16,1,3,13,1,1,False,1,1691718881,2023-08-11 01:45:57.856977,0.0,0.0
2707,0,5f2766b0-362e-49e5-ab09-05e2c4b6f626,4611,13,1,1,6,0,1,False,1,1691718881,2023-08-11 01:45:57.856977,0.0,0.0
2708,0,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,4063,5,1,4,16,3,1,False,1,1691718882,2023-08-11 01:45:57.856977,0.0,0.0
2709,1,c9cd8c29-7f0b-4979-9a0e-bec4613d2600,4743,2,1,2,18,0,1,False,1,1691718882,2023-08-11 01:45:57.856977,0.0,0.0
2710,0,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,3116,32,1,5,0,1,1,False,1,1691718877,2023-08-11 01:45:57.856977,0.0,0.0
2711,0,66dbe441-0aca-11e7-82f6-3863bb44ef7c,377,56,1,2,14,2,1,False,1,1691718799,2023-08-11 01:45:57.856977,0.0,0.0
2712,0,753591ba-36f7-4ded-ab7d-40df9994a05f,4892,8,1,0,17,0,1,False,1,1691718799,2023-08-11 01:45:57.856977,0.0,0.0
2713,0,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,3062,8,1,0,14,1,1,False,1,1691718799,2023-08-11 01:45:57.856977,0.0,0.0
2714,0,3f031133-ec95-4a92-9d63-2ae28183f498,4351,2,1,2,15,3,1,False,1,1691718799,2023-08-11 01:45:57.856977,0.0,0.0
2715,0,bb07a569-cc74-439e-b424-916c0304f136,3994,10,1,1,15,5,1,False,1,1691718798,2023-08-11 01:45:57.856977,0.0,0.0
2716,0,c0a2d591-4eed-488b-b88b-0b23990e3756,4601,2,1,2,10,9,1,False,1,1691718798,2023-08-11 01:45:57.856977,0.0,0.0
2717,1,66db631c-0aca-11e7-82f6-3863bb44ef7c,284,18,1,1,52,3,1,False,1,1691718797,2023-08-11 01:45:57.856977,0.0,0.0
2718,0,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,3121,5,1,0,20,1,1,False,1,1691718797,2023-08-11 01:45:57.856977,0.0,0.0
2719,0,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,4399,9,1,1,10,1,1,False,1,1691718851,2023-08-11 01:45:57.856977,0.0,0.0
2720,0,4775fd25-2240-44d7-884a-d777d15a9b5e,4173,16,1,1,5,0,1,False,1,1691718852,2023-08-11 01:45:57.856977,0.0,0.0
2721,0,d2024260-cc58-451b-9417-3a695f8a1b34,4661,0,0,0,0,0,0,False,0,1686920581,2023-08-11 01:45:57.856977,,
2722,1,1786696564295760054,1786696564295760054,10,1,3,13,2,1,False,1,1691718848,2023-08-11 01:45:57.856977,0.0,0.0
2723,0,e6c2a46e-431a-4101-af84-870f660ff4cb,4111,18,1,0,45,5,1,False,1,1691718848,2023-08-11 01:45:57.856977,0.0,0.0
2724,0,9ac5758f-0419-4e28-8387-6bcd28db17fa,3951,10,1,4,5,4,1,False,1,1691718848,2023-08-11 01:45:57.856977,0.0,0.0
2725,0,01b7973e-c92e-4fbe-890e-2c24de33ce0e,4900,8,1,1,11,0,1,False,1,1691718849,2023-08-11 01:45:57.856977,0.0,0.0
2726,1,774c5443-d463-42b3-bfc5-b0ab3c56fe35,4065,15,1,0,17,2,1,False,1,1691718849,2023-08-11 01:45:57.856977,0.0,0.0
2727,1,66dc864c-0aca-11e7-82f6-3863bb44ef7c,530,9,1,4,6,8,1,False,1,1691718849,2023-08-11 01:45:57.856977,0.0,0.0
2728,0,c8060816-b4aa-4fd9-bc66-af28bf61dc87,3960,2,1,2,17,1,1,False,1,1691718849,2023-08-11 01:45:57.856977,0.0,0.0
2729,0,6a52ceae-3b97-487a-9438-de844bfbf1c2,4109,9,1,1,10,2,1,False,1,1691718853,2023-08-11 01:45:57.856977,0.0,0.0
2730,0,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,3170,6,1,3,20,7,1,False,1,1691718853,2023-08-11 01:45:57.856977,0.0,0.0
2731,0,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,4080,15,1,0,2,3,1,False,1,1691718853,2023-08-11 01:45:57.856977,0.0,0.0
2732,0,cf284d60-23e7-49ec-91dc-8bfedb59cb6a,4497,9,1,0,8,1,1,False,1,1691718853,2023-08-11 01:45:57.856977,0.0,0.0
2733,0,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,4005,1,1,1,19,4,1,False,1,1691718850,2023-08-11 01:45:57.856977,0.0,0.0
2734,0,2436e886-dc53-47cb-8733-d663f9dcd922,4070,0,1,0,23,1,1,False,1,1691718851,2023-08-11 01:45:57.856977,0.0,0.0
2735,0,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,360,21,1,3,34,1,1,False,1,1691718851,2023-08-11 01:45:57.856977,0.0,0.0
2736,0,e10a6e12-d98c-4625-940a-9f83d9b2f6c4,4277,15,1,2,5,0,1,False,1,1691718852,2023-08-11 01:45:57.856977,0.0,0.0
2737,0,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,4272,20,1,0,3,2,1,False,1,1691718852,2023-08-11 01:45:57.856977,0.0,0.0
2738,2,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,3135,13,1,4,24,2,1,False,1,1691718883,2023-08-11 01:45:57.856977,0.0,0.0
2739,0,c29c9178-bcb1-4c0c-b789-f4a89512a4e4,4105,3,1,3,15,3,1,False,1,1691718884,2023-08-11 01:45:57.856977,0.0,0.0
2740,0,4543214c-c9d4-4f20-9cd9-dd05cc365931,4592,28,1,1,14,6,1,False,1,1691718884,2023-08-11 01:45:57.856977,0.0,0.0
2741,0,94771406-6712-4508-9392-11e9d90e1185,4866,13,1,2,5,1,1,False,1,1691718884,2023-08-11 01:45:57.856977,0.0,0.0
2742,0,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,4749,38,1,3,24,4,1,False,1,1691718884,2023-08-11 01:45:57.856977,0.0,0.0
2743,5,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,3163,8,1,0,27,3,1,False,1,1691718884,2023-08-11 01:45:57.856977,0.0,0.0
2744,0,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,4548,28,0,3,0,3,0,False,1,1691697979,2023-08-11 01:45:57.856977,0.0,0.0
2745,0,4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,4910,0,1,0,20,0,1,False,1,1691718885,2023-08-11 01:45:57.856977,,
2746,0,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,4010,1,1,1,18,4,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2747,0,1814900752968579218,1814900752968579218,19,1,0,3,1,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2748,0,e4980fd0-e540-40ca-acba-c2a74f3294fc,4350,2,1,2,22,0,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2749,1,fea72f55-d296-47af-9446-149688dcccbd,4212,3,1,0,11,4,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2750,0,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,4379,22,1,3,0,1,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2751,0,80969478-8dbc-42e1-8e16-ac0132a431c2,4363,26,1,1,4,0,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2752,1,c02864f0-2611-440b-98f4-45fddfd545fe,4291,21,1,2,0,1,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2753,0,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,3941,13,1,0,2,1,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2754,0,514afe43-84d4-4941-8281-75a93c5cd365,4130,4,1,2,10,7,1,False,1,1691718889,2023-08-11 01:45:57.856977,0.0,0.0
2755,0,66dde208-0aca-11e7-82f6-3863bb44ef7c,3286,20,1,11,17,2,1,False,1,1691718888,2023-08-11 01:45:57.856977,0.0,0.0
2756,0,8e631be4-1e0c-4627-a261-18f0003d0ba2,3536,9,1,5,30,3,1,False,1,1691718888,2023-08-11 01:45:57.856977,0.0,0.0
2757,1,467e1de6-73a6-480f-9e83-fd1b03b71047,3854,2,1,0,22,0,1,False,1,1691718888,2023-08-11 01:45:57.856977,0.0,0.0
2758,0,65a1b09d-560d-46bf-8f5d-7f59471a587e,3999,12,1,1,8,3,1,False,1,1691718888,2023-08-11 01:45:57.856977,0.0,0.0
2759,0,5f968a1b-ee60-43a0-ad25-05211e09e436,3828,0,1,0,22,0,1,False,1,1691718885,2023-08-11 01:45:57.856977,,
2760,1,1833865926273309136,1833865926273309136,3,1,1,1,2,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2761,2,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,4810,6,1,0,11,2,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2762,1,50575cba-95ac-4134-9da1-3eec8253afc4,4075,10,1,7,16,9,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2763,0,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,4542,8,1,5,11,1,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2764,4,ed5c92f1-3293-4385-9e2b-9b716a096a19,4504,2,1,2,54,4,1,False,1,1691718886,2023-08-11 01:45:57.856977,0.0,0.0
2765,0,66dde484-0aca-11e7-82f6-3863bb44ef7c,3292,14,1,3,22,6,1,False,1,1691718886,2023-08-11 01:45:57.856977,0.0,0.0
2766,0,956de8aa-9e06-4efb-8eb0-35fe9b274a48,4874,6,1,3,13,0,1,False,1,1691718886,2023-08-11 01:45:57.856977,0.0,0.0
2767,0,1815968422007427668,1815968422007427668,3,1,1,20,0,1,False,1,1691718890,2023-08-11 01:45:57.856977,0.0,0.0
2768,0,a82cc641-0926-4a63-b488-7060ab7dcd74,4784,21,1,10,11,1,1,False,1,1691718890,2023-08-11 01:45:57.856977,0.0,0.0
2769,0,398aa734-3893-4dba-a704-57ae8632c4f9,4314,8,1,1,13,0,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2770,0,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,3606,1,1,0,15,4,1,False,1,1691718885,2023-08-11 01:45:57.856977,0.0,0.0
2771,1,5f7ac86c-1a98-4603-8749-4bb83ac84acd,4640,15,1,0,34,4,1,False,1,1691718807,2023-08-11 01:45:57.856977,0.0,0.0
2772,0,1814907062275537820,1814907062275537820,17,1,1,12,1,1,False,1,1691718806,2023-08-11 01:45:57.856977,0.0,0.0
2773,0,7d9a1b9e-0123-4561-a111-b3735fada687,4107,9,1,1,12,3,1,False,1,1691718808,2023-08-11 01:45:57.856977,0.0,0.0
2774,0,dccab832-b4a2-4105-927d-b52ec0d92c92,4372,17,1,5,1,1,1,False,1,1691718808,2023-08-11 01:45:57.856977,0.0,0.0
2775,1,753415aa-9bb4-4f72-bb5c-0906365177d0,4419,2,1,2,19,2,1,False,1,1691718809,2023-08-11 01:45:57.856977,0.0,0.0
2776,0,b47e5ffd-4215-4476-a89b-ebe52111f763,4037,30,1,0,6,3,1,False,1,1691718805,2023-08-11 01:45:57.856977,0.0,0.0
2777,1,3299ff79-36aa-42ef-b7f1-c40e95c8f570,3523,21,1,3,21,1,1,False,1,1691718805,2023-08-11 01:45:57.856977,0.0,0.0
2778,0,66dcf023-0aca-11e7-82f6-3863bb44ef7c,3080,5,1,2,15,1,1,False,1,1691718862,2023-08-11 01:45:57.856977,0.0,0.0
2779,0,5eac53d0-5510-441a-9dbb-76bd38acf4ef,4599,6,1,6,12,1,1,False,1,1691718862,2023-08-11 01:45:57.856977,0.0,0.0
2780,1,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,2002,36,1,0,15,3,1,False,1,1691718862,2023-08-11 01:45:57.856977,0.0,0.0
2781,0,73b403cf-86fd-4f93-a484-5cb06a2abeea,3658,18,0,1,18,2,0,False,1,1691711457,2023-08-11 01:45:57.856977,0.0,0.0
2782,0,785b3e6b-dab5-4d25-afab-e2a1ef918669,4792,4,1,0,17,4,1,False,1,1691718862,2023-08-11 01:45:57.856977,0.0,0.0
2783,1,54782566-697b-497e-a503-dc1f39963eb2,4283,10,1,2,13,0,1,False,1,1691718868,2023-08-11 01:45:57.856977,0.0,0.0
2784,0,cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,4505,11,1,2,10,1,1,False,1,1691718863,2023-08-11 01:45:57.856977,0.0,0.0
2785,0,99142ec8-c0e7-47ca-916c-c1097d48e133,4341,25,1,2,13,3,1,False,1,1691718864,2023-08-11 01:45:57.856977,0.0,0.0
2786,0,d1c204d7-d575-417d-b134-6ebdf7e99f98,4315,0,0,0,0,0,0,False,0,1689258144,2023-08-11 01:45:57.856977,,
2787,0,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,3050,3,1,0,16,2,1,False,1,1691718861,2023-08-11 01:45:57.856977,0.0,0.0
2788,0,66db4282-0aca-11e7-82f6-3863bb44ef7c,254,21,1,0,20,4,1,False,1,1691718861,2023-08-11 01:45:57.856977,0.0,0.0
2789,1,66dde343-0aca-11e7-82f6-3863bb44ef7c,3289,14,1,11,14,2,1,False,1,1691718861,2023-08-11 01:45:57.856977,0.0,0.0
2790,0,66dc9223-0aca-11e7-82f6-3863bb44ef7c,2012,34,1,1,52,1,1,False,1,1691718865,2023-08-11 01:45:57.856977,0.0,0.0
2791,17,17ba4945-b202-4667-965f-211d80622646,3787,6,1,0,0,4,1,False,1,1691718865,2023-08-11 01:45:57.856977,0.0,0.0
2792,0,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,3425,12,1,5,18,2,1,False,1,1691718866,2023-08-11 01:45:57.856977,0.0,0.0
2793,0,aa0e6301-4162-428d-8943-7b684089b0d1,4126,17,1,2,0,1,1,False,1,1691718866,2023-08-11 01:45:57.856977,0.0,0.0
2794,0,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,3,1,1,13,3,1,False,1,1691718866,2023-08-11 01:45:57.856977,0.0,0.0
2795,1,7a771842-c090-4da1-8c13-72b7f4f50a87,3668,32,1,2,2,1,1,False,1,1691718866,2023-08-11 01:45:57.856977,0.0,0.0
2796,0,1817432954560889524,1817432954560889524,18,1,7,3,1,1,False,1,1691718867,2023-08-11 01:45:57.856977,0.0,0.0
2797,0,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,340,25,1,3,11,2,1,False,1,1691718867,2023-08-11 01:45:57.856977,0.0,0.0
2798,0,3f36c26d-c57f-47cc-9672-20f19babb36a,3593,10,1,1,24,0,1,False,1,1691718864,2023-08-11 01:45:57.856977,0.0,0.0
2799,0,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,458,22,1,0,20,3,1,False,1,1691718864,2023-08-11 01:45:57.856977,0.0,0.0
2800,0,a617924a-31b7-45ed-8793-099b7274f34c,3620,20,1,0,5,2,1,False,1,1691718864,2023-08-11 01:45:57.856977,0.0,0.0
2801,0,2868db5b-df51-4c36-8515-ef77a5b092c2,3759,19,1,1,0,0,1,False,1,1691718865,2023-08-11 01:45:57.856977,0.0,0.0
2802,0,66dc9068-0aca-11e7-82f6-3863bb44ef7c,2006,29,1,0,33,10,1,False,1,1691718865,2023-08-11 01:45:57.856977,0.0,0.0
2803,0,66dd455e-0aca-11e7-82f6-3863bb44ef7c,3147,17,1,5,15,5,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2804,1,66dc481a-0aca-11e7-82f6-3863bb44ef7c,483,23,1,1,42,3,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2805,0,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,3290,11,1,1,19,5,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2806,0,66dcccfe-0aca-11e7-82f6-3863bb44ef7c,3066,6,1,1,13,0,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2807,0,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,3758,18,1,3,0,1,1,False,1,1691718896,2023-08-11 01:45:57.856977,0.0,0.0
2808,1,48b19cc8-bf45-4602-89ac-a8c0a0560c43,4609,15,1,0,3,0,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2809,0,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,5070,19,1,2,0,0,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2810,0,32c60668-a192-4d06-aa7c-6d6f7aed6b45,3588,32,1,0,6,3,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2811,0,52e81f02-b1f9-45d6-9e5c-e15277de1268,4274,3,1,0,18,2,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2812,0,c4d6b123-df5a-446d-b0ae-d3c4846565d5,4249,16,1,0,4,2,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2813,0,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,3529,13,1,0,11,1,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2814,1,66dc3b97-0aca-11e7-82f6-3863bb44ef7c,474,2,1,0,47,7,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2815,1,189f573b-a2d0-40d2-af15-83c5015d93e2,4420,2,1,2,20,2,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2816,0,66de59bd-0aca-11e7-82f6-3863bb44ef7c,3413,18,1,0,1,3,1,False,1,1691718891,2023-08-11 01:45:57.856977,0.0,0.0
2817,0,0cc38ba1-4625-4821-9a6f-e490525cbce2,4345,14,1,13,5,1,1,False,1,1691718891,2023-08-11 01:45:57.856977,0.0,0.0
2818,0,3013d5ac-f7bb-4e98-a49a-b9f7b76a3b50,4387,30,1,1,1,4,1,False,1,1691718891,2023-08-11 01:45:57.856977,0.0,0.0
2819,0,b03adb87-2bd9-43a5-a822-7d06a9ee2d81,3771,26,1,0,3,1,1,False,1,1691718891,2023-08-11 01:45:57.856977,0.0,0.0
2820,1,e982e1cb-7e7b-4769-85b8-565925200654,4963,8,1,1,14,1,1,False,1,1691718891,2023-08-11 01:45:57.856977,0.0,0.0
2821,0,1786697932047949952,1786697932047949952,6,1,1,16,1,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2822,0,64de0666-b9ab-404e-a16b-03e449bb5b4d,4898,4,1,2,16,0,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2823,0,a6a132f9-89bf-42a4-afe6-1ca449b7f570,3878,0,1,0,16,3,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2824,0,66db3da9-0aca-11e7-82f6-3863bb44ef7c,241,7,1,0,11,4,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2825,0,7f6674c4-5568-4766-b172-0385348ae184,3945,0,1,0,17,3,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2826,0,94bcf812-5cff-460c-841f-54876ed1e7a4,4971,2,1,0,17,0,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2827,1,d8e02e7b-632b-4fbe-95b9-80efa47473e3,4437,7,1,5,11,1,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2828,0,1828964993433043090,1828964993433043090,11,1,0,6,2,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2829,0,dadd2084-d844-46f5-b7a4-128d31eeba8e,4627,3,1,2,14,3,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2830,0,66dd2786-0aca-11e7-82f6-3863bb44ef7c,3128,23,1,0,4,0,1,False,1,1691718895,2023-08-11 01:45:57.856977,0.0,0.0
2831,0,b7df61c0-8ead-46cb-9d6e-a6a3011ffb71,3600,25,1,4,0,2,1,False,1,1691718892,2023-08-11 01:45:57.856977,0.0,0.0
2832,0,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,4352,16,1,0,4,1,1,False,1,1691718893,2023-08-11 01:45:57.856977,0.0,0.0
2833,0,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,2008,32,1,2,0,3,1,False,1,1691718894,2023-08-11 01:45:57.856977,0.0,0.0
2834,0,efa2a82f-eb4a-4b82-a602-6c42cb984101,5019,0,1,0,16,3,1,False,1,1691718915,2023-08-11 01:45:57.856977,0.0,0.0
2835,0,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,4662,10,1,0,10,1,1,False,1,1691718916,2023-08-11 01:45:57.856977,0.0,0.0
2836,30,b30815c0-99b6-451b-be15-902992cb8abb,3812,23,1,3,0,7,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2837,0,03872f6b-a522-4c41-a4f2-5d0c41779e7b,4933,2,1,1,17,0,1,False,1,1691718916,2023-08-11 01:45:57.856977,0.0,0.0
2838,0,3db2fa34-0b56-4644-9ae9-bbee1583e717,4115,15,1,0,7,3,1,False,1,1691718916,2023-08-11 01:45:57.856977,0.0,0.0
2839,0,66de103b-0aca-11e7-82f6-3863bb44ef7c,3337,19,1,1,2,2,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2840,0,66de542a-0aca-11e7-82f6-3863bb44ef7c,3409,42,1,2,3,2,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2841,0,bde94a25-6089-4490-af3a-8cc5702230b8,3467,43,1,0,22,1,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2842,0,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,3973,3,1,1,20,2,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2843,0,9719498d-bd5c-4424-86ac-dfe0795c57d1,4258,13,1,1,10,0,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2844,0,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,4886,5,1,1,21,1,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2845,2,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,326,36,1,7,19,3,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2846,0,55ccb271-7035-422e-bee1-20e84caa0217,3813,9,1,0,33,7,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2847,1,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,508,8,1,1,15,2,1,False,1,1691718917,2023-08-11 01:45:57.856977,0.0,0.0
2848,0,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,450,23,1,12,31,6,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2849,0,66de1c33-0aca-11e7-82f6-3863bb44ef7c,3360,12,1,6,33,3,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2850,0,66dea52b-0aca-11e7-82f6-3863bb44ef7c,3453,10,1,4,8,1,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2851,0,1828965887815635862,1828965887815635862,9,1,1,13,1,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2852,1,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,3949,12,1,2,3,7,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2853,1,66db3f62-0aca-11e7-82f6-3863bb44ef7c,245,51,1,3,3,1,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2854,0,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,4023,20,1,1,1,3,1,False,1,1691718918,2023-08-11 01:45:57.856977,0.0,0.0
2855,0,1828968794479100296,1828968794479100296,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2856,0,1828969112306680612,1828969112306680612,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2857,0,1828969323789472168,1828969323789472168,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2858,0,1835247196073118026,1835247196073118026,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2859,0,1836581807397045112,1836581807397045112,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2860,0,1828969515711812276,1828969515711812276,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2861,0,1840541082023453122,1840541082023453122,0,0,0,0,0,0,False,0,86400,2023-08-11 01:45:57.856977,,
2862,1,b506be9e-45d3-43d1-a262-27d8fa91e974,3516,0,1,0,26,4,1,False,1,1691718797,2023-08-11 01:45:57.856977,0.0,0.0
2863,0,5780ae63-54e5-48e3-a00c-9c403cb75401,4410,20,1,0,1,2,1,False,1,1691718801,2023-08-11 01:45:57.856977,0.0,0.0
2864,0,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,4349,6,1,5,11,2,1,False,1,1691718803,2023-08-11 01:45:57.856977,0.0,0.0
2865,0,0c106e83-c47a-4233-b5e4-62bbb75d0bed,4152,6,1,2,14,1,1,False,1,1691718799,2023-08-11 01:45:57.856977,0.0,0.0
2866,1,66dded7a-0aca-11e7-82f6-3863bb44ef7c,3313,5,1,1,20,2,1,False,1,1691718800,2023-08-11 01:45:57.856977,0.0,0.0
2867,1,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,3081,10,1,3,14,4,1,False,1,1691718800,2023-08-11 01:45:57.856977,0.0,0.0
2868,0,1836581534415880440,1836581534415880440,4,1,3,21,1,1,False,1,1691718797,2023-08-11 01:45:57.856977,0.0,0.0
2869,1,53e30d38-a110-42b4-a8f9-ca801a847ac7,4709,39,1,12,0,4,1,False,1,1691718803,2023-08-11 01:45:57.856977,0.0,0.0
2870,1,eb41a103-0196-4f19-a440-256167191a7d,4570,7,1,2,11,1,1,False,1,1691718803,2023-08-11 01:45:57.856977,0.0,0.0
2871,0,96a0b676-e966-4d96-b04b-ceb8149cedcd,3948,6,1,3,14,3,1,False,1,1691718800,2023-08-11 01:45:57.856977,0.0,0.0
2872,1,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,420,11,1,3,37,1,1,False,1,1691718803,2023-08-11 01:45:57.856977,0.0,0.0
2873,1,548cb08c-4ec1-46d9-8978-1a8d3bf42454,3572,20,1,0,11,1,1,False,1,1691718808,2023-08-11 01:45:57.856977,0.0,0.0
2874,0,66de5613-0aca-11e7-82f6-3863bb44ef7c,3410,60,1,2,11,6,1,False,1,1691718808,2023-08-11 01:45:57.856977,0.0,0.0
2875,0,82dd89f6-1e5a-4a8f-8660-13cb64349e94,4163,7,1,2,11,1,1,False,1,1691718807,2023-08-11 01:45:57.856977,0.0,0.0
2876,1,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,4498,2,1,0,12,5,1,False,1,1691718805,2023-08-11 01:45:57.856977,0.0,0.0
2877,0,724aeecc-8c91-4afc-b97c-72a98de452c9,4600,18,1,2,0,3,1,False,1,1691718808,2023-08-11 01:45:57.856977,0.0,0.0
2878,0,c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,4188,18,1,15,11,2,1,False,1,1691718811,2023-08-11 01:45:57.856977,0.0,0.0
2879,0,23bc4d9b-1ec2-45fb-9228-e41517346b24,4444,17,1,1,0,3,1,False,1,1691718811,2023-08-11 01:45:57.856977,0.0,0.0
2880,0,66dea596-0aca-11e7-82f6-3863bb44ef7c,3454,14,1,1,7,1,1,False,1,1691718813,2023-08-11 01:45:57.856977,0.0,0.0
