,num_docks_available,is_renting,is_returning,legacy_id,num_ebikes_available,station_id,num_docks_disabled,num_bikes_disabled,last_reported,eightd_has_available_keys,is_installed,num_bikes_available,last_update,num_scooters_unavailable,num_scooters_available
1836,0,1,1,1817432709747753390,3,1817432709747753390,1,0,1692666536,False,1,24,2023-08-22 01:00:22.295629,0.0,0.0
1837,8,1,1,3858,0,c3b255d8-b690-4825-b1e9-a1d1680e5542,0,0,1692666537,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1838,0,1,1,4458,8,f0115d11-c678-4274-8bb7-d486dbb63361,0,1,1692666536,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1839,20,1,1,4562,0,a29b031a-9611-4b11-ad97-6d4da99b03ba,0,1,1692666544,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
1840,2,1,1,5062,1,8b830188-101e-44bf-a755-5e6c611e3edc,0,1,1692666544,False,1,24,2023-08-22 01:00:22.295629,0.0,0.0
1841,10,1,1,3347,5,66de14af-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666544,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1842,8,1,1,4429,0,c0ce2a38-04f5-4333-8818-2a3faa84f214,0,3,1692666544,False,1,19,2023-08-22 01:00:22.295629,0.0,0.0
1843,20,1,1,4018,0,26599393-b967-44a6-a998-cb72ca53cd9e,0,1,1692666548,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
1844,0,1,1,5061,1,f42b3158-3f78-4a62-964a-8cc554d69c35,0,3,1692666548,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1845,4,1,1,3704,0,c72970e7-7f1a-4671-bf55-fc34be7c9413,1,1,1692666548,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1846,52,1,1,362,1,66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666549,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1847,19,1,1,3570,2,60c5a043-1367-4a27-96ee-394ba60e2154,2,1,1692666544,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1848,8,1,1,5029,0,3a51a25f-3e9b-4aea-84ee-39e9a3acc7fd,0,1,1692666546,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1849,4,1,1,4095,0,186092d1-a431-45db-8198-d5ba13334d79,0,3,1692666546,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1850,0,1,1,4377,0,dfb8b9c8-3006-4b76-963a-95f7471dc0a8,0,2,1692666547,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1851,1,1,1,4445,9,99b7c9a5-9679-417f-b884-21c4b240aa99,0,2,1692666547,False,1,16,2023-08-22 01:00:22.295629,0.0,0.0
1852,3,1,1,3817,3,3c5a8531-4eec-4695-b4f8-8a1158890e78,0,2,1692666547,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1853,14,1,1,3518,1,7e36cd9b-b271-42e5-b344-b7a3771c795e,0,2,1692666547,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1854,1,1,1,3323,10,66de077f-0aca-11e7-82f6-3863bb44ef7c,1,11,1692666547,False,1,46,2023-08-22 01:00:22.295629,0.0,0.0
1855,9,1,1,3065,2,66dccc99-0aca-11e7-82f6-3863bb44ef7c,1,0,1692666547,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1856,19,1,1,3716,0,c36cfa58-29fe-4c0c-a14f-41c3463487fd,0,0,1692666547,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1857,1,1,1,4725,1,6ff2eec8-2b72-490a-b1c3-f9892ab3a724,0,11,1692666547,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1858,8,1,1,3921,4,de97a7d0-fbb3-4c13-ba6a-2bbd441751fe,0,1,1692666549,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1859,15,1,1,3119,2,66dd2292-0aca-11e7-82f6-3863bb44ef7c,0,2,1692666549,False,1,29,2023-08-22 01:00:22.295629,0.0,0.0
1860,5,1,1,1791188268875152272,1,1791188268875152272,0,3,1692666549,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
1861,0,1,1,312,1,66db72f1-0aca-11e7-82f6-3863bb44ef7c,0,6,1692666549,False,1,43,2023-08-22 01:00:22.295629,0.0,0.0
1862,4,1,1,3924,1,11a8d465-b4eb-466b-a6ca-055f73994231,0,3,1692666543,False,1,19,2023-08-22 01:00:22.295629,0.0,0.0
1863,4,1,1,4409,1,33af8810-cda5-4b61-9c38-0235f9d59aaa,0,3,1692666545,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
1864,36,1,1,195,1,66db3583-0aca-11e7-82f6-3863bb44ef7c,0,7,1692666551,False,1,23,2023-08-22 01:00:22.295629,0.0,0.0
1865,30,1,1,3472,1,2527619f-ef89-425c-bf3b-60cc0ec519bf,0,4,1692666551,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1866,12,1,1,4880,2,f199ad14-367d-49f1-a814-a1560b006a43,0,0,1692666551,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1867,17,1,1,1828968082192898522,1,1828968082192898522,0,2,1692666551,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1868,17,1,1,4051,6,b83b2a73-af8e-4b82-b61e-aeaaf075fbe2,0,2,1692666551,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
1869,0,1,1,4574,2,3fed8016-0be0-47f5-8663-2e850ec47288,0,3,1692666552,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1870,69,1,1,3711,0,d9160982-2d9b-4f08-9469-a559a7b62809,0,3,1692666552,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1871,34,1,1,83,0,66db281e-0aca-11e7-82f6-3863bb44ef7c,0,5,1692666553,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1872,13,1,1,5077,0,0258da92-f770-4acc-b20b-91b78aff791e,0,1,1692666552,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1873,10,1,1,3596,4,1208a3c2-8f70-4af9-8362-648e5845fe9e,0,1,1692666553,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1874,2,1,1,3966,1,0e405c35-322f-4705-8ea7-769eb3fd028a,0,3,1692666553,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1875,5,1,1,4174,1,8d8a381c-21df-4095-837e-65924d85a06d,0,2,1692666553,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1876,21,1,1,4135,1,7cd61426-ed98-434e-9235-56ed856fead6,0,1,1692666550,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1877,49,1,1,116,0,66db28b5-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666551,False,1,25,2023-08-22 01:00:22.295629,0.0,0.0
1878,15,1,1,1828968327357059242,1,1828968327357059242,0,0,1692666555,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
1879,0,1,1,514,5,66dc7d58-0aca-11e7-82f6-3863bb44ef7c,0,9,1692666555,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1880,16,1,1,3300,3,66dde7dc-0aca-11e7-82f6-3863bb44ef7c,1,4,1692666556,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1881,21,1,1,3355,1,66de1a1f-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666556,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1882,0,1,1,5043,1,b5861c2d-d687-4308-bf2d-5f69fc28cc4a,0,1,1692666554,False,1,24,2023-08-22 01:00:22.295629,0.0,0.0
1883,3,1,1,4955,0,9206af28-03bf-43e3-a8b0-354792921466,0,1,1692666554,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1884,18,1,1,4560,0,2ec2f95c-675c-4c59-856f-1fb38df59fa2,0,2,1692666554,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1885,0,1,1,3419,0,66de602e-0aca-11e7-82f6-3863bb44ef7c,1,3,1692666554,False,1,47,2023-08-22 01:00:22.295629,0.0,0.0
1886,29,1,1,4691,0,9b0c2c99-214f-4e15-b476-1626c03a9e4e,0,5,1692666555,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1887,4,1,1,4583,22,ff1e98d3-ae7d-4c53-a531-1845bee1d346,0,2,1692666553,False,1,31,2023-08-22 01:00:22.295629,0.0,0.0
1888,3,1,1,4561,0,992da9aa-87a6-4034-a24e-6a749593972f,0,1,1692666553,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
1889,11,1,1,3514,2,fc774664-3c9b-4a8f-a79e-f6907db00a1d,0,3,1692666553,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1890,8,1,1,1815968345907104578,7,1815968345907104578,0,1,1692666554,False,1,19,2023-08-22 01:00:22.295629,0.0,0.0
1891,13,1,1,3909,3,16836c76-c412-4ec3-bac8-3c6a5a3d9745,0,2,1692666554,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1892,4,1,1,4757,1,57f144cb-375d-4eee-b458-e288116cb8f7,1,1,1692666555,False,1,15,2023-08-22 01:00:22.295629,0.0,0.0
1893,0,1,1,3082,4,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,0,6,1692666555,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1894,13,1,1,4321,3,8c6cba48-d803-4a90-99f7-e06edcdbbf92,0,3,1692666555,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1895,15,1,1,405,1,66dbf215-0aca-11e7-82f6-3863bb44ef7c,1,4,1692666561,False,1,29,2023-08-22 01:00:22.295629,0.0,0.0
1896,3,1,1,3933,1,ee1d39c5-47c8-4527-9456-3719c50b7be5,1,1,1692666562,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1897,26,1,1,3725,4,e36b5913-8e46-4c2a-b9be-73bdf8ee548b,0,4,1692666562,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1898,5,1,1,3534,1,0f6fd186-656a-41b3-ba4a-456d22da177c,1,8,1692666562,False,1,24,2023-08-22 01:00:22.295629,0.0,0.0
1899,11,1,1,3881,2,eab2749b-2f79-4797-a0a6-0579b27e6929,1,3,1692666562,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1900,3,1,1,4863,0,b9b58379-b29a-4fa8-ba72-c647728e1686,0,1,1692666558,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1901,0,1,1,1814907277023901890,3,1814907277023901890,0,3,1692666558,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
1902,17,1,1,4989,0,00d94dfc-3695-47e1-aba6-7f319dd2eb08,0,4,1692666558,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
1903,18,1,1,3906,1,3b530cff-dd26-4cfd-b570-a85fd53354fe,1,13,1692666558,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1904,10,1,1,3984,5,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,0,1,1692666558,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1905,6,1,1,4271,0,ce700c09-6095-4b20-ab65-07defdd1a7d7,0,0,1692666558,False,1,15,2023-08-22 01:00:22.295629,0.0,0.0
1906,25,1,1,416,0,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666558,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1907,9,1,1,3612,0,914e3e7c-87da-4f52-aa03-5449c6361fa2,0,0,1692666559,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1908,17,1,1,3884,2,a7c09fde-76e8-4a56-b61d-8ca940432efd,0,0,1692666562,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1909,12,1,1,5074,1,14391923-6727-4359-92e9-03e0b5094753,1,2,1692666563,False,1,36,2023-08-22 01:00:22.295629,0.0,0.0
1910,1,1,1,5036,0,0cb63737-64c9-42a9-9479-280d49ed015a,0,2,1692666563,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1911,0,1,1,4598,0,f8c1c90f-4ec0-44bd-b097-cfafc887744d,0,0,1692666563,False,1,53,2023-08-22 01:00:22.295629,0.0,0.0
1912,2,1,1,5044,1,bda1fab4-5065-42df-a8ff-514e6064ab6e,0,4,1692666563,False,1,16,2023-08-22 01:00:22.295629,0.0,0.0
1913,27,1,1,4718,0,3d340fc5-8c86-4d5e-974d-ae28958e61e8,1,0,1692666563,False,1,29,2023-08-22 01:00:22.295629,0.0,0.0
1914,22,1,1,4403,4,178bad16-1b02-4264-94c0-a8fd0faa60fe,0,2,1692666563,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
1915,13,1,1,4794,2,4fb1ee23-4511-47c4-8698-0c46673dc86c,2,1,1692666556,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1916,6,1,1,4430,8,b43ecf62-4c9d-4b06-ac9a-5837084f769f,0,0,1692666556,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1917,3,1,1,4594,2,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,0,6,1692666557,False,1,38,2023-08-22 01:00:22.295629,0.0,0.0
1918,11,1,1,3850,1,5ffde991-1125-443e-bc97-6827b2b9c97b,0,2,1692666557,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1919,7,1,1,3386,1,66de4336-0aca-11e7-82f6-3863bb44ef7c,0,2,1692666557,False,1,25,2023-08-22 01:00:22.295629,0.0,0.0
1920,3,1,1,4721,1,1d440638-ec50-4ccb-9a82-0e3247a87c63,0,2,1692666560,False,1,34,2023-08-22 01:00:22.295629,0.0,0.0
1921,15,1,1,4148,1,b471c112-1770-4dfe-9e13-fe7479dcb5a5,2,2,1692666560,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1922,16,0,0,1828967208126648828,0,1828967208126648828,0,0,1692666560,False,0,3,2023-08-22 01:00:22.295629,0.0,0.0
1923,0,1,1,1786686999403592506,4,1786686999403592506,0,1,1692666561,False,1,30,2023-08-22 01:00:22.295629,0.0,0.0
1924,7,1,1,4137,0,039d4cc9-8560-4d22-88c3-20753c54a50f,0,1,1692666561,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1925,3,1,1,275,4,66db5d92-0aca-11e7-82f6-3863bb44ef7c,1,2,1692666557,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1926,5,1,1,4132,2,971cddfa-695e-4b44-ba8b-26154ab4a83b,0,1,1692666557,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1927,9,1,1,3767,3,fc5ee04d-710b-45ba-aae0-303b8e95ea89,0,1,1692666558,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1928,9,1,1,3591,1,2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,0,1,1692666558,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1929,7,1,1,4136,1,bb58e953-4953-4fbe-9ef2-367488dfef9b,1,1,1692666559,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1930,8,1,1,264,0,66db460d-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666559,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1931,11,1,1,3171,5,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,1,3,1692666560,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
1932,2,1,1,356,1,66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,1,2,1692666558,False,1,28,2023-08-22 01:00:22.295629,0.0,0.0
1933,9,1,1,4909,5,9be6c750-85b6-4e81-bace-1a8ffe941d7b,0,2,1692666558,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1934,16,1,1,4316,0,5a6218aa-c5b7-4436-93c1-dee7cb5322d9,0,1,1692666558,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
1935,0,1,1,4029,11,9eb98b3b-ea35-483f-91f6-d90c506152db,2,4,1692666558,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1936,5,1,1,5002,0,57323c8c-6d00-4e09-b188-dc036388753f,0,2,1692666564,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1937,43,1,1,434,0,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,0,6,1692666564,False,1,35,2023-08-22 01:00:22.295629,0.0,0.0
1938,18,1,1,4285,3,f3f46097-54cf-4c30-805a-6b2a4851eed7,0,0,1692666564,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1939,8,1,1,4726,4,7c7cb750-6613-48a4-bfae-9240968f1fad,4,2,1692666565,False,1,25,2023-08-22 01:00:22.295629,0.0,0.0
1940,53,1,1,150,7,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666565,False,1,28,2023-08-22 01:00:22.295629,0.0,0.0
1941,14,1,1,3352,0,66de18d7-0aca-11e7-82f6-3863bb44ef7c,1,0,1692666565,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1942,16,1,1,480,3,66dc4334-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666566,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1943,13,1,1,3462,11,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,0,11,1692666566,False,1,15,2023-08-22 01:00:22.295629,0.0,0.0
1944,10,1,1,4261,3,76c1ef9c-3984-4b4e-bff4-5c398e2395bd,0,0,1692666566,False,1,15,2023-08-22 01:00:22.295629,0.0,0.0
1945,53,1,1,516,1,66dc7e75-0aca-11e7-82f6-3863bb44ef7c,0,6,1692666566,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1946,4,1,1,3298,0,66dde703-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666566,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1947,2,1,1,4474,1,a5bd1f58-7df8-4df6-9636-372f1bc194be,0,1,1692666566,False,1,34,2023-08-22 01:00:22.295629,0.0,0.0
1948,15,1,1,4053,0,36aaebb9-ef10-41a5-b20b-753bf8a3fed8,0,0,1692666567,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
1949,5,1,1,438,1,66dc1702-0aca-11e7-82f6-3863bb44ef7c,1,1,1692666567,False,1,62,2023-08-22 01:00:22.295629,0.0,0.0
1950,19,1,1,242,0,66db3e32-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666567,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1951,11,1,1,3902,4,1abd4668-ed6b-4930-8177-17239ae75a9e,0,1,1692666567,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1952,15,1,1,4438,0,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,0,2,1692666567,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1953,16,1,1,479,5,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,0,5,1692666567,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
1954,18,1,1,4899,0,82b97827-1801-4b7b-b3de-16447a8dd025,0,1,1692666567,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
1955,2,1,1,5041,0,0e240143-2f86-4754-8345-4994750d99f1,0,1,1692666568,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1956,61,1,1,482,0,66dc462a-0aca-11e7-82f6-3863bb44ef7c,1,2,1692666568,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1957,15,1,1,4698,5,edc9b877-c311-46b4-a780-59ee7e692324,1,3,1692666568,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1958,31,1,1,3231,1,66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666568,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1959,17,1,1,1828967499459705054,0,1828967499459705054,0,0,1692666568,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1960,9,1,1,3202,1,66dd6721-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666465,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1961,7,1,1,4996,7,e163ce54-4c39-43c5-9831-e10a2603527d,0,0,1692666475,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1962,7,1,1,4535,3,681a8bdb-65ff-4078-a5de-74927502da4e,0,0,1692666480,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1963,0,0,0,3214,0,66dd8479-0aca-11e7-82f6-3863bb44ef7c,0,0,1691758525,False,0,0,2023-08-22 01:00:22.295629,,
1964,14,1,1,4534,6,7478be11-37d8-49b1-a253-f0810045f6ff,0,0,1692666494,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1965,9,1,1,4518,2,f417d8da-0f15-49b0-9e3c-3c3e55c2691d,0,1,1692666496,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1966,13,1,1,4532,1,3d1db3fa-1df5-46c8-baf3-619b729f5bda,0,2,1692666511,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1967,12,1,1,4537,5,4a48175b-c239-4d5e-b1b8-03eda4239678,0,1,1692666533,False,1,20,2023-08-22 01:00:22.295629,0.0,0.0
1968,21,1,1,4654,0,537a2f47-26a3-4776-ba9d-e2acd2ffbee1,0,1,1692666549,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
1969,8,1,1,3272,4,66ddda59-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666508,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1970,1,1,1,3191,4,66dd5e69-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666512,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1971,7,1,1,4546,3,9cb1bedf-7838-41ad-a7b8-c367f7953315,0,0,1692666517,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1972,1,1,1,4522,9,d09709d2-e119-48c4-aa22-29432a13a35a,0,1,1692666537,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1973,4,1,1,3483,5,6107e75a-2493-4e3d-a3e0-d4886d3416e5,0,0,1692666537,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
1974,11,1,1,3185,1,66dd5960-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666546,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1975,23,1,1,3639,3,2de92329-48d0-4cf7-85df-172f91bbb320,0,1,1692666528,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1976,10,1,1,3681,3,a59f4f11-5d52-43a2-8a32-ae71137a6af8,0,1,1692666456,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1977,8,1,1,3212,11,66dd836d-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666469,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1978,9,1,1,3210,7,66dd8043-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666467,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1979,11,1,1,3677,1,915057d4-edbc-4c73-8d81-dda33d600d58,0,0,1692666471,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
1980,16,1,1,3273,2,66dddae7-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666466,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1981,4,1,1,4523,7,43318169-d1ae-4a1a-9578-23cfa3fdbac9,0,3,1692666484,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1982,7,1,1,3225,5,66dd9183-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666487,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1983,27,0,0,4519,3,0b56ffe7-056e-43ef-a0ac-9e1790f02f3d,0,0,1692373617,False,1,19,2023-08-22 01:00:22.295629,0.0,0.0
1984,7,1,1,3201,6,66dd650d-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666497,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1985,9,1,1,4531,2,21c4a77d-b1ae-4262-b143-087fd14a07b8,0,1,1692666505,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1986,27,1,1,4517,0,0bb12c94-efdb-40ac-98fe-9521ba373b57,0,2,1692666513,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1987,29,1,1,5080,0,3742e2ab-6cd0-40cf-846a-72cbe637afe1,0,0,1692666528,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1988,14,1,1,3638,2,f841ae52-0bbb-49db-b6eb-f898fbce6108,0,2,1692666529,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1989,16,1,1,4521,4,c32d6965-4fae-4f1f-a5f2-7f2ef5f439fc,0,0,1692666550,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1990,12,1,1,3279,3,66ddde40-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666553,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1991,4,1,1,3276,8,66dddc98-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666553,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1992,14,1,1,3206,10,66dd7cab-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666555,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
1993,10,1,1,3679,1,e2c00264-9eea-446d-a1b7-27cef3aed403,0,0,1692666556,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
1994,1,1,1,3280,10,66ddded0-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666553,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1995,4,1,1,4520,7,ded4386f-9f69-43c6-a566-4511920c3e39,0,0,1692666564,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1996,14,1,1,3213,1,66dd83fc-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666558,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1997,2,1,1,3694,2,1ec24ce3-2b69-4f3a-a153-c73e583d11f3,0,2,1692666451,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1998,11,1,1,4530,2,e385c162-6a1a-4e7a-90c1-45d5b6fa1195,0,0,1692666493,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
1999,14,1,1,4524,6,fadf00cf-d84a-49e8-9607-c67154915412,0,1,1692666501,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
2000,2,1,1,3193,10,66dd5f99-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666502,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
2001,11,1,1,4655,2,40add0a6-4250-46aa-8e75-939faa87f472,0,1,1692666503,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
2002,10,1,1,4633,5,ccfa1f8f-f930-45f2-9cda-375c01596ca2,0,0,1692666504,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
2003,8,1,1,4619,6,33a797e8-6be2-4868-b9f6-1be157eaa0a5,0,1,1692666526,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
2004,11,1,1,4959,4,22cd02a2-228f-4eeb-b249-cbea51a0e219,0,0,1692666530,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
2005,17,1,1,3198,0,66dd63de-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666530,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
2006,9,1,1,3196,4,66dd630c-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666535,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
2007,40,1,1,5022,0,2290031f-e7d8-40a3-9ad6-566df493bbbc,0,1,1692666533,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
2008,8,1,1,3184,0,66dd58f2-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666539,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
2009,13,1,1,3640,2,dd8b2f53-8b94-4082-9576-994a4962f9d5,0,3,1692666548,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
