,station_status,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_returning,is_renting,legacy_id,num_ebikes_available,station_id,eightd_has_available_keys,last_reported,is_installed,num_docks_available,last_update
382,active,0,False,1,1670736706,2,0,24,3206,3206,2,1,1,2022-12-11 05:30:03.295784
383,active,0,False,1,1670735520,5,0,7,3207,3207,19,1,1,2022-12-11 05:30:03.295784
384,active,0,False,1,1670736211,0,0,17,3209,3209,5,1,1,2022-12-11 05:30:03.295784
385,active,1,False,1,1670735364,7,0,8,3210,3210,9,1,1,2022-12-11 05:30:03.295784
386,active,1,False,1,1670734612,3,0,6,3211,3211,15,1,1,2022-12-11 05:30:03.295784
387,active,0,False,1,1670731729,1,0,11,3212,3212,10,1,1,2022-12-11 05:30:03.295784
388,active,1,False,1,1670730004,4,0,8,3213,3213,12,1,1,2022-12-11 05:30:03.295784
389,active,0,False,1,1670733502,0,0,10,3214,3214,12,1,1,2022-12-11 05:30:03.295784
390,active,0,False,1,1670733536,1,0,17,3220,3220,1,1,1,2022-12-11 05:30:03.295784
391,active,0,False,1,1670716688,1,0,18,3221,3221,8,1,1,2022-12-11 05:30:03.295784
392,active,0,False,1,1670736929,5,0,8,3225,3225,6,1,1,2022-12-11 05:30:03.295784
393,active,0,False,1,1670736249,6,0,33,3226,3226,12,1,1,2022-12-11 05:30:03.295784
394,active,0,False,1,1670733625,1,0,36,3231,3231,2,1,1,2022-12-11 05:30:03.295784
395,active,0,False,1,1670732035,0,0,36,3233,3233,6,1,1,2022-12-11 05:30:03.295784
396,active,1,False,1,1670736109,1,0,31,3235,3235,1,1,1,2022-12-11 05:30:03.295784
397,active,3,False,1,1670735661,0,0,23,3236,3236,4,1,1,2022-12-11 05:30:03.295784
398,active,0,False,1,1670736620,5,0,25,3238,3238,9,1,1,2022-12-11 05:30:03.295784
399,active,1,False,1,1670736983,7,0,3,3241,3241,11,1,1,2022-12-11 05:30:03.295784
400,active,0,False,1,1670733612,1,0,18,3243,3243,11,1,1,2022-12-11 05:30:03.295784
401,active,4,False,1,1670735314,5,0,7,3244,3244,68,1,1,2022-12-11 05:30:03.295784
402,active,1,False,1,1670734824,4,0,40,3246,3246,6,1,1,2022-12-11 05:30:03.295784
403,active,0,False,1,1670732829,0,0,18,3249,3249,1,1,1,2022-12-11 05:30:03.295784
404,active,14,False,1,1670725547,4,0,1,3254,3254,12,1,1,2022-12-11 05:30:03.295784
405,active,0,False,1,1670736956,2,0,7,3255,3255,10,1,1,2022-12-11 05:30:03.295784
406,active,2,False,1,1670736505,1,0,12,3260,3260,27,1,1,2022-12-11 05:30:03.295784
407,active,5,False,1,1670737018,8,0,8,3263,3263,46,1,1,2022-12-11 05:30:03.295784
408,active,1,False,1,1670725914,4,0,7,3267,3267,6,1,1,2022-12-11 05:30:03.295784
409,active,0,False,1,1670736539,8,0,2,3268,3268,11,1,1,2022-12-11 05:30:03.295784
410,active,0,False,1,1670733703,5,0,9,3269,3269,5,1,1,2022-12-11 05:30:03.295784
411,active,0,False,1,1670736046,0,0,6,3270,3270,8,1,1,2022-12-11 05:30:03.295784
412,active,0,False,1,1670732074,2,0,10,3272,3272,4,1,1,2022-12-11 05:30:03.295784
413,active,1,False,1,1670735901,2,0,2,3273,3273,15,1,1,2022-12-11 05:30:03.295784
414,active,0,False,1,1670726314,0,0,7,3275,3275,7,1,1,2022-12-11 05:30:03.295784
415,active,0,False,1,1670733356,0,0,17,3276,3276,9,1,1,2022-12-11 05:30:03.295784
416,active,0,False,1,1670724590,5,0,4,3277,3277,10,1,1,2022-12-11 05:30:03.295784
417,active,0,False,1,1670734307,4,0,10,3278,3278,4,1,1,2022-12-11 05:30:03.295784
418,active,0,False,1,1670735245,1,0,6,3279,3279,12,1,1,2022-12-11 05:30:03.295784
419,active,0,False,1,1670734857,4,0,7,3280,3280,6,1,1,2022-12-11 05:30:03.295784
420,active,1,False,1,1670733291,7,0,5,3281,3281,8,1,1,2022-12-11 05:30:03.295784
421,active,0,False,1,1670734140,3,0,39,3283,3283,7,1,1,2022-12-11 05:30:03.295784
422,active,0,False,1,1670736316,3,0,32,3284,3284,5,1,1,2022-12-11 05:30:03.295784
423,active,0,False,1,1670736711,3,0,36,3285,3285,7,1,1,2022-12-11 05:30:03.295784
424,active,0,False,1,1670735115,0,0,20,3286,3286,19,1,1,2022-12-11 05:30:03.295784
425,active,1,False,1,1670736391,4,0,23,3287,3287,22,1,1,2022-12-11 05:30:03.295784
426,active,2,False,1,1670734847,5,0,14,3288,3288,19,1,1,2022-12-11 05:30:03.295784
427,active,1,False,1,1670736928,2,0,24,3289,3289,6,1,1,2022-12-11 05:30:03.295784
428,active,0,False,1,1670735057,0,0,19,3290,3290,15,1,1,2022-12-11 05:30:03.295784
429,active,1,False,1,1670735565,0,0,21,3292,3292,20,1,1,2022-12-11 05:30:03.295784
430,active,2,False,1,1670736533,2,0,20,3293,3293,2,1,1,2022-12-11 05:30:03.295784
431,active,2,False,1,1670736076,1,0,28,3294,3294,5,1,1,2022-12-11 05:30:03.295784
432,active,3,False,1,1670735499,0,0,67,3296,3296,3,1,1,2022-12-11 05:30:03.295784
433,active,0,False,1,1670733824,0,0,21,3297,3297,0,1,1,2022-12-11 05:30:03.295784
434,active,2,False,1,1670735607,0,0,3,3298,3298,24,1,1,2022-12-11 05:30:03.295784
435,active,1,False,1,1670733758,0,0,19,3299,3299,5,1,1,2022-12-11 05:30:03.295784
436,active,1,False,1,1670736455,0,0,23,3300,3300,0,1,1,2022-12-11 05:30:03.295784
437,active,0,False,1,1670736800,2,0,35,3301,3301,4,1,1,2022-12-11 05:30:03.295784
438,active,2,False,1,1670734305,1,0,33,3302,3302,2,1,1,2022-12-11 05:30:03.295784
439,active,1,False,1,1670733611,0,0,6,3303,3303,28,1,1,2022-12-11 05:30:03.295784
440,active,2,False,1,1670734550,0,0,21,3304,3304,4,1,1,2022-12-11 05:30:03.295784
441,active,3,False,1,1670737040,3,0,54,3305,3305,14,1,1,2022-12-11 05:30:03.295784
442,active,1,False,1,1670732934,0,0,21,3306,3306,0,1,1,2022-12-11 05:30:03.295784
443,active,1,False,1,1670733445,0,0,23,3307,3307,3,1,1,2022-12-11 05:30:03.295784
444,active,2,False,1,1670737090,4,0,13,3308,3308,11,1,1,2022-12-11 05:30:03.295784
445,active,0,False,1,1670735460,2,0,27,3309,3309,3,1,1,2022-12-11 05:30:03.295784
446,active,0,False,1,1670735232,0,0,21,3310,3310,1,1,1,2022-12-11 05:30:03.295784
447,active,0,False,1,1670736919,0,0,7,3311,3311,11,1,1,2022-12-11 05:30:03.295784
448,active,0,False,1,1670733142,3,0,2,3312,3312,37,1,1,2022-12-11 05:30:03.295784
449,active,0,False,1,1670735967,1,0,20,3313,3313,9,1,1,2022-12-11 05:30:03.295784
450,active,1,False,1,1670736262,1,0,28,3314,3314,2,1,1,2022-12-11 05:30:03.295784
451,active,0,False,1,1670734120,1,0,12,3315,3315,11,1,1,2022-12-11 05:30:03.295784
452,active,0,False,1,1670733184,0,0,20,3317,3317,4,1,1,2022-12-11 05:30:03.295784
453,active,2,False,1,1670733586,1,0,35,3318,3318,8,1,1,2022-12-11 05:30:03.295784
454,active,3,False,1,1670734678,0,0,6,3319,3319,9,1,1,2022-12-11 05:30:03.295784
455,active,0,False,1,1670734763,1,0,36,3321,3321,2,1,1,2022-12-11 05:30:03.295784
456,active,0,False,1,1670736164,3,0,9,3322,3322,16,1,1,2022-12-11 05:30:03.295784
457,active,2,False,1,1670736885,6,0,49,3323,3323,8,1,1,2022-12-11 05:30:03.295784
458,out_of_service,0,False,0,86400,0,0,0,3324,3324,0,0,0,2022-12-11 05:30:03.295784
459,active,2,False,1,1670733167,4,0,23,3325,3325,6,1,1,2022-12-11 05:30:03.295784
460,active,0,False,1,1670733917,0,0,19,3326,3326,2,1,1,2022-12-11 05:30:03.295784
461,active,0,False,1,1670721978,1,0,25,3327,3327,2,1,1,2022-12-11 05:30:03.295784
462,active,1,False,1,1670733446,4,0,33,3328,3328,4,1,1,2022-12-11 05:30:03.295784
463,active,1,False,1,1670732863,1,0,19,3329,3329,7,1,1,2022-12-11 05:30:03.295784
464,active,1,False,1,1670727794,0,0,5,3330,3330,12,1,1,2022-12-11 05:30:03.295784
465,active,0,False,1,1670736015,4,0,42,3331,3331,16,1,1,2022-12-11 05:30:03.295784
466,active,1,False,1,1670731545,0,0,11,3332,3332,15,1,1,2022-12-11 05:30:03.295784
467,active,1,False,1,1670719476,0,0,7,3333,3333,29,1,1,2022-12-11 05:30:03.295784
468,active,1,False,1,1670733801,2,0,1,3335,3335,24,1,1,2022-12-11 05:30:03.295784
469,active,1,False,1,1670735486,5,0,32,3336,3336,8,1,1,2022-12-11 05:30:03.295784
470,active,3,False,1,1670734783,5,0,3,3337,3337,17,1,1,2022-12-11 05:30:03.295784
471,active,1,False,1,1670734121,2,0,12,3338,3338,18,1,1,2022-12-11 05:30:03.295784
472,active,0,False,1,1670736814,5,0,29,3339,3339,12,1,1,2022-12-11 05:30:03.295784
473,active,0,False,1,1670721825,2,0,0,3340,3340,21,1,1,2022-12-11 05:30:03.295784
474,active,1,False,1,1670707484,0,0,1,3342,3342,21,1,1,2022-12-11 05:30:03.295784
475,active,0,False,1,1670736429,7,0,14,3343,3343,9,1,1,2022-12-11 05:30:03.295784
476,active,0,False,1,1670733578,1,0,2,3344,3344,36,1,1,2022-12-11 05:30:03.295784
477,active,1,False,1,1670732801,2,0,18,3345,3345,14,1,1,2022-12-11 05:30:03.295784
478,active,2,False,1,1670736121,1,0,21,3346,3346,6,1,1,2022-12-11 05:30:03.295784
479,active,3,False,1,1670710247,0,0,0,3347,3347,32,1,1,2022-12-11 05:30:03.295784
480,active,0,False,1,1670736009,2,0,2,3348,3348,30,1,1,2022-12-11 05:30:03.295784
481,active,0,False,1,1670730476,0,0,39,3349,3349,0,1,1,2022-12-11 05:30:03.295784
482,active,0,False,1,1670735031,2,0,30,3350,3350,8,1,1,2022-12-11 05:30:03.295784
483,active,1,False,1,1670735656,2,0,2,3351,3351,21,1,1,2022-12-11 05:30:03.295784
484,active,1,False,1,1670729198,1,0,8,3352,3352,12,1,1,2022-12-11 05:30:03.295784
485,active,0,False,1,1670735075,0,0,31,3354,3354,0,1,1,2022-12-11 05:30:03.295784
486,active,0,False,1,1670733162,5,0,9,3355,3355,15,1,1,2022-12-11 05:30:03.295784
487,active,1,False,1,1670737070,4,0,10,3356,3356,9,1,1,2022-12-11 05:30:03.295784
488,active,0,False,1,1670735640,3,0,30,3357,3357,5,1,1,2022-12-11 05:30:03.295784
489,active,0,False,1,1670735896,1,0,21,3358,3358,4,1,1,2022-12-11 05:30:03.295784
490,active,1,False,1,1670727967,4,0,23,3359,3359,33,1,1,2022-12-11 05:30:03.295784
491,active,2,False,1,1670736823,8,0,17,3360,3360,27,1,1,2022-12-11 05:30:03.295784
492,active,0,False,1,1670736769,1,0,22,3361,3361,1,1,1,2022-12-11 05:30:03.295784
493,active,1,False,1,1670732478,5,0,25,3362,3362,7,1,1,2022-12-11 05:30:03.295784
494,active,0,False,1,1670732344,1,0,21,3363,3363,12,1,1,2022-12-11 05:30:03.295784
495,active,0,False,1,1670736076,2,0,4,3364,3364,23,1,1,2022-12-11 05:30:03.295784
496,active,0,False,1,1670733949,2,0,21,3365,3365,5,1,1,2022-12-11 05:30:03.295784
497,active,1,False,1,1670736846,6,0,23,3366,3366,6,1,1,2022-12-11 05:30:03.295784
498,active,2,False,1,1670731521,1,0,32,3367,3367,4,1,1,2022-12-11 05:30:03.295784
499,active,1,False,1,1670732169,0,0,28,3368,3368,1,1,1,2022-12-11 05:30:03.295784
500,active,1,False,1,1670736613,7,0,11,3369,3369,17,1,1,2022-12-11 05:30:03.295784
501,active,0,False,1,1670736668,1,0,11,3370,3370,14,1,1,2022-12-11 05:30:03.295784
502,active,0,False,1,1670735876,4,0,11,3372,3372,65,1,1,2022-12-11 05:30:03.295784
503,active,2,False,1,1670731145,0,0,43,3373,3373,34,1,1,2022-12-11 05:30:03.295784
504,active,1,False,1,1670734870,4,0,28,3374,3374,7,1,1,2022-12-11 05:30:03.295784
505,active,0,False,1,1670735177,0,0,25,3375,3375,10,1,1,2022-12-11 05:30:03.295784
506,active,0,False,1,1670735512,4,16,16,3376,3376,16,1,1,2022-12-11 05:30:03.295784
507,active,2,False,1,1670734817,1,0,19,3377,3377,4,1,1,2022-12-11 05:30:03.295784
508,out_of_service,0,False,0,86400,0,0,0,3378,3378,0,0,0,2022-12-11 05:30:03.295784
509,active,1,False,1,1670734621,2,0,11,3379,3379,23,1,1,2022-12-11 05:30:03.295784
510,active,1,False,1,1670737020,0,0,29,3381,3381,23,1,1,2022-12-11 05:30:03.295784
511,active,0,False,1,1670735934,0,0,23,3382,3382,17,1,1,2022-12-11 05:30:03.295784
512,active,3,False,1,1670735273,3,0,15,3383,3383,6,1,1,2022-12-11 05:30:03.295784
513,active,0,False,1,1670732481,1,0,15,3384,3384,9,1,1,2022-12-11 05:30:03.295784
514,active,0,False,1,1670728988,1,0,22,3386,3386,11,1,1,2022-12-11 05:30:03.295784
515,active,2,False,1,1670736696,3,0,10,3387,3387,11,1,1,2022-12-11 05:30:03.295784
516,active,0,False,1,1670734716,2,0,2,3388,3388,21,1,1,2022-12-11 05:30:03.295784
517,active,1,False,1,1670732560,6,0,6,3389,3389,32,0,0,2022-12-11 05:30:03.295784
518,active,0,False,1,1670735860,6,0,7,3391,3391,18,1,1,2022-12-11 05:30:03.295784
519,active,0,False,1,1670736935,1,0,4,3392,3392,15,1,1,2022-12-11 05:30:03.295784
520,active,0,False,1,1670730427,2,0,2,3393,3393,17,1,1,2022-12-11 05:30:03.295784
521,active,0,False,1,1670727673,1,0,2,3394,3394,19,1,1,2022-12-11 05:30:03.295784
522,active,1,False,1,1670718377,0,0,10,3395,3395,8,1,1,2022-12-11 05:30:03.295784
523,active,0,False,1,1670735033,0,0,13,3396,3396,12,1,1,2022-12-11 05:30:03.295784
524,active,2,False,1,1670736821,1,0,5,3397,3397,26,1,1,2022-12-11 05:30:03.295784
525,active,1,False,1,1670736370,1,0,17,3398,3398,5,1,1,2022-12-11 05:30:03.295784
526,active,3,False,1,1670734825,2,0,1,3399,3399,19,1,1,2022-12-11 05:30:03.295784
527,active,0,False,1,1670735325,5,0,11,3402,3402,21,1,1,2022-12-11 05:30:03.295784
528,active,2,False,1,1670733626,0,0,6,3403,3403,22,1,1,2022-12-11 05:30:03.295784
529,active,0,False,1,1670735377,0,0,23,3404,3404,4,1,1,2022-12-11 05:30:03.295784
530,active,0,False,1,1670737001,1,0,20,3405,3405,3,1,1,2022-12-11 05:30:03.295784
531,active,0,False,1,1670732521,1,0,3,3407,3407,32,1,1,2022-12-11 05:30:03.295784
532,active,4,False,1,1670735871,0,0,14,3409,3409,29,1,1,2022-12-11 05:30:03.295784
533,active,4,False,1,1670735795,0,0,28,3410,3410,45,1,1,2022-12-11 05:30:03.295784
534,active,0,False,1,1670734304,1,0,6,3411,3411,21,1,1,2022-12-11 05:30:03.295784
535,active,1,False,1,1670735580,1,0,4,3412,3412,13,1,1,2022-12-11 05:30:03.295784
536,active,1,False,1,1670735600,2,0,11,3414,3414,20,1,1,2022-12-11 05:30:03.295784
537,active,1,False,1,1670733405,2,0,15,3415,3415,8,1,1,2022-12-11 05:30:03.295784
538,active,2,False,1,1670737025,1,0,22,3416,3416,1,1,1,2022-12-11 05:30:03.295784
539,active,2,False,1,1670735100,0,0,30,3418,3418,0,1,1,2022-12-11 05:30:03.295784
540,active,1,False,1,1670736837,0,0,11,3419,3419,39,1,1,2022-12-11 05:30:03.295784
541,active,2,False,1,1670730341,3,0,10,3420,3420,23,1,1,2022-12-11 05:30:03.295784
542,active,0,False,1,1670731227,0,0,5,3421,3421,30,1,1,2022-12-11 05:30:03.295784
543,active,1,False,1,1670734275,2,0,6,3422,3422,14,1,1,2022-12-11 05:30:03.295784
544,active,0,False,1,1670732995,0,0,29,3423,3423,0,1,1,2022-12-11 05:30:03.295784
545,active,0,False,1,1670736118,3,0,9,3424,3424,18,1,1,2022-12-11 05:30:03.295784
546,active,0,False,1,1670736664,3,0,22,3425,3425,9,1,1,2022-12-11 05:30:03.295784
547,active,3,False,1,1670736736,1,0,11,3429,3429,22,1,1,2022-12-11 05:30:03.295784
548,active,0,False,1,1670737045,6,0,13,3430,3430,12,1,1,2022-12-11 05:30:03.295784
549,active,1,False,1,1670736515,11,0,9,3435,3435,35,1,1,2022-12-11 05:30:03.295784
550,active,1,False,1,1670736983,1,0,3,3436,3436,31,1,1,2022-12-11 05:30:03.295784
551,active,1,False,1,1670734373,5,0,50,3437,3437,7,1,1,2022-12-11 05:30:03.295784
552,active,2,False,1,1670736545,4,0,21,3440,3440,22,1,1,2022-12-11 05:30:03.295784
553,active,0,False,1,1670734419,10,0,17,3443,3443,41,1,1,2022-12-11 05:30:03.295784
554,active,0,False,1,1670731637,5,0,1,3452,3452,40,1,1,2022-12-11 05:30:03.295784
555,active,0,False,1,1670735384,2,0,3,3453,3453,16,1,1,2022-12-11 05:30:03.295784
556,active,3,False,1,1670736375,7,0,5,3454,3454,14,1,1,2022-12-11 05:30:03.295784
557,active,0,False,1,1670736567,4,0,3,3456,3456,18,1,1,2022-12-11 05:30:03.295784
558,active,1,False,1,1670735105,0,0,31,3457,3457,33,1,1,2022-12-11 05:30:03.295784
559,active,0,False,1,1670737123,0,0,25,3459,3459,16,1,1,2022-12-11 05:30:03.295784
560,active,0,False,1,1670736405,1,0,2,3461,3461,30,1,1,2022-12-11 05:30:03.295784
561,active,2,False,1,1670736964,5,0,29,3462,3462,7,1,1,2022-12-11 05:30:03.295784
562,active,0,False,1,1670732481,0,0,24,3463,3463,53,1,1,2022-12-11 05:30:03.295784
563,active,1,False,1,1670730052,1,0,40,3464,3464,14,1,1,2022-12-11 05:30:03.295784
564,active,1,False,1,1670735985,2,0,8,3467,3467,37,1,1,2022-12-11 05:30:03.295784
565,active,1,False,1,1670735891,1,0,11,3472,3472,27,1,1,2022-12-11 05:30:03.295784
566,active,0,False,1,1670730305,0,0,4,3478,3478,38,1,1,2022-12-11 05:30:03.295784
567,active,11,False,1,1670709509,0,0,5,3479,3479,28,1,1,2022-12-11 05:30:03.295784
568,active,0,False,1,1670736320,1,0,10,3483,3483,4,1,1,2022-12-11 05:30:03.295784
569,active,0,False,1,1670732864,4,0,10,3490,3490,21,1,1,2022-12-11 05:30:03.295784
570,active,4,False,1,1670733761,0,0,10,3491,3491,9,1,1,2022-12-11 05:30:03.295784
571,active,0,False,1,1670730480,0,0,24,3492,3492,3,1,1,2022-12-11 05:30:03.295784
572,active,0,False,1,1670736073,1,0,25,3493,3493,6,1,1,2022-12-11 05:30:03.295784
573,active,1,False,1,1670733880,2,0,19,3494,3494,4,1,1,2022-12-11 05:30:03.295784
574,active,1,False,1,1670732984,3,0,2,3495,3495,23,1,1,2022-12-11 05:30:03.295784
575,active,0,False,1,1670736391,8,0,10,3496,3496,15,1,1,2022-12-11 05:30:03.295784
576,active,0,False,1,1670736302,2,0,17,3497,3497,6,1,1,2022-12-11 05:30:03.295784
577,active,2,False,1,1670736887,2,0,9,3498,3498,10,1,1,2022-12-11 05:30:03.295784
578,active,0,False,1,1670732937,8,0,7,3499,3499,18,1,1,2022-12-11 05:30:03.295784
579,active,0,False,1,1670735107,0,0,29,3500,3500,2,1,1,2022-12-11 05:30:03.295784
580,active,0,False,1,1670733031,2,0,25,3501,3501,2,1,1,2022-12-11 05:30:03.295784
581,active,0,False,1,1670735659,2,0,23,3502,3502,6,1,1,2022-12-11 05:30:03.295784
582,active,0,False,1,1670735731,3,0,16,3503,3503,14,1,1,2022-12-11 05:30:03.295784
583,active,1,False,1,1670729670,1,0,14,3504,3504,12,1,1,2022-12-11 05:30:03.295784
584,active,1,False,1,1670730251,2,0,24,3505,3505,7,1,1,2022-12-11 05:30:03.295784
585,active,0,False,1,1670736275,5,0,22,3506,3506,7,1,1,2022-12-11 05:30:03.295784
586,active,1,False,1,1670736710,8,0,13,3507,3507,22,1,1,2022-12-11 05:30:03.295784
587,active,1,False,1,1670731338,0,0,29,3508,3508,1,1,1,2022-12-11 05:30:03.295784
588,active,1,False,1,1670736129,1,0,21,3509,3509,9,1,1,2022-12-11 05:30:03.295784
589,active,0,False,1,1670735292,1,0,25,3510,3510,5,1,1,2022-12-11 05:30:03.295784
590,active,0,False,1,1670736099,2,0,17,3511,3511,5,1,1,2022-12-11 05:30:03.295784
591,active,1,False,1,1670734638,1,0,26,3513,3513,6,1,1,2022-12-11 05:30:03.295784
592,active,0,False,1,1670735605,0,0,27,3514,3514,5,1,1,2022-12-11 05:30:03.295784
593,active,1,False,1,1670736548,3,0,9,3515,3515,8,1,1,2022-12-11 05:30:03.295784
594,active,0,False,1,1670734585,1,0,22,3516,3516,9,1,1,2022-12-11 05:30:03.295784
595,active,1,False,1,1670735478,1,0,25,3517,3517,9,1,1,2022-12-11 05:30:03.295784
596,active,0,False,1,1670735440,9,0,6,3518,3518,28,1,1,2022-12-11 05:30:03.295784
597,active,0,False,1,1670726741,2,0,18,3520,3520,9,1,1,2022-12-11 05:30:03.295784
598,active,1,False,1,1670736987,0,0,30,3521,3521,5,1,1,2022-12-11 05:30:03.295784
599,active,0,False,1,1670723938,1,0,17,3522,3522,2,1,1,2022-12-11 05:30:03.295784
600,active,1,False,1,1670732198,2,0,26,3523,3523,17,1,1,2022-12-11 05:30:03.295784
601,active,0,False,1,1670737127,3,1,17,3524,3524,5,1,1,2022-12-11 05:30:03.295784
602,active,1,False,1,1670733366,0,0,19,3525,3525,1,1,1,2022-12-11 05:30:03.295784
603,active,0,False,1,1670735913,2,0,19,3526,3526,6,1,1,2022-12-11 05:30:03.295784
604,active,4,False,1,1670726670,1,0,16,3528,3528,1,1,1,2022-12-11 05:30:03.295784
605,active,0,False,1,1670736549,7,0,11,3529,3529,14,1,1,2022-12-11 05:30:03.295784
606,active,1,False,1,1670736911,2,0,14,3530,3530,4,1,1,2022-12-11 05:30:03.295784
607,active,3,False,1,1670732464,0,0,24,3531,3531,0,1,1,2022-12-11 05:30:03.295784
608,active,0,False,1,1670734240,3,0,22,3532,3532,5,1,1,2022-12-11 05:30:03.295784
609,active,0,False,1,1670735687,1,0,33,3533,3533,1,1,1,2022-12-11 05:30:03.295784
610,active,2,False,1,1670736988,2,0,16,3534,3534,21,1,1,2022-12-11 05:30:03.295784
611,active,2,False,1,1670736257,2,0,15,3535,3535,10,1,1,2022-12-11 05:30:03.295784
612,active,4,False,1,1670732038,0,0,36,3536,3536,2,1,1,2022-12-11 05:30:03.295784
613,active,1,False,1,1670736061,3,0,23,3537,3537,5,1,1,2022-12-11 05:30:03.295784
614,active,3,False,1,1670735314,1,0,34,3538,3538,6,1,1,2022-12-11 05:30:03.295784
615,active,1,False,1,1670733334,0,11,31,3539,3539,0,1,1,2022-12-11 05:30:03.295784
616,active,0,False,1,1670734122,1,0,12,3540,3540,23,1,1,2022-12-11 05:30:03.295784
617,active,0,False,1,1670736799,0,0,3,3541,3541,36,1,1,2022-12-11 05:30:03.295784
618,active,1,False,1,1670736156,0,0,27,3542,3542,0,1,1,2022-12-11 05:30:03.295784
619,active,1,False,1,1670723376,0,0,33,3543,3543,0,1,1,2022-12-11 05:30:03.295784
620,out_of_service,0,False,0,1666002818,0,0,3,3544,3544,0,0,0,2022-12-11 05:30:03.295784
621,out_of_service,0,False,0,86400,0,0,0,3545,3545,0,0,0,2022-12-11 05:30:03.295784
622,active,0,False,1,1670730375,0,0,21,3546,3546,0,1,1,2022-12-11 05:30:03.295784
623,active,3,False,1,1670733641,2,0,23,3547,3547,14,1,1,2022-12-11 05:30:03.295784
624,active,1,False,1,1670737002,2,0,16,3549,3549,5,1,1,2022-12-11 05:30:03.295784
625,active,0,False,1,1670735293,4,0,14,3551,3551,9,1,1,2022-12-11 05:30:03.295784
626,active,0,False,1,1670737011,1,0,30,3552,3552,5,1,1,2022-12-11 05:30:03.295784
627,active,0,False,1,1670736965,10,0,17,3553,3553,20,1,1,2022-12-11 05:30:03.295784
628,active,2,False,1,1670725420,0,0,23,3555,3555,1,1,1,2022-12-11 05:30:03.295784
629,active,0,False,1,1670729766,4,0,5,3557,3557,14,1,1,2022-12-11 05:30:03.295784
630,active,4,False,1,1670736728,10,0,2,3558,3558,21,1,1,2022-12-11 05:30:03.295784
631,active,0,False,1,1670720808,0,0,19,3559,3559,0,1,1,2022-12-11 05:30:03.295784
632,active,3,False,1,1670736758,5,0,17,3561,3561,6,1,1,2022-12-11 05:30:03.295784
633,active,0,False,1,1670737080,5,0,21,3563,3563,8,1,1,2022-12-11 05:30:03.295784
634,active,0,False,1,1670721712,0,0,10,3564,3564,8,1,1,2022-12-11 05:30:03.295784
635,active,1,False,1,1670736368,2,0,5,3565,3565,13,1,1,2022-12-11 05:30:03.295784
636,active,0,False,1,1670727253,1,0,18,3566,3566,7,1,1,2022-12-11 05:30:03.295784
637,active,1,False,1,1670736633,0,0,18,3568,3568,2,1,1,2022-12-11 05:30:03.295784
638,active,4,False,1,1670736466,3,0,18,3569,3569,6,1,1,2022-12-11 05:30:03.295784
639,active,1,False,1,1670734878,2,0,8,3570,3570,22,1,1,2022-12-11 05:30:03.295784
640,active,2,False,1,1670736413,5,0,16,3571,3571,5,1,1,2022-12-11 05:30:03.295784
641,active,1,False,1,1670737104,1,0,16,3572,3572,16,1,1,2022-12-11 05:30:03.295784
642,active,1,False,1,1670733588,1,0,21,3573,3573,3,1,1,2022-12-11 05:30:03.295784
643,active,2,False,1,1670734737,3,0,14,3574,3574,6,1,1,2022-12-11 05:30:03.295784
644,active,0,False,1,1670734281,2,0,15,3575,3575,12,1,1,2022-12-11 05:30:03.295784
645,active,0,False,1,1670731238,0,0,14,3577,3577,9,1,1,2022-12-11 05:30:03.295784
646,active,0,False,1,1670737119,7,0,13,3578,3578,7,1,1,2022-12-11 05:30:03.295784
647,active,0,False,1,1670735453,1,0,23,3579,3579,2,1,1,2022-12-11 05:30:03.295784
648,active,1,False,1,1670736782,1,0,27,3580,3580,1,1,1,2022-12-11 05:30:03.295784
649,active,0,False,1,1670735756,4,0,20,3581,3581,4,1,1,2022-12-11 05:30:03.295784
650,active,2,False,1,1670736122,1,0,19,3582,3582,7,1,1,2022-12-11 05:30:03.295784
651,active,0,False,1,1670735876,1,0,30,3583,3583,1,1,1,2022-12-11 05:30:03.295784
652,active,3,False,1,1670736511,4,0,34,3584,3584,4,1,1,2022-12-11 05:30:03.295784
653,active,1,False,1,1670731746,0,0,21,3585,3585,1,1,1,2022-12-11 05:30:03.295784
654,active,1,False,1,1670727544,1,0,14,3586,3586,4,1,1,2022-12-11 05:30:03.295784
655,active,0,False,1,1670731125,1,0,25,3587,3587,1,1,1,2022-12-11 05:30:03.295784
656,active,1,False,1,1670728566,4,0,10,3588,3588,29,1,1,2022-12-11 05:30:03.295784
657,active,0,False,1,1670724215,1,0,19,3589,3589,11,1,1,2022-12-11 05:30:03.295784
658,active,1,False,1,1670735363,3,0,13,3590,3590,4,1,1,2022-12-11 05:30:03.295784
659,active,0,False,1,1670730526,2,0,6,3591,3591,15,1,1,2022-12-11 05:30:03.295784
660,active,1,False,1,1670736168,1,0,16,3592,3592,2,1,1,2022-12-11 05:30:03.295784
661,active,2,False,1,1670736815,0,0,31,3593,3593,2,1,1,2022-12-11 05:30:03.295784
662,active,1,False,1,1670737086,1,0,13,3595,3595,4,1,1,2022-12-11 05:30:03.295784
663,active,0,False,1,1670695981,0,0,13,3596,3596,6,1,1,2022-12-11 05:30:03.295784
664,active,3,False,1,1670733108,3,0,19,3597,3597,3,1,1,2022-12-11 05:30:03.295784
