,is_returning,legacy_id,num_bikes_disabled,num_docks_available,num_docks_disabled,station_status,is_renting,num_ebikes_available,is_installed,last_reported,station_id,eightd_has_available_keys,num_bikes_available,last_update,num_scooters_unavailable,num_scooters_available
1040,1,3815,2,33,0,active,1,1,1,1691025556,632b140c-65de-4f50-9cc2-c001ae011aea,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1041,1,3829,0,18,0,active,1,2,1,1691025556,3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1042,1,481,4,2,0,active,1,8,1,1691025558,66dc4599-0aca-11e7-82f6-3863bb44ef7c,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1043,1,3054,3,2,0,active,1,2,1,1691025558,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1044,1,2003,9,2,0,active,1,5,1,1691025560,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,False,43,2023-08-03 01:15:09.494449,0.0,0.0
1045,1,3384,3,12,0,active,1,0,1,1691025560,66de4078-0aca-11e7-82f6-3863bb44ef7c,False,10,2023-08-03 01:15:09.494449,0.0,0.0
1046,1,442,5,43,0,active,1,0,1,1691025558,66dc18c2-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
1047,1,3285,6,4,0,active,1,14,1,1691025562,66dde197-0aca-11e7-82f6-3863bb44ef7c,False,32,2023-08-03 01:15:09.494449,0.0,0.0
1048,1,3315,1,5,0,active,1,7,1,1691025562,66ddee56-0aca-11e7-82f6-3863bb44ef7c,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1049,1,3443,6,53,0,active,1,0,1,1691025562,66de8a86-0aca-11e7-82f6-3863bb44ef7c,False,0,2023-08-03 01:15:09.494449,0.0,0.0
1050,1,3894,4,26,0,active,1,0,1,1691025562,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1051,1,4967,0,16,0,active,1,0,1,1691025564,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1052,1,4071,1,14,0,active,1,3,1,1691025564,344b52b0-73a9-4fe3-9132-23d0502dc0ae,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1053,1,3607,0,5,0,active,1,0,1,1691025564,d7904cd0-4b1b-47d0-8103-937bcf5ff845,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1054,1,161,4,7,0,active,1,0,1,1691025563,66db3273-0aca-11e7-82f6-3863bb44ef7c,False,40,2023-08-03 01:15:09.494449,0.0,0.0
1055,1,4695,4,0,0,active,1,2,1,1691025563,063e7e78-b810-4a2f-8045-a82a0d69d752,False,27,2023-08-03 01:15:09.494449,0.0,0.0
1056,1,3811,2,0,0,active,1,0,1,1691025563,285ad3c2-3ffe-45bb-8765-9c20a69641a6,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1057,1,4074,4,17,0,active,1,2,1,1691025563,5dc8ddac-979e-4ae5-b879-3670cca7482d,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1058,1,4370,3,4,0,active,1,1,1,1691025563,d6834194-029d-4e2d-83b0-ee78ab5acda2,False,12,2023-08-03 01:15:09.494449,0.0,0.0
1059,1,3327,3,10,0,active,1,2,1,1691025563,66de0933-0aca-11e7-82f6-3863bb44ef7c,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1060,1,3095,0,13,0,active,1,1,1,1691025563,66dd0808-0aca-11e7-82f6-3863bb44ef7c,False,10,2023-08-03 01:15:09.494449,0.0,0.0
1061,1,3544,3,18,0,active,1,1,1,1691025563,284b08f2-3d26-4f52-9463-25e4a07c16f7,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1062,1,3510,1,1,0,active,1,4,1,1691025563,b55f9b55-7fa7-4f0f-9732-78cbe07452e1,False,29,2023-08-03 01:15:09.494449,0.0,0.0
1063,1,4709,3,23,5,active,1,0,1,1691025566,53e30d38-a110-42b4-a8f9-ca801a847ac7,False,12,2023-08-03 01:15:09.494449,0.0,0.0
1064,1,3326,2,4,0,active,1,0,1,1691025566,66de08c9-0aca-11e7-82f6-3863bb44ef7c,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1065,1,3393,1,0,0,active,1,0,1,1691025566,66de482a-0aca-11e7-82f6-3863bb44ef7c,False,18,2023-08-03 01:15:09.494449,0.0,0.0
1066,1,4138,2,7,0,active,1,1,1,1691025566,c46a2889-258b-4fc5-a452-1d4e7dfe683a,False,10,2023-08-03 01:15:09.494449,0.0,0.0
1067,1,3456,2,6,0,active,1,3,1,1691025566,66dea674-0aca-11e7-82f6-3863bb44ef7c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1068,1,3463,4,35,0,active,1,0,1,1691025567,647a2a80-9630-41b0-9b91-1f464b0bf3cc,False,39,2023-08-03 01:15:09.494449,0.0,0.0
1069,1,4765,0,14,0,active,1,0,1,1691025567,623c9658-5544-4254-847e-738763cf45a3,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1070,1,4442,0,1,0,active,1,6,1,1691025564,a33a2d11-33a5-46ad-a086-5698ac17b7b4,False,32,2023-08-03 01:15:09.494449,0.0,0.0
1071,1,4607,0,16,0,active,1,3,1,1691025565,db41cc62-86ea-4421-bfaf-9b6511cfee10,False,16,2023-08-03 01:15:09.494449,0.0,0.0
1072,1,4563,0,17,0,active,1,1,1,1691025565,f4f9a09c-010c-430c-a766-3390c44b4962,False,1,2023-08-03 01:15:09.494449,0.0,0.0
1073,1,4926,3,15,0,active,1,0,1,1691025569,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1074,1,4411,0,8,0,active,1,2,1,1691025569,328d778a-7e71-4240-acae-b84f0fdaa5c5,False,19,2023-08-03 01:15:09.494449,0.0,0.0
1075,1,461,3,54,0,active,1,2,1,1691025569,66dc259a-0aca-11e7-82f6-3863bb44ef7c,False,27,2023-08-03 01:15:09.494449,0.0,0.0
1076,1,3497,1,2,0,active,1,0,1,1691025568,1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,False,20,2023-08-03 01:15:09.494449,0.0,0.0
1077,1,4882,4,17,0,active,1,1,1,1691025568,1b985e4b-88de-42a8-95be-dce37dbbc5c5,False,1,2023-08-03 01:15:09.494449,0.0,0.0
1078,1,248,1,77,0,active,1,0,1,1691025580,66db402c-0aca-11e7-82f6-3863bb44ef7c,False,8,2023-08-03 01:15:09.494449,0.0,0.0
1079,1,4925,0,18,0,active,1,0,1,1691025580,5736cd70-be41-483e-8d82-721874f40e6e,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1080,1,5073,1,18,0,active,1,1,1,1691025580,8fa2fafb-fa07-48b2-b159-bffbea7176d4,False,1,2023-08-03 01:15:09.494449,0.0,0.0
1081,1,513,5,7,0,active,1,15,1,1691025580,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,False,31,2023-08-03 01:15:09.494449,0.0,0.0
1082,1,4188,3,22,0,active,1,2,1,1691025580,c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1083,1,3096,2,12,0,active,1,8,1,1691025580,66dd1585-0aca-11e7-82f6-3863bb44ef7c,False,25,2023-08-03 01:15:09.494449,0.0,0.0
1084,1,250,9,45,0,active,1,0,1,1691025580,66db40ef-0aca-11e7-82f6-3863bb44ef7c,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1085,1,457,16,60,0,active,1,1,1,1691025581,66dc2238-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
1086,1,3538,4,0,25,active,1,13,1,1691025581,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1087,1,539,7,13,0,active,1,1,1,1691025581,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,False,33,2023-08-03 01:15:09.494449,0.0,0.0
1088,1,4011,5,0,13,active,1,5,1,1691025581,1b22c037-207d-454a-90aa-8f22d0a8a7e3,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1089,1,1815968026870435892,0,8,0,active,1,2,1,1691025579,1815968026870435892,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1090,1,4805,1,14,0,active,1,1,1,1691025579,7a8b474b-7577-4316-a192-d57576d194a3,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1091,1,3101,3,11,0,active,1,0,1,1691025579,66dd1846-0aca-11e7-82f6-3863bb44ef7c,False,33,2023-08-03 01:15:09.494449,0.0,0.0
1092,1,4823,0,2,0,active,1,4,1,1691025579,787fe4b2-6029-4f71-917e-892479d8d64e,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1093,1,4085,1,14,0,active,1,1,1,1691025580,ba0a4ada-c9f6-48b4-a7b3-7220f6fb88c2,False,8,2023-08-03 01:15:09.494449,0.0,0.0
1094,1,3501,5,8,0,active,1,2,1,1691025580,d3f51f51-7e51-4c75-8600-d76916608707,False,16,2023-08-03 01:15:09.494449,0.0,0.0
1095,1,4152,1,13,0,active,1,3,1,1691025580,0c106e83-c47a-4233-b5e4-62bbb75d0bed,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1096,1,3756,2,2,0,active,1,0,1,1691025581,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,False,16,2023-08-03 01:15:09.494449,0.0,0.0
1097,1,3454,2,14,0,active,1,3,1,1691025581,66dea596-0aca-11e7-82f6-3863bb44ef7c,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1098,1,4073,2,49,0,active,1,0,1,1691025582,67f60e7e-397a-4e47-b7f9-d10bd67133b3,False,0,2023-08-03 01:15:09.494449,0.0,0.0
1099,1,281,11,75,0,active,1,0,1,1691025582,66db5fae-0aca-11e7-82f6-3863bb44ef7c,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1100,1,4260,2,11,0,active,1,0,1,1691025582,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,False,10,2023-08-03 01:15:09.494449,0.0,0.0
1101,0,4819,0,0,0,out_of_service,0,0,0,1690288034,062ffe5a-aa91-412d-8210-23d562c7e7f8,False,0,2023-08-03 01:15:09.494449,,
1102,1,3301,6,22,0,active,1,4,1,1691025582,66dde845-0aca-11e7-82f6-3863bb44ef7c,False,9,2023-08-03 01:15:09.494449,0.0,0.0
1103,0,4204,0,0,0,active,0,0,1,1690890857,b608193c-46ae-4b61-9e7a-4671e7c3b96e,False,0,2023-08-03 01:15:09.494449,,
1104,1,4113,1,16,0,active,1,4,1,1691025578,461b4f37-c980-4e50-9c92-a6125ce52881,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1105,1,3423,2,14,0,active,1,8,1,1691025578,66de65a4-0aca-11e7-82f6-3863bb44ef7c,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1106,1,4038,3,21,0,active,1,2,1,1691025578,ad17bd9a-735b-4a11-8ad3-dc7800e342af,False,12,2023-08-03 01:15:09.494449,0.0,0.0
1107,1,5059,1,17,0,active,1,2,1,1691025584,62089e99-7f73-4f59-816d-57f9793484a1,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1108,1,3372,6,31,0,active,1,13,1,1691025584,66de2556-0aca-11e7-82f6-3863bb44ef7c,False,41,2023-08-03 01:15:09.494449,0.0,0.0
1109,1,4270,1,2,0,active,1,5,1,1691025584,bbaae5d3-7e2b-46a8-872e-152404c664f7,False,23,2023-08-03 01:15:09.494449,0.0,0.0
1110,1,4706,3,1,0,active,1,5,1,1691025584,1e3a16ff-65ba-4d34-b3c6-37aff44e085a,False,36,2023-08-03 01:15:09.494449,0.0,0.0
1111,1,4347,5,3,0,active,1,5,1,1691025582,7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1112,1,4164,6,10,0,active,1,4,1,1691025582,3d339282-d5c7-41ec-b634-6a988aefd440,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1113,1,4595,3,2,1,active,1,1,1,1691025583,94f77501-32e5-4539-90c6-82d4198f7991,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1114,1,174,1,27,0,active,1,0,1,1691025583,66db34fc-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
1115,1,412,5,5,0,active,1,1,1,1691025578,66dbf518-0aca-11e7-82f6-3863bb44ef7c,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1116,1,3592,3,2,0,active,1,4,1,1691025579,9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1117,1,3351,1,13,0,active,1,1,1,1691025583,66de186f-0aca-11e7-82f6-3863bb44ef7c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1118,1,3572,3,9,0,active,1,0,1,1691025583,548cb08c-4ec1-46d9-8978-1a8d3bf42454,False,21,2023-08-03 01:15:09.494449,0.0,0.0
1119,1,3649,2,19,0,active,1,3,1,1691025583,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1120,1,151,9,10,0,active,1,2,1,1691025583,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1121,1,1814900632709495794,2,3,0,active,1,0,1,1691025583,1814900632709495794,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1122,1,316,5,25,1,active,1,0,1,1691025581,66db7637-0aca-11e7-82f6-3863bb44ef7c,False,9,2023-08-03 01:15:09.494449,0.0,0.0
1123,1,3613,3,10,0,active,1,0,1,1691025575,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1124,1,3379,3,13,0,active,1,4,1,1691025575,66de2a00-0aca-11e7-82f6-3863bb44ef7c,False,18,2023-08-03 01:15:09.494449,0.0,0.0
1125,1,3749,3,14,0,active,1,4,1,1691025575,93c28953-7e65-436e-9c5a-9d7ca0e3729f,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1126,1,4002,2,3,0,active,1,1,1,1691025575,1064b4b0-e9c8-4139-ac48-f118305dbe69,False,19,2023-08-03 01:15:09.494449,0.0,0.0
1127,1,4608,0,19,0,active,1,0,1,1691025575,b4063b76-1abd-465c-96a4-45f6ee016bc5,False,0,2023-08-03 01:15:09.494449,,
1128,1,4570,6,10,1,active,1,2,1,1691025575,eb41a103-0196-4f19-a440-256167191a7d,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1129,1,1828965671716082498,0,8,0,active,1,0,1,1691025575,1828965671716082498,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1130,1,4502,1,11,0,active,1,0,1,1691025576,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1131,1,3708,9,8,0,active,1,0,1,1691025576,eafa19ed-88c2-4efc-bd73-3961f85b6063,False,26,2023-08-03 01:15:09.494449,0.0,0.0
1132,1,4327,3,4,0,active,1,0,1,1691025571,bc346753-b68a-4cb3-b93f-b0be68227eae,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1133,1,4349,1,11,0,active,1,3,1,1691025571,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1134,1,3903,0,6,0,active,1,3,1,1691025571,88ee054e-bdeb-4305-8f3b-76eb964f2c84,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1135,1,4745,4,2,0,active,1,0,1,1691025571,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1136,1,3436,8,26,0,active,1,0,1,1691025571,66de867e-0aca-11e7-82f6-3863bb44ef7c,False,1,2023-08-03 01:15:09.494449,0.0,0.0
1137,1,4613,1,22,0,active,1,0,1,1691025571,41f2113f-13f3-48b3-9919-179df29011b2,False,0,2023-08-03 01:15:09.494449,0.0,0.0
1138,1,3799,14,35,0,active,1,0,1,1691025572,547cdccc-7864-4898-97c9-8798d924ef54,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1139,1,4708,4,8,0,active,1,0,1,1691025572,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,False,26,2023-08-03 01:15:09.494449,0.0,0.0
1140,1,3746,2,44,0,active,1,1,1,1691025573,90c35466-db3c-4b0d-993e-6e92883773b4,False,25,2023-08-03 01:15:09.494449,0.0,0.0
1141,1,3853,3,0,0,active,1,1,1,1691025573,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1142,1,4190,1,0,0,active,1,3,1,1691025573,d3433b47-99a7-4b21-9fa7-d7052bb5c23b,False,18,2023-08-03 01:15:09.494449,0.0,0.0
1143,1,3897,0,13,0,active,1,2,1,1691025574,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1144,1,4790,0,16,0,active,1,1,1,1691025577,db29242d-6ff3-4e22-85fe-45fa3d03ec39,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1145,1,3579,2,19,0,active,1,0,1,1691025577,dd351a72-4241-4275-843d-0fffa8a1f414,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1146,1,3260,3,7,0,active,1,0,1,1691025577,66ddd369-0aca-11e7-82f6-3863bb44ef7c,False,54,2023-08-03 01:15:09.494449,0.0,0.0
1147,1,4788,1,15,0,active,1,0,1,1691025570,a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1148,1,4481,1,1,0,active,1,0,1,1691025570,d1138533-504c-4d29-b71c-299e1d31f159,False,37,2023-08-03 01:15:09.494449,0.0,0.0
1149,1,3415,3,8,0,active,1,6,1,1691025573,66de5ace-0aca-11e7-82f6-3863bb44ef7c,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1150,1,3628,3,11,0,active,1,3,1,1691025573,dc8223ad-4108-40a8-9ff5-35e8490b4077,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1151,1,3179,1,11,0,active,1,2,1,1691025573,66dd546c-0aca-11e7-82f6-3863bb44ef7c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1152,1,5000,3,20,0,active,1,3,1,1691025574,956e9f8d-d23a-4a0e-bf28-84180e818af7,False,4,2023-08-03 01:15:09.494449,0.0,0.0
1153,1,478,8,4,0,active,1,15,1,1691025574,66dc41bb-0aca-11e7-82f6-3863bb44ef7c,False,46,2023-08-03 01:15:09.494449,0.0,0.0
1154,1,352,1,50,0,active,1,0,1,1691025574,66dbc551-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
1155,1,3319,5,5,0,active,1,1,1,1691025572,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1156,1,3081,2,1,1,active,1,8,1,1691025573,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,False,24,2023-08-03 01:15:09.494449,0.0,0.0
1157,1,4129,1,14,0,active,1,3,1,1691025576,203d7b9a-8666-4af1-81c7-f9fc36aa0952,False,3,2023-08-03 01:15:09.494449,0.0,0.0
1158,1,396,0,22,0,active,1,0,1,1691025576,66dbeded-0aca-11e7-82f6-3863bb44ef7c,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1159,1,3630,4,0,0,active,1,2,1,1691025584,ca4e4962-2169-4559-8f60-b05ab7809750,False,30,2023-08-03 01:15:09.494449,0.0,0.0
1160,1,4981,8,14,0,active,1,1,1,1691025584,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1161,1,4605,6,7,0,active,1,4,1,1691025584,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,False,22,2023-08-03 01:15:09.494449,0.0,0.0
1162,1,3156,2,29,0,active,1,2,1,1691025585,66dd491c-0aca-11e7-82f6-3863bb44ef7c,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1163,1,3302,6,24,0,active,1,2,1,1691025585,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,False,5,2023-08-03 01:15:09.494449,0.0,0.0
1164,1,3738,6,10,0,active,1,0,1,1691025585,8ea09819-cd88-4732-b047-c0549f0b370f,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1165,1,3162,17,1,0,active,1,6,1,1691025585,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,False,21,2023-08-03 01:15:09.494449,0.0,0.0
1166,1,3048,1,1,0,active,1,3,1,1691025585,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,False,17,2023-08-03 01:15:09.494449,0.0,0.0
1167,1,3236,4,4,0,active,1,1,1,1691025586,66dda55f-0aca-11e7-82f6-3863bb44ef7c,False,25,2023-08-03 01:15:09.494449,0.0,0.0
1168,1,509,5,6,0,active,1,0,1,1691025586,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,False,50,2023-08-03 01:15:09.494449,0.0,0.0
1169,1,3646,2,6,0,active,1,0,1,1691025586,43f3d3c7-46b0-4812-879d-15afe8804c5f,False,18,2023-08-03 01:15:09.494449,0.0,0.0
1170,1,4099,4,1,0,active,1,1,1,1691025586,e0b80983-c520-47e3-9c8d-a17fff5e5582,False,16,2023-08-03 01:15:09.494449,0.0,0.0
1171,1,3499,5,10,0,active,1,3,1,1691025586,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,False,10,2023-08-03 01:15:09.494449,0.0,0.0
1172,1,321,1,1,0,active,1,2,1,1691025586,66db7a71-0aca-11e7-82f6-3863bb44ef7c,False,36,2023-08-03 01:15:09.494449,0.0,0.0
1173,1,3551,1,11,0,active,1,2,1,1691025587,594b4656-9d83-4301-8967-3b92c126531c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
1174,1,4086,3,0,0,active,1,0,1,1691025587,79c4a612-a5df-4814-9e6b-6305da61ebc4,False,18,2023-08-03 01:15:09.494449,0.0,0.0
1175,1,1815967159287043052,4,0,0,active,1,5,1,1691025587,1815967159287043052,False,21,2023-08-03 01:15:09.494449,0.0,0.0
1176,1,4309,0,16,0,active,1,0,1,1691025587,45865207-8700-4ef2-99ed-b08889ef0250,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1177,1,3783,3,22,0,active,1,1,1,1691025587,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,False,39,2023-08-03 01:15:09.494449,0.0,0.0
1178,1,4238,9,5,0,active,1,0,1,1691025587,2c321ea3-e1dd-4d32-be70-bd158fe1f568,False,65,2023-08-03 01:15:09.494449,0.0,0.0
1179,1,3405,0,7,0,active,1,1,1,1691025587,66de5095-0aca-11e7-82f6-3863bb44ef7c,False,15,2023-08-03 01:15:09.494449,0.0,0.0
1180,1,3338,1,5,0,active,1,1,1,1691025587,66de10a8-0aca-11e7-82f6-3863bb44ef7c,False,22,2023-08-03 01:15:09.494449,0.0,0.0
1181,1,4600,1,0,0,active,1,4,1,1691025587,724aeecc-8c91-4afc-b97c-72a98de452c9,False,20,2023-08-03 01:15:09.494449,0.0,0.0
1182,1,4674,0,19,0,active,1,0,1,1691025588,2366d8a4-7a49-42f3-9afe-efd2b200336b,False,0,2023-08-03 01:15:09.494449,,
1183,1,4058,4,37,0,active,1,0,1,1691025588,821b19c1-ab13-4482-9580-770288a377a7,False,2,2023-08-03 01:15:09.494449,0.0,0.0
1184,1,143,3,18,0,active,1,2,1,1691025588,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,False,27,2023-08-03 01:15:09.494449,0.0,0.0
1185,1,3714,0,51,0,active,1,1,1,1691025588,e58234a3-5b23-427e-948f-c1e4571b2bfa,False,7,2023-08-03 01:15:09.494449,0.0,0.0
1186,1,5066,0,10,0,active,1,0,1,1691025588,b62bcd96-c2db-447c-bdd5-d3c18f174858,False,8,2023-08-03 01:15:09.494449,0.0,0.0
1187,1,5012,0,10,0,active,1,0,1,1691025588,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,False,13,2023-08-03 01:15:09.494449,0.0,0.0
1188,1,3521,4,11,0,active,1,1,1,1691025587,0e003543-3656-448f-8a93-029d265f2e26,False,20,2023-08-03 01:15:09.494449,0.0,0.0
1189,0,3686,0,0,0,out_of_service,0,0,0,86400,dbf79506-a4ec-4ee4-8a74-5e4d697dde9e,False,0,2023-08-03 01:15:09.494449,,
1190,0,1817432606668538118,0,0,0,out_of_service,0,0,0,86400,1817432606668538118,False,0,2023-08-03 01:15:09.494449,,
1191,0,3526,0,0,0,out_of_service,0,0,0,86400,5671825f-3eef-46c4-9e56-86add83d3a30,False,0,2023-08-03 01:15:09.494449,,
1192,0,1828968611856235508,0,0,0,out_of_service,0,0,0,86400,1828968611856235508,False,0,2023-08-03 01:15:09.494449,,
1193,0,1828968199249922252,0,0,0,out_of_service,0,0,0,86400,1828968199249922252,False,0,2023-08-03 01:15:09.494449,,
1194,0,1828968994833044184,0,0,0,out_of_service,0,0,0,86400,1828968994833044184,False,0,2023-08-03 01:15:09.494449,,
1195,0,1835249854657874848,0,0,0,out_of_service,0,0,0,86400,1835249854657874848,False,0,2023-08-03 01:15:09.494449,,
1196,0,1835249964093653018,0,0,0,out_of_service,0,0,0,86400,1835249964093653018,False,0,2023-08-03 01:15:09.494449,,
1197,0,1835250318514342456,0,0,0,out_of_service,0,0,0,86400,1835250318514342456,False,0,2023-08-03 01:15:09.494449,,
1198,0,1838617691511229014,0,0,0,out_of_service,0,0,0,86400,1838617691511229014,False,0,2023-08-03 01:15:09.494449,,
1199,0,1828966882896859944,0,0,0,out_of_service,0,0,0,86400,1828966882896859944,False,0,2023-08-03 01:15:09.494449,,
1200,0,1828967717120678322,0,0,0,out_of_service,0,0,0,86400,1828967717120678322,False,0,2023-08-03 01:15:09.494449,,
1201,0,1835247352748090208,0,0,0,out_of_service,0,0,0,86400,1835247352748090208,False,0,2023-08-03 01:15:09.494449,,
1202,0,1828968691399885056,0,0,0,out_of_service,0,0,0,86400,1828968691399885056,False,0,2023-08-03 01:15:09.494449,,
1203,0,1835246815877178358,0,0,0,out_of_service,0,0,0,86400,1835246815877178358,False,0,2023-08-03 01:15:09.494449,,
1204,0,1828969851041055492,0,0,0,out_of_service,0,0,0,86400,1828969851041055492,False,0,2023-08-03 01:15:09.494449,,
1205,0,1835247070661529934,0,0,0,out_of_service,0,0,0,86400,1835247070661529934,False,0,2023-08-03 01:15:09.494449,,
1206,0,1836581628905160976,0,0,0,out_of_service,0,0,0,86400,1836581628905160976,False,0,2023-08-03 01:15:09.494449,,
1207,0,1836581714456697424,0,0,0,out_of_service,0,0,0,86400,1836581714456697424,False,0,2023-08-03 01:15:09.494449,,
1208,0,4818,0,0,0,out_of_service,0,0,0,1690458622,daaa3ac1-594c-48d2-9431-a8ced305ed5a,False,0,2023-08-03 01:15:09.494449,,
1209,0,5047,0,0,0,out_of_service,0,0,0,1689165371,92300603-0180-4ba0-b52b-01f819198809,False,0,2023-08-03 01:15:09.494449,,
1210,1,3689,4,28,0,active,1,4,1,1691025467,ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,False,14,2023-08-03 01:15:09.494449,0.0,0.0
1211,1,3569,3,17,0,active,1,4,1,1691025467,66f68197-4897-4576-896a-48e0312104c5,False,6,2023-08-03 01:15:09.494449,0.0,0.0
1212,1,3452,0,12,0,active,1,3,1,1691025467,66dea4bf-0aca-11e7-82f6-3863bb44ef7c,False,31,2023-08-03 01:15:09.494449,0.0,0.0
