,is_returning,last_reported,is_installed,num_ebikes_available,station_status,num_bikes_available,eightd_has_available_keys,is_renting,num_bikes_disabled,num_docks_available,num_docks_disabled,legacy_id,station_id,last_update,valet,eightd_active_station_services
661,1,1671237692,1,1,active,1,False,1,5,13,0,3592,3592,2022-12-17 01:00:56.579013,,
662,1,1671237898,1,3,active,8,False,1,4,21,0,3593,3593,2022-12-17 01:00:56.579013,,
663,1,1671237778,1,1,active,7,False,1,1,10,0,3595,3595,2022-12-17 01:00:56.579013,,
664,1,1671238018,1,3,active,7,False,1,0,12,0,3596,3596,2022-12-17 01:00:56.579013,,
665,1,1671237513,1,1,active,1,False,1,2,22,0,3597,3597,2022-12-17 01:00:56.579013,,
666,1,1671236823,1,1,active,2,False,1,1,15,0,3598,3598,2022-12-17 01:00:56.579013,,
667,1,1671239610,1,1,active,1,False,1,2,24,0,3600,3600,2022-12-17 01:00:56.579013,,
668,1,1671237981,1,1,active,14,False,1,0,5,0,3601,3601,2022-12-17 01:00:56.579013,,
669,1,1671237431,1,0,active,1,False,1,1,21,0,3602,3602,2022-12-17 01:00:56.579013,,
670,1,1671238277,1,0,active,6,False,1,1,14,0,3603,3603,2022-12-17 01:00:56.579013,,
671,1,1671237985,1,4,active,13,False,1,0,3,0,3604,3604,2022-12-17 01:00:56.579013,,
672,1,1671239464,1,1,active,3,False,1,0,17,0,3605,3605,2022-12-17 01:00:56.579013,,
673,1,1671238916,1,5,active,17,False,1,0,2,0,3606,3606,2022-12-17 01:00:56.579013,,
674,1,1671230952,1,1,active,8,False,1,0,11,0,3607,3607,2022-12-17 01:00:56.579013,,
675,1,1671239151,1,1,active,19,False,1,1,1,0,3608,3608,2022-12-17 01:00:56.579013,,
676,1,1671232837,1,1,active,9,False,1,1,13,0,3609,3609,2022-12-17 01:00:56.579013,,
677,1,1671235457,1,2,active,28,False,1,3,0,0,3611,3611,2022-12-17 01:00:56.579013,,
678,1,1671238983,1,1,active,4,False,1,0,11,0,3612,3612,2022-12-17 01:00:56.579013,,
679,1,1671235482,1,1,active,21,False,1,2,4,0,3613,3613,2022-12-17 01:00:56.579013,,
680,1,1671236456,1,0,active,6,False,1,5,12,0,3614,3614,2022-12-17 01:00:56.579013,,
681,1,1671234385,1,0,active,0,False,1,0,25,0,3616,3616,2022-12-17 01:00:56.579013,,
682,1,1671236441,1,0,active,10,False,1,0,17,0,3617,3617,2022-12-17 01:00:56.579013,,
683,1,1671239414,1,2,active,28,False,1,2,2,0,3618,3618,2022-12-17 01:00:56.579013,,
684,1,1671237664,1,1,active,1,False,1,0,26,0,3619,3619,2022-12-17 01:00:56.579013,,
685,1,1671224854,1,0,active,22,False,1,0,6,0,3620,3620,2022-12-17 01:00:56.579013,,
686,1,1671239571,1,7,active,14,False,1,0,25,0,3621,3621,2022-12-17 01:00:56.579013,,
687,1,1671239372,1,2,active,3,False,1,1,19,0,3622,3622,2022-12-17 01:00:56.579013,,
688,1,1671237759,1,0,active,0,False,1,1,38,0,3623,3623,2022-12-17 01:00:56.579013,,
689,1,1671239148,1,7,active,17,False,1,2,12,0,3628,3628,2022-12-17 01:00:56.579013,,
690,1,1671238426,1,2,active,18,False,1,5,9,0,3629,3629,2022-12-17 01:00:56.579013,,
691,1,1671239439,1,1,active,7,False,1,0,26,0,3630,3630,2022-12-17 01:00:56.579013,,
692,1,1671239180,1,6,active,18,False,1,2,22,0,3635,3635,2022-12-17 01:00:56.579013,,
693,1,1671238317,1,4,active,4,False,1,1,26,0,3637,3637,2022-12-17 01:00:56.579013,,
694,1,1671237658,1,10,active,16,False,1,0,1,0,3638,3638,2022-12-17 01:00:56.579013,,
695,1,1671238881,1,7,active,23,False,1,1,5,0,3639,3639,2022-12-17 01:00:56.579013,,
696,1,1671233645,1,0,active,3,False,1,0,15,0,3640,3640,2022-12-17 01:00:56.579013,,
697,1,1671239236,1,19,active,59,False,1,0,13,0,3641,3641,2022-12-17 01:00:56.579013,,
698,1,1671230522,1,1,active,11,False,1,0,15,0,3646,3646,2022-12-17 01:00:56.579013,,
699,1,1671239444,1,1,active,9,False,1,2,14,0,3648,3648,2022-12-17 01:00:56.579013,,
700,1,1671239417,1,2,active,2,False,1,0,28,0,3649,3649,2022-12-17 01:00:56.579013,,
701,1,1671202440,1,2,active,9,False,1,0,26,0,3654,3654,2022-12-17 01:00:56.579013,,
702,1,1671238964,1,11,active,36,False,1,0,10,0,3656,3656,2022-12-17 01:00:56.579013,,
703,0,86400,0,0,out_of_service,0,False,0,0,0,0,3658,3658,2022-12-17 01:00:56.579013,,
704,1,1671239175,1,2,active,3,False,1,0,16,0,3661,3661,2022-12-17 01:00:56.579013,,
705,1,1671238831,1,0,active,22,False,1,1,0,29,3664,3664,2022-12-17 01:00:56.579013,"{'off_dock_count': 28, 'dock_blocked_count': 29, 'off_dock_capacity': 120, 'valet_revision': 93694, 'region': 'BKN', 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'active': True}",[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}]
706,1,1671234717,1,4,active,26,False,1,0,0,0,3668,3668,2022-12-17 01:00:56.579013,,
707,1,1671234629,1,0,active,1,False,1,0,20,0,3673,3673,2022-12-17 01:00:56.579013,,
708,1,1671239203,1,3,active,19,False,1,1,7,0,3674,3674,2022-12-17 01:00:56.579013,,
709,1,1671239282,1,1,active,22,False,1,2,0,0,3676,3676,2022-12-17 01:00:56.579013,,
710,1,1671238201,1,1,active,13,False,1,0,5,0,3677,3677,2022-12-17 01:00:56.579013,,
711,1,1671233828,1,3,active,10,False,1,0,8,0,3678,3678,2022-12-17 01:00:56.579013,,
712,1,1671235205,1,0,active,1,False,1,0,12,0,3679,3679,2022-12-17 01:00:56.579013,,
713,1,1671238814,1,5,active,10,False,1,0,8,0,3681,3681,2022-12-17 01:00:56.579013,,
714,1,1671236192,1,1,active,29,False,1,2,8,0,3686,3686,2022-12-17 01:00:56.579013,,
715,1,1671238835,1,2,active,39,False,1,0,41,0,3687,3687,2022-12-17 01:00:56.579013,,
716,1,1671235666,1,0,active,1,False,1,0,46,0,3689,3689,2022-12-17 01:00:56.579013,,
717,1,1671237823,1,4,active,33,False,1,0,3,0,3690,3690,2022-12-17 01:00:56.579013,,
718,1,1671236617,1,1,active,1,False,1,2,16,0,3691,3691,2022-12-17 01:00:56.579013,,
719,1,1671233487,1,0,active,26,False,1,2,11,0,3692,3692,2022-12-17 01:00:56.579013,,
720,1,1671239316,1,4,active,19,False,1,2,5,0,3693,3693,2022-12-17 01:00:56.579013,,
721,1,1671194072,1,2,active,13,False,1,0,5,0,3694,3694,2022-12-17 01:00:56.579013,,
722,1,1671239618,1,3,active,10,False,1,6,27,0,3697,3697,2022-12-17 01:00:56.579013,,
723,1,1671239152,1,6,active,6,False,1,3,20,0,3699,3699,2022-12-17 01:00:56.579013,,
724,1,1671237911,1,6,active,16,False,1,1,2,0,3704,3704,2022-12-17 01:00:56.579013,,
725,1,1671239506,1,3,active,19,False,1,1,20,0,3705,3705,2022-12-17 01:00:56.579013,,
726,1,1671239543,1,11,active,47,False,1,0,33,0,3707,3707,2022-12-17 01:00:56.579013,,
727,1,1671239615,1,3,active,35,False,1,0,7,0,3708,3708,2022-12-17 01:00:56.579013,,
728,1,1671238847,1,2,active,72,False,1,0,3,0,3709,3709,2022-12-17 01:00:56.579013,,
729,1,1671239060,1,2,active,15,False,1,4,42,0,3711,3711,2022-12-17 01:00:56.579013,,
730,1,1671237360,1,4,active,16,False,1,0,25,0,3712,3712,2022-12-17 01:00:56.579013,,
731,1,1671235368,1,10,active,20,False,1,2,36,0,3714,3714,2022-12-17 01:00:56.579013,,
732,1,1671239217,1,0,active,20,False,1,2,9,0,3715,3715,2022-12-17 01:00:56.579013,,
733,1,1671238791,1,8,active,16,False,1,0,7,0,3716,3716,2022-12-17 01:00:56.579013,,
734,1,1671239271,1,3,active,11,False,1,2,53,0,3718,3718,2022-12-17 01:00:56.579013,,
735,1,1671239396,1,2,active,8,False,1,1,28,0,3721,3721,2022-12-17 01:00:56.579013,,
736,1,1671238873,1,2,active,19,False,1,0,62,0,3724,3724,2022-12-17 01:00:56.579013,,
737,1,1671239596,1,10,active,35,False,1,4,14,0,3725,3725,2022-12-17 01:00:56.579013,,
738,1,1671234060,1,2,active,19,False,1,0,4,0,3726,3726,2022-12-17 01:00:56.579013,,
739,1,1671238796,1,2,active,35,False,1,1,2,0,3727,3727,2022-12-17 01:00:56.579013,,
740,1,1671238247,1,1,active,7,False,1,0,17,0,3728,3728,2022-12-17 01:00:56.579013,,
741,1,1671238935,1,27,active,36,False,1,2,26,0,3731,3731,2022-12-17 01:00:56.579013,,
742,0,86400,0,0,out_of_service,0,False,0,0,0,0,3733,3733,2022-12-17 01:00:56.579013,,
743,1,1671239013,1,17,active,32,False,1,1,14,0,3734,3734,2022-12-17 01:00:56.579013,,
744,1,1671239495,1,4,active,50,False,1,0,6,0,3735,3735,2022-12-17 01:00:56.579013,,
745,1,1671239391,1,0,active,1,False,1,0,40,0,3736,3736,2022-12-17 01:00:56.579013,,
746,1,1671238958,1,1,active,14,False,1,2,6,0,3737,3737,2022-12-17 01:00:56.579013,,
747,1,1671238823,1,2,active,29,False,1,1,1,0,3738,3738,2022-12-17 01:00:56.579013,,
748,1,1671238346,1,6,active,48,False,1,0,3,0,3739,3739,2022-12-17 01:00:56.579013,,
749,1,1671239191,1,2,active,24,False,1,11,14,1,3740,3740,2022-12-17 01:00:56.579013,,
750,1,1671236614,1,1,active,2,False,1,2,23,0,3745,3745,2022-12-17 01:00:56.579013,,
751,1,1671239250,1,0,active,34,False,1,4,10,0,3746,3746,2022-12-17 01:00:56.579013,,
752,1,1671239553,1,5,active,10,False,1,0,12,0,3749,3749,2022-12-17 01:00:56.579013,,
753,1,1671239292,1,0,active,1,False,1,1,16,0,3755,3755,2022-12-17 01:00:56.579013,,
754,1,1671234046,1,3,active,20,False,1,1,0,0,3756,3756,2022-12-17 01:00:56.579013,,
755,1,1671239178,1,4,active,22,False,1,0,1,0,3757,3757,2022-12-17 01:00:56.579013,,
756,1,1671231613,1,0,active,13,False,1,0,6,0,3758,3758,2022-12-17 01:00:56.579013,,
757,1,1671238354,1,6,active,19,False,1,0,0,0,3759,3759,2022-12-17 01:00:56.579013,,
758,1,1671239150,1,2,active,23,False,1,0,0,0,3760,3760,2022-12-17 01:00:56.579013,,
759,1,1671239414,1,1,active,16,False,1,0,11,0,3761,3761,2022-12-17 01:00:56.579013,,
760,1,1671238376,1,1,active,25,False,1,2,0,0,3762,3762,2022-12-17 01:00:56.579013,,
761,1,1671239387,1,6,active,25,False,1,1,1,0,3763,3763,2022-12-17 01:00:56.579013,,
762,1,1671236355,1,0,active,18,False,1,0,3,0,3764,3764,2022-12-17 01:00:56.579013,,
763,1,1671239292,1,8,active,20,False,1,0,1,0,3765,3765,2022-12-17 01:00:56.579013,,
764,1,1671236477,1,3,active,11,False,1,3,4,0,3767,3767,2022-12-17 01:00:56.579013,,
765,1,1671239205,1,2,active,21,False,1,0,1,0,3768,3768,2022-12-17 01:00:56.579013,,
766,1,1671213975,1,2,active,21,False,1,0,2,0,3769,3769,2022-12-17 01:00:56.579013,,
767,1,1671239309,1,0,active,17,False,1,0,4,0,3770,3770,2022-12-17 01:00:56.579013,,
768,1,1671239459,1,6,active,28,False,1,0,2,0,3771,3771,2022-12-17 01:00:56.579013,,
769,1,1671232304,1,3,active,13,False,1,1,4,0,3772,3772,2022-12-17 01:00:56.579013,,
770,1,1671234973,1,0,active,14,False,1,0,6,0,3773,3773,2022-12-17 01:00:56.579013,,
771,1,1671238124,1,0,active,18,False,1,1,4,0,3774,3774,2022-12-17 01:00:56.579013,,
772,1,1671239575,1,0,active,20,False,1,0,7,0,3775,3775,2022-12-17 01:00:56.579013,,
773,1,1671235416,1,1,active,11,False,1,0,12,0,3776,3776,2022-12-17 01:00:56.579013,,
774,1,1671238659,1,0,active,0,False,1,1,21,0,3777,3777,2022-12-17 01:00:56.579013,,
775,1,1671234846,1,1,active,13,False,1,2,12,0,3778,3778,2022-12-17 01:00:56.579013,,
776,1,1671238939,1,0,active,19,False,1,0,5,0,3779,3779,2022-12-17 01:00:56.579013,,
777,1,1671239571,1,5,active,16,False,1,3,3,0,3780,3780,2022-12-17 01:00:56.579013,,
778,1,1671236628,1,0,active,9,False,1,0,21,0,3781,3781,2022-12-17 01:00:56.579013,,
779,1,1671238199,1,1,active,9,False,1,5,16,0,3782,3782,2022-12-17 01:00:56.579013,,
780,1,1671239077,1,1,active,56,False,1,0,8,0,3783,3783,2022-12-17 01:00:56.579013,,
781,1,1671238464,1,11,active,19,False,1,1,34,0,3785,3785,2022-12-17 01:00:56.579013,,
782,1,1671238465,1,1,active,35,False,1,2,12,0,3786,3786,2022-12-17 01:00:56.579013,,
783,1,1671238810,1,0,active,15,False,1,1,0,13,3787,3787,2022-12-17 01:00:56.579013,"{'off_dock_count': 40, 'dock_blocked_count': 13, 'off_dock_capacity': 75, 'valet_revision': 35454, 'region': 'BKN', 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'active': True}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
784,1,1671236981,1,2,active,5,False,1,0,26,0,3789,3789,2022-12-17 01:00:56.579013,,
785,1,1671239214,1,3,active,19,False,1,2,16,0,3790,3790,2022-12-17 01:00:56.579013,,
786,1,1671234430,1,14,active,20,False,1,0,12,0,3791,3791,2022-12-17 01:00:56.579013,,
787,1,1671239292,1,10,active,24,False,1,0,6,0,3792,3792,2022-12-17 01:00:56.579013,,
788,1,1671234900,1,2,active,13,False,1,0,5,0,3795,3795,2022-12-17 01:00:56.579013,,
789,1,1671239564,1,7,active,30,False,1,2,22,0,3798,3798,2022-12-17 01:00:56.579013,,
790,1,1671237283,1,7,active,28,False,1,0,39,0,3799,3799,2022-12-17 01:00:56.579013,,
791,1,1671238329,1,2,active,9,False,1,0,18,0,3803,3803,2022-12-17 01:00:56.579013,,
792,1,1671237295,1,0,active,15,False,1,2,6,0,3804,3804,2022-12-17 01:00:56.579013,,
793,1,1671234014,1,0,active,12,False,1,1,6,0,3808,3808,2022-12-17 01:00:56.579013,,
794,1,1671239410,1,14,active,39,False,1,0,36,0,3809,3809,2022-12-17 01:00:56.579013,,
795,1,1671235335,1,1,active,5,False,1,0,14,0,3811,3811,2022-12-17 01:00:56.579013,,
796,1,1671239539,1,8,active,49,False,1,2,5,0,3812,3812,2022-12-17 01:00:56.579013,,
797,1,1671239383,1,2,active,39,False,1,1,9,0,3813,3813,2022-12-17 01:00:56.579013,,
798,1,1671239119,1,13,active,13,False,1,0,20,0,3814,3814,2022-12-17 01:00:56.579013,,
799,1,1671239360,1,10,active,24,False,1,1,16,0,3815,3815,2022-12-17 01:00:56.579013,,
800,1,1671239342,1,5,active,22,False,1,0,2,0,3816,3816,2022-12-17 01:00:56.579013,,
801,1,1671236039,1,2,active,7,False,1,0,11,0,3817,3817,2022-12-17 01:00:56.579013,,
802,1,1671238088,1,0,active,16,False,1,1,22,0,3818,3818,2022-12-17 01:00:56.579013,,
803,1,1671228358,1,0,active,5,False,1,0,15,0,3819,3819,2022-12-17 01:00:56.579013,,
804,1,1671238771,1,0,active,6,False,1,0,12,0,3820,3820,2022-12-17 01:00:56.579013,,
805,1,1671239253,1,1,active,6,False,1,0,19,0,3821,3821,2022-12-17 01:00:56.579013,,
806,1,1671236173,1,0,active,6,False,1,1,13,0,3822,3822,2022-12-17 01:00:56.579013,,
807,1,1671231410,1,0,active,12,False,1,0,17,0,3823,3823,2022-12-17 01:00:56.579013,,
808,1,1671232927,1,0,active,1,False,1,0,22,0,3824,3824,2022-12-17 01:00:56.579013,,
809,1,1671238479,1,0,active,3,False,1,0,26,0,3825,3825,2022-12-17 01:00:56.579013,,
810,1,1671239101,1,4,active,8,False,1,2,8,0,3826,3826,2022-12-17 01:00:56.579013,,
811,1,1671238744,1,1,active,1,False,1,0,19,0,3827,3827,2022-12-17 01:00:56.579013,,
812,1,1671228293,1,1,active,10,False,1,0,11,0,3828,3828,2022-12-17 01:00:56.579013,,
813,1,1671217539,1,0,active,5,False,1,0,19,0,3829,3829,2022-12-17 01:00:56.579013,,
814,1,1671237983,1,0,active,4,False,1,0,18,0,3830,3830,2022-12-17 01:00:56.579013,,
815,1,1671238936,1,9,active,11,False,1,1,22,0,3831,3831,2022-12-17 01:00:56.579013,,
816,1,1671239442,1,0,active,1,False,1,0,20,0,3832,3832,2022-12-17 01:00:56.579013,,
817,1,1671223816,1,0,active,3,False,1,0,15,0,3833,3833,2022-12-17 01:00:56.579013,,
818,1,1671239570,1,2,active,4,False,1,0,15,0,3834,3834,2022-12-17 01:00:56.579013,,
819,1,1671238567,1,0,active,1,False,1,0,21,0,3835,3835,2022-12-17 01:00:56.579013,,
820,1,1671239195,1,0,active,1,False,1,2,26,0,3836,3836,2022-12-17 01:00:56.579013,,
821,1,1671239378,1,2,active,14,False,1,0,15,0,3837,3837,2022-12-17 01:00:56.579013,,
822,1,1671238901,1,0,active,2,False,1,1,22,0,3838,3838,2022-12-17 01:00:56.579013,,
823,1,1671238917,1,1,active,2,False,1,0,27,0,3839,3839,2022-12-17 01:00:56.579013,,
824,1,1671232439,1,1,active,1,False,1,1,22,0,3840,3840,2022-12-17 01:00:56.579013,,
825,1,1671233919,1,0,active,1,False,1,1,23,0,3841,3841,2022-12-17 01:00:56.579013,,
826,1,1671239120,1,2,active,7,False,1,2,20,0,3842,3842,2022-12-17 01:00:56.579013,,
827,1,1671223245,1,0,active,0,False,1,0,23,0,3843,3843,2022-12-17 01:00:56.579013,,
828,1,1671236823,1,4,active,8,False,1,2,15,0,3844,3844,2022-12-17 01:00:56.579013,,
829,1,1671232096,1,0,active,4,False,1,0,17,0,3845,3845,2022-12-17 01:00:56.579013,,
830,1,1671237269,1,1,active,1,False,1,0,24,0,3846,3846,2022-12-17 01:00:56.579013,,
831,1,1671239343,1,0,active,8,False,1,1,16,0,3847,3847,2022-12-17 01:00:56.579013,,
832,1,1671238962,1,0,active,3,False,1,0,28,0,3848,3848,2022-12-17 01:00:56.579013,,
833,1,1671223169,1,4,active,15,False,1,0,2,0,3849,3849,2022-12-17 01:00:56.579013,,
834,1,1671238962,1,7,active,23,False,1,1,1,0,3850,3850,2022-12-17 01:00:56.579013,,
835,1,1671223234,1,5,active,19,False,1,1,0,0,3851,3851,2022-12-17 01:00:56.579013,,
836,1,1671238625,1,4,active,16,False,1,0,1,0,3852,3852,2022-12-17 01:00:56.579013,,
837,1,1671238811,1,2,active,18,False,1,0,2,0,3853,3853,2022-12-17 01:00:56.579013,,
838,1,1671234804,1,4,active,15,False,1,1,9,0,3854,3854,2022-12-17 01:00:56.579013,,
839,1,1671238575,1,1,active,3,False,1,0,19,0,3855,3855,2022-12-17 01:00:56.579013,,
840,1,1671238730,1,2,active,9,False,1,0,16,0,3856,3856,2022-12-17 01:00:56.579013,,
841,1,1671237038,1,1,active,10,False,1,0,8,0,3857,3857,2022-12-17 01:00:56.579013,,
842,1,1671238604,1,1,active,15,False,1,0,5,0,3858,3858,2022-12-17 01:00:56.579013,,
843,1,1671239062,1,0,active,10,False,1,0,15,0,3860,3860,2022-12-17 01:00:56.579013,,
844,1,1671232811,1,3,active,7,False,1,0,13,0,3861,3861,2022-12-17 01:00:56.579013,,
845,1,1671239567,1,1,active,4,False,1,0,14,0,3862,3862,2022-12-17 01:00:56.579013,,
846,1,1671238962,1,2,active,5,False,1,1,11,0,3863,3863,2022-12-17 01:00:56.579013,,
847,1,1671229326,1,9,active,13,False,1,0,15,0,3864,3864,2022-12-17 01:00:56.579013,,
848,1,1671237702,1,2,active,16,False,1,1,15,0,3866,3866,2022-12-17 01:00:56.579013,,
849,1,1671237697,1,8,active,15,False,1,1,13,0,3867,3867,2022-12-17 01:00:56.579013,,
850,1,1671238555,1,0,active,1,False,1,0,17,0,3868,3868,2022-12-17 01:00:56.579013,,
851,1,1671236915,1,0,active,3,False,1,0,21,0,3869,3869,2022-12-17 01:00:56.579013,,
852,1,1671238454,1,0,active,5,False,1,0,15,0,3870,3870,2022-12-17 01:00:56.579013,,
853,1,1671237264,1,1,active,1,False,1,1,28,0,3871,3871,2022-12-17 01:00:56.579013,,
854,1,1671229007,1,0,active,1,False,1,0,18,0,3872,3872,2022-12-17 01:00:56.579013,,
855,1,1671232083,1,0,active,0,False,1,0,17,0,3873,3873,2022-12-17 01:00:56.579013,,
856,1,1671234126,1,1,active,1,False,1,0,15,0,3874,3874,2022-12-17 01:00:56.579013,,
857,1,1671206347,1,0,active,9,False,1,0,6,0,3875,3875,2022-12-17 01:00:56.579013,,
858,1,1671239475,1,8,active,10,False,1,0,11,0,3876,3876,2022-12-17 01:00:56.579013,,
859,1,1671235734,1,1,active,1,False,1,0,24,0,3877,3877,2022-12-17 01:00:56.579013,,
860,1,1671224373,1,1,active,3,False,1,0,16,0,3878,3878,2022-12-17 01:00:56.579013,,
861,1,1671238320,1,2,active,3,False,1,0,22,0,3879,3879,2022-12-17 01:00:56.579013,,
862,1,1671237025,1,5,active,6,False,1,0,21,0,3880,3880,2022-12-17 01:00:56.579013,,
863,1,1671234827,1,0,active,24,False,1,6,8,0,3881,3881,2022-12-17 01:00:56.579013,,
864,1,1671239339,1,0,active,0,False,1,0,15,0,3882,3882,2022-12-17 01:00:56.579013,,
865,1,1671237398,1,1,active,1,False,1,0,18,0,3883,3883,2022-12-17 01:00:56.579013,,
866,1,1671239562,1,0,active,1,False,1,0,22,0,3884,3884,2022-12-17 01:00:56.579013,,
867,1,1671234472,1,0,active,4,False,1,0,15,0,3885,3885,2022-12-17 01:00:56.579013,,
868,1,1671237036,1,0,active,0,False,1,0,20,0,3886,3886,2022-12-17 01:00:56.579013,,
869,1,1671239606,1,2,active,18,False,1,0,3,0,3887,3887,2022-12-17 01:00:56.579013,,
870,1,1671239000,1,2,active,2,False,1,2,13,0,3888,3888,2022-12-17 01:00:56.579013,,
871,1,1671233752,1,0,active,1,False,1,0,30,0,3890,3890,2022-12-17 01:00:56.579013,,
872,1,1671237953,1,1,active,5,False,1,0,14,0,3891,3891,2022-12-17 01:00:56.579013,,
873,1,1671233285,1,1,active,3,False,1,0,16,0,3892,3892,2022-12-17 01:00:56.579013,,
874,1,1671230149,1,5,active,9,False,1,1,15,0,3893,3893,2022-12-17 01:00:56.579013,,
875,1,1671239611,1,2,active,16,False,1,3,14,0,3894,3894,2022-12-17 01:00:56.579013,,
876,1,1671234859,1,0,active,1,False,1,0,23,0,3895,3895,2022-12-17 01:00:56.579013,,
877,1,1671237169,1,1,active,4,False,1,0,18,0,3896,3896,2022-12-17 01:00:56.579013,,
878,1,1671235844,1,2,active,2,False,1,2,13,0,3897,3897,2022-12-17 01:00:56.579013,,
879,1,1671237942,1,9,active,22,False,1,3,32,0,3898,3898,2022-12-17 01:00:56.579013,,
880,1,1671235079,1,3,active,10,False,1,0,7,0,3899,3899,2022-12-17 01:00:56.579013,,
881,1,1671236401,1,3,active,26,False,1,3,0,0,3900,3900,2022-12-17 01:00:56.579013,,
882,1,1671236425,1,0,active,0,False,1,0,17,0,3901,3901,2022-12-17 01:00:56.579013,,
883,1,1671236126,1,10,active,13,False,1,0,3,0,3902,3902,2022-12-17 01:00:56.579013,,
884,1,1671231076,1,0,active,6,False,1,0,11,0,3903,3903,2022-12-17 01:00:56.579013,,
885,1,1671239544,1,10,active,21,False,1,3,6,0,3904,3904,2022-12-17 01:00:56.579013,,
886,1,1671238892,1,7,active,33,False,1,0,6,0,3905,3905,2022-12-17 01:00:56.579013,,
887,1,1671239505,1,2,active,27,False,1,4,1,0,3906,3906,2022-12-17 01:00:56.579013,,
888,1,1671239303,1,3,active,4,False,1,0,13,0,3907,3907,2022-12-17 01:00:56.579013,,
889,1,1671239044,1,0,active,4,False,1,0,16,0,3909,3909,2022-12-17 01:00:56.579013,,
890,1,1671239479,1,2,active,4,False,1,1,12,0,3910,3910,2022-12-17 01:00:56.579013,,
891,1,1671235752,1,0,active,17,False,1,0,2,0,3913,3913,2022-12-17 01:00:56.579013,,
892,1,1671239570,1,8,active,24,False,1,3,11,0,3914,3914,2022-12-17 01:00:56.579013,,
893,1,1671233323,1,0,active,15,False,1,2,14,0,3917,3917,2022-12-17 01:00:56.579013,,
894,1,1671239006,1,4,active,8,False,1,0,10,0,3920,3920,2022-12-17 01:00:56.579013,,
895,1,1671237683,1,0,active,13,False,1,0,6,0,3921,3921,2022-12-17 01:00:56.579013,,
896,1,1671238495,1,0,active,2,False,1,0,16,0,3922,3922,2022-12-17 01:00:56.579013,,
897,1,1671228598,1,0,active,9,False,1,0,8,0,3923,3923,2022-12-17 01:00:56.579013,,
898,1,1671237910,1,1,active,17,False,1,0,8,0,3924,3924,2022-12-17 01:00:56.579013,,
899,1,1671233984,1,0,active,2,False,1,0,18,0,3926,3926,2022-12-17 01:00:56.579013,,
900,1,1671238830,1,4,active,11,False,1,1,15,0,3927,3927,2022-12-17 01:00:56.579013,,
901,1,1671234982,1,2,active,7,False,1,0,15,0,3928,3928,2022-12-17 01:00:56.579013,,
902,1,1671235803,1,1,active,9,False,1,0,9,0,3929,3929,2022-12-17 01:00:56.579013,,
903,1,1671238407,1,1,active,10,False,1,0,9,0,3930,3930,2022-12-17 01:00:56.579013,,
904,1,1671237812,1,0,active,15,False,1,1,6,0,3931,3931,2022-12-17 01:00:56.579013,,
905,1,1671234680,1,1,active,6,False,1,0,17,0,3932,3932,2022-12-17 01:00:56.579013,,
906,1,1671233829,1,5,active,15,False,1,0,4,0,3933,3933,2022-12-17 01:00:56.579013,,
907,1,1671238071,1,1,active,1,False,1,0,26,0,3934,3934,2022-12-17 01:00:56.579013,,
908,1,1671239440,1,1,active,1,False,1,1,17,0,3935,3935,2022-12-17 01:00:56.579013,,
909,1,1671178941,1,0,active,7,False,1,1,11,0,3936,3936,2022-12-17 01:00:56.579013,,
910,1,1671231537,1,0,active,21,False,1,0,1,0,3937,3937,2022-12-17 01:00:56.579013,,
911,1,1671236024,1,11,active,11,False,1,2,3,0,3938,3938,2022-12-17 01:00:56.579013,,
912,1,1671224833,1,7,active,18,False,1,0,2,0,3939,3939,2022-12-17 01:00:56.579013,,
913,1,1671198602,1,2,active,14,False,1,0,2,0,3940,3940,2022-12-17 01:00:56.579013,,
914,1,1671206447,1,8,active,13,False,1,0,4,0,3941,3941,2022-12-17 01:00:56.579013,,
915,1,1671238979,1,0,active,1,False,1,0,20,0,3942,3942,2022-12-17 01:00:56.579013,,
916,1,1671237145,1,0,active,0,False,1,0,30,0,3944,3944,2022-12-17 01:00:56.579013,,
917,1,1671237097,1,2,active,2,False,1,0,19,0,3945,3945,2022-12-17 01:00:56.579013,,
918,1,1671219689,1,0,active,1,False,1,1,19,0,3946,3946,2022-12-17 01:00:56.579013,,
919,1,1671229012,1,0,active,15,False,1,0,3,0,3947,3947,2022-12-17 01:00:56.579013,,
920,1,1671234064,1,2,active,15,False,1,0,8,0,3948,3948,2022-12-17 01:00:56.579013,,
921,1,1671230795,1,0,active,16,False,1,1,5,0,3949,3949,2022-12-17 01:00:56.579013,,
922,1,1671235886,1,3,active,17,False,1,0,2,0,3950,3950,2022-12-17 01:00:56.579013,,
923,1,1671238045,1,2,active,16,False,1,1,2,0,3951,3951,2022-12-17 01:00:56.579013,,
924,1,1671197923,1,4,active,19,False,1,0,0,0,3952,3952,2022-12-17 01:00:56.579013,,
925,1,1671239604,1,1,active,6,False,1,0,18,1,3953,3953,2022-12-17 01:00:56.579013,,
926,1,1671225568,1,3,active,12,False,1,0,7,0,3955,3955,2022-12-17 01:00:56.579013,,
927,1,1671231693,1,2,active,19,False,1,0,4,0,3956,3956,2022-12-17 01:00:56.579013,,
