,legacy_id,is_returning,is_renting,num_bikes_available,num_docks_available,is_installed,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_id,num_docks_disabled,last_reported,last_update,num_scooters_unavailable,num_scooters_available
2631,4504,1,1,3,50,1,6,0,False,ed5c92f1-3293-4385-9e2b-9b716a096a19,4,1692148071,2023-08-16 01:00:42.834148,0.0,0.0
2632,3648,1,1,11,12,1,2,2,False,999865d2-0735-4e85-a9d4-00810231530e,0,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2633,3085,1,1,24,1,1,0,1,False,66dcf640-0aca-11e7-82f6-3863bb44ef7c,0,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2634,4423,1,1,6,15,1,1,5,False,380394f7-64fa-4a65-a4d1-7bcaddd41fab,0,1692148075,2023-08-16 01:00:42.834148,0.0,0.0
2635,4126,1,1,12,4,1,2,1,False,aa0e6301-4162-428d-8943-7b684089b0d1,0,1692148075,2023-08-16 01:00:42.834148,0.0,0.0
2636,4784,1,1,13,20,1,0,3,False,a82cc641-0926-4a63-b488-7060ab7dcd74,0,1692148077,2023-08-16 01:00:42.834148,0.0,0.0
2637,484,1,1,0,66,1,2,0,False,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,0,1692148078,2023-08-16 01:00:42.834148,0.0,0.0
2638,1838618090943186984,0,0,0,23,0,0,0,False,1838618090943186984,0,1692148078,2023-08-16 01:00:42.834148,,
2639,4712,1,1,1,41,1,6,0,False,c042a307-2d7d-4ee9-95b7-a7505a3428c2,0,1692148078,2023-08-16 01:00:42.834148,0.0,0.0
2640,1814906873296976512,1,1,19,1,1,1,1,False,1814906873296976512,0,1692148078,2023-08-16 01:00:42.834148,0.0,0.0
2641,4592,1,1,43,1,1,4,0,False,4543214c-c9d4-4f20-9cd9-dd05cc365931,0,1692148078,2023-08-16 01:00:42.834148,0.0,0.0
2642,4315,0,0,0,0,0,0,0,False,d1c204d7-d575-417d-b134-6ebdf7e99f98,0,1689258144,2023-08-16 01:00:42.834148,,
2643,4259,1,1,10,15,1,0,0,False,06f0d251-e1e3-435c-8c5f-9b991a14ca4a,0,1692148079,2023-08-16 01:00:42.834148,0.0,0.0
2644,4091,1,1,17,0,1,2,2,False,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,0,1692148079,2023-08-16 01:00:42.834148,0.0,0.0
2645,4087,1,1,2,17,1,3,2,False,7380e377-936d-47d7-8abe-0f666d47465e,0,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2646,4577,1,1,6,14,1,4,1,False,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,1,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2647,3787,1,1,17,4,1,1,0,False,17ba4945-b202-4667-965f-211d80622646,0,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2648,266,1,1,27,1,1,1,2,False,66db46d7-0aca-11e7-82f6-3863bb44ef7c,2,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2649,217,1,1,35,2,1,1,0,False,66db3708-0aca-11e7-82f6-3863bb44ef7c,0,1692148076,2023-08-16 01:00:42.834148,0.0,0.0
2650,324,1,1,60,4,1,3,0,False,66db89a3-0aca-11e7-82f6-3863bb44ef7c,2,1692148079,2023-08-16 01:00:42.834148,0.0,0.0
2651,4437,1,1,4,14,1,1,2,False,d8e02e7b-632b-4fbe-95b9-80efa47473e3,1,1692148083,2023-08-16 01:00:42.834148,0.0,0.0
2652,4356,1,1,20,0,1,1,0,False,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,0,1692148083,2023-08-16 01:00:42.834148,0.0,0.0
2653,4903,1,1,13,3,1,1,2,False,7f3aa940-18ef-4900-89dc-cdb05f693f31,1,1692148083,2023-08-16 01:00:42.834148,0.0,0.0
2654,3163,1,1,18,8,1,11,2,False,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,5,1692148083,2023-08-16 01:00:42.834148,0.0,0.0
2655,4798,1,1,3,15,1,0,2,False,0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,1,1692148084,2023-08-16 01:00:42.834148,0.0,0.0
2656,4109,1,1,12,5,1,3,1,False,6a52ceae-3b97-487a-9438-de844bfbf1c2,0,1692148077,2023-08-16 01:00:42.834148,0.0,0.0
