,num_bikes_available,station_id,legacy_id,station_status,eightd_has_available_keys,num_docks_disabled,num_docks_available,num_ebikes_available,last_reported,num_bikes_disabled,is_installed,is_renting,is_returning,last_update,valet,eightd_active_station_services
361,0,0,out_of_service,0,0,0,0,False,0,0,3171,3171,86400,2022-12-18 03:15:50.050337,,
362,16,4,active,1,2,11,0,False,1,1,3172,3172,1671332558,2022-12-18 03:15:50.050337,,
363,15,59,active,1,2,1,0,False,1,1,3173,3173,1671332751,2022-12-18 03:15:50.050337,,
364,15,26,active,1,2,11,0,False,1,1,3175,3175,1671333271,2022-12-18 03:15:50.050337,,
365,4,55,active,1,3,3,0,False,1,1,3177,3177,1671333187,2022-12-18 03:15:50.050337,,
366,7,70,active,1,1,0,0,False,1,1,3178,3178,1671332780,2022-12-18 03:15:50.050337,,
367,19,2,active,1,2,1,0,False,1,1,3179,3179,1671332337,2022-12-18 03:15:50.050337,,
368,4,10,active,1,0,0,0,False,1,1,3184,3184,1671327041,2022-12-18 03:15:50.050337,,
369,13,8,active,1,1,0,0,False,1,1,3185,3185,1671329148,2022-12-18 03:15:50.050337,,
370,32,10,active,1,0,2,0,False,1,1,3186,3186,1671331691,2022-12-18 03:15:50.050337,,
371,19,2,active,0,0,8,0,False,0,1,3187,3187,1671329282,2022-12-18 03:15:50.050337,,
372,14,3,active,1,1,6,0,False,1,1,3191,3191,1671331821,2022-12-18 03:15:50.050337,,
373,16,6,active,1,0,9,0,False,1,1,3192,3192,1671332103,2022-12-18 03:15:50.050337,,
374,12,6,active,0,0,4,0,False,0,1,3193,3193,1671328041,2022-12-18 03:15:50.050337,,
375,12,10,active,1,0,2,0,False,1,1,3194,3194,1671312256,2022-12-18 03:15:50.050337,,
376,2,16,active,1,0,2,0,False,1,1,3196,3196,1671327585,2022-12-18 03:15:50.050337,,
377,1,16,active,1,1,1,0,False,1,1,3198,3198,1671320288,2022-12-18 03:15:50.050337,,
378,13,1,active,1,0,8,0,False,1,1,3199,3199,1671333256,2022-12-18 03:15:50.050337,,
379,13,5,active,1,0,5,0,False,1,1,3201,3201,1671323820,2022-12-18 03:15:50.050337,,
380,0,0,active,1,0,0,0,False,1,1,3202,3202,86400,2022-12-18 03:15:50.050337,,
381,5,21,active,1,0,0,0,False,1,1,3203,3203,1671332837,2022-12-18 03:15:50.050337,,
382,10,16,active,1,0,9,0,False,1,1,3206,3206,1671323095,2022-12-18 03:15:50.050337,,
383,14,10,active,1,0,12,0,False,1,1,3207,3207,1671328282,2022-12-18 03:15:50.050337,,
384,6,16,active,1,0,2,0,False,1,1,3209,3209,1671332133,2022-12-18 03:15:50.050337,,
385,4,12,active,1,1,3,0,False,1,1,3210,3210,1671330109,2022-12-18 03:15:50.050337,,
386,12,10,active,1,0,3,0,False,1,1,3211,3211,1671327229,2022-12-18 03:15:50.050337,,
387,17,5,active,1,0,9,0,False,1,1,3212,3212,1671322774,2022-12-18 03:15:50.050337,,
388,7,14,active,1,1,1,0,False,1,1,3213,3213,1671333185,2022-12-18 03:15:50.050337,,
389,3,19,active,1,0,1,0,False,1,1,3214,3214,1671333382,2022-12-18 03:15:50.050337,,
390,1,17,active,1,0,0,0,False,1,1,3220,3220,1671329559,2022-12-18 03:15:50.050337,,
391,22,3,active,1,2,2,0,False,1,1,3221,3221,1671333163,2022-12-18 03:15:50.050337,,
392,1,12,active,1,1,1,0,False,1,1,3225,3225,1671331805,2022-12-18 03:15:50.050337,,
393,7,35,active,1,1,5,0,False,1,1,3226,3226,1671333201,2022-12-18 03:15:50.050337,,
394,2,35,active,1,1,2,0,False,1,1,3231,3231,1671330495,2022-12-18 03:15:50.050337,,
395,10,26,active,1,3,5,0,False,1,1,3233,3233,1671333271,2022-12-18 03:15:50.050337,,
396,13,19,active,1,1,8,0,False,1,1,3235,3235,1671332035,2022-12-18 03:15:50.050337,,
397,8,21,active,1,4,3,0,False,1,1,3236,3236,1671333283,2022-12-18 03:15:50.050337,,
398,3,32,active,1,0,2,0,False,1,1,3238,3238,1671333140,2022-12-18 03:15:50.050337,,
399,3,16,active,1,0,0,0,False,1,1,3241,3241,1671333203,2022-12-18 03:15:50.050337,,
400,2,25,active,1,1,2,0,False,1,1,3243,3243,1671332711,2022-12-18 03:15:50.050337,,
401,75,2,active,1,2,9,0,False,1,1,3244,3244,1671333062,2022-12-18 03:15:50.050337,,
402,28,21,active,1,0,6,0,False,1,1,3246,3246,1671331137,2022-12-18 03:15:50.050337,,
403,1,18,active,1,0,1,0,False,1,1,3249,3249,1671333292,2022-12-18 03:15:50.050337,,
404,7,0,active,1,17,1,0,False,1,1,3254,3254,1671315993,2022-12-18 03:15:50.050337,,
405,11,1,active,1,3,1,0,False,1,1,3255,3255,1671333106,2022-12-18 03:15:50.050337,,
406,39,4,active,1,1,1,0,False,1,1,3260,3260,1671332389,2022-12-18 03:15:50.050337,,
407,76,8,active,1,1,10,0,False,1,1,3263,3263,1671333159,2022-12-18 03:15:50.050337,,
408,3,9,active,1,2,1,0,False,1,1,3267,3267,1671330625,2022-12-18 03:15:50.050337,,
409,2,12,active,1,0,1,0,False,1,1,3268,3268,1671331288,2022-12-18 03:15:50.050337,,
410,8,4,active,0,0,4,1,False,0,1,3269,3269,1671327711,2022-12-18 03:15:50.050337,,
411,1,13,active,1,0,0,0,False,1,1,3270,3270,1671311580,2022-12-18 03:15:50.050337,,
412,4,10,active,1,0,0,0,False,1,1,3272,3272,1671333384,2022-12-18 03:15:50.050337,,
413,15,2,active,1,1,11,0,False,1,1,3273,3273,1671326276,2022-12-18 03:15:50.050337,,
414,12,2,active,1,0,7,0,False,1,1,3275,3275,1671328037,2022-12-18 03:15:50.050337,,
415,20,6,active,1,0,3,0,False,1,1,3276,3276,1671332601,2022-12-18 03:15:50.050337,,
416,3,9,active,1,0,1,0,False,1,1,3277,3277,1671333106,2022-12-18 03:15:50.050337,,
417,5,9,active,1,0,4,0,False,1,1,3278,3278,1671333015,2022-12-18 03:15:50.050337,,
418,4,14,active,1,0,1,0,False,1,1,3279,3279,1671327844,2022-12-18 03:15:50.050337,,
419,4,10,active,1,0,1,0,False,1,1,3280,3280,1671330939,2022-12-18 03:15:50.050337,,
420,7,7,active,1,0,3,0,False,1,1,3281,3281,1671329849,2022-12-18 03:15:50.050337,,
421,5,41,active,1,0,4,0,False,1,1,3283,3283,1671332868,2022-12-18 03:15:50.050337,,
422,1,35,active,1,1,0,0,False,1,1,3284,3284,1671332827,2022-12-18 03:15:50.050337,,
423,3,36,active,1,2,3,0,False,1,1,3285,3285,1671332533,2022-12-18 03:15:50.050337,,
424,9,25,active,1,4,2,0,False,1,1,3286,3286,1671332550,2022-12-18 03:15:50.050337,,
425,9,35,active,1,1,4,0,False,1,1,3287,3287,1671332708,2022-12-18 03:15:50.050337,,
426,3,33,active,1,3,3,0,False,1,1,3288,3288,1671332817,2022-12-18 03:15:50.050337,,
427,15,14,active,1,1,5,0,False,1,1,3289,3289,1671332601,2022-12-18 03:15:50.050337,,
428,7,28,active,1,0,0,0,False,1,1,3290,3290,1671331290,2022-12-18 03:15:50.050337,,
429,27,16,active,1,0,16,0,False,1,1,3292,3292,1671332083,2022-12-18 03:15:50.050337,,
430,9,14,active,1,0,7,0,False,1,1,3293,3293,1671333328,2022-12-18 03:15:50.050337,,
431,7,25,active,1,2,2,0,False,1,1,3294,3294,1671330163,2022-12-18 03:15:50.050337,,
432,16,55,active,1,2,0,0,False,1,1,3296,3296,1671332918,2022-12-18 03:15:50.050337,,
433,11,10,active,1,0,7,0,False,1,1,3297,3297,1671330734,2022-12-18 03:15:50.050337,,
434,19,12,active,1,0,1,0,False,1,1,3298,3298,1671330091,2022-12-18 03:15:50.050337,,
435,0,25,active,1,0,0,0,False,1,1,3299,3299,1671332054,2022-12-18 03:15:50.050337,,
436,1,23,active,1,0,0,0,False,1,1,3300,3300,1671331656,2022-12-18 03:15:50.050337,,
437,2,35,active,1,1,0,0,False,1,1,3301,3301,1671332283,2022-12-18 03:15:50.050337,,
438,0,39,active,1,1,0,0,False,1,1,3302,3302,1671321674,2022-12-18 03:15:50.050337,,
439,31,1,active,1,2,2,0,False,1,1,3303,3303,1671330240,2022-12-18 03:15:50.050337,,
440,5,22,active,1,0,2,0,False,1,1,3304,3304,1671333169,2022-12-18 03:15:50.050337,,
441,13,59,active,1,1,6,0,False,1,1,3305,3305,1671333347,2022-12-18 03:15:50.050337,,
442,3,18,active,1,2,1,0,False,1,1,3306,3306,1671333328,2022-12-18 03:15:50.050337,,
443,8,23,active,1,0,3,0,False,1,1,3307,3307,1671330654,2022-12-18 03:15:50.050337,,
444,24,2,active,1,1,2,0,False,1,1,3308,3308,1671333094,2022-12-18 03:15:50.050337,,
445,1,29,active,1,0,0,0,False,1,1,3309,3309,1671325581,2022-12-18 03:15:50.050337,,
446,2,21,active,1,1,0,0,False,1,1,3310,3310,1671330681,2022-12-18 03:15:50.050337,,
447,19,1,active,1,0,1,0,False,1,1,3311,3311,1671329920,2022-12-18 03:15:50.050337,,
448,11,27,active,1,0,3,0,False,1,1,3312,3312,1671332655,2022-12-18 03:15:50.050337,,
449,6,21,active,1,2,1,0,False,1,1,3313,3313,1671330919,2022-12-18 03:15:50.050337,,
450,3,28,active,1,0,1,0,False,1,1,3314,3314,1671332910,2022-12-18 03:15:50.050337,,
451,7,16,active,1,0,0,0,False,1,1,3315,3315,1671331847,2022-12-18 03:15:50.050337,,
452,10,13,active,1,1,0,0,False,1,1,3317,3317,1671330227,2022-12-18 03:15:50.050337,,
453,31,12,active,1,2,2,0,False,1,1,3318,3318,1671332647,2022-12-18 03:15:50.050337,,
454,7,11,active,1,2,2,0,False,1,1,3319,3319,1671330634,2022-12-18 03:15:50.050337,,
455,3,35,active,1,0,1,0,False,1,1,3321,3321,1671329013,2022-12-18 03:15:50.050337,,
456,15,9,active,1,1,1,0,False,1,1,3322,3322,1671332006,2022-12-18 03:15:50.050337,,
457,2,57,active,1,0,1,0,False,1,1,3323,3323,1671332530,2022-12-18 03:15:50.050337,,
458,6,19,active,1,0,0,0,False,1,1,3324,3324,1671325415,2022-12-18 03:15:50.050337,,
459,0,30,active,1,1,0,0,False,1,1,3325,3325,1671331173,2022-12-18 03:15:50.050337,,
460,4,17,active,1,0,0,0,False,1,1,3326,3326,1671322542,2022-12-18 03:15:50.050337,,
461,8,18,active,1,1,4,0,False,1,1,3327,3327,1671332525,2022-12-18 03:15:50.050337,,
462,8,28,active,1,2,3,0,False,1,1,3328,3328,1671333117,2022-12-18 03:15:50.050337,,
463,22,2,active,1,1,0,0,False,1,1,3329,3329,1671331723,2022-12-18 03:15:50.050337,,
464,17,1,active,1,1,0,0,False,1,1,3330,3330,1671326592,2022-12-18 03:15:50.050337,,
465,6,52,active,1,0,1,0,False,1,1,3331,3331,1671331780,2022-12-18 03:15:50.050337,,
466,20,5,active,1,2,2,0,False,1,1,3332,3332,1671333200,2022-12-18 03:15:50.050337,,
467,37,0,active,1,0,1,0,False,1,1,3333,3333,1671304055,2022-12-18 03:15:50.050337,,
468,23,3,active,1,1,2,0,False,1,1,3335,3335,1671332833,2022-12-18 03:15:50.050337,,
469,2,34,active,1,4,0,0,False,1,1,3336,3336,1671326536,2022-12-18 03:15:50.050337,,
470,22,0,active,1,1,3,0,False,1,1,3337,3337,1671326676,2022-12-18 03:15:50.050337,,
471,3,27,active,1,1,1,0,False,1,1,3338,3338,1671332140,2022-12-18 03:15:50.050337,,
472,8,30,active,1,3,0,0,False,1,1,3339,3339,1671331085,2022-12-18 03:15:50.050337,,
473,21,0,active,1,0,1,0,False,1,1,3340,3340,1671325538,2022-12-18 03:15:50.050337,,
474,21,0,active,1,0,9,0,False,1,1,3342,3342,1671330274,2022-12-18 03:15:50.050337,,
475,0,23,active,1,0,0,0,False,1,1,3343,3343,1671333022,2022-12-18 03:15:50.050337,,
476,38,0,active,1,0,3,0,False,1,1,3344,3344,1671332284,2022-12-18 03:15:50.050337,,
477,1,33,active,1,0,1,0,False,1,1,3345,3345,1671324180,2022-12-18 03:15:50.050337,,
478,3,24,active,1,2,0,0,False,1,1,3346,3346,1671328515,2022-12-18 03:15:50.050337,,
479,30,4,active,1,2,1,0,False,1,1,3347,3347,1671332502,2022-12-18 03:15:50.050337,,
480,28,2,active,1,2,1,0,False,1,1,3348,3348,1671330938,2022-12-18 03:15:50.050337,,
481,1,38,active,1,0,1,0,False,1,1,3349,3349,1671332002,2022-12-18 03:15:50.050337,,
482,0,36,active,1,1,0,0,False,1,1,3350,3350,1671333148,2022-12-18 03:15:50.050337,,
483,8,15,active,1,2,1,0,False,1,1,3351,3351,1671331690,2022-12-18 03:15:50.050337,,
484,19,0,active,1,2,2,0,False,1,1,3352,3352,1671326985,2022-12-18 03:15:50.050337,,
485,2,27,active,1,1,0,0,False,1,1,3354,3354,1671328821,2022-12-18 03:15:50.050337,,
486,1,21,active,1,3,0,0,False,1,1,3355,3355,1671332716,2022-12-18 03:15:50.050337,,
487,6,9,active,1,0,4,0,False,1,1,3356,3356,1671333345,2022-12-18 03:15:50.050337,,
488,2,33,active,1,0,1,0,False,1,1,3357,3357,1671332571,2022-12-18 03:15:50.050337,,
489,6,18,active,1,0,5,0,False,1,1,3358,3358,1671332046,2022-12-18 03:15:50.050337,,
490,34,22,active,1,0,19,0,False,1,1,3359,3359,1671327182,2022-12-18 03:15:50.050337,,
491,8,39,active,1,0,4,0,False,1,1,3360,3360,1671332922,2022-12-18 03:15:50.050337,,
492,11,7,active,1,4,3,0,False,1,1,3361,3361,1671332887,2022-12-18 03:15:50.050337,,
493,9,25,active,1,0,3,0,False,1,1,3362,3362,1671329740,2022-12-18 03:15:50.050337,,
494,8,24,active,1,1,3,0,False,1,1,3363,3363,1671327543,2022-12-18 03:15:50.050337,,
495,26,1,active,1,0,2,0,False,1,1,3364,3364,1671332800,2022-12-18 03:15:50.050337,,
496,0,27,active,0,0,0,0,False,0,1,3365,3365,1670902678,2022-12-18 03:15:50.050337,,
497,2,25,active,1,3,2,0,False,1,1,3366,3366,1671332243,2022-12-18 03:15:50.050337,,
498,7,31,active,1,0,2,0,False,1,1,3367,3367,1671330382,2022-12-18 03:15:50.050337,,
499,7,22,active,1,0,0,0,False,1,1,3368,3368,1671330826,2022-12-18 03:15:50.050337,,
500,4,24,active,1,1,1,0,False,1,1,3369,3369,1671333252,2022-12-18 03:15:50.050337,,
501,4,16,active,1,3,4,0,False,1,1,3370,3370,1671332874,2022-12-18 03:15:50.050337,,
502,44,33,active,1,2,2,0,False,1,1,3372,3372,1671332713,2022-12-18 03:15:50.050337,,
503,37,40,active,1,2,1,0,False,1,1,3373,3373,1671332884,2022-12-18 03:15:50.050337,,
504,17,18,active,1,0,0,0,False,1,1,3374,3374,1671332829,2022-12-18 03:15:50.050337,,
505,13,21,active,1,1,5,0,False,1,1,3375,3375,1671331095,2022-12-18 03:15:50.050337,,
506,25,7,active,1,1,3,15,False,1,1,3376,3376,1671332598,2022-12-18 03:15:50.050337,,
507,13,10,active,1,1,3,0,False,1,1,3377,3377,1671331098,2022-12-18 03:15:50.050337,,
508,0,0,out_of_service,0,0,0,0,False,0,0,3378,3378,86400,2022-12-18 03:15:50.050337,,
509,15,17,active,1,3,0,0,False,1,1,3379,3379,1671332528,2022-12-18 03:15:50.050337,,
510,22,30,active,1,1,1,0,False,1,1,3381,3381,1671325448,2022-12-18 03:15:50.050337,,
511,4,34,active,1,1,1,0,False,1,1,3382,3382,1671332870,2022-12-18 03:15:50.050337,,
512,0,24,active,1,0,0,0,False,1,1,3383,3383,1671332909,2022-12-18 03:15:50.050337,,
513,3,22,active,1,0,1,0,False,1,1,3384,3384,1671331029,2022-12-18 03:15:50.050337,,
514,4,29,active,1,1,2,0,False,1,1,3386,3386,1671333359,2022-12-18 03:15:50.050337,,
515,11,12,active,1,1,2,0,False,1,1,3387,3387,1671332423,2022-12-18 03:15:50.050337,,
516,5,19,active,1,0,1,0,False,1,1,3388,3388,1671332973,2022-12-18 03:15:50.050337,,
517,32,6,active,1,1,3,0,False,1,1,3389,3389,1671330199,2022-12-18 03:15:50.050337,,
518,6,17,active,1,1,1,0,False,1,1,3391,3391,1671328361,2022-12-18 03:15:50.050337,,
519,18,0,active,1,1,3,0,False,1,1,3392,3392,1671325479,2022-12-18 03:15:50.050337,,
520,19,0,active,1,0,0,0,False,1,1,3393,3393,1671308858,2022-12-18 03:15:50.050337,,
521,20,0,active,1,0,0,0,False,1,1,3394,3394,1671327693,2022-12-18 03:15:50.050337,,
522,12,7,active,1,0,1,0,False,1,1,3395,3395,1671321877,2022-12-18 03:15:50.050337,,
523,4,21,active,1,0,2,0,False,1,1,3396,3396,1671332648,2022-12-18 03:15:50.050337,,
524,19,13,active,1,1,0,0,False,1,1,3397,3397,1671325602,2022-12-18 03:15:50.050337,,
525,0,22,active,1,0,0,0,False,1,1,3398,3398,1671332868,2022-12-18 03:15:50.050337,,
526,4,20,active,1,0,0,0,False,1,1,3399,3399,1671331344,2022-12-18 03:15:50.050337,,
527,15,16,active,1,0,5,0,False,1,1,3402,3402,1671332429,2022-12-18 03:15:50.050337,,
528,22,8,active,1,0,3,0,False,1,1,3403,3403,1671332654,2022-12-18 03:15:50.050337,,
529,17,10,active,1,0,5,0,False,1,1,3404,3404,1671333354,2022-12-18 03:15:50.050337,,
530,5,17,active,1,0,2,0,False,1,1,3405,3405,1671333108,2022-12-18 03:15:50.050337,,
531,32,2,active,1,1,0,0,False,1,1,3407,3407,1671330197,2022-12-18 03:15:50.050337,,
532,40,8,active,1,0,0,0,False,1,1,3409,3409,1671333380,2022-12-18 03:15:50.050337,,
533,45,28,active,1,2,1,0,False,1,1,3410,3410,1671330696,2022-12-18 03:15:50.050337,,
534,25,2,active,1,0,1,0,False,1,1,3411,3411,1671329565,2022-12-18 03:15:50.050337,,
535,12,6,active,1,0,2,0,False,1,1,3412,3412,1671329172,2022-12-18 03:15:50.050337,,
536,15,5,active,1,1,4,0,False,1,1,3413,3413,1671330385,2022-12-18 03:15:50.050337,,
537,13,19,active,1,1,5,0,False,1,1,3414,3414,1671326617,2022-12-18 03:15:50.050337,,
538,16,7,active,1,0,3,0,False,1,1,3415,3415,1671332878,2022-12-18 03:15:50.050337,,
539,4,19,active,1,1,4,0,False,1,1,3416,3416,1671333385,2022-12-18 03:15:50.050337,,
540,2,31,active,1,0,1,0,False,1,1,3418,3418,1671332931,2022-12-18 03:15:50.050337,,
541,47,3,active,1,1,1,0,False,1,1,3419,3419,1671327878,2022-12-18 03:15:50.050337,,
542,33,1,active,1,1,6,0,False,1,1,3420,3420,1671331711,2022-12-18 03:15:50.050337,,
543,35,0,active,1,0,0,0,False,1,1,3421,3421,1671313388,2022-12-18 03:15:50.050337,,
544,18,0,active,1,1,3,0,False,1,1,3422,3422,1671330736,2022-12-18 03:15:50.050337,,
545,1,24,active,1,2,1,0,False,1,1,3423,3423,1671333290,2022-12-18 03:15:50.050337,,
546,11,16,active,1,0,2,0,False,1,1,3424,3424,1671331287,2022-12-18 03:15:50.050337,,
547,6,25,active,1,0,5,0,False,1,1,3425,3425,1671329014,2022-12-18 03:15:50.050337,,
548,32,4,active,1,3,9,0,False,1,1,3429,3429,1671332185,2022-12-18 03:15:50.050337,,
549,8,17,active,1,0,2,0,False,1,1,3430,3430,1671332106,2022-12-18 03:15:50.050337,,
550,36,5,active,1,1,1,0,False,1,1,3435,3435,1671333348,2022-12-18 03:15:50.050337,,
551,32,0,active,1,0,7,30,False,1,1,3436,3436,1671330759,2022-12-18 03:15:50.050337,[{'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c'}],"{'station_id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'active': False, 'dock_blocked_count': 30, 'region': 'BKN', 'off_dock_capacity': 120, 'off_dock_count': 2, 'valet_revision': 34370}"
552,11,45,active,1,2,2,0,False,1,1,3437,3437,1671330395,2022-12-18 03:15:50.050337,,
553,0,0,out_of_service,0,0,0,0,False,0,0,3440,3440,86400,2022-12-18 03:15:50.050337,,
554,53,4,active,1,1,20,0,False,1,1,3443,3443,1671332124,2022-12-18 03:15:50.050337,,
555,39,1,active,1,3,1,0,False,1,1,3452,3452,1671332284,2022-12-18 03:15:50.050337,,
556,9,10,active,1,0,1,0,False,1,1,3453,3453,1671332933,2022-12-18 03:15:50.050337,,
557,7,14,active,1,3,0,0,False,1,1,3454,3454,1671327852,2022-12-18 03:15:50.050337,,
558,17,2,active,1,3,2,0,False,1,1,3456,3456,1671329598,2022-12-18 03:15:50.050337,,
559,29,35,active,1,0,19,0,False,1,1,3457,3457,1671328824,2022-12-18 03:15:50.050337,,
560,30,9,active,1,1,0,0,False,1,1,3459,3459,1671332131,2022-12-18 03:15:50.050337,,
561,30,2,active,1,1,2,0,False,1,1,3461,3461,1671330497,2022-12-18 03:15:50.050337,,
562,5,32,active,1,2,2,0,False,1,1,3462,3462,1671331705,2022-12-18 03:15:50.050337,,
563,74,3,active,1,2,0,0,False,1,1,3463,3463,1671333252,2022-12-18 03:15:50.050337,,
564,25,29,active,1,1,1,0,False,1,1,3464,3464,1671330575,2022-12-18 03:15:50.050337,,
565,43,1,active,1,1,3,0,False,1,1,3467,3467,1671332944,2022-12-18 03:15:50.050337,,
566,35,1,active,1,1,6,0,False,1,1,3472,3472,1671323688,2022-12-18 03:15:50.050337,,
567,40,3,active,1,0,3,0,False,1,1,3478,3478,1671329451,2022-12-18 03:15:50.050337,,
568,22,6,active,1,16,0,0,False,1,1,3479,3479,1671332006,2022-12-18 03:15:50.050337,,
569,4,10,active,1,0,0,0,False,1,1,3483,3483,1671327096,2022-12-18 03:15:50.050337,,
570,6,25,active,1,0,0,0,False,1,1,3490,3490,1671327667,2022-12-18 03:15:50.050337,,
571,14,9,active,1,1,4,0,False,1,1,3491,3491,1671331429,2022-12-18 03:15:50.050337,,
572,10,16,active,1,1,2,0,False,1,1,3492,3492,1671331613,2022-12-18 03:15:50.050337,,
573,9,22,active,1,0,3,0,False,1,1,3493,3493,1671331502,2022-12-18 03:15:50.050337,,
574,12,12,active,1,1,2,0,False,1,1,3494,3494,1671330171,2022-12-18 03:15:50.050337,,
575,17,9,active,1,0,2,0,False,1,1,3495,3495,1671333316,2022-12-18 03:15:50.050337,,
576,9,13,active,1,2,7,0,False,1,1,3496,3496,1671333120,2022-12-18 03:15:50.050337,,
577,3,20,active,1,0,0,0,False,1,1,3497,3497,1671331831,2022-12-18 03:15:50.050337,,
578,14,6,active,1,1,2,0,False,1,1,3498,3498,1671324858,2022-12-18 03:15:50.050337,,
579,7,18,active,1,0,2,0,False,1,1,3499,3499,1671332672,2022-12-18 03:15:50.050337,,
580,10,21,active,1,0,3,0,False,1,1,3500,3500,1671331442,2022-12-18 03:15:50.050337,,
581,7,20,active,1,0,3,0,False,1,1,3501,3501,1671332599,2022-12-18 03:15:50.050337,,
582,27,1,active,1,1,6,0,False,1,1,3502,3502,1671331467,2022-12-18 03:15:50.050337,,
583,10,20,active,1,0,2,0,False,1,1,3503,3503,1671329721,2022-12-18 03:15:50.050337,,
584,9,15,active,1,1,0,0,False,1,1,3504,3504,1671329971,2022-12-18 03:15:50.050337,,
585,16,14,active,1,2,3,0,False,1,1,3505,3505,1671327457,2022-12-18 03:15:50.050337,,
586,6,20,active,1,0,4,0,False,1,1,3506,3506,1671330759,2022-12-18 03:15:50.050337,,
587,20,15,active,1,0,4,0,False,1,1,3507,3507,1671332911,2022-12-18 03:15:50.050337,,
588,4,27,active,1,0,1,0,False,1,1,3508,3508,1671333294,2022-12-18 03:15:50.050337,,
589,10,19,active,1,2,1,0,False,1,1,3509,3509,1671333267,2022-12-18 03:15:50.050337,,
590,5,25,active,1,0,0,0,False,1,1,3510,3510,1671333088,2022-12-18 03:15:50.050337,,
591,8,13,active,1,0,1,0,False,1,1,3511,3511,1671328891,2022-12-18 03:15:50.050337,,
592,4,29,active,1,0,3,0,False,1,1,3513,3513,1671331238,2022-12-18 03:15:50.050337,,
593,4,28,active,1,0,2,0,False,1,1,3514,3514,1671333392,2022-12-18 03:15:50.050337,,
594,1,18,active,1,0,0,0,False,1,1,3515,3515,1671323897,2022-12-18 03:15:50.050337,,
595,5,26,active,1,0,0,0,False,1,1,3516,3516,1671322962,2022-12-18 03:15:50.050337,,
596,6,28,active,1,1,0,0,False,1,1,3517,3517,1671329402,2022-12-18 03:15:50.050337,,
597,15,18,active,1,0,3,0,False,1,1,3518,3518,1671327032,2022-12-18 03:15:50.050337,,
598,5,22,active,1,0,0,0,False,1,1,3520,3520,1671332891,2022-12-18 03:15:50.050337,,
599,18,15,active,1,3,2,0,False,1,1,3521,3521,1671333014,2022-12-18 03:15:50.050337,,
600,6,13,active,1,0,1,0,False,1,1,3522,3522,1671328606,2022-12-18 03:15:50.050337,,
601,12,33,active,1,0,6,0,False,1,1,3523,3523,1671332728,2022-12-18 03:15:50.050337,,
602,3,20,active,1,0,2,0,False,1,1,3524,3524,1671331295,2022-12-18 03:15:50.050337,,
603,2,18,active,1,1,2,0,False,1,1,3525,3525,1671331167,2022-12-18 03:15:50.050337,,
604,9,17,active,1,0,1,0,False,1,1,3526,3526,1671332051,2022-12-18 03:15:50.050337,,
605,8,11,active,1,2,3,0,False,1,1,3528,3528,1671330828,2022-12-18 03:15:50.050337,,
606,14,11,active,1,0,4,0,False,1,1,3529,3529,1671332042,2022-12-18 03:15:50.050337,,
607,5,13,active,1,1,0,0,False,1,1,3530,3530,1671324017,2022-12-18 03:15:50.050337,,
608,7,19,active,1,0,2,0,False,1,1,3531,3531,1671331285,2022-12-18 03:15:50.050337,,
609,3,24,active,1,0,0,0,False,1,1,3532,3532,1671319092,2022-12-18 03:15:50.050337,,
610,1,31,active,1,1,1,0,False,1,1,3533,3533,1671332988,2022-12-18 03:15:50.050337,,
611,1,35,active,1,3,1,0,False,1,1,3534,3534,1671333037,2022-12-18 03:15:50.050337,,
612,16,8,active,1,1,5,0,False,1,1,3535,3535,1671328776,2022-12-18 03:15:50.050337,,
613,0,41,active,1,1,0,0,False,1,1,3536,3536,1671333310,2022-12-18 03:15:50.050337,,
614,5,23,active,1,1,0,0,False,1,1,3537,3537,1671328598,2022-12-18 03:15:50.050337,,
615,0,44,active,1,1,0,0,False,1,1,3538,3538,1671332740,2022-12-18 03:15:50.050337,,
616,0,31,active,1,1,0,11,False,1,1,3539,3539,1671332820,2022-12-18 03:15:50.050337,,
617,14,20,active,1,1,0,0,False,1,1,3540,3540,1671331192,2022-12-18 03:15:50.050337,,
618,22,14,active,1,3,0,0,False,1,1,3541,3541,1671319097,2022-12-18 03:15:50.050337,,
619,1,27,active,1,0,0,0,False,1,1,3542,3542,1671333238,2022-12-18 03:15:50.050337,,
620,3,31,active,1,1,0,0,False,1,1,3543,3543,1671323661,2022-12-18 03:15:50.050337,,
621,3,24,active,1,0,1,0,False,1,1,3544,3544,1671332570,2022-12-18 03:15:50.050337,,
622,0,0,out_of_service,0,0,0,0,False,0,0,3545,3545,86400,2022-12-18 03:15:50.050337,,
623,2,16,active,1,1,1,0,False,1,1,3546,3546,1671327312,2022-12-18 03:15:50.050337,,
624,5,36,active,1,0,0,0,False,1,1,3547,3547,1671332717,2022-12-18 03:15:50.050337,,
625,4,19,active,1,2,4,0,False,1,1,3549,3549,1671332493,2022-12-18 03:15:50.050337,,
626,20,1,active,1,0,10,0,False,1,1,3551,3551,1671332734,2022-12-18 03:15:50.050337,,
627,3,35,active,1,1,1,0,False,1,1,3552,3552,1671332117,2022-12-18 03:15:50.050337,,
628,6,31,active,1,0,4,0,False,1,1,3553,3553,1671333182,2022-12-18 03:15:50.050337,,
629,10,14,active,1,2,0,0,False,1,1,3555,3555,1671331438,2022-12-18 03:15:50.050337,,
