,num_docks_disabled,is_installed,last_reported,legacy_id,num_ebikes_available,num_docks_available,station_id,is_renting,eightd_has_available_keys,num_bikes_available,is_returning,num_bikes_disabled,last_update,num_scooters_available,num_scooters_unavailable
2394,0,1,1692239790,4459,0,1,59b747c1-fbfb-4a3d-9394-8d06834d7c98,1,False,20,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2395,0,1,1692239790,4508,0,9,62f8f806-bd04-4282-9c5d-ad4293644e3c,1,False,9,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2396,0,1,1692239790,3284,9,14,66dde103-0aca-11e7-82f6-3863bb44ef7c,1,False,19,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2397,1,1,1692239791,3779,5,2,c4e9905f-457b-4be0-a878-2aa53fa0b09b,1,False,20,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2398,0,1,1692239790,4451,2,0,8d650b03-920d-4d44-a48f-8d9a1a0ba264,1,False,20,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2399,0,1,1692239790,4141,1,1,8a89684b-40a5-49fe-b75d-fdf32ffa8102,1,False,15,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2400,0,1,1692239793,4252,4,7,83a5d761-57d0-4cd6-aa2b-7eb350120d99,1,False,12,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2401,0,1,1692239852,4940,2,3,d470e82e-d109-4e2e-b66a-f5e944cbfe97,1,False,18,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2402,1,1,1692239852,4578,1,17,c3062f44-c5b9-4650-a4ec-cc66cbf5b944,1,False,1,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2403,0,1,1692239853,4092,0,2,1bb1af93-b433-4da7-8054-009c85f7755a,1,False,17,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2404,0,1,1692239853,466,10,8,66dc2995-0aca-11e7-82f6-3863bb44ef7c,1,False,30,1,12,2023-08-17 02:30:19.508693,0.0,0.0
2405,1,1,1692239853,432,2,1,66dc10d1-0aca-11e7-82f6-3863bb44ef7c,1,False,40,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2406,0,1,1692239853,3522,3,10,0630217a-3913-47d9-9540-cf85688296a5,1,False,8,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2407,2,1,1692239853,262,3,1,66db4549-0aca-11e7-82f6-3863bb44ef7c,1,False,17,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2408,3,1,1692239849,3159,2,5,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,1,False,6,1,13,2023-08-17 02:30:19.508693,0.0,0.0
2409,0,1,1692239850,473,1,5,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,1,False,52,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2410,0,1,1692239850,4319,1,17,499e10ad-c008-461e-8cf7-20757218a9cc,1,False,6,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2411,0,1,1692239850,398,0,21,66dbef15-0aca-11e7-82f6-3863bb44ef7c,1,False,6,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2412,0,1,1692239851,3957,0,8,98ebf9c6-1d94-4e21-9007-c623875fdb5e,1,False,10,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2413,0,1,1692239851,4461,1,3,53ef19c6-eaa7-47f7-807e-f51b574b1be0,1,False,13,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2414,0,1,1692239851,3117,1,1,66dd217d-0aca-11e7-82f6-3863bb44ef7c,1,False,25,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2415,0,1,1692239851,3543,1,14,d80c274e-d17d-4a00-9b76-274c9fe4d0e1,1,False,17,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2416,1,1,1692239852,4047,2,11,26217b73-7bb5-46e6-8094-1db05becd617,1,False,13,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2417,2,1,1692239852,252,1,1,66db41bf-0aca-11e7-82f6-3863bb44ef7c,1,False,26,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2418,0,1,1692239852,3507,0,22,66880044-5411-4143-af39-eaa0a0fd0528,1,False,10,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2419,4,1,1692239854,3549,6,1,1d32e684-602b-46b6-8c96-ab47b57a03f3,1,False,17,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2420,0,1,1692239854,4001,6,5,b0bac4ef-bb57-4598-a433-75c281170d5b,1,False,19,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2421,0,1,1692239854,3435,0,1,66de85d2-0aca-11e7-82f6-3863bb44ef7c,1,False,39,1,5,2023-08-17 02:30:19.508693,0.0,0.0
2422,2,1,1692239854,3891,2,10,b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e,1,False,5,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2423,1,1,1692239855,350,2,0,66dbc420-0aca-11e7-82f6-3863bb44ef7c,1,False,62,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2424,0,1,1692239856,4471,0,17,d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,1,False,3,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2425,0,1,1692239856,4941,0,20,af72ab76-c6cb-4994-af96-51fa8846ecdc,1,False,0,1,0,2023-08-17 02:30:19.508693,,
2426,0,1,1692239856,3127,0,7,66dd26f9-0aca-11e7-82f6-3863bb44ef7c,1,False,22,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2427,0,1,1692239845,4736,0,38,96e72113-3681-4d19-88bb-032e76720093,1,False,16,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2428,0,1,1692239856,4382,0,1,29a41b09-698f-43e2-82ff-f94f73e74841,1,False,17,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2429,0,1,1692239856,3944,5,20,44fa161f-eb62-459b-b53e-da83788cfa2a,1,False,5,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2430,0,1,1692239851,4098,5,10,b96507c5-7c90-499d-9c45-58f25d6f636a,1,False,5,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2431,0,1,1692239853,4279,3,27,0138452a-b9f4-4aee-80b0-7fae9a122ffe,1,False,7,1,7,2023-08-17 02:30:19.508693,0.0,0.0
2432,0,1,1692239850,260,0,22,66db447a-0aca-11e7-82f6-3863bb44ef7c,1,False,20,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2433,0,1,1692239851,3370,4,5,66de2274-0aca-11e7-82f6-3863bb44ef7c,1,False,14,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2434,0,1,1692239854,4166,1,3,6e5a8cab-cf1a-4584-8133-01835b56ad71,1,False,22,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2435,0,1,1692239854,3340,1,0,66de11bc-0aca-11e7-82f6-3863bb44ef7c,1,False,21,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2436,2,1,1692239854,3890,1,16,ad57266c-34da-43da-8b48-2ba856002fbf,1,False,9,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2437,0,1,1692239855,3524,1,15,3e1bdcec-e762-4e83-b447-007f05923cce,1,False,7,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2438,0,1,1692239855,4956,0,21,4568f854-1268-45cf-bac8-82286ef40ae6,1,False,0,1,0,2023-08-17 02:30:19.508693,,
2439,0,1,1692239855,3709,1,64,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,1,False,4,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2440,0,1,1692239855,4689,0,31,7dda8844-60ba-4449-b05c-54c1d14ab5fb,1,False,32,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2441,0,1,1692239856,3978,3,10,493850bd-125b-49f5-932b-bf999504fb06,1,False,3,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2442,2,1,1692239857,4675,0,78,c638ec67-9ac0-416f-944f-619926144931,1,False,1,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2443,2,1,1692239857,4682,0,52,cb05443c-e68e-48f7-8d17-35353fa19d4d,1,False,0,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2444,0,1,1692239857,4184,1,22,82c85f05-4722-48ae-9f64-0522012eb3c8,1,False,1,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2445,0,1,1692239857,3731,0,64,0b009276-767c-47ee-a4d2-7633d4f95d95,1,False,0,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2446,1,1,1692239858,3959,1,15,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,1,False,8,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2447,1,1,1692239857,3178,25,16,66dd5407-0aca-11e7-82f6-3863bb44ef7c,1,False,56,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2448,0,1,1692239858,1835618878584115330,1,4,1835618878584115330,1,False,19,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2449,4,1,1692239858,511,2,3,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,1,False,33,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2450,0,1,1692239858,1815968237323833702,0,3,1815968237323833702,1,False,17,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2451,0,1,1692239858,388,0,30,66dbe96d-0aca-11e7-82f6-3863bb44ef7c,1,False,12,1,9,2023-08-17 02:30:19.508693,0.0,0.0
2452,0,1,1692239858,3856,3,11,457ea5d7-d643-4028-87db-46dee0b81555,1,False,12,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2453,0,1,1692239858,4267,0,16,901ad0c4-383e-490a-8b54-0656ce2358d6,1,False,2,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2454,0,1,1692239858,526,0,51,66dc840f-0aca-11e7-82f6-3863bb44ef7c,1,False,0,1,7,2023-08-17 02:30:19.508693,0.0,0.0
2455,0,0,86400,1835247745828931742,0,0,1835247745828931742,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2456,0,0,86400,1815967051912860522,0,0,1815967051912860522,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2457,0,0,86400,1815967545834099208,0,0,1815967545834099208,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2458,0,0,86400,1815967674683118258,0,0,1815967674683118258,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2459,0,0,86400,1814901186760276794,0,0,1814901186760276794,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2460,0,0,86400,1828965555751965330,0,0,1828965555751965330,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2461,0,0,86400,1835249317786962140,0,0,1835249317786962140,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2462,0,0,86400,1828969726487003714,0,0,1828969726487003714,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2463,0,0,86400,1828969215385895856,0,0,1828969215385895856,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2464,0,0,86400,1828967346753327602,0,0,1828967346753327602,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2465,0,0,86400,1838685618105506490,0,0,1838685618105506490,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2466,0,0,86400,1838071090619298218,0,0,1838071090619298218,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2467,0,0,86400,1838070626762830158,0,0,1838070626762830158,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2468,0,0,86400,1835247469495105628,0,0,1835247469495105628,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2469,0,0,86400,4771,0,0,d67375ea-3f93-4996-b0dc-f542341f2e6a,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2470,1,1,1692239740,4577,1,16,8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,1,False,4,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2471,1,1,1692239740,4167,2,13,db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac,1,False,2,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2472,0,1,1692239738,4387,0,1,3013d5ac-f7bb-4e98-a49a-b9f7b76a3b50,1,False,33,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2473,0,1,1692239738,4937,3,6,b930dd82-92d0-4d86-b896-7d8b827c2d5f,1,False,11,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2474,1,1,1692239739,4009,2,26,ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,1,False,5,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2475,0,1,1692239740,4109,4,1,6a52ceae-3b97-487a-9438-de844bfbf1c2,1,False,16,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2476,0,1,1692239742,4275,5,4,a70b26b7-fbad-4787-bf15-29f7b13a19ab,1,False,17,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2477,1,1,1692239746,319,0,36,66db79a3-0aca-11e7-82f6-3863bb44ef7c,1,False,4,1,8,2023-08-17 02:30:19.508693,0.0,0.0
2478,1,1,1692239747,245,2,0,66db3f62-0aca-11e7-82f6-3863bb44ef7c,1,False,54,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2479,0,1,1692239747,4979,0,12,46dca5c6-7bd3-4a4f-aa1e-33aa66652294,1,False,13,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2480,0,1,1692239741,4004,0,1,bc512527-7863-48d5-aea8-3de470abc1ee,1,False,16,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2481,1,1,1692239746,3942,4,0,a1112e04-bc50-4782-b3d6-bb5902c0e8db,1,False,16,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2482,0,1,1692239749,4087,4,15,7380e377-936d-47d7-8abe-0f666d47465e,1,False,4,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2483,0,1,1692239748,4462,10,1,e1a3f2f9-618f-4727-b2d6-676e02aadf17,1,False,22,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2484,0,1,1692239748,3841,1,20,77463580-6421-403d-b170-f2660c216175,1,False,4,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2485,0,1,1692239744,418,1,7,66dc0bbd-0aca-11e7-82f6-3863bb44ef7c,1,False,25,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2486,0,1,1692239744,4911,2,17,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,1,False,7,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2487,1,1,1692239750,4212,1,15,fea72f55-d296-47af-9446-149688dcccbd,1,False,1,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2488,0,1,1692239751,4952,5,15,68827e5f-ed28-45de-99bf-66093a8c504f,1,False,6,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2489,0,1,1692239751,3389,3,0,66de44ba-0aca-11e7-82f6-3863bb44ef7c,1,False,37,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2490,14,1,1692239753,4506,0,6,a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,1,False,0,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2491,0,1,1692239754,4859,0,14,1202a491-9f76-4609-9b5c-eb7723ab5b45,1,False,4,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2492,0,1,1692239752,3609,1,2,4d4a3e7b-1005-4bfd-8680-340a20cacbee,1,False,17,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2493,0,1,1692239752,4417,6,1,f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,1,False,23,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2494,2,1,1692239752,3898,0,34,199ea9dd-8f7e-4e05-a730-55edaacd8787,1,False,13,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2495,0,1,1692239751,4322,1,13,bd70035d-4151-42b2-91f6-7bb3333e5253,1,False,5,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2496,0,1,1692239752,2009,7,1,66dc9143-0aca-11e7-82f6-3863bb44ef7c,1,False,34,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2497,2,1,1692239760,4810,0,16,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,1,False,2,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2498,0,1,1692239755,2008,0,0,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,1,False,30,1,5,2023-08-17 02:30:19.508693,0.0,0.0
2499,1,1,1692239755,524,1,60,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,1,False,1,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2500,0,1,1692239756,4839,1,17,9a37d8a1-990b-484c-9603-262dbd1165cc,1,False,2,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2501,0,1,1692239757,484,0,65,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,1,False,0,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2502,0,1,1692239757,4314,4,5,398aa734-3893-4dba-a704-57ae8632c4f9,1,False,15,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2503,0,1,1692239761,295,0,0,66db6889-0aca-11e7-82f6-3863bb44ef7c,1,False,30,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2504,0,1,1692239758,1786375597504305174,0,14,1786375597504305174,1,False,29,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2505,0,1,1692239758,3895,1,17,87091002-cc25-452a-b5d9-f8d0c3fce422,1,False,7,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2506,0,1,1692239758,146,2,11,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,1,False,39,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2507,0,1,1692239758,4227,3,15,426862de-f8f2-4967-ba41-76680a4b460c,1,False,3,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2508,0,1,1692239761,304,0,20,66db6da2-0aca-11e7-82f6-3863bb44ef7c,1,False,26,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2509,0,1,1692239761,4760,0,7,d837d1b0-8f80-4f6c-ae45-5dd0deec6977,1,False,16,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2510,0,1,1692239761,4259,0,21,06f0d251-e1e3-435c-8c5f-9b991a14ca4a,1,False,4,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2511,2,1,1692239761,4785,3,16,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,1,False,12,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2512,0,1,1692239762,4739,6,3,2e5cde21-f0a2-4396-899e-6df275e99212,1,False,17,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2513,1,1,1692239765,4437,3,11,d8e02e7b-632b-4fbe-95b9-80efa47473e3,1,False,5,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2514,0,1,1692239765,4091,1,1,f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,1,False,15,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2515,0,1,1692239762,228,0,72,66db3997-0aca-11e7-82f6-3863bb44ef7c,1,False,2,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2516,1,1,1692239762,3668,1,1,7a771842-c090-4da1-8c13-72b7f4f50a87,1,False,32,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2517,0,1,1692239763,3506,4,9,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,1,False,19,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2518,1,1,1692239763,508,1,10,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,1,False,12,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2519,0,1,1692239763,3941,2,5,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,1,False,11,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2520,1,1,1692239764,3734,2,22,2bf9addc-038b-48fe-8794-dde085c5e5dc,1,False,16,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2521,0,1,1692239766,4277,1,13,e10a6e12-d98c-4625-940a-9f83d9b2f6c4,1,False,7,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2522,0,1,1692239761,4274,4,12,52e81f02-b1f9-45d6-9e5c-e15277de1268,1,False,10,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2523,1,1,1692239761,3255,0,48,66ddbd20-0aca-11e7-82f6-3863bb44ef7c,1,False,42,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2524,0,1,1692239767,4933,4,14,03872f6b-a522-4c41-a4f2-5d0c41779e7b,1,False,5,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2525,0,1,1692239767,4564,3,13,f7e7f14f-7c39-488e-849b-92c41059eb07,1,False,3,1,5,2023-08-17 02:30:19.508693,0.0,0.0
2526,0,1,1692239767,4892,4,17,753591ba-36f7-4ded-ab7d-40df9994a05f,1,False,8,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2527,0,1,1692239768,4352,8,2,989fdf95-cfb9-475c-ba0c-3152fd3a16e0,1,False,18,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2528,0,1,1692239768,3771,1,3,b03adb87-2bd9-43a5-a822-7d06a9ee2d81,1,False,26,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2529,0,1,1692239769,3835,2,19,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,1,False,3,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2530,0,1,1692239769,4784,2,18,a82cc641-0926-4a63-b488-7060ab7dcd74,1,False,14,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2531,1,1,1692239770,1786696564295760054,4,2,1786696564295760054,1,False,22,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2532,0,1,1692239770,4874,0,14,956de8aa-9e06-4efb-8eb0-35fe9b274a48,1,False,4,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2533,0,1,1692239770,3608,0,2,40eaa69a-d3ab-48fc-b395-b5bdc6a1aa85,1,False,16,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2534,0,1,1692239770,4343,1,6,8d2eff37-be09-4b46-a95d-abff89e16d56,1,False,14,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2535,0,1,1692239771,3453,13,2,66dea52b-0aca-11e7-82f6-3863bb44ef7c,1,False,16,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2536,1,1,1692239773,3331,17,23,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,1,False,27,1,6,2023-08-17 02:30:19.508693,0.0,0.0
2537,0,1,1692239773,4356,1,0,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,1,False,20,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2538,0,1,1692239774,2006,0,65,66dc9068-0aca-11e7-82f6-3863bb44ef7c,1,False,0,1,7,2023-08-17 02:30:19.508693,0.0,0.0
2539,0,1,1692239774,5014,6,12,81640d04-c36a-4fb1-98b0-85be10be516c,1,False,8,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2540,1,1,1692239774,4075,15,12,50575cba-95ac-4134-9da1-3eec8253afc4,1,False,19,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2541,5,1,1692239772,3163,0,26,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,1,False,4,1,8,2023-08-17 02:30:19.508693,0.0,0.0
2542,0,1,1692239772,4423,7,10,380394f7-64fa-4a65-a4d1-7bcaddd41fab,1,False,11,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2543,0,1,1692239775,4813,0,18,77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,1,False,6,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2544,0,1,1692239775,4554,0,2,1a083890-e22b-4f81-8d98-567784034916,1,False,21,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2545,0,1,1692239775,3337,0,1,66de103b-0aca-11e7-82f6-3863bb44ef7c,1,False,20,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2546,0,1,1692239783,3960,6,13,c8060816-b4aa-4fd9-bc66-af28bf61dc87,1,False,6,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2547,0,0,1686920581,4661,0,0,d2024260-cc58-451b-9417-3a695f8a1b34,0,False,0,0,0,2023-08-17 02:30:19.508693,,
2548,0,1,1692239784,3102,1,7,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,1,False,19,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2549,0,1,1692239781,4182,0,10,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,1,False,9,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2550,0,1,1692239779,1786697166576476490,0,9,1786697166576476490,1,False,35,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2551,0,1,1692239779,4115,0,14,3db2fa34-0b56-4644-9ae9-bbee1583e717,1,False,8,1,3,2023-08-17 02:30:19.508693,0.0,0.0
2552,0,1,1692239779,3085,0,9,66dcf640-0aca-11e7-82f6-3863bb44ef7c,1,False,15,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2553,0,1,1692239779,4898,2,15,64de0666-b9ab-404e-a16b-03e449bb5b4d,1,False,3,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2554,0,1,1692239776,3879,5,9,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,1,False,13,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2555,0,1,1692239776,4465,14,0,8456b63c-37c6-49a6-8c02-bb6dcfc35041,1,False,21,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2556,0,1,1692239776,1819720453019329398,0,0,1819720453019329398,1,False,22,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2557,0,1,1692239777,4611,3,0,5f2766b0-362e-49e5-ab09-05e2c4b6f626,1,False,18,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2558,0,1,1692239777,3290,3,3,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,1,False,27,1,5,2023-08-17 02:30:19.508693,0.0,0.0
2559,0,1,1692239777,4331,0,16,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,1,False,11,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2560,0,1,1692239781,4886,4,23,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,1,False,4,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2561,0,1,1692239781,4897,5,14,85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,1,False,5,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2562,0,1,1692239781,3128,1,16,66dd2786-0aca-11e7-82f6-3863bb44ef7c,1,False,11,1,0,2023-08-17 02:30:19.508693,0.0,0.0
2563,0,1,1692239778,4486,0,9,9e014047-d675-418b-a03c-84d974a25134,1,False,14,1,7,2023-08-17 02:30:19.508693,0.0,0.0
2564,0,1,1692239778,5009,0,6,868586b3-ddc7-4b4b-9bed-a1e487033aaa,1,False,39,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2565,0,1,1692239778,3541,0,2,7f8cb36a-2bf4-4d57-afbd-331310f25355,1,False,30,1,4,2023-08-17 02:30:19.508693,0.0,0.0
2566,0,1,1692239782,3286,3,25,66dde208-0aca-11e7-82f6-3863bb44ef7c,1,False,12,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2567,0,1,1692239784,3305,5,34,66ddea2a-0aca-11e7-82f6-3863bb44ef7c,1,False,36,1,2,2023-08-17 02:30:19.508693,0.0,0.0
2568,0,1,1692239789,3828,1,15,5f968a1b-ee60-43a0-ad25-05211e09e436,1,False,6,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2569,0,1,1692239789,3758,5,12,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,1,False,6,1,1,2023-08-17 02:30:19.508693,0.0,0.0
2570,0,1,1692239790,4547,0,22,22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,1,False,0,1,1,2023-08-17 02:30:19.508693,0.0,0.0
