,legacy_id,station_id,num_bikes_disabled,eightd_has_available_keys,last_reported,is_installed,is_returning,is_renting,num_ebikes_available,num_bikes_available,num_docks_disabled,num_docks_available,station_status,last_update
1777,4988,4988,1,False,1670904191,1,1,1,2,20,0,1,active,2022-12-13 04:15:13.780762
1778,4989,4989,0,False,1670902708,1,1,1,1,2,0,20,active,2022-12-13 04:15:13.780762
1779,4990,4990,1,False,1670904793,1,1,1,8,10,0,22,active,2022-12-13 04:15:13.780762
1780,4992,4992,0,False,1670905120,1,1,1,1,16,0,5,active,2022-12-13 04:15:13.780762
1781,4993,4993,0,False,1670903123,1,1,1,0,23,0,4,active,2022-12-13 04:15:13.780762
1782,4994,4994,0,False,1670903595,1,1,1,0,2,0,19,active,2022-12-13 04:15:13.780762
1783,4995,4995,0,False,1670838840,1,1,1,0,0,0,21,active,2022-12-13 04:15:13.780762
1784,4996,4996,0,False,1670904969,1,1,1,2,9,0,12,active,2022-12-13 04:15:13.780762
1785,4997,4997,0,False,86400,0,0,0,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
1786,4998,4998,4,False,1670903772,1,0,0,9,12,0,3,active,2022-12-13 04:15:13.780762
1787,5000,5000,1,False,1670904692,1,1,1,4,6,0,19,active,2022-12-13 04:15:13.780762
1788,5001,5001,0,False,1670900595,1,1,1,1,9,0,15,active,2022-12-13 04:15:13.780762
1789,5002,5002,1,False,1670892949,1,1,1,0,17,0,1,active,2022-12-13 04:15:13.780762
1790,5003,5003,2,False,1670901393,1,1,1,0,38,0,5,active,2022-12-13 04:15:13.780762
1791,5004,5004,0,False,86400,0,0,0,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
1792,5005,5005,1,False,1670905160,1,1,1,1,1,0,18,active,2022-12-13 04:15:13.780762
1793,5006,5006,0,False,86400,0,0,0,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
1794,5008,5008,1,False,1670904311,1,1,1,0,2,0,16,active,2022-12-13 04:15:13.780762
1795,5010,5010,0,False,1670903997,1,1,1,1,2,0,45,active,2022-12-13 04:15:13.780762
1796,5012,5012,0,False,86400,0,0,0,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
1797,5014,5014,0,False,86400,0,0,0,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
1798,5022,5022,0,False,86400,0,1,1,0,0,0,0,out_of_service,2022-12-13 04:15:13.780762
0,0,1,72,3,1,0,1,False,active,1,52,1670904498,72,2022-12-13 04:30:56.709301
1,4,1,79,23,1,0,1,False,active,1,6,1670897685,79,2022-12-13 04:30:56.709301
2,4,1,82,22,1,0,1,False,active,5,1,1670906334,82,2022-12-13 04:30:56.709301
3,0,1,83,47,1,0,1,False,active,0,10,1670904158,83,2022-12-13 04:30:56.709301
4,2,1,116,51,1,0,1,False,active,0,21,1670904798,116,2022-12-13 04:30:56.709301
5,0,1,119,43,1,0,1,False,active,2,10,1670905912,119,2022-12-13 04:30:56.709301
6,0,1,120,11,1,0,1,False,active,9,8,1670905451,120,2022-12-13 04:30:56.709301
7,1,1,127,30,1,0,1,False,active,6,0,1670901504,127,2022-12-13 04:30:56.709301
8,3,1,128,52,1,0,1,False,active,1,1,1670902110,128,2022-12-13 04:30:56.709301
9,1,1,143,25,1,0,1,False,active,2,24,1670902169,143,2022-12-13 04:30:56.709301
10,1,1,144,39,1,0,1,False,active,1,18,1670901930,144,2022-12-13 04:30:56.709301
11,5,1,146,42,1,0,1,False,active,0,7,1670906419,146,2022-12-13 04:30:56.709301
12,3,1,150,24,1,0,1,False,active,6,27,1670906039,150,2022-12-13 04:30:56.709301
13,4,1,151,17,1,0,1,False,active,0,12,1670904649,151,2022-12-13 04:30:56.709301
14,1,1,152,29,1,0,1,False,active,0,19,1670903596,152,2022-12-13 04:30:56.709301
15,0,1,153,6,1,0,1,False,active,0,57,1670903650,153,2022-12-13 04:30:56.709301
16,2,1,157,17,1,0,1,False,active,1,3,1670906426,157,2022-12-13 04:30:56.709301
17,1,1,161,24,1,0,1,False,active,0,8,1670905841,161,2022-12-13 04:30:56.709301
18,2,1,164,26,1,0,1,False,active,1,48,1670903959,164,2022-12-13 04:30:56.709301
19,2,1,168,31,1,0,1,False,active,1,35,1670905356,168,2022-12-13 04:30:56.709301
20,4,1,174,10,1,0,1,False,active,4,20,1670906342,174,2022-12-13 04:30:56.709301
21,1,1,195,16,1,0,1,False,active,1,28,1670903769,195,2022-12-13 04:30:56.709301
22,3,1,212,33,1,0,1,False,active,3,23,1670904705,212,2022-12-13 04:30:56.709301
23,0,1,216,13,1,0,1,False,active,7,23,1670905639,216,2022-12-13 04:30:56.709301
24,2,1,217,35,1,0,1,False,active,0,2,1670902067,217,2022-12-13 04:30:56.709301
25,4,1,223,40,1,0,1,False,active,7,2,1670905578,223,2022-12-13 04:30:56.709301
26,0,1,224,17,1,0,1,False,active,6,16,1670904884,224,2022-12-13 04:30:56.709301
27,0,1,228,36,1,0,1,False,active,1,41,1670903903,228,2022-12-13 04:30:56.709301
28,0,1,229,16,1,0,1,False,active,8,6,1670904969,229,2022-12-13 04:30:56.709301
29,1,1,232,36,1,0,1,False,active,1,15,1670904355,232,2022-12-13 04:30:56.709301
30,1,1,236,61,1,0,1,False,active,12,9,1670905279,236,2022-12-13 04:30:56.709301
31,0,1,238,30,1,0,1,False,active,3,1,1670902824,238,2022-12-13 04:30:56.709301
32,2,1,239,35,1,0,1,False,active,0,25,1670904483,239,2022-12-13 04:30:56.709301
33,1,1,241,3,1,0,1,False,active,1,19,1670903419,241,2022-12-13 04:30:56.709301
34,2,1,242,23,1,0,1,False,active,1,21,1670906364,242,2022-12-13 04:30:56.709301
35,0,1,244,7,1,6,1,False,active,4,38,1670905542,244,2022-12-13 04:30:56.709301
36,3,1,245,27,1,0,1,False,active,1,25,1670906413,245,2022-12-13 04:30:56.709301
37,2,1,247,75,1,0,1,False,active,23,0,1670900687,247,2022-12-13 04:30:56.709301
38,1,1,248,83,1,0,1,False,active,7,3,1670905943,248,2022-12-13 04:30:56.709301
39,1,1,249,20,1,0,1,False,active,2,6,1670904886,249,2022-12-13 04:30:56.709301
40,1,1,250,14,1,0,1,False,active,0,25,1670904403,250,2022-12-13 04:30:56.709301
41,2,1,251,23,1,0,1,False,active,1,0,1670905980,251,2022-12-13 04:30:56.709301
42,3,1,252,28,1,0,1,False,active,3,2,1670906257,252,2022-12-13 04:30:56.709301
43,3,1,254,41,1,0,1,False,active,2,1,1670906121,254,2022-12-13 04:30:56.709301
44,2,1,257,75,1,0,1,False,active,1,1,1670905618,257,2022-12-13 04:30:56.709301
45,0,1,258,9,1,0,1,False,active,8,14,1670905066,258,2022-12-13 04:30:56.709301
46,0,1,259,47,1,0,1,False,active,2,7,1670906404,259,2022-12-13 04:30:56.709301
47,0,1,260,30,1,0,1,False,active,2,19,1670903434,260,2022-12-13 04:30:56.709301
48,0,1,261,32,1,0,1,False,active,2,8,1670904404,261,2022-12-13 04:30:56.709301
49,1,1,262,3,1,0,1,False,active,1,20,1670905433,262,2022-12-13 04:30:56.709301
50,1,1,264,26,1,0,1,False,active,2,1,1670906475,264,2022-12-13 04:30:56.709301
51,3,1,265,34,1,0,1,False,active,13,8,1670906058,265,2022-12-13 04:30:56.709301
52,1,1,266,22,1,0,1,False,active,8,7,1670904244,266,2022-12-13 04:30:56.709301
53,4,1,267,51,1,0,1,False,active,5,21,1670906213,267,2022-12-13 04:30:56.709301
54,0,1,268,15,1,0,1,False,active,0,11,1670906106,268,2022-12-13 04:30:56.709301
55,0,1,270,19,1,0,1,False,active,10,7,1670905882,270,2022-12-13 04:30:56.709301
56,2,1,275,4,1,0,1,False,active,2,13,1670906422,275,2022-12-13 04:30:56.709301
57,0,1,278,9,1,0,1,False,active,1,10,1670902755,278,2022-12-13 04:30:56.709301
58,0,1,281,49,1,0,1,False,active,5,43,1670906144,281,2022-12-13 04:30:56.709301
59,0,1,284,43,1,0,1,False,active,2,8,1670904392,284,2022-12-13 04:30:56.709301
60,1,1,285,71,1,0,1,False,active,3,23,1670906228,285,2022-12-13 04:30:56.709301
61,1,1,289,7,1,0,1,False,active,2,11,1670905787,289,2022-12-13 04:30:56.709301
62,3,1,291,17,1,0,1,False,active,3,0,1670903203,291,2022-12-13 04:30:56.709301
63,3,1,293,74,1,0,1,False,active,0,14,1670906147,293,2022-12-13 04:30:56.709301
64,2,1,294,38,1,0,1,False,active,6,24,1670906293,294,2022-12-13 04:30:56.709301
65,0,1,295,30,1,0,1,False,active,4,3,1670906379,295,2022-12-13 04:30:56.709301
66,4,1,297,65,1,0,1,False,active,3,8,1670906413,297,2022-12-13 04:30:56.709301
67,2,1,298,19,1,0,1,False,active,0,14,1670902666,298,2022-12-13 04:30:56.709301
68,4,1,301,33,1,0,1,False,active,8,20,1670906434,301,2022-12-13 04:30:56.709301
69,1,1,302,26,1,0,1,False,active,11,28,1670905533,302,2022-12-13 04:30:56.709301
70,4,1,303,46,1,0,1,False,active,8,17,1670905607,303,2022-12-13 04:30:56.709301
71,1,1,304,17,1,0,1,False,active,1,30,1670906477,304,2022-12-13 04:30:56.709301
72,0,0,305,0,0,0,0,False,out_of_service,0,0,86400,305,2022-12-13 04:30:56.709301
73,0,1,307,24,1,0,1,False,active,6,5,1670904852,307,2022-12-13 04:30:56.709301
74,0,1,308,47,1,0,1,False,active,2,1,1670902861,308,2022-12-13 04:30:56.709301
75,3,1,311,45,1,0,1,False,active,2,10,1670905467,311,2022-12-13 04:30:56.709301
76,3,1,312,29,1,0,1,False,active,4,0,1670904157,312,2022-12-13 04:30:56.709301
77,0,0,313,39,0,0,1,False,active,1,16,1670906062,313,2022-12-13 04:30:56.709301
78,0,1,315,40,1,0,1,False,active,1,1,1670904550,315,2022-12-13 04:30:56.709301
79,1,1,316,39,1,0,1,False,active,0,3,1670902266,316,2022-12-13 04:30:56.709301
80,0,1,317,37,1,0,1,False,active,9,30,1670905866,317,2022-12-13 04:30:56.709301
81,2,1,319,23,1,0,1,False,active,1,8,1670905847,319,2022-12-13 04:30:56.709301
82,0,1,320,41,1,0,1,False,active,1,13,1670905454,320,2022-12-13 04:30:56.709301
83,0,1,321,26,1,0,1,False,active,0,12,1670904957,321,2022-12-13 04:30:56.709301
84,6,1,323,19,1,0,1,False,active,0,14,1670903102,323,2022-12-13 04:30:56.709301
85,3,1,324,49,1,0,1,False,active,0,22,1670906090,324,2022-12-13 04:30:56.709301
86,0,1,325,16,1,0,1,False,active,2,19,1670905672,325,2022-12-13 04:30:56.709301
87,0,1,326,32,1,0,1,False,active,3,29,1670905631,326,2022-12-13 04:30:56.709301
88,2,1,327,35,1,0,1,False,active,0,1,1670905925,327,2022-12-13 04:30:56.709301
89,0,1,328,32,1,0,1,False,active,0,3,1670905090,328,2022-12-13 04:30:56.709301
90,1,1,330,15,1,0,1,False,active,5,24,1670905808,330,2022-12-13 04:30:56.709301
91,1,1,331,23,1,0,1,False,active,1,3,1670903517,331,2022-12-13 04:30:56.709301
92,1,1,332,27,1,0,1,False,active,13,8,1670903575,332,2022-12-13 04:30:56.709301
93,1,1,334,40,1,0,1,False,active,3,3,1670906283,334,2022-12-13 04:30:56.709301
94,2,1,335,16,1,0,1,False,active,2,9,1670903876,335,2022-12-13 04:30:56.709301
95,5,1,336,45,1,0,1,False,active,1,7,1670906443,336,2022-12-13 04:30:56.709301
96,1,1,339,8,1,0,1,False,active,5,31,1670905774,339,2022-12-13 04:30:56.709301
97,1,1,340,25,1,0,1,False,active,4,1,1670904656,340,2022-12-13 04:30:56.709301
98,1,1,341,9,1,0,1,False,active,4,9,1670906080,341,2022-12-13 04:30:56.709301
99,1,1,342,19,1,0,1,False,active,5,9,1670904007,342,2022-12-13 04:30:56.709301
100,4,1,343,14,1,0,1,False,active,0,5,1670904340,343,2022-12-13 04:30:56.709301
101,1,1,344,2,1,0,1,False,active,2,17,1670906382,344,2022-12-13 04:30:56.709301
102,0,1,346,26,1,0,1,False,active,9,0,1670905145,346,2022-12-13 04:30:56.709301
103,3,1,347,47,1,0,1,False,active,12,3,1670906483,347,2022-12-13 04:30:56.709301
104,1,1,349,18,1,0,1,False,active,4,41,1670905591,349,2022-12-13 04:30:56.709301
105,3,1,350,32,1,0,1,False,active,11,8,1670904107,350,2022-12-13 04:30:56.709301
106,0,1,352,2,1,0,1,False,active,2,33,1670906258,352,2022-12-13 04:30:56.709301
107,2,1,353,13,1,0,1,False,active,1,12,1670903580,353,2022-12-13 04:30:56.709301
108,2,1,354,29,1,0,1,False,active,6,31,1670906104,354,2022-12-13 04:30:56.709301
109,2,1,355,33,1,0,1,False,active,0,7,1670906408,355,2022-12-13 04:30:56.709301
110,0,1,356,15,1,0,1,False,active,8,7,1670895996,356,2022-12-13 04:30:56.709301
111,3,1,358,45,1,0,1,False,active,5,0,1670904890,358,2022-12-13 04:30:56.709301
112,0,1,359,9,1,0,1,False,active,1,101,1670906320,359,2022-12-13 04:30:56.709301
113,0,1,360,48,1,0,1,False,active,4,7,1670904900,360,2022-12-13 04:30:56.709301
114,4,1,361,71,1,0,1,False,active,4,4,1670906377,361,2022-12-13 04:30:56.709301
115,1,1,362,16,1,0,1,False,active,1,40,1670906455,362,2022-12-13 04:30:56.709301
116,1,1,363,46,1,0,1,False,active,13,25,1670904454,363,2022-12-13 04:30:56.709301
117,1,1,364,8,1,0,1,False,active,3,18,1670906248,364,2022-12-13 04:30:56.709301
118,0,1,366,13,1,0,1,False,active,7,20,1670905936,366,2022-12-13 04:30:56.709301
119,2,1,367,11,1,0,1,False,active,0,43,1670905982,367,2022-12-13 04:30:56.709301
120,0,0,368,0,0,0,0,False,out_of_service,0,0,86400,368,2022-12-13 04:30:56.709301
121,2,1,369,68,1,0,1,False,active,7,6,1670905005,369,2022-12-13 04:30:56.709301
122,1,1,372,6,1,0,1,False,active,1,20,1670904652,372,2022-12-13 04:30:56.709301
123,2,1,373,6,1,0,1,False,active,4,10,1670904544,373,2022-12-13 04:30:56.709301
124,0,1,376,42,1,0,1,False,active,10,1,1670904242,376,2022-12-13 04:30:56.709301
125,2,1,377,35,1,0,1,False,active,1,11,1670905497,377,2022-12-13 04:30:56.709301
126,1,1,379,34,1,0,1,False,active,5,20,1670906486,379,2022-12-13 04:30:56.709301
127,37,1,380,5,1,0,1,False,active,5,0,1670906184,380,2022-12-13 04:30:56.709301
128,0,0,383,0,0,0,0,False,out_of_service,0,0,86400,383,2022-12-13 04:30:56.709301
129,2,1,385,8,1,0,1,False,active,3,18,1670906228,385,2022-12-13 04:30:56.709301
130,1,1,386,60,1,0,1,False,active,2,19,1670903588,386,2022-12-13 04:30:56.709301
131,2,1,387,34,1,0,1,False,active,7,1,1670904274,387,2022-12-13 04:30:56.709301
132,0,1,388,18,1,1,1,False,active,1,31,1670906452,388,2022-12-13 04:30:56.709301
133,1,1,390,31,1,0,1,False,active,0,15,1670905848,390,2022-12-13 04:30:56.709301
134,1,1,391,5,1,0,1,False,active,2,35,1670906190,391,2022-12-13 04:30:56.709301
135,1,1,392,21,1,0,1,False,active,0,13,1670905360,392,2022-12-13 04:30:56.709301
136,1,1,393,27,1,0,1,False,active,8,27,1670906260,393,2022-12-13 04:30:56.709301
137,1,1,394,26,1,0,1,False,active,15,7,1670905496,394,2022-12-13 04:30:56.709301
138,0,1,396,1,1,1,1,False,active,0,23,1670905591,396,2022-12-13 04:30:56.709301
139,4,1,397,10,1,0,1,False,active,7,61,1670903998,397,2022-12-13 04:30:56.709301
140,4,1,398,21,1,0,1,False,active,4,12,1670906100,398,2022-12-13 04:30:56.709301
141,0,1,399,8,1,0,1,False,active,6,28,1670905728,399,2022-12-13 04:30:56.709301
142,0,1,400,8,1,0,1,False,active,2,7,1670904204,400,2022-12-13 04:30:56.709301
143,4,1,401,36,1,0,1,False,active,5,1,1670905067,401,2022-12-13 04:30:56.709301
144,0,0,403,0,0,0,0,False,out_of_service,0,0,86400,403,2022-12-13 04:30:56.709301
145,2,1,405,24,1,0,1,False,active,6,25,1670904556,405,2022-12-13 04:30:56.709301
146,0,1,406,10,1,0,1,False,active,4,10,1670904306,406,2022-12-13 04:30:56.709301
147,2,1,408,42,1,0,1,False,active,8,1,1670905269,408,2022-12-13 04:30:56.709301
148,2,1,410,27,1,0,1,False,active,9,50,1670906103,410,2022-12-13 04:30:56.709301
149,0,1,411,28,1,0,1,False,active,11,3,1670906318,411,2022-12-13 04:30:56.709301
150,2,1,412,23,1,0,1,False,active,0,4,1670906322,412,2022-12-13 04:30:56.709301
151,0,0,415,0,0,0,0,False,out_of_service,0,0,86400,415,2022-12-13 04:30:56.709301
152,0,1,416,0,1,0,1,False,active,0,27,1670901970,416,2022-12-13 04:30:56.709301
153,0,1,417,22,1,0,1,False,active,0,3,1670905391,417,2022-12-13 04:30:56.709301
154,1,1,418,35,1,0,1,False,active,0,1,1670905505,418,2022-12-13 04:30:56.709301
155,0,1,419,13,1,0,1,False,active,6,8,1670906306,419,2022-12-13 04:30:56.709301
156,2,1,420,13,1,0,1,False,active,0,36,1670903885,420,2022-12-13 04:30:56.709301
157,0,1,421,11,1,0,1,False,active,5,8,1670905638,421,2022-12-13 04:30:56.709301
158,6,1,422,13,1,0,1,False,active,4,98,1670906466,422,2022-12-13 04:30:56.709301
159,4,1,423,13,1,0,1,False,active,11,23,1670906023,423,2022-12-13 04:30:56.709301
160,2,1,426,75,1,0,1,False,active,1,1,1670905091,426,2022-12-13 04:30:56.709301
161,0,1,427,59,1,0,1,False,active,1,10,1670902756,427,2022-12-13 04:30:56.709301
162,1,1,428,58,1,0,1,False,active,3,0,1670903286,428,2022-12-13 04:30:56.709301
163,1,1,432,27,1,0,1,False,active,16,17,1670906134,432,2022-12-13 04:30:56.709301
164,4,1,434,41,1,0,1,False,active,5,15,1670905134,434,2022-12-13 04:30:56.709301
165,2,1,435,41,1,0,1,False,active,0,31,1670906418,435,2022-12-13 04:30:56.709301
166,2,1,436,0,1,0,1,False,active,0,25,1670906197,436,2022-12-13 04:30:56.709301
167,1,1,437,0,1,0,1,False,active,0,22,1670905856,437,2022-12-13 04:30:56.709301
168,0,1,438,64,1,0,1,False,active,5,5,1670905157,438,2022-12-13 04:30:56.709301
169,1,1,439,30,1,0,1,False,active,6,12,1670905782,439,2022-12-13 04:30:56.709301
170,3,1,440,5,1,0,1,False,active,0,22,1670904408,440,2022-12-13 04:30:56.709301
171,1,1,442,14,1,0,1,False,active,2,34,1670904784,442,2022-12-13 04:30:56.709301
172,2,1,443,20,1,0,1,False,active,0,1,1670903870,443,2022-12-13 04:30:56.709301
173,3,1,445,40,1,0,1,False,active,14,64,1670906015,445,2022-12-13 04:30:56.709301
174,2,1,446,44,1,0,1,False,active,0,33,1670906271,446,2022-12-13 04:30:56.709301
175,1,1,447,18,1,0,1,False,active,1,11,1670906043,447,2022-12-13 04:30:56.709301
176,1,1,448,13,1,0,1,False,active,4,11,1670906299,448,2022-12-13 04:30:56.709301
177,2,1,450,13,1,0,1,False,active,2,52,1670904946,450,2022-12-13 04:30:56.709301
178,4,1,453,54,1,0,1,False,active,5,5,1670905502,453,2022-12-13 04:30:56.709301
179,4,1,454,12,1,0,1,False,active,6,18,1670906455,454,2022-12-13 04:30:56.709301
180,0,1,455,35,1,0,1,False,active,0,52,1670905410,455,2022-12-13 04:30:56.709301
181,2,1,456,0,1,0,1,False,active,0,46,1670906452,456,2022-12-13 04:30:56.709301
182,1,1,457,18,1,0,1,False,active,4,58,1670906225,457,2022-12-13 04:30:56.709301
183,0,1,458,17,1,0,1,False,active,0,25,1670905991,458,2022-12-13 04:30:56.709301
184,2,1,460,23,1,0,1,False,active,0,0,1670903361,460,2022-12-13 04:30:56.709301
185,1,1,461,31,1,0,1,False,active,14,23,1670906493,461,2022-12-13 04:30:56.709301
186,1,1,462,68,1,0,1,False,active,10,8,1670906454,462,2022-12-13 04:30:56.709301
187,0,0,464,0,0,0,0,False,out_of_service,0,1,1665166826,464,2022-12-13 04:30:56.709301
188,1,1,465,10,1,0,1,False,active,1,42,1670904705,465,2022-12-13 04:30:56.709301
189,2,1,466,11,1,0,1,False,active,2,21,1670905064,466,2022-12-13 04:30:56.709301
190,1,1,468,20,1,0,1,False,active,1,57,1670906112,468,2022-12-13 04:30:56.709301
191,0,1,469,13,1,0,1,False,active,2,70,1670905423,469,2022-12-13 04:30:56.709301
192,2,1,470,69,1,0,1,False,active,10,10,1670905200,470,2022-12-13 04:30:56.709301
193,1,1,471,30,1,0,1,False,active,3,0,1670904318,471,2022-12-13 04:30:56.709301
194,0,1,472,5,1,0,1,False,active,5,49,1670906411,472,2022-12-13 04:30:56.709301
195,0,0,473,63,0,0,1,False,active,5,1,1670906408,473,2022-12-13 04:30:56.709301
196,1,1,474,31,1,0,1,False,active,2,24,1670905996,474,2022-12-13 04:30:56.709301
197,4,1,476,26,1,0,1,False,active,8,31,1670906005,476,2022-12-13 04:30:56.709301
198,3,1,477,61,1,4,1,False,active,33,3,1670905980,477,2022-12-13 04:30:56.709301
199,4,1,478,38,1,0,1,False,active,10,11,1670905924,478,2022-12-13 04:30:56.709301
200,0,1,479,23,1,0,1,False,active,12,3,1670906450,479,2022-12-13 04:30:56.709301
201,1,1,480,16,1,0,1,False,active,9,12,1670905617,480,2022-12-13 04:30:56.709301
202,0,1,481,21,1,0,1,False,active,7,4,1670905753,481,2022-12-13 04:30:56.709301
203,4,1,482,63,1,0,1,False,active,7,10,1670906319,482,2022-12-13 04:30:56.709301
204,1,0,483,34,0,0,1,False,active,6,34,1670903698,483,2022-12-13 04:30:56.709301
205,0,1,484,8,1,0,1,False,active,0,58,1670905243,484,2022-12-13 04:30:56.709301
206,0,1,485,3,1,0,1,False,active,1,37,1670905301,485,2022-12-13 04:30:56.709301
207,3,1,486,12,1,0,1,False,active,3,24,1670904967,486,2022-12-13 04:30:56.709301
208,3,1,489,61,1,0,1,False,active,5,4,1670906459,489,2022-12-13 04:30:56.709301
209,5,1,490,67,1,0,1,False,active,31,21,1670905876,490,2022-12-13 04:30:56.709301
210,2,1,494,20,1,0,1,False,active,0,44,1670905168,494,2022-12-13 04:30:56.709301
211,1,1,495,15,1,0,1,False,active,6,23,1670905169,495,2022-12-13 04:30:56.709301
212,3,1,496,26,1,0,1,False,active,2,36,1670904898,496,2022-12-13 04:30:56.709301
213,6,1,497,45,1,0,1,False,active,1,14,1670905525,497,2022-12-13 04:30:56.709301
214,8,1,500,32,1,0,1,False,active,0,37,1670906116,500,2022-12-13 04:30:56.709301
215,5,1,501,47,1,0,1,False,active,13,30,1670905202,501,2022-12-13 04:30:56.709301
216,1,1,502,32,1,0,1,False,active,24,1,1670906259,502,2022-12-13 04:30:56.709301
217,0,1,503,37,1,0,1,False,active,2,8,1670905577,503,2022-12-13 04:30:56.709301
218,4,1,504,26,1,0,1,False,active,6,22,1670906123,504,2022-12-13 04:30:56.709301
219,5,1,505,34,1,0,1,False,active,8,13,1670906186,505,2022-12-13 04:30:56.709301
220,0,1,507,13,1,0,1,False,active,4,65,1670906364,507,2022-12-13 04:30:56.709301
221,2,1,508,1,1,0,1,False,active,1,20,1670905837,508,2022-12-13 04:30:56.709301
222,3,1,509,54,1,0,1,False,active,22,2,1670906298,509,2022-12-13 04:30:56.709301
223,2,1,510,16,1,0,1,False,active,0,58,1670906322,510,2022-12-13 04:30:56.709301
224,0,1,511,21,1,0,1,False,active,5,22,1670906212,511,2022-12-13 04:30:56.709301
225,1,1,512,12,1,0,1,False,active,5,14,1670904138,512,2022-12-13 04:30:56.709301
226,1,1,513,12,1,0,1,False,active,10,30,1670905928,513,2022-12-13 04:30:56.709301
227,4,1,514,41,1,0,1,False,active,20,6,1670901832,514,2022-12-13 04:30:56.709301
228,2,1,515,43,1,0,1,False,active,13,33,1670906317,515,2022-12-13 04:30:56.709301
229,0,1,516,40,1,0,1,False,active,3,7,1670905962,516,2022-12-13 04:30:56.709301
230,1,1,522,26,1,0,1,False,active,0,47,1670905155,522,2022-12-13 04:30:56.709301
231,1,1,525,39,1,0,1,False,active,0,19,1670903312,525,2022-12-13 04:30:56.709301
232,4,1,526,16,1,0,1,False,active,6,20,1670906387,526,2022-12-13 04:30:56.709301
233,4,1,528,16,1,0,1,False,active,6,17,1670904503,528,2022-12-13 04:30:56.709301
234,3,1,529,32,1,0,1,False,active,23,3,1670905962,529,2022-12-13 04:30:56.709301
235,6,1,530,12,1,0,1,False,active,2,5,1670906389,530,2022-12-13 04:30:56.709301
236,0,1,531,55,1,0,1,False,active,4,9,1670904938,531,2022-12-13 04:30:56.709301
237,3,1,532,36,1,0,1,False,active,7,1,1670904817,532,2022-12-13 04:30:56.709301
238,2,1,536,3,1,0,1,False,active,1,22,1670906271,536,2022-12-13 04:30:56.709301
239,0,1,537,44,1,0,1,False,active,3,31,1670906280,537,2022-12-13 04:30:56.709301
240,6,1,539,17,1,0,1,False,active,0,8,1670904771,539,2022-12-13 04:30:56.709301
241,1,1,540,20,1,0,1,False,active,5,33,1670906281,540,2022-12-13 04:30:56.709301
242,2,1,545,15,1,0,1,False,active,7,10,1670904666,545,2022-12-13 04:30:56.709301
243,3,1,546,16,1,0,1,False,active,0,25,1670904934,546,2022-12-13 04:30:56.709301
244,3,1,2002,53,1,0,1,False,active,1,0,1670902367,2002,2022-12-13 04:30:56.709301
245,1,0,2003,31,0,0,1,False,active,17,21,1670901041,2003,2022-12-13 04:30:56.709301
246,0,1,2006,33,1,0,1,False,active,0,39,1670904511,2006,2022-12-13 04:30:56.709301
247,0,1,2008,34,1,0,1,False,active,0,1,1670901566,2008,2022-12-13 04:30:56.709301
248,5,1,2009,30,1,0,1,False,active,2,0,1670904651,2009,2022-12-13 04:30:56.709301
249,0,1,2010,34,1,0,1,False,active,0,8,1670905935,2010,2022-12-13 04:30:56.709301
250,0,1,2012,4,1,0,1,False,active,1,53,1670906442,2012,2022-12-13 04:30:56.709301
251,1,1,2017,11,1,0,1,False,active,0,39,1670903099,2017,2022-12-13 04:30:56.709301
252,0,1,2021,29,1,0,1,False,active,10,35,1670904289,2021,2022-12-13 04:30:56.709301
253,1,1,2022,4,1,0,1,False,active,2,28,1670897219,2022,2022-12-13 04:30:56.709301
254,1,1,3016,50,1,1,1,False,active,2,2,1670905067,3016,2022-12-13 04:30:56.709301
255,5,1,3041,8,1,0,1,False,active,7,9,1670906374,3041,2022-12-13 04:30:56.709301
256,2,1,3042,4,1,0,1,False,active,1,13,1670904358,3042,2022-12-13 04:30:56.709301
257,1,1,3043,6,1,0,1,False,active,3,11,1670904750,3043,2022-12-13 04:30:56.709301
258,0,1,3044,7,1,0,1,False,active,1,20,1670901327,3044,2022-12-13 04:30:56.709301
259,0,1,3046,5,1,0,1,False,active,3,14,1670903910,3046,2022-12-13 04:30:56.709301
260,1,1,3047,6,1,0,1,False,active,5,13,1670905794,3047,2022-12-13 04:30:56.709301
261,0,0,3048,0,0,0,0,False,out_of_service,0,0,86400,3048,2022-12-13 04:30:56.709301
262,1,1,3049,5,1,0,1,False,active,0,12,1670903654,3049,2022-12-13 04:30:56.709301
263,1,1,3050,1,1,0,1,False,active,1,19,1670903995,3050,2022-12-13 04:30:56.709301
264,0,1,3052,7,1,0,1,False,active,3,16,1670905050,3052,2022-12-13 04:30:56.709301
265,2,1,3053,3,1,0,1,False,active,3,18,1670904809,3053,2022-12-13 04:30:56.709301
266,0,1,3054,6,1,0,1,False,active,4,13,1670906022,3054,2022-12-13 04:30:56.709301
267,0,1,3055,2,1,0,1,False,active,2,20,1670903989,3055,2022-12-13 04:30:56.709301
268,3,1,3056,0,1,0,1,False,active,0,19,1670887133,3056,2022-12-13 04:30:56.709301
269,0,1,3057,5,1,0,1,False,active,4,13,1670904698,3057,2022-12-13 04:30:56.709301
