,num_docks_available,is_renting,num_bikes_disabled,legacy_id,is_installed,num_ebikes_available,eightd_has_available_keys,num_bikes_available,num_docks_disabled,station_id,last_reported,is_returning,station_status,last_update
1758,4966,1,1671413303,active,0,10,0,1,0,1,9,False,4966,2022-12-19 02:00:50.859452
1759,4967,1,1671411302,active,0,14,0,1,1,1,6,False,4967,2022-12-19 02:00:50.859452
1760,4968,1,1671415522,active,1,28,0,1,0,1,2,False,4968,2022-12-19 02:00:50.859452
1761,4969,1,1671405684,active,0,21,0,1,0,1,1,False,4969,2022-12-19 02:00:50.859452
1762,4970,1,1671414988,active,2,3,0,1,0,1,19,False,4970,2022-12-19 02:00:50.859452
1763,4971,1,1671415420,active,0,4,0,1,3,1,11,False,4971,2022-12-19 02:00:50.859452
1764,4972,1,1671387617,active,3,2,0,1,16,1,3,False,4972,2022-12-19 02:00:50.859452
1765,4973,0,86400,out_of_service,0,0,0,0,0,0,0,False,4973,2022-12-19 02:00:50.859452
1766,4975,1,1671408800,active,7,18,0,1,1,1,34,False,4975,2022-12-19 02:00:50.859452
1767,4976,1,1671410234,active,1,4,0,1,3,1,34,False,4976,2022-12-19 02:00:50.859452
1768,4977,1,1671415207,active,16,26,0,1,5,1,19,False,4977,2022-12-19 02:00:50.859452
1769,4978,1,1671413770,active,1,22,0,1,0,1,2,False,4978,2022-12-19 02:00:50.859452
1770,4979,1,1671409357,active,3,1,0,1,2,1,26,False,4979,2022-12-19 02:00:50.859452
1771,4980,1,1671398918,active,1,1,0,1,1,1,46,False,4980,2022-12-19 02:00:50.859452
1772,4981,1,1671415182,active,0,5,0,1,0,1,34,False,4981,2022-12-19 02:00:50.859452
1773,4982,1,1671415617,active,3,23,0,1,0,1,36,False,4982,2022-12-19 02:00:50.859452
1774,4984,1,1671407517,active,0,22,0,1,0,1,2,False,4984,2022-12-19 02:00:50.859452
1775,4985,0,86400,out_of_service,0,0,0,0,0,0,0,False,4985,2022-12-19 02:00:50.859452
1776,4987,1,86400,out_of_service,0,0,0,1,0,0,0,False,4987,2022-12-19 02:00:50.859452
1777,4988,1,1671415277,active,4,5,0,1,0,1,18,False,4988,2022-12-19 02:00:50.859452
1778,4989,1,1671413214,active,1,16,0,1,0,1,5,False,4989,2022-12-19 02:00:50.859452
1779,4990,1,1671415130,active,7,11,0,1,1,1,23,False,4990,2022-12-19 02:00:50.859452
1780,4992,1,1671404467,active,0,8,0,1,0,1,13,False,4992,2022-12-19 02:00:50.859452
1781,4993,1,1671391182,active,0,3,0,1,0,1,24,False,4993,2022-12-19 02:00:50.859452
1782,4994,1,1671402616,active,0,18,0,1,0,1,3,False,4994,2022-12-19 02:00:50.859452
1783,4995,1,1671399964,active,4,17,0,1,0,1,4,False,4995,2022-12-19 02:00:50.859452
1784,4996,1,1671411319,active,3,13,0,1,1,1,7,False,4996,2022-12-19 02:00:50.859452
1785,4997,0,86400,out_of_service,0,0,0,0,0,0,0,False,4997,2022-12-19 02:00:50.859452
1786,4998,0,1671386229,active,9,1,0,0,4,1,14,False,4998,2022-12-19 02:00:50.859452
1787,5000,1,1671415587,active,9,15,0,1,0,1,12,False,5000,2022-12-19 02:00:50.859452
1788,5001,1,1671404723,active,0,24,0,1,0,1,0,False,5001,2022-12-19 02:00:50.859452
1789,5002,1,1671398420,active,3,2,0,1,0,1,16,False,5002,2022-12-19 02:00:50.859452
1790,5003,1,1671415780,active,1,4,0,1,1,1,40,False,5003,2022-12-19 02:00:50.859452
1791,5004,0,86400,out_of_service,0,0,0,0,0,0,0,False,5004,2022-12-19 02:00:50.859452
1792,5005,1,1671389085,active,1,19,0,1,0,1,1,False,5005,2022-12-19 02:00:50.859452
1793,5006,1,1671406216,active,0,18,0,1,1,1,0,False,5006,2022-12-19 02:00:50.859452
1794,5008,1,1671391588,active,1,9,0,1,0,1,10,False,5008,2022-12-19 02:00:50.859452
1795,5010,1,1671413540,active,1,45,0,1,0,1,1,False,5010,2022-12-19 02:00:50.859452
1796,5012,1,1671400577,active,9,12,0,1,0,1,10,False,5012,2022-12-19 02:00:50.859452
1797,5014,0,86400,out_of_service,0,0,0,0,0,0,0,False,5014,2022-12-19 02:00:50.859452
0,72,2,1,1,51,72,4,0,False,active,1671417126,1,0,2022-12-19 02:30:00.331463
1,79,3,1,1,5,79,26,1,False,active,1671413753,1,0,2022-12-19 02:30:00.331463
2,82,2,1,1,2,82,23,2,False,active,1671414020,1,0,2022-12-19 02:30:00.331463
3,83,0,1,1,8,83,53,1,False,active,1671411565,1,0,2022-12-19 02:30:00.331463
4,116,6,1,1,6,116,67,1,False,active,1671416046,1,0,2022-12-19 02:30:00.331463
5,119,4,1,1,2,119,49,1,False,active,1671417013,1,0,2022-12-19 02:30:00.331463
6,120,4,1,1,12,120,5,0,False,active,1671417223,1,0,2022-12-19 02:30:00.331463
7,127,0,1,1,2,127,25,2,False,active,1671416753,1,0,2022-12-19 02:30:00.331463
8,128,4,1,1,1,128,48,3,False,active,1671416647,1,0,2022-12-19 02:30:00.331463
9,143,3,1,1,20,143,29,1,False,active,1671413486,1,0,2022-12-19 02:30:00.331463
10,144,0,1,1,1,144,57,0,False,active,1671414036,1,0,2022-12-19 02:30:00.331463
11,146,4,1,1,3,146,47,5,False,active,1671417423,1,0,2022-12-19 02:30:00.331463
12,150,5,1,1,40,150,14,0,False,active,1671416765,1,1,2022-12-19 02:30:00.331463
13,151,13,1,1,6,151,23,1,False,active,1671416807,1,0,2022-12-19 02:30:00.331463
14,152,8,1,1,4,152,43,0,False,active,1671417483,1,0,2022-12-19 02:30:00.331463
15,153,1,1,1,56,153,5,2,False,active,1671412401,1,0,2022-12-19 02:30:00.331463
16,157,6,1,1,3,157,18,2,False,active,1671417514,1,0,2022-12-19 02:30:00.331463
17,161,4,1,1,6,161,28,1,False,active,1671417472,1,0,2022-12-19 02:30:00.331463
18,164,4,1,1,53,164,20,4,False,active,1671416695,1,0,2022-12-19 02:30:00.331463
19,168,6,1,1,9,168,58,2,False,active,1671416363,1,0,2022-12-19 02:30:00.331463
20,174,2,1,1,30,174,4,1,False,active,1671417511,1,0,2022-12-19 02:30:00.331463
21,195,5,1,1,3,195,41,0,False,active,1671417704,1,0,2022-12-19 02:30:00.331463
22,212,5,1,1,4,212,54,1,False,active,1671415007,1,0,2022-12-19 02:30:00.331463
23,216,3,1,1,33,216,3,1,False,active,1671417627,1,0,2022-12-19 02:30:00.331463
24,217,2,1,1,1,217,35,3,False,active,1671408687,1,0,2022-12-19 02:30:00.331463
25,223,4,1,1,3,223,42,0,False,active,1671416756,1,0,2022-12-19 02:30:00.331463
26,224,3,1,1,14,224,19,1,False,active,1671415654,1,0,2022-12-19 02:30:00.331463
27,228,1,1,1,37,228,39,2,False,active,1671416026,1,0,2022-12-19 02:30:00.331463
28,229,3,1,1,14,229,7,2,False,active,1671416976,1,0,2022-12-19 02:30:00.331463
29,232,9,1,1,27,232,24,0,False,active,1671416107,1,0,2022-12-19 02:30:00.331463
30,236,7,1,1,6,236,67,0,False,active,1671417447,1,0,2022-12-19 02:30:00.331463
31,238,3,1,1,0,238,25,5,False,active,1671415598,1,0,2022-12-19 02:30:00.331463
32,239,0,1,1,30,239,32,0,False,active,1671416402,1,0,2022-12-19 02:30:00.331463
33,241,1,1,1,12,241,9,1,False,active,1671417695,1,0,2022-12-19 02:30:00.331463
34,242,0,1,1,14,242,32,0,False,active,1671414702,1,0,2022-12-19 02:30:00.331463
35,244,3,1,1,41,244,4,0,False,active,1671417715,1,6,2022-12-19 02:30:00.331463
36,245,1,1,1,52,245,4,0,False,active,1671411384,1,0,2022-12-19 02:30:00.331463
37,247,6,1,1,2,247,76,0,False,active,1671417006,1,0,2022-12-19 02:30:00.331463
38,248,5,1,1,2,248,84,1,False,active,1671411645,1,0,2022-12-19 02:30:00.331463
39,249,0,1,1,9,249,17,1,False,active,1671417457,1,0,2022-12-19 02:30:00.331463
40,250,2,1,1,20,250,17,3,False,active,1671416573,1,0,2022-12-19 02:30:00.331463
41,251,1,1,1,10,251,15,0,False,active,1671417643,1,0,2022-12-19 02:30:00.331463
42,252,4,1,1,2,252,26,3,False,active,1671417581,1,0,2022-12-19 02:30:00.331463
43,254,6,1,1,3,254,38,4,False,active,1671417424,1,0,2022-12-19 02:30:00.331463
44,257,1,1,1,0,257,75,3,False,active,1671414423,1,0,2022-12-19 02:30:00.331463
45,258,0,1,1,19,258,3,1,False,active,1671417563,1,0,2022-12-19 02:30:00.331463
46,259,5,1,1,13,259,39,3,False,active,1671416080,1,0,2022-12-19 02:30:00.331463
47,260,4,1,1,0,260,48,0,False,active,1671417318,1,0,2022-12-19 02:30:00.331463
48,261,0,1,1,22,261,19,0,False,active,1671412012,1,0,2022-12-19 02:30:00.331463
49,262,0,1,1,0,262,0,0,False,active,86400,1,0,2022-12-19 02:30:00.331463
50,264,2,1,1,2,264,26,1,False,active,1671417750,1,0,2022-12-19 02:30:00.331463
51,265,13,1,1,9,265,31,7,False,active,1671416195,1,0,2022-12-19 02:30:00.331463
52,266,1,1,1,16,266,12,2,False,active,1671416637,1,0,2022-12-19 02:30:00.331463
53,267,9,1,1,38,267,37,2,False,active,1671417747,1,0,2022-12-19 02:30:00.331463
54,268,3,1,1,1,268,25,0,False,active,1671417668,1,0,2022-12-19 02:30:00.331463
55,270,2,1,1,15,270,12,0,False,active,1671414953,1,0,2022-12-19 02:30:00.331463
56,275,1,1,1,15,275,2,2,False,active,1671416435,1,0,2022-12-19 02:30:00.331463
57,278,2,1,1,16,278,2,1,False,active,1671414511,1,0,2022-12-19 02:30:00.331463
58,281,35,1,1,11,281,82,1,False,active,1671416821,1,0,2022-12-19 02:30:00.331463
59,284,18,1,0,2,284,45,1,False,active,1671417127,0,0,2022-12-19 02:30:00.331463
60,285,3,1,1,8,285,103,2,False,active,1671417419,1,0,2022-12-19 02:30:00.331463
61,289,2,1,1,12,289,5,1,False,active,1671416685,1,0,2022-12-19 02:30:00.331463
62,291,4,1,1,7,291,9,3,False,active,1671417719,1,0,2022-12-19 02:30:00.331463
63,293,3,1,1,6,293,80,4,False,active,1671417659,1,0,2022-12-19 02:30:00.331463
64,294,7,1,1,7,294,52,5,False,active,1671417656,1,0,2022-12-19 02:30:00.331463
65,295,1,1,1,2,295,30,1,False,active,1671416051,1,0,2022-12-19 02:30:00.331463
66,297,9,1,1,8,297,68,1,False,active,1671415799,1,0,2022-12-19 02:30:00.331463
67,298,0,1,1,4,298,29,1,False,active,1671416308,1,0,2022-12-19 02:30:00.331463
68,301,5,1,1,42,301,12,3,False,active,1671417127,1,0,2022-12-19 02:30:00.331463
69,302,9,1,1,35,302,19,1,False,active,1671416834,1,0,2022-12-19 02:30:00.331463
70,303,1,1,1,13,303,47,5,False,active,1671408427,1,0,2022-12-19 02:30:00.331463
71,304,1,1,1,22,304,25,1,False,active,1671414546,1,0,2022-12-19 02:30:00.331463
72,305,0,0,0,0,305,0,0,False,out_of_service,86400,0,0,2022-12-19 02:30:00.331463
73,307,3,1,1,11,307,19,0,False,active,1671417656,1,0,2022-12-19 02:30:00.331463
74,308,3,1,1,12,308,34,2,False,active,1671416270,1,0,2022-12-19 02:30:00.331463
75,311,1,1,1,16,311,39,4,False,active,1671417732,1,0,2022-12-19 02:30:00.331463
76,312,5,1,1,4,312,24,4,False,active,1671415700,1,0,2022-12-19 02:30:00.331463
77,313,0,1,1,12,313,42,0,False,active,1671410393,1,0,2022-12-19 02:30:00.331463
78,315,1,1,1,0,315,43,0,False,active,1671411465,1,0,2022-12-19 02:30:00.331463
79,316,1,1,1,7,316,34,2,False,active,1671417261,1,0,2022-12-19 02:30:00.331463
80,317,1,1,1,51,317,15,1,False,active,1671417706,1,0,2022-12-19 02:30:00.331463
81,319,4,1,1,5,319,25,3,False,active,1671416939,1,0,2022-12-19 02:30:00.331463
82,320,2,1,1,5,320,49,0,False,active,1671417738,1,0,2022-12-19 02:30:00.331463
83,321,6,1,1,20,321,18,1,False,active,1671416022,1,0,2022-12-19 02:30:00.331463
84,323,2,1,1,0,323,37,0,False,active,1671417716,1,0,2022-12-19 02:30:00.331463
85,324,8,1,1,5,324,65,3,False,active,1671417556,1,0,2022-12-19 02:30:00.331463
86,325,5,1,1,6,325,28,0,False,active,1671416567,1,0,2022-12-19 02:30:00.331463
87,326,2,1,1,16,326,44,1,False,active,1671416296,1,0,2022-12-19 02:30:00.331463
88,327,9,1,1,0,327,36,2,False,active,1671413371,1,0,2022-12-19 02:30:00.331463
89,328,1,1,1,4,328,27,4,False,active,1671416502,1,0,2022-12-19 02:30:00.331463
90,330,9,1,1,7,330,35,0,False,active,1671416822,1,0,2022-12-19 02:30:00.331463
91,331,0,1,1,4,331,23,0,False,active,1671415720,1,0,2022-12-19 02:30:00.331463
92,332,5,1,1,20,332,14,1,False,active,1671413525,1,0,2022-12-19 02:30:00.331463
93,334,5,1,1,3,334,39,1,False,active,1671417143,1,0,2022-12-19 02:30:00.331463
94,335,1,1,1,6,335,12,8,False,active,1671414358,1,0,2022-12-19 02:30:00.331463
95,336,8,1,1,2,336,55,0,False,active,1671417202,1,0,2022-12-19 02:30:00.331463
96,339,8,1,1,12,339,25,3,False,active,1671417694,1,0,2022-12-19 02:30:00.331463
97,340,11,1,1,1,340,21,0,False,active,1671417093,1,0,2022-12-19 02:30:00.331463
98,341,1,1,1,10,341,9,0,False,active,1671408235,1,0,2022-12-19 02:30:00.331463
99,342,3,1,1,17,342,9,2,False,active,1671416782,1,0,2022-12-19 02:30:00.331463
100,343,0,1,1,15,343,8,0,False,active,1671403981,1,0,2022-12-19 02:30:00.331463
101,344,0,1,1,22,344,0,1,False,active,1671417488,1,0,2022-12-19 02:30:00.331463
102,346,11,1,1,0,346,25,2,False,active,1671414434,1,0,2022-12-19 02:30:00.331463
103,347,1,1,1,3,347,46,4,False,active,1671416784,1,0,2022-12-19 02:30:00.331463
104,349,3,1,1,51,349,6,1,False,active,1671416705,1,0,2022-12-19 02:30:00.331463
105,350,6,1,1,14,350,25,7,False,active,1671417294,1,0,2022-12-19 02:30:00.331463
106,352,5,1,1,28,352,8,0,False,active,1671416832,1,0,2022-12-19 02:30:00.331463
107,353,1,1,1,16,353,7,4,False,active,1671417310,1,0,2022-12-19 02:30:00.331463
108,354,3,1,1,44,354,15,3,False,active,1671416013,1,0,2022-12-19 02:30:00.331463
109,355,0,1,1,9,355,33,1,False,active,1671417564,1,0,2022-12-19 02:30:00.331463
110,356,2,1,1,17,356,6,0,False,active,1671417472,1,0,2022-12-19 02:30:00.331463
111,358,2,1,1,0,358,43,5,False,active,1671412589,1,0,2022-12-19 02:30:00.331463
112,359,1,1,1,95,359,14,1,False,active,1671416142,1,0,2022-12-19 02:30:00.331463
113,360,0,1,1,36,360,21,0,False,active,1671416836,1,0,2022-12-19 02:30:00.331463
114,361,12,1,1,1,361,76,2,False,active,1671417505,1,0,2022-12-19 02:30:00.331463
115,362,3,1,1,21,362,35,1,False,active,1671410023,1,0,2022-12-19 02:30:00.331463
116,363,7,1,1,31,363,42,0,False,active,1671416196,1,0,2022-12-19 02:30:00.331463
117,364,3,1,1,24,364,3,0,False,active,1671417358,1,0,2022-12-19 02:30:00.331463
118,366,7,1,1,12,366,18,1,False,active,1671417373,1,0,2022-12-19 02:30:00.331463
119,367,4,1,1,31,367,22,1,False,active,1671416490,1,0,2022-12-19 02:30:00.331463
120,368,0,0,0,0,368,0,0,False,out_of_service,86400,0,0,2022-12-19 02:30:00.331463
121,369,3,1,1,3,369,68,4,False,active,1671417689,1,0,2022-12-19 02:30:00.331463
122,372,2,1,1,20,372,5,1,False,active,1671417631,1,0,2022-12-19 02:30:00.331463
123,373,1,1,1,12,373,2,4,False,active,1671410728,1,0,2022-12-19 02:30:00.331463
124,376,3,1,1,4,376,38,0,False,active,1671416416,1,0,2022-12-19 02:30:00.331463
125,377,1,1,1,1,377,45,3,False,active,1671413127,1,0,2022-12-19 02:30:00.331463
126,379,22,1,1,26,379,27,3,False,active,1671417711,1,0,2022-12-19 02:30:00.331463
127,380,8,1,1,5,380,20,1,False,active,1671417600,1,0,2022-12-19 02:30:00.331463
128,383,0,0,0,0,383,0,0,False,out_of_service,86400,0,0,2022-12-19 02:30:00.331463
129,385,2,1,1,14,385,13,1,False,active,1671416950,1,0,2022-12-19 02:30:00.331463
130,386,1,1,1,20,386,60,2,False,active,1671415937,1,0,2022-12-19 02:30:00.331463
131,387,0,1,1,4,387,29,6,False,active,1671416235,1,0,2022-12-19 02:30:00.331463
132,388,2,1,1,17,388,32,2,False,active,1671416495,1,0,2022-12-19 02:30:00.331463
133,390,3,1,1,4,390,42,1,False,active,1671417584,1,0,2022-12-19 02:30:00.331463
134,391,0,1,1,41,391,2,0,False,active,1671417233,1,0,2022-12-19 02:30:00.331463
135,392,2,1,1,7,392,28,0,False,active,1671413501,1,0,2022-12-19 02:30:00.331463
136,393,1,1,1,34,393,20,1,False,active,1671414977,1,0,2022-12-19 02:30:00.331463
137,394,7,1,1,22,394,12,0,False,active,1671417133,1,0,2022-12-19 02:30:00.331463
138,396,6,1,1,10,396,10,2,False,active,1671417152,1,1,2022-12-19 02:30:00.331463
139,397,0,1,1,71,397,1,3,False,active,1671414028,1,0,2022-12-19 02:30:00.331463
140,398,2,1,1,2,398,32,3,False,active,1671417539,1,0,2022-12-19 02:30:00.331463
141,399,0,1,1,38,399,1,0,False,active,1671414500,1,0,2022-12-19 02:30:00.331463
142,400,2,1,1,5,400,10,0,False,active,1671415903,1,0,2022-12-19 02:30:00.331463
143,401,10,1,1,4,401,34,4,False,active,1671417747,1,0,2022-12-19 02:30:00.331463
144,403,0,0,0,0,403,0,0,False,out_of_service,86400,0,0,2022-12-19 02:30:00.331463
145,405,2,1,1,1,405,49,1,False,active,1671415503,1,0,2022-12-19 02:30:00.331463
146,406,1,1,1,6,406,12,1,False,active,1671417243,1,0,2022-12-19 02:30:00.331463
147,408,1,1,1,12,408,30,3,False,active,1671415114,1,0,2022-12-19 02:30:00.331463
148,410,3,1,1,48,410,27,3,False,active,1671416694,1,0,2022-12-19 02:30:00.331463
149,411,4,1,1,19,411,9,1,False,active,1671417025,1,0,2022-12-19 02:30:00.331463
150,412,2,1,1,0,412,24,1,False,active,1671415998,1,0,2022-12-19 02:30:00.331463
151,415,0,0,0,0,415,0,0,False,out_of_service,86400,0,0,2022-12-19 02:30:00.331463
152,416,0,1,1,24,416,1,1,False,active,1671416487,1,0,2022-12-19 02:30:00.331463
153,417,4,1,1,1,417,24,0,False,active,1671416363,1,0,2022-12-19 02:30:00.331463
154,418,0,1,1,0,418,37,0,False,active,1671413651,1,0,2022-12-19 02:30:00.331463
155,419,1,1,1,9,419,14,0,False,active,1671416191,1,0,2022-12-19 02:30:00.331463
156,420,0,1,1,49,420,0,2,False,active,1671414254,1,0,2022-12-19 02:30:00.331463
157,421,5,1,1,0,421,5,12,False,active,1671417457,1,2,2022-12-19 02:30:00.331463
158,422,1,1,1,112,422,3,2,False,active,1671417496,1,0,2022-12-19 02:30:00.331463
159,423,7,1,1,33,423,10,1,False,active,1671416866,1,0,2022-12-19 02:30:00.331463
160,426,4,1,1,4,426,73,3,False,active,1671417543,1,0,2022-12-19 02:30:00.331463
161,427,0,1,1,11,427,57,1,False,active,1671415644,1,0,2022-12-19 02:30:00.331463
162,428,4,1,1,8,428,51,0,False,active,1671415757,1,0,2022-12-19 02:30:00.331463
163,432,8,1,1,30,432,14,0,False,active,1671417353,1,0,2022-12-19 02:30:00.331463
164,434,9,1,1,5,434,52,2,False,active,1671417665,1,0,2022-12-19 02:30:00.331463
165,435,13,1,1,10,435,61,3,False,active,1671417716,1,0,2022-12-19 02:30:00.331463
166,436,0,1,1,24,436,2,1,False,active,1671410006,1,0,2022-12-19 02:30:00.331463
167,437,2,1,1,2,437,18,2,False,active,1671413788,1,0,2022-12-19 02:30:00.331463
168,438,2,1,1,0,438,67,0,False,active,1671416854,1,0,2022-12-19 02:30:00.331463
169,439,4,1,1,3,439,36,2,False,active,1671417720,1,0,2022-12-19 02:30:00.331463
170,440,5,1,1,23,440,9,0,False,active,1671416737,1,0,2022-12-19 02:30:00.331463
171,442,4,1,1,14,442,32,1,False,active,1671416203,1,0,2022-12-19 02:30:00.331463
172,443,3,1,1,10,443,10,3,False,active,1671416017,1,0,2022-12-19 02:30:00.331463
173,445,3,1,1,83,445,19,3,False,active,1671416965,1,0,2022-12-19 02:30:00.331463
174,446,3,1,1,28,446,49,2,False,active,1671417410,1,0,2022-12-19 02:30:00.331463
175,447,12,1,1,5,447,24,1,False,active,1671417608,1,0,2022-12-19 02:30:00.331463
176,448,13,1,1,3,448,21,1,False,active,1671417329,1,0,2022-12-19 02:30:00.331463
177,450,13,1,1,49,450,16,0,False,active,1671416340,1,0,2022-12-19 02:30:00.331463
178,453,18,1,1,13,453,46,6,False,active,1671417537,1,0,2022-12-19 02:30:00.331463
179,454,1,1,1,24,454,9,1,False,active,1671417634,1,0,2022-12-19 02:30:00.331463
180,455,2,1,1,54,455,32,0,False,active,1671415657,1,0,2022-12-19 02:30:00.331463
181,456,0,1,1,24,456,26,1,False,active,1671410922,1,0,2022-12-19 02:30:00.331463
182,457,13,1,1,58,457,19,2,False,active,1671417268,1,0,2022-12-19 02:30:00.331463
183,458,9,1,1,14,458,31,0,False,active,1671417280,1,0,2022-12-19 02:30:00.331463
184,460,3,1,1,5,460,18,1,False,active,1671416917,1,0,2022-12-19 02:30:00.331463
185,461,4,1,1,17,461,39,0,False,active,1671415850,1,0,2022-12-19 02:30:00.331463
186,462,2,1,1,3,462,70,0,False,active,1671416978,1,0,2022-12-19 02:30:00.331463
187,464,0,0,0,1,464,0,0,False,out_of_service,1665166826,0,0,2022-12-19 02:30:00.331463
188,465,6,1,1,18,465,32,2,False,active,1671417649,1,0,2022-12-19 02:30:00.331463
189,466,5,1,1,9,466,25,1,False,active,1671417239,1,0,2022-12-19 02:30:00.331463
190,468,2,1,1,68,468,5,2,False,active,1671416792,1,0,2022-12-19 02:30:00.331463
191,469,15,1,1,50,469,35,1,False,active,1671417609,1,0,2022-12-19 02:30:00.331463
192,470,7,1,1,1,470,83,0,False,active,1671415768,1,0,2022-12-19 02:30:00.331463
193,471,2,1,1,12,471,16,3,False,active,1671417053,1,0,2022-12-19 02:30:00.331463
194,472,6,1,1,38,472,13,3,False,active,1671416610,1,0,2022-12-19 02:30:00.331463
195,473,20,1,1,0,473,64,0,False,active,1671408076,1,0,2022-12-19 02:30:00.331463
196,474,13,1,1,6,474,50,0,False,active,1671417657,1,0,2022-12-19 02:30:00.331463
197,476,10,1,1,50,476,15,0,False,active,1671416899,1,0,2022-12-19 02:30:00.331463
198,477,29,1,1,3,477,56,6,False,active,1671417104,1,4,2022-12-19 02:30:00.331463
199,478,8,1,1,34,478,15,4,False,active,1671417748,1,0,2022-12-19 02:30:00.331463
200,479,3,1,1,22,479,4,3,False,active,1671417585,1,0,2022-12-19 02:30:00.331463
201,480,0,1,1,23,480,4,2,False,active,1671416865,1,0,2022-12-19 02:30:00.331463
202,481,7,1,1,10,481,14,1,False,active,1671417029,1,0,2022-12-19 02:30:00.331463
203,482,2,1,0,1,482,76,1,False,active,1671372713,0,0,2022-12-19 02:30:00.331463
204,483,11,1,1,0,483,68,0,False,active,1671414970,1,0,2022-12-19 02:30:00.331463
205,484,13,1,1,41,484,26,1,False,active,1671417299,1,0,2022-12-19 02:30:00.331463
206,485,2,1,1,24,485,14,1,False,active,1671416386,1,0,2022-12-19 02:30:00.331463
207,486,20,1,1,5,486,29,7,False,active,1671416941,1,0,2022-12-19 02:30:00.331463
208,489,11,1,1,17,489,45,4,False,active,1671417727,1,0,2022-12-19 02:30:00.331463
209,490,38,1,1,34,490,61,1,False,active,1671416649,1,0,2022-12-19 02:30:00.331463
210,494,1,1,1,13,494,50,3,False,active,1671415878,1,0,2022-12-19 02:30:00.331463
211,495,1,1,1,34,495,4,0,False,active,1671417589,1,0,2022-12-19 02:30:00.331463
212,496,3,1,1,10,496,50,5,False,active,1671416973,1,0,2022-12-19 02:30:00.331463
213,497,8,1,1,9,497,48,9,False,active,1671416542,1,0,2022-12-19 02:30:00.331463
214,500,1,1,1,45,500,33,0,False,active,1671417741,1,0,2022-12-19 02:30:00.331463
215,501,4,1,1,63,501,18,2,False,active,1671417740,1,0,2022-12-19 02:30:00.331463
216,502,10,1,1,13,502,18,4,False,active,1671417741,1,0,2022-12-19 02:30:00.331463
217,503,7,1,1,7,503,38,0,False,active,1671415998,1,0,2022-12-19 02:30:00.331463
218,504,2,1,1,41,504,9,3,False,active,1671417232,1,0,2022-12-19 02:30:00.331463
219,505,6,1,1,12,505,32,4,False,active,1671417178,1,0,2022-12-19 02:30:00.331463
220,507,7,1,1,67,507,10,1,False,active,1671416962,1,0,2022-12-19 02:30:00.331463
221,508,4,1,1,17,508,5,1,False,active,1671416174,1,0,2022-12-19 02:30:00.331463
222,509,7,1,1,0,509,50,8,False,active,1671417557,1,0,2022-12-19 02:30:00.331463
223,510,22,1,1,24,510,52,2,False,active,1671415888,1,0,2022-12-19 02:30:00.331463
224,511,7,1,1,32,511,11,0,False,active,1671417618,1,0,2022-12-19 02:30:00.331463
225,512,3,1,1,10,512,18,1,False,active,1671413217,1,0,2022-12-19 02:30:00.331463
226,513,2,1,1,39,513,2,0,False,active,1671417201,1,0,2022-12-19 02:30:00.331463
227,514,8,1,1,25,514,20,3,False,active,1671417273,1,0,2022-12-19 02:30:00.331463
228,515,5,1,1,67,515,11,0,False,active,1671417448,1,0,2022-12-19 02:30:00.331463
229,516,3,1,1,12,516,34,1,False,active,1671416511,1,0,2022-12-19 02:30:00.331463
230,522,1,1,1,50,522,22,2,False,active,1671413738,1,0,2022-12-19 02:30:00.331463
231,525,0,1,1,25,525,30,4,False,active,1671417579,1,0,2022-12-19 02:30:00.331463
232,526,2,1,1,17,526,20,2,False,active,1671417521,1,0,2022-12-19 02:30:00.331463
233,528,1,1,1,32,528,4,2,False,active,1671417695,1,0,2022-12-19 02:30:00.331463
234,529,7,1,1,7,529,27,5,False,active,1671417435,1,0,2022-12-19 02:30:00.331463
235,530,1,1,1,16,530,5,2,False,active,1671412988,1,0,2022-12-19 02:30:00.331463
236,531,15,1,1,3,531,62,0,False,active,1671417554,1,0,2022-12-19 02:30:00.331463
237,532,2,1,1,13,532,25,4,False,active,1671416435,1,0,2022-12-19 02:30:00.331463
238,536,7,1,1,9,536,17,2,False,active,1671416042,1,0,2022-12-19 02:30:00.331463
239,537,0,1,1,53,537,22,1,False,active,1671416435,1,0,2022-12-19 02:30:00.331463
240,539,3,1,1,8,539,16,5,False,active,1671417237,1,0,2022-12-19 02:30:00.331463
241,540,5,1,1,39,540,14,0,False,active,1671417442,1,0,2022-12-19 02:30:00.331463
242,545,5,1,1,12,545,12,1,False,active,1671416261,1,0,2022-12-19 02:30:00.331463
243,546,0,1,0,0,546,0,0,False,active,86400,0,0,2022-12-19 02:30:00.331463
244,2002,0,1,1,5,2002,45,6,False,active,1671415855,1,0,2022-12-19 02:30:00.331463
245,2003,2,1,1,32,2003,18,2,False,active,1671416830,1,0,2022-12-19 02:30:00.331463
246,2006,19,1,1,22,2006,49,1,False,active,1671416566,1,0,2022-12-19 02:30:00.331463
247,2008,2,1,1,14,2008,18,0,False,active,1671412729,1,0,2022-12-19 02:30:00.331463
248,2009,2,1,1,5,2009,27,3,False,active,1671415973,1,0,2022-12-19 02:30:00.331463
249,2010,6,1,1,10,2010,30,3,False,active,1671415998,1,0,2022-12-19 02:30:00.331463
250,2012,1,1,1,44,2012,12,1,False,active,1671417190,1,0,2022-12-19 02:30:00.331463
251,2017,1,1,1,47,2017,4,0,False,active,1671417108,1,0,2022-12-19 02:30:00.331463
