,is_renting,num_bikes_disabled,legacy_id,num_bikes_available,is_installed,num_docks_disabled,station_status,station_id,num_ebikes_available,last_reported,eightd_has_available_keys,is_returning,num_docks_available,last_update,num_scooters_available,num_scooters_unavailable
977,1,0,4073,3,1,0,active,67f60e7e-397a-4e47-b7f9-d10bd67133b3,0,1690680123,False,1,47,2023-07-30 01:15:08.977683,0.0,0.0
978,1,0,4266,5,1,0,active,7a725e59-49be-4c1d-9c3d-3b3a8ed1232f,1,1690680122,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
979,1,0,3016,30,1,0,active,66dcac42-0aca-11e7-82f6-3863bb44ef7c,2,1690680122,False,1,24,2023-07-30 01:15:08.977683,0.0,0.0
980,1,0,1786696384892428996,0,1,0,active,1786696384892428996,0,1690680120,False,1,21,2023-07-30 01:15:08.977683,,
981,1,3,4125,31,1,0,active,4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,1,1690680124,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
982,1,7,4236,9,1,0,active,1f872052-38c4-4701-96c4-c363de51c2b5,4,1690680129,False,1,43,2023-07-30 01:15:08.977683,0.0,0.0
983,0,0,3727,0,1,0,active,3863f086-ae35-4d0e-8c91-2b6e3e5827a1,0,1690372065,False,0,0,2023-07-30 01:15:08.977683,,
984,1,4,3521,31,1,0,active,0e003543-3656-448f-8a93-029d265f2e26,0,1690680126,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
985,1,4,455,13,1,0,active,66dc2172-0aca-11e7-82f6-3863bb44ef7c,3,1690680132,False,1,71,2023-07-30 01:15:08.977683,0.0,0.0
986,1,6,3461,25,1,0,active,66dea894-0aca-11e7-82f6-3863bb44ef7c,2,1690680132,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
987,0,0,4325,0,0,0,out_of_service,d7d297fd-36dc-42f2-8e3b-24b1003be874,0,1689009024,False,0,0,2023-07-30 01:15:08.977683,,
988,1,1,4926,10,1,0,active,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,0,1690680133,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
989,0,0,4211,0,0,0,out_of_service,c0e0e578-8ce8-4c9d-be47-b902d8a41050,0,1687952453,False,0,0,2023-07-30 01:15:08.977683,,
990,1,3,3827,14,1,0,active,fd081854-3f37-420a-9785-ea63c09c12ad,0,1690680128,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
991,1,2,4025,10,1,0,active,361dd964-db79-47dd-b044-eac88c735249,0,1690680130,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
992,1,0,4284,7,1,0,active,e3e6105e-eaa2-43c5-badb-fb8592ad7227,1,1690680130,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
993,1,2,291,15,1,0,active,66db64d1-0aca-11e7-82f6-3863bb44ef7c,6,1690680131,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
994,1,1,5012,14,1,0,active,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,1,1690680131,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
995,1,5,3799,36,1,0,active,547cdccc-7864-4898-97c9-8798d924ef54,6,1690680128,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
996,1,4,4278,21,1,0,active,3e9e50cc-f336-439f-bd0b-dec5499c038d,3,1690680128,False,1,21,2023-07-30 01:15:08.977683,0.0,0.0
997,1,2,1786375069262703476,12,1,0,active,1786375069262703476,1,1690680125,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
998,1,2,3423,19,1,0,active,66de65a4-0aca-11e7-82f6-3863bb44ef7c,3,1690680125,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
999,1,2,4081,2,1,0,active,0f536c08-dde3-40af-a66d-1fe1e7edecd2,2,1690680125,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1000,1,1,396,8,1,0,active,66dbeded-0aca-11e7-82f6-3863bb44ef7c,2,1690680133,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1001,0,0,3093,0,0,0,out_of_service,66dd039b-0aca-11e7-82f6-3863bb44ef7c,0,1690469674,False,0,0,2023-07-30 01:15:08.977683,,
1002,1,1,3803,1,1,0,active,2f580cf9-14e2-4300-ba22-f6d88d0312a5,1,1690680134,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
1003,1,1,3808,1,1,0,active,cb81edec-e79d-4cb2-b494-18aa18b27ad5,0,1690680134,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1004,1,10,151,20,1,0,active,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,5,1690680134,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
1005,1,2,4805,19,1,0,active,7a8b474b-7577-4316-a192-d57576d194a3,2,1690680138,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1006,1,2,4260,5,1,0,active,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,1,1690680138,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
1007,1,2,3048,12,1,0,active,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,0,1690680138,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
1008,1,0,3845,7,1,0,active,45e8c326-b12d-4be6-b040-bb6de9986d25,1,1690680136,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1009,1,5,4783,7,1,0,active,dfad8e49-7e1b-4376-90b4-7a449319f294,2,1690680136,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
1010,1,1,4011,3,1,0,active,1b22c037-207d-454a-90aa-8f22d0a8a7e3,1,1690680136,False,1,20,2023-07-30 01:15:08.977683,0.0,0.0
1011,1,2,4745,21,1,0,active,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,1,1690680136,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1012,1,1,4706,37,1,0,active,1e3a16ff-65ba-4d34-b3c6-37aff44e085a,2,1690680136,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
1013,1,0,3572,26,1,0,active,548cb08c-4ec1-46d9-8978-1a8d3bf42454,1,1690680136,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
1014,1,0,4600,21,1,0,active,724aeecc-8c91-4afc-b97c-72a98de452c9,8,1690680134,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1015,1,1,3315,22,1,0,active,66ddee56-0aca-11e7-82f6-3863bb44ef7c,0,1690680135,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1016,1,1,3789,11,1,0,active,47bcbcc1-9241-4e65-99f1-07c15543be1b,4,1690680137,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
1017,1,0,3162,10,1,0,active,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,0,1690680139,False,1,29,2023-07-30 01:15:08.977683,0.0,0.0
1018,1,0,4286,16,1,0,active,6a9b19e3-cd69-4e0c-9b28-1889db936c7c,3,1690680139,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1019,1,0,3528,11,1,0,active,cc758f1a-8b28-4ff5-bc75-fbe62c453378,0,1690680140,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
1020,1,2,3071,13,1,0,active,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,0,1690680137,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1021,1,4,387,25,1,0,active,66dbe8d6-0aca-11e7-82f6-3863bb44ef7c,8,1690680138,False,1,29,2023-07-30 01:15:08.977683,0.0,0.0
1022,1,0,4444,11,1,0,active,23bc4d9b-1ec2-45fb-9228-e41517346b24,4,1690680135,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
1023,1,3,4975,39,1,0,active,3eed817a-63e5-424b-8ed3-c809db5488f7,1,1690680142,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
1024,1,2,5011,33,1,0,active,0109f17a-2378-4500-9648-88bdb31ec612,1,1690680142,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1025,1,2,4756,0,1,0,active,122111c9-9a61-4372-a756-fb2495611cb6,0,1690680143,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
1026,1,3,3603,3,1,0,active,42032bf9-4599-4035-bc01-c80bec1a7122,0,1690680143,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1027,1,6,4701,9,1,0,active,ca4795a2-6ab3-4597-bf59-f0155ac1637c,0,1690680143,False,1,52,2023-07-30 01:15:08.977683,0.0,0.0
1028,1,3,4088,1,1,0,active,fda0c217-9504-4b26-8a25-e40b603ee5fa,1,1690680143,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
1029,1,2,3156,0,1,0,active,66dd491c-0aca-11e7-82f6-3863bb44ef7c,0,1690680143,False,1,35,2023-07-30 01:15:08.977683,0.0,0.0
1030,1,1,3393,18,1,0,active,66de482a-0aca-11e7-82f6-3863bb44ef7c,0,1690680143,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1031,1,4,509,17,1,0,active,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,1,1690680143,False,1,40,2023-07-30 01:15:08.977683,0.0,0.0
1032,1,1,3313,6,1,0,active,66dded7a-0aca-11e7-82f6-3863bb44ef7c,0,1690680143,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
1033,1,4,313,50,1,0,active,66db74a5-0aca-11e7-82f6-3863bb44ef7c,8,1690680141,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1034,1,1,4349,5,1,0,active,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,5,1690680141,False,1,11,2023-07-30 01:15:08.977683,0.0,0.0
1035,1,0,4069,11,1,0,active,61bc2467-aa8c-4386-ba9e-3f01120bd6b8,6,1690680141,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1036,1,0,3571,4,1,0,active,a2f71eea-05a2-4fe7-99ab-f74535c880ae,2,1690680140,False,1,20,2023-07-30 01:15:08.977683,0.0,0.0
1037,1,0,1815968026870435892,9,1,0,active,1815968026870435892,1,1690680144,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1038,1,1,4608,1,1,0,active,b4063b76-1abd-465c-96a4-45f6ee016bc5,1,1690680144,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1039,1,0,4790,8,1,0,active,db29242d-6ff3-4e22-85fe-45fa3d03ec39,6,1690680144,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1040,1,0,4823,13,1,0,active,787fe4b2-6029-4f71-917e-892479d8d64e,2,1690680144,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1041,1,9,4238,19,1,0,active,2c321ea3-e1dd-4d32-be70-bd158fe1f568,0,1690680144,False,1,47,2023-07-30 01:15:08.977683,0.0,0.0
1042,1,8,3129,0,1,0,active,66dd2811-0aca-11e7-82f6-3863bb44ef7c,0,1690680144,False,1,32,2023-07-30 01:15:08.977683,0.0,0.0
1043,1,0,3848,5,1,0,active,7603028c-8b04-4918-8a25-a087ce57aea4,2,1690680144,False,1,27,2023-07-30 01:15:08.977683,0.0,0.0
1044,1,1,3756,19,1,0,active,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,3,1690680143,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1045,1,3,385,5,1,0,active,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,0,1690680143,False,1,21,2023-07-30 01:15:08.977683,0.0,0.0
1046,1,2,4442,32,1,0,active,a33a2d11-33a5-46ad-a086-5698ac17b7b4,1,1690680143,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1047,1,0,4595,10,1,1,active,94f77501-32e5-4539-90c6-82d4198f7991,3,1690680143,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
1048,1,2,3628,13,1,0,active,dc8223ad-4108-40a8-9ff5-35e8490b4077,1,1690680141,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1049,1,2,4222,25,1,0,active,141eb0e0-e78d-411a-a0be-202a6424cc93,1,1690680141,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1050,1,0,4765,4,1,0,active,623c9658-5544-4254-847e-738763cf45a3,0,1690680145,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1051,1,0,3989,4,1,0,active,e780c290-0c52-4ab1-9719-a581be789df3,0,1690680144,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1052,1,4,4472,0,1,0,active,dc34ba4c-d8e5-4674-a02e-210c950c05c1,0,1690680145,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
1053,1,3,4058,9,1,0,active,821b19c1-ab13-4482-9580-770288a377a7,3,1690680147,False,1,31,2023-07-30 01:15:08.977683,0.0,0.0
1054,1,3,346,6,1,1,active,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,0,1690680147,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1055,1,3,3516,15,1,0,active,b506be9e-45d3-43d1-a262-27d8fa91e974,5,1690680147,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1056,1,0,3917,29,1,1,active,582cd775-0178-47f5-b707-6d5869f077ba,0,1690680147,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1057,1,2,3535,25,1,0,active,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,1,1690680147,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1058,1,0,4664,23,1,0,active,be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,2,1690680147,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1059,1,1,3782,23,1,0,active,d47c856e-8cda-4da0-b8eb-1ccf0e6ef7ab,0,1690680148,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
1060,1,1,3831,26,1,0,active,9092515e-eef6-478f-910f-1cd19d06bebb,0,1690680148,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
1061,1,0,3853,19,1,0,active,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,0,1690680148,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1062,1,2,308,45,1,0,active,66db7152-0aca-11e7-82f6-3863bb44ef7c,0,1690680148,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1063,1,4,3977,1,1,1,active,df243d7f-e6ae-435c-9895-aecbcff9cada,0,1690680148,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
1064,1,6,3302,6,1,0,active,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,4,1690680148,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
1065,1,1,144,56,1,0,active,66db2db5-0aca-11e7-82f6-3863bb44ef7c,1,1690680149,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1066,1,0,4492,18,1,0,active,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,1,1690680146,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1067,1,2,3815,8,1,0,active,632b140c-65de-4f50-9cc2-c001ae011aea,3,1690680146,False,1,29,2023-07-30 01:15:08.977683,0.0,0.0
1068,1,1,298,26,1,0,active,66db69d0-0aca-11e7-82f6-3863bb44ef7c,3,1690680146,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
1069,1,1,352,6,1,0,active,66dbc551-0aca-11e7-82f6-3863bb44ef7c,3,1690680146,False,1,47,2023-07-30 01:15:08.977683,0.0,0.0
1070,1,1,3058,1,1,0,active,66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,1,1690680149,False,1,21,2023-07-30 01:15:08.977683,0.0,0.0
1071,1,4,442,3,1,0,active,66dc18c2-0aca-11e7-82f6-3863bb44ef7c,1,1690680149,False,1,44,2023-07-30 01:15:08.977683,0.0,0.0
1072,1,1,3883,2,1,0,active,a3e2b360-f050-48ea-b8c8-57d897b8f7fc,0,1690680149,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
1073,1,1,174,4,1,0,active,66db34fc-0aca-11e7-82f6-3863bb44ef7c,1,1690680150,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
1074,0,0,4110,0,1,30,active,a0eec052-257a-4c79-8171-6e2ad9864ad0,0,1690680148,False,0,0,2023-07-30 01:15:08.977683,,
1075,1,0,5066,6,1,0,active,b62bcd96-c2db-447c-bdd5-d3c18f174858,0,1690680148,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
1076,1,6,4695,24,1,0,active,063e7e78-b810-4a2f-8045-a82a0d69d752,11,1690680148,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1077,1,4,456,3,1,0,active,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,0,1690680147,False,1,44,2023-07-30 01:15:08.977683,0.0,0.0
1078,1,2,3515,11,1,0,active,387e2863-83ad-4589-8004-794a7b624801,0,1690680154,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
1079,1,6,2003,23,1,0,active,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,2,1690680154,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
1080,1,1,4613,4,1,0,active,41f2113f-13f3-48b3-9919-179df29011b2,0,1690680155,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1081,1,1,5006,3,1,0,active,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,0,1690680155,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1082,1,2,5000,2,1,0,active,956e9f8d-d23a-4a0e-bf28-84180e818af7,1,1690680155,False,1,23,2023-07-30 01:15:08.977683,0.0,0.0
1083,1,2,3145,11,1,0,active,66dd448f-0aca-11e7-82f6-3863bb44ef7c,0,1690680155,False,1,32,2023-07-30 01:15:08.977683,0.0,0.0
1084,1,2,4563,2,1,0,active,f4f9a09c-010c-430c-a766-3390c44b4962,2,1690680155,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1085,1,0,4622,10,1,0,active,e1886e7a-62b1-4359-9835-8ab5a16371ae,3,1690680155,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1086,1,1,3673,2,1,0,active,26176e86-8362-4c91-a693-6aa3f9ce0b73,2,1690680150,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1087,1,2,4708,32,1,0,active,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,2,1690680150,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1088,1,7,3555,0,1,0,active,9a40cb60-6ede-4c9e-9d64-dc55cae57f31,0,1690680150,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1089,1,2,481,10,1,0,active,66dc4599-0aca-11e7-82f6-3863bb44ef7c,2,1690680151,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
1090,1,0,3646,0,1,0,active,43f3d3c7-46b0-4812-879d-15afe8804c5f,0,1690680151,False,1,26,2023-07-30 01:15:08.977683,,
1091,1,0,3885,15,1,0,active,1057229c-f8f8-4014-80cd-f40421c61cf0,4,1690680151,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
1092,1,1,3937,20,1,0,active,8b1222da-612f-4482-ab34-9467c4ed28e3,1,1690680151,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
1093,1,5,4188,10,1,0,active,c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,2,1690680151,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1094,1,3,3948,11,1,0,active,96a0b676-e966-4d96-b04b-ceb8149cedcd,7,1690680153,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
1095,1,1,4366,10,1,0,active,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,3,1690680154,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
1096,1,3,270,7,1,0,active,66db5c14-0aca-11e7-82f6-3863bb44ef7c,2,1690680154,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1097,1,4,461,21,1,0,active,66dc259a-0aca-11e7-82f6-3863bb44ef7c,4,1690680154,False,1,58,2023-07-30 01:15:08.977683,0.0,0.0
1098,1,1,4875,4,1,0,active,c2800791-1911-4f2b-8fc7-bed280c557c0,0,1690680154,False,1,39,2023-07-30 01:15:08.977683,0.0,0.0
1099,1,0,4894,19,1,0,active,96878d29-481d-48dc-bcdc-a5f1ce88c76d,3,1690680155,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1100,1,4,289,11,1,0,active,66db63f4-0aca-11e7-82f6-3863bb44ef7c,7,1690680155,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
1101,1,1,3654,2,1,0,active,1e83ffdc-8e72-45c0-8210-4f37e60505c9,0,1690680156,False,1,32,2023-07-30 01:15:08.977683,0.0,0.0
1102,1,0,5039,17,1,0,active,9c147c77-11da-4d0b-8a21-a8042ec8031b,4,1690680156,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1103,1,2,3980,11,1,1,active,85b77b8d-32b8-4049-a407-64319916e2c5,3,1690680151,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1104,1,2,3738,26,1,0,active,8ea09819-cd88-4732-b047-c0549f0b370f,8,1690680151,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
1105,1,2,3118,11,1,0,active,66dd2208-0aca-11e7-82f6-3863bb44ef7c,0,1690680151,False,1,27,2023-07-30 01:15:08.977683,0.0,0.0
1106,1,0,3857,6,1,0,active,74feba30-26a5-4949-b3a0-d6e13ba1a20c,0,1690680152,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1107,1,1,3613,8,1,0,active,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,0,1690680152,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1108,1,4,4002,16,1,0,active,1064b4b0-e9c8-4139-ac48-f118305dbe69,2,1690680152,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
1109,1,4,539,44,1,0,active,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,1,1690680153,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1110,1,1,4086,20,1,0,active,79c4a612-a5df-4814-9e6b-6305da61ebc4,2,1690680153,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1111,1,1,5034,21,1,0,active,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,0,1690680152,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
1112,1,4,4481,18,1,0,active,d1138533-504c-4d29-b71c-299e1d31f159,0,1690680152,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1113,1,0,4638,6,1,0,active,d9ea5210-50b3-4342-9801-f896bd21f4a1,2,1690680156,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1114,1,2,3070,11,1,0,active,66dce567-0aca-11e7-82f6-3863bb44ef7c,2,1690680156,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
1115,1,2,420,4,1,0,active,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,1,1690680160,False,1,44,2023-07-30 01:15:08.977683,0.0,0.0
1116,1,5,3096,29,1,0,active,66dd1585-0aca-11e7-82f6-3863bb44ef7c,1,1690680161,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1117,1,1,4918,8,1,0,active,78b4aa30-e4e9-4447-9419-c89f8527892e,3,1690680161,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1118,1,0,4024,23,1,0,active,0b94cc1e-2327-4679-99d9-3b21ddc02051,1,1690680161,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
1119,1,0,4778,10,1,0,active,e2b28abd-07a4-4552-ad17-abf155aff28a,0,1690680161,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1120,1,3,3088,10,1,0,active,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,2,1690680161,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1121,1,1,4045,21,1,0,active,2f656bc4-7743-4326-8330-a22bd41d9d17,1,1690680156,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1122,1,0,4954,8,1,0,active,901cab1a-a77e-424e-b602-16883e792f93,2,1690680157,False,1,11,2023-07-30 01:15:08.977683,0.0,0.0
1123,1,1,3391,20,1,2,active,66de4594-0aca-11e7-82f6-3863bb44ef7c,1,1690680157,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1124,1,4,128,51,1,0,active,66db2afe-0aca-11e7-82f6-3863bb44ef7c,0,1690680157,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1125,1,0,1796642668661690940,18,1,0,active,1796642668661690940,1,1690680157,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
1126,1,0,4498,8,1,0,active,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,2,1690680157,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
1127,1,2,4074,7,1,0,active,5dc8ddac-979e-4ae5-b879-3670cca7482d,2,1690680158,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1128,1,7,497,41,1,0,active,66dc748f-0aca-11e7-82f6-3863bb44ef7c,8,1690680158,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1129,1,4,3592,7,1,0,active,9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,0,1690680158,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
1130,1,4,4028,12,1,0,active,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,2,1690680158,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1131,1,5,3351,14,1,0,active,66de186f-0aca-11e7-82f6-3863bb44ef7c,0,1690680158,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
1132,1,1,3046,8,1,0,active,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,1,1690680158,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
1133,1,0,4324,5,1,0,active,28be450b-7878-4495-add2-61afd94f375a,1,1690680158,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
1134,1,0,1791472779085971670,6,1,0,active,1791472779085971670,1,1690680162,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1135,1,7,212,13,1,0,active,66db3606-0aca-11e7-82f6-3863bb44ef7c,0,1690680162,False,1,39,2023-07-30 01:15:08.977683,0.0,0.0
1136,1,2,3934,24,1,0,active,648e09b6-95c2-40d3-9dac-a43f22eccf38,1,1690680162,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
1137,1,0,5038,12,1,0,active,3c135a2e-eeea-4e81-9c0a-8d14a6049198,2,1690680162,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
1138,1,4,4408,3,1,0,active,993fc83f-52c6-43f4-bb49-4abe4ad48150,2,1690680159,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
1139,1,3,250,38,1,0,active,66db40ef-0aca-11e7-82f6-3863bb44ef7c,0,1690680159,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
1140,1,1,4384,1,1,0,active,83d1ff16-ba56-4eae-aa6a-b37b6439db82,0,1690680159,False,1,28,2023-07-30 01:15:08.977683,0.0,0.0
1141,1,2,261,17,1,0,active,66db44e5-0aca-11e7-82f6-3863bb44ef7c,3,1690680159,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
1142,1,0,5026,3,1,0,active,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,0,1690680160,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
1143,1,0,3897,4,1,0,active,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,2,1690680160,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
1144,1,9,3894,9,1,0,active,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,0,1690680160,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
1145,1,4,3382,33,1,0,active,66de2b97-0aca-11e7-82f6-3863bb44ef7c,3,1690680160,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
1146,1,0,3940,11,1,0,active,d7632897-a6eb-4f8f-9ab2-c66426620fbf,2,1690680162,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
