,num_docks_available,station_id,is_installed,num_bikes_available,is_returning,num_bikes_disabled,last_reported,num_ebikes_available,legacy_id,num_docks_disabled,is_renting,eightd_has_available_keys,last_update,num_scooters_available,num_scooters_unavailable
146,7,cb9840a3-4ae2-420d-865c-9ac45e2f5485,1,7,1,2,1691549677,2,4019,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
147,9,8caf71df-76c3-43fb-be98-d555d2291460,1,6,1,11,1691549677,1,3558,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
148,12,26cae473-0e59-4af7-bad5-bb6fec85c8bc,1,10,1,0,1691549677,5,3896,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
149,7,645e4365-653f-48ce-bc15-5fcc287be56f,1,53,1,10,1691549677,9,4699,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
150,0,1835618878584115330,1,25,1,0,1691549673,4,1835618878584115330,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
151,0,1786698321265653818,1,35,1,5,1691549673,2,1786698321265653818,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
152,11,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,1,20,1,2,1691549673,2,3075,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
153,12,d8778570-f7f2-458d-82f5-9ad39210a501,1,35,1,3,1691549672,0,4333,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
154,1,66dbef15-0aca-11e7-82f6-3863bb44ef7c,1,31,1,3,1691549673,3,398,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
155,12,068b919c-f649-4091-8e12-ccf37191cad5,1,4,1,1,1691549678,0,4213,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
156,5,499e10ad-c008-461e-8cf7-20757218a9cc,1,17,1,1,1691549600,3,4319,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
157,1,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,1,11,1,5,1691549600,2,3498,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
158,12,66dbec40-0aca-11e7-82f6-3863bb44ef7c,1,41,1,2,1691549597,3,393,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
159,18,6b60bf55-3da4-439a-bde1-fc80be8623ba,1,1,1,5,1691549597,1,4061,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
160,8,1817432434869846072,1,12,1,3,1691549598,0,1817432434869846072,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
161,14,59af018a-2ee9-489a-b445-bb6fba9c1119,1,1,1,4,1691549598,1,4054,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
162,18,ca5cc034-a95d-446e-8314-6691589886b1,1,0,1,0,1691549601,0,4860,0,1,False,2023-08-09 02:45:04.427402,,
163,4,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,1,16,1,2,1691549601,0,3931,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
164,24,66dc1d80-0aca-11e7-82f6-3863bb44ef7c,1,11,1,5,1691549600,2,448,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
165,3,f8c242cd-da59-4f0e-afd6-832bbdd7d328,1,16,1,0,1691549600,1,4750,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
166,8,66de17f7-0aca-11e7-82f6-3863bb44ef7c,1,26,1,4,1691549596,24,3350,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
167,7,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,1,19,1,1,1691549597,5,3110,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
168,13,1828966626550010820,1,7,1,0,1691549596,3,1828966626550010820,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
169,10,18eccc71-66be-4e4c-8335-095a9bf0df94,1,19,1,4,1691549596,3,3629,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
170,0,498d7e8e-5164-4f26-9ce6-399947d73b1a,1,17,1,0,1691549598,2,3849,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
171,9,bacfe3c2-7946-45ed-91f9-f5b91791de75,1,19,1,2,1691549598,2,3503,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
172,15,fda18503-7488-4b91-b74c-949a90401e83,1,4,1,0,1691549598,0,4769,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
173,11,ff9581d3-3e1a-463a-bdab-d8150c468be2,1,19,1,2,1691549602,0,3513,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
174,27,66dce8db-0aca-11e7-82f6-3863bb44ef7c,1,6,1,8,1691549603,0,3074,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
175,3,66db277a-0aca-11e7-82f6-3863bb44ef7c,1,20,1,2,1691549603,0,82,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
176,24,66db3053-0aca-11e7-82f6-3863bb44ef7c,1,46,1,1,1691549603,0,152,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
177,35,66db408f-0aca-11e7-82f6-3863bb44ef7c,1,3,1,1,1691549603,0,249,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
178,24,ed279ef2-52ee-4ff2-9a52-edd8137ea034,1,3,1,0,1691549604,2,4779,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
179,1,943a1a27-1328-4823-8945-28d845280383,1,27,1,1,1691549604,10,4447,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
180,10,1795146692060860976,1,11,1,2,1691549604,2,1795146692060860976,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
181,22,1b038e21-e199-4c47-bef0-f4bcdc06b73b,1,19,1,2,1691549607,0,4407,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
182,14,66db75cc-0aca-11e7-82f6-3863bb44ef7c,1,27,1,2,1691549607,1,315,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
183,39,66dde630-0aca-11e7-82f6-3863bb44ef7c,1,31,1,2,1691549607,0,3296,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
184,17,d18512f9-52c8-4175-92b9-b6258dc30748,1,2,1,1,1691549605,1,4930,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
185,30,66dc2995-0aca-11e7-82f6-3863bb44ef7c,1,5,1,0,1691549605,0,466,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
186,94,64f0f28c-bedc-42d5-b107-ecdd48fc30cd,1,1,1,8,1691549605,0,4642,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
187,22,66dc1687-0aca-11e7-82f6-3863bb44ef7c,1,1,1,1,1691549606,0,437,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
188,30,78aabb95-6195-4aa7-ab0d-5748eeb26bd1,1,1,1,0,1691549608,1,3866,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
189,2,66de0a78-0aca-11e7-82f6-3863bb44ef7c,1,16,1,0,1691549609,0,3330,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
190,17,66db2a71-0aca-11e7-82f6-3863bb44ef7c,1,25,1,2,1691549609,0,127,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
191,12,ca843847-923a-40b7-80ca-c1c3fff6e818,1,3,1,5,1691549609,3,4495,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
192,14,7d5fa1f0-4069-4d5d-b735-5d500597394a,1,18,1,2,1691549610,0,4714,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
193,0,cd2d9dab-7708-4685-a56f-9412c738de7e,1,22,1,1,1691549607,0,5063,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
194,30,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,1,3,1,2,1691549607,2,3131,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
195,12,1809664497883596992,1,15,1,2,1691549611,0,1809664497883596992,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
196,1,3e1bdcec-e762-4e83-b447-007f05923cce,1,21,1,1,1691549611,0,3524,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
197,8,640a9a95-194f-42f5-8d88-1df67129f388,1,15,1,0,1691549611,1,4176,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
198,2,66db4549-0aca-11e7-82f6-3863bb44ef7c,1,19,1,1,1691549611,7,262,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
199,7,f62526d4-9c6a-4c76-be76-c64b5be669d2,1,12,1,2,1691549613,1,4287,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
200,5,66dc3782-0aca-11e7-82f6-3863bb44ef7c,1,25,1,0,1691549613,3,471,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
201,41,66dd24ca-0aca-11e7-82f6-3863bb44ef7c,1,6,1,0,1691549612,0,3123,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
202,14,6476c5fd-611e-436c-9736-e0f43bb7774e,1,1,1,4,1691549612,1,4147,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
203,18,af72ab76-c6cb-4994-af96-51fa8846ecdc,1,2,1,0,1691549612,1,4941,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
204,7,82c85f05-4722-48ae-9f64-0522012eb3c8,1,18,1,3,1691549614,9,4184,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
205,8,837b7db3-55c6-4595-a497-834972631752,1,7,1,1,1691549614,7,3901,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
206,2,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,1,29,1,0,1691549615,1,3109,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
207,3,62f8f806-bd04-4282-9c5d-ad4293644e3c,1,16,1,2,1691549617,2,4508,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
208,2,633fbc4c-7617-47ba-a393-aad7a8d26a3e,1,19,1,2,1691549615,1,3676,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
209,13,c602146e-d69d-43b6-9e8f-054c4df5377e,1,6,1,0,1691549616,1,4250,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
210,13,493850bd-125b-49f5-932b-bf999504fb06,1,0,1,4,1691549616,0,3978,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
211,21,66ddea99-0aca-11e7-82f6-3863bb44ef7c,1,0,1,2,1691549616,0,3306,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
212,1,e85c3165-ad0a-44a3-9683-d8cf7575f465,1,27,1,1,1691549616,1,4361,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
213,19,66de0861-0aca-11e7-82f6-3863bb44ef7c,1,9,1,2,1691549617,3,3325,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
214,5,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,1,19,1,1,1691549617,2,3113,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
215,3,3f05490b-a3d8-4d15-bd25-0212555b5dff,1,19,1,1,1691549612,1,4358,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
216,72,c638ec67-9ac0-416f-944f-619926144931,1,4,1,10,1691549612,2,4675,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
217,0,66dd217d-0aca-11e7-82f6-3863bb44ef7c,1,23,1,4,1691549613,10,3117,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
218,1,66dbc420-0aca-11e7-82f6-3863bb44ef7c,1,64,1,4,1691549613,0,350,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
219,4,1828965172312150882,1,18,1,0,1691549618,4,1828965172312150882,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
220,18,0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,1,3,1,0,1691549618,0,4942,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
221,14,7a1ad7c0-4958-4354-91a1-11bf13348abd,1,5,1,0,1691549624,0,4865,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
222,9,f681f980-185d-45b9-8490-bb2606624dd4,1,8,1,2,1691549624,0,4576,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
223,10,1814907590556515014,1,11,1,2,1691549625,2,1814907590556515014,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
224,0,1814548067447122618,1,35,1,0,1691549625,3,1814548067447122618,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
225,9,655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,1,7,1,2,1691549619,0,4112,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
226,13,61f2ffd4-159a-42b3-a4d9-3fdfc3349074,1,4,1,3,1691549619,1,3830,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
227,15,481624f3-9377-4dfd-a5dd-de05a7fef760,1,2,1,2,1691549623,2,4103,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
228,3,8d650b03-920d-4d44-a48f-8d9a1a0ba264,1,17,1,1,1691549622,4,4451,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
229,10,b96507c5-7c90-499d-9c45-58f25d6f636a,1,3,1,5,1691549622,3,4098,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
230,8,e92414a8-e72f-4a69-a5a1-7f50f4c881e5,1,11,1,0,1691549622,0,5008,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
231,3,66de73fd-0aca-11e7-82f6-3863bb44ef7c,1,20,1,1,1691549621,1,3430,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
232,8,66dced76-0aca-11e7-82f6-3863bb44ef7c,1,16,1,0,1691549623,6,3078,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
233,21,f523c481-ba41-44ba-96e1-0c431fbea558,1,3,1,0,1691549623,1,4766,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
234,2,9394fb49-583f-4426-8d2f-a2b0ffb584d2,1,42,1,5,1691549620,2,3737,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
235,2,dccaeeb5-c53a-4f48-80e6-05675b71a8c8,1,27,1,1,1691549631,0,3508,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
236,19,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,1,8,1,2,1691549631,5,3959,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
237,18,ffae66ec-7c16-436f-bd0a-eedf81d580e7,1,3,1,1,1691549631,1,4581,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
238,13,92fc1ad7-0867-4655-b02f-ede65d336b14,1,5,1,1,1691549631,1,4265,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
239,7,00967b8f-1a4d-4131-a65a-17fa8ca89e28,1,12,1,0,1691549631,3,4815,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
240,15,1f088432-0460-421e-a1d9-36890fa5396d,1,1,1,2,1691549631,1,4142,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
241,33,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,1,0,1,8,1691549626,0,3459,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
242,5,4e9a1c3a-20e2-4fd5-b8de-fbf8d43e7bcc,1,18,1,1,1691549627,2,5035,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
243,22,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,1,38,1,7,1691549629,23,3164,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
244,11,c8c39d85-4ce7-46c5-b709-998067200780,1,11,1,1,1691549625,5,4565,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
245,5,a4d041fd-c5fa-4f52-800c-25d7a661a875,1,17,1,0,1691549626,4,4017,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
246,5,581bc4fe-cf14-4767-8377-6fa156ff8a29,1,13,1,1,1691549630,3,3961,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
247,9,457ea5d7-d643-4028-87db-46dee0b81555,1,16,1,0,1691549628,8,3856,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
248,16,84a7baff-415b-4ab9-a859-74c2801483ce,1,0,1,2,1691549628,0,3772,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
249,0,66de0cab-0aca-11e7-82f6-3863bb44ef7c,1,37,1,0,1691549629,2,3333,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
250,1,b371c432-b682-412f-9b85-8df84ce7a9f3,1,16,1,3,1691549631,1,3946,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
251,7,3d68a3fd-91da-49e8-9cd5-69b333863789,1,14,1,0,1691549632,0,4456,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
252,12,dd482585-3028-453f-a98d-55019db9b26c,1,29,1,2,1691549632,0,3478,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
253,4,66dd056e-0aca-11e7-82f6-3863bb44ef7c,1,13,1,1,1691549632,2,3094,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
254,64,66dc120f-0aca-11e7-82f6-3863bb44ef7c,1,1,1,9,1691549632,0,435,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
255,2,4e747443-d481-4aea-a6d1-cf20204af4ba,1,18,1,0,1691549632,1,4175,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
256,5,b79c8433-9dd1-4d68-9156-7f2c2162bafe,1,22,1,0,1691549632,3,4306,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
257,5,d89dc10f-9be3-45a5-9c3c-06c04c963436,1,16,1,0,1691549632,1,3887,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
258,8,1815967442754883940,1,21,1,1,1691549632,4,1815967442754883940,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
259,0,66de4959-0aca-11e7-82f6-3863bb44ef7c,1,23,1,2,1691549633,6,3396,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
260,4,16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,1,16,1,3,1691549634,1,4422,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
261,5,0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,1,23,1,1,1691549634,3,4329,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
262,39,7dda8844-60ba-4449-b05c-54c1d14ab5fb,1,24,1,5,1691549635,2,4689,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
263,16,912813fc-fde4-4430-8443-a4fa21477e7f,1,3,1,5,1691549635,3,4056,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
264,25,66de2707-0aca-11e7-82f6-3863bb44ef7c,1,6,1,1,1691549636,4,3376,9,1,False,2023-08-09 02:45:04.427402,0.0,0.0
265,5,66dba303-0aca-11e7-82f6-3863bb44ef7c,1,16,1,2,1691549636,0,343,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
266,0,1794852638057746848,1,21,1,0,1691549636,2,1794852638057746848,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
267,3,66dcbac5-0aca-11e7-82f6-3863bb44ef7c,1,13,1,2,1691549633,3,3043,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
268,19,b442a648-e9f4-4893-951a-64d258bc0e55,1,5,1,6,1691549633,0,3699,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
269,27,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,1,14,1,0,1691549633,1,339,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
270,13,6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,1,6,1,0,1691549633,1,4157,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
271,2,c80c55c4-d623-42d7-8acf-6bfa68a84ecb,1,17,1,1,1691549633,3,4151,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
272,20,4568f854-1268-45cf-bac8-82286ef40ae6,1,1,1,0,1691549635,0,4956,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
273,4,d470e82e-d109-4e2e-b66a-f5e944cbfe97,1,16,1,1,1691549635,1,4940,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
274,13,47da6ab2-c841-4f2d-97ef-dd8d441c96b1,1,4,1,3,1691549636,2,4626,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
275,14,66dde76a-0aca-11e7-82f6-3863bb44ef7c,1,8,1,2,1691549636,3,3299,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
276,14,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8,1,10,1,1,1691549633,1,3566,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
277,13,b4f990dd-36bb-46b3-9eea-4b980bd43c2d,1,8,1,3,1691549634,3,4557,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
278,3,ba33c334-e17d-4478-ae3c-9c2f4dbfbb51,1,16,1,0,1691549639,2,4826,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
279,11,162d5859-b735-4ff7-9613-01b21f22c1cd,1,19,1,4,1691549639,2,4665,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
280,12,579e583e-60ab-4f2a-83d0-fabebddfcd0f,1,4,1,3,1691549639,1,4457,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
281,18,66dd2060-0aca-11e7-82f6-3863bb44ef7c,1,28,1,2,1691549640,5,3115,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
282,4,29ced315-14b5-4edc-bef2-665316dfe3dd,1,40,1,1,1691549637,0,4711,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
283,1,a2cf5872-bd4c-4311-832e-d62fd779ecc3,1,24,1,0,1691549637,0,5037,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
284,17,023cf549-bd85-4f9a-abd8-70ba29d7e86b,1,3,1,1,1691549637,3,4515,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
285,1,18415ea7-efce-408d-bcb9-4693fb088dda,1,32,1,1,1691549637,15,4884,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
286,43,66dbe96d-0aca-11e7-82f6-3863bb44ef7c,1,2,1,6,1691549638,1,388,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
287,0,765ee572-6c7a-4ed3-a2d4-f1496ea53996,1,20,1,3,1691549638,2,4550,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
288,19,ceb179f3-89c3-4c3e-8a0a-3415406a9463,1,1,1,3,1691549638,1,4067,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
289,16,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,1,41,1,1,1691549638,0,428,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
290,19,d040a7b3-85b5-4c0d-9c92-3f4ad0082143,1,4,1,5,1691549638,2,4308,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
291,10,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,1,32,1,5,1691549641,6,3150,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
292,11,c7604869-5b55-40cf-812e-fc97901bdf14,1,31,1,1,1691549641,7,4742,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
293,16,cf1a96a7-f695-4ba2-bcf2-899552e21e47,1,2,1,1,1691549641,0,5005,1,1,False,2023-08-09 02:45:04.427402,0.0,0.0
294,14,d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,1,7,1,0,1691549641,2,4471,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
295,0,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,1,41,1,4,1691549642,5,307,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
296,9,bf880f45-422c-4e0b-b3b0-2b1f5ba94da4,1,5,1,5,1691549640,3,4156,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
297,17,e9575102-1081-4c30-8d15-ea95913579e2,1,3,1,0,1691549640,0,4931,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
298,28,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,1,16,1,4,1691549641,1,3108,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
299,12,81a98b0b-cfd6-48b4-90bd-806ebbc264a0,1,6,1,0,1691549641,4,3661,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
300,5,38af3d1a-9916-46cf-b22e-86fc8648bf30,1,14,1,1,1691549641,3,4094,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
301,14,66ddb66e-0aca-11e7-82f6-3863bb44ef7c,1,9,1,5,1691549641,2,3243,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
302,2,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,1,17,1,1,1691549642,1,3770,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
303,10,66de12ff-0aca-11e7-82f6-3863bb44ef7c,1,4,1,8,1691549643,1,3343,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
304,6,5526b855-dc09-4159-a20a-99651861a481,1,18,1,1,1691549649,7,4346,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
305,14,b4974d89-932c-4a9f-a264-2ea0cf70613e,1,5,1,1,1691549649,4,4487,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
306,52,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,1,15,1,6,1691549649,1,3709,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
307,21,54df610f-0e47-4958-98ca-37bb1b1c4dca,1,1,1,2,1691549649,0,4013,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
308,2,1814907423052790164,1,21,1,3,1691549649,2,1814907423052790164,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
309,17,69f84045-48f9-4c6c-90d3-0503e5ed39e9,1,4,1,2,1691549649,4,3574,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
310,22,a3d72b5b-9587-4f33-9722-c01e20a9b358,1,7,1,0,1691549649,4,3842,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
311,20,26217b73-7bb5-46e6-8094-1db05becd617,1,4,1,3,1691549649,3,4047,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
312,0,a2ef8ed2-6031-4049-b7dc-9838ef39889b,1,18,1,0,1691549647,3,4202,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
313,21,19d17911-1e4a-41fa-b62b-719aa0a6182e,1,16,1,2,1691549647,0,4715,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
314,49,1804892772559499512,1,14,1,2,1691549648,0,1804892772559499512,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
315,21,0f98907a-d4cc-45e0-b174-7d9dfda74106,1,9,1,2,1691549648,2,4303,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
316,10,3db799ba-b574-4e5f-95e5-c767bec2acb6,1,19,1,0,1691549648,0,3963,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
317,62,0b009276-767c-47ee-a4d2-7633d4f95d95,1,0,1,5,1691549648,0,3731,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
318,3,b0bac4ef-bb57-4598-a433-75c281170d5b,1,21,1,0,1691549648,0,4001,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
319,3,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,1,17,1,4,1691549645,8,3293,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
320,3,66de5005-0aca-11e7-82f6-3863bb44ef7c,1,22,1,2,1691549646,4,3404,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
321,11,493e046c-5d62-4772-90c4-b6a9f4afcd39,1,5,1,3,1691549646,2,3820,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
322,5,26b3a82b-3487-44c2-85f1-eddb5a8a3a9d,1,14,1,4,1691549646,1,4801,0,1,False,2023-08-09 02:45:04.427402,0.0,0.0
